,DAG,KD
0,4,4
1,8,8
2,4,4
3,7,7
4,4,0
5,5,1
6,6,6
7,5,3
8,4,0
9,5,3
10,5,1
11,5,3
12,5,5
13,6,6
14,7,7
15,4,0
16,6,6
17,4,2
18,7,7
19,8,8
20,6,6
21,7,7
22,5,5
23,6,6
24,6,6
25,4,2
26,5,5
27,4,2
28,7,7
29,6,6
30,7,7
31,4,1
32,4,4
33,4,2
34,8,8
35,6,6
36,4,0
37,6,6
38,6,6
39,4,4
40,4,4
41,6,6
42,6,6
43,6,6
44,8,8
45,4,4
46,5,5
47,7,7
48,7,7
49,8,8
50,5,5
51,4,4
52,6,6
53,7,7
54,8,8
55,6,6
56,8,8
57,8,8
58,5,5
59,8,8
60,5,5
61,8,8
62,5,5
63,4,4
64,7,6
65,5,5
66,7,7
67,4,0
68,7,7
69,5,1
70,5,3
71,4,2
72,6,6
73,5,3
74,6,6
75,6,6
76,4,4
77,7,7
78,6,6
79,4,0
80,4,4
81,7,7
82,4,4
83,4,1
84,4,4
85,5,1
86,8,8
87,8,8
88,6,6
89,6,6
90,4,4
91,5,3
92,5,5
93,4,4
94,8,8
95,4,3
96,8,8
97,8,8
98,4,2
99,6,6
100,8,8
101,6,6
102,5,1
103,6,6
104,8,8
105,5,5
106,7,7
107,6,6
108,8,8
109,7,7
110,5,3
111,6,6
112,6,6
113,5,5
114,5,1
115,6,6
116,6,6
117,4,0
118,5,3
119,7,7
120,4,4
121,5,3
122,4,2
123,4,4
124,7,6
125,5,5
126,4,4
127,4,3
128,6,6
129,7,7
130,7,7
131,4,2
132,7,7
133,4,2
134,4,4
135,6,6
136,4,1
137,7,7
138,8,8
139,7,7
140,8,8
141,6,6
142,5,1
143,8,8
144,4,2
145,6,6
146,8,8
147,4,0
148,4,0
149,7,6
150,4,4
151,6,6
152,6,6
153,6,6
154,4,4
155,4,2
156,6,6
157,8,8
158,4,4
159,6,6
160,6,6
161,4,4
162,8,8
163,4,4
164,8,8
165,8,8
166,4,4
167,6,6
168,4,0
169,8,8
170,6,6
171,4,2
172,4,0
173,6,6
174,7,6
175,5,5
176,5,3
177,8,8
178,7,7
179,4,3
180,6,6
181,8,8
182,8,8
183,8,8
184,5,1
185,4,2
186,5,5
187,7,7
188,5,5
189,6,6
190,4,4
191,6,6
192,7,7
193,6,6
194,4,2
195,6,6
196,5,1
197,6,6
198,4,4
199,4,4
200,6,6
201,4,2
202,7,7
203,4,4
204,4,0
205,4,3
206,5,3
207,6,6
208,8,8
209,5,5
210,6,6
211,4,4
212,6,6
213,6,6
214,4,2
215,8,8
216,5,3
217,6,6
218,5,5
219,5,5
220,4,4
221,5,5
222,7,6
223,7,7
224,4,4
225,7,6
226,6,6
227,6,6
228,5,3
229,5,3
230,5,5
231,6,6
232,4,2
233,4,0
234,6,6
235,5,3
236,4,2
237,8,8
238,6,6
239,4,4
240,6,6
241,6,6
242,5,3
