,DAG,KD
0,2,0
1,2,2
2,2,0
3,2,2
4,2,2
5,2,2
6,4,4
7,4,4
8,2,2
9,2,2
10,2,2
11,2,2
12,2,0
13,2,2
14,2,2
15,2,2
16,2,2
17,2,2
18,2,0
19,2,0
20,2,0
21,2,2
22,2,2
23,2,2
24,4,4
25,4,4
26,2,2
27,2,2
28,2,0
29,4,4
30,2,2
31,2,0
32,2,2
33,4,4
34,2,2
35,2,2
36,2,2
37,2,0
38,2,0
39,2,0
40,2,2
41,2,2
42,2,2
43,2,2
44,2,0
45,2,2
46,2,2
47,4,4
48,2,2
49,2,2
50,4,4
51,2,2
52,2,2
53,4,4
54,2,2
55,4,4
56,2,2
57,2,2
58,4,4
59,2,0
60,2,0
61,4,4
62,4,4
63,2,2
64,2,0
65,2,2
66,2,2
67,2,2
68,4,4
69,2,2
70,2,0
71,2,2
72,2,0
73,2,2
74,2,2
75,2,2
76,2,2
77,2,0
78,4,4
79,2,0
80,2,0
81,2,2
82,2,2
83,4,4
84,2,0
85,2,2
86,2,0
87,2,2
88,4,4
89,2,2
90,4,4
91,4,4
92,2,2
93,2,2
94,4,4
95,4,4
96,4,4
97,4,4
98,2,0
99,2,2
100,2,2
101,2,0
102,2,2
103,2,2
104,2,2
105,2,0
106,4,4
107,2,2
108,2,2
109,2,2
110,4,4
111,4,4
112,2,2
113,2,0
114,2,0
115,2,2
116,2,2
117,2,2
118,2,2
119,2,0
120,2,2
121,2,0
122,2,2
123,2,0
124,2,2
125,2,0
126,2,2
127,2,0
128,4,4
129,2,2
130,2,2
131,2,2
132,4,4
133,2,2
134,4,4
135,4,4
136,2,0
137,2,2
138,2,2
139,2,2
140,2,2
141,4,4
142,2,2
143,2,0
144,2,0
145,4,4
146,2,2
147,2,2
148,2,2
149,2,0
150,2,2
151,4,4
152,2,2
153,2,2
154,2,2
155,4,4
156,2,2
157,4,4
158,2,0
159,2,0
160,4,4
161,2,0
162,2,2
163,2,0
164,2,2
165,2,2
166,2,2
167,2,2
168,2,2
169,2,2
170,2,2
171,2,2
172,2,0
173,2,2
174,4,4
175,2,2
176,2,0
177,2,0
178,4,4
179,2,0
180,2,2
181,4,4
182,2,2
183,2,0
184,2,0
185,2,2
186,2,2
187,2,0
188,2,0
189,2,2
190,2,2
191,2,0
192,4,4
193,2,2
194,2,2
195,2,2
196,2,2
197,2,2
198,2,2
199,2,0
200,2,2
201,2,0
202,2,0
203,4,4
204,2,2
205,2,2
206,2,2
207,2,2
208,2,0
209,2,2
210,2,0
211,2,2
212,2,2
213,2,2
214,2,2
215,2,0
216,4,4
217,4,4
218,2,2
219,2,2
220,2,2
221,2,0
222,2,2
223,4,4
224,2,2
225,4,4
226,2,0
227,2,2
228,2,2
229,2,0
230,2,2
231,2,0
232,2,0
233,2,0
234,2,2
235,4,4
236,2,2
237,2,2
238,2,2
239,2,2
240,4,4
241,2,2
242,4,4
243,2,0
244,2,0
245,2,2
246,2,2
247,4,4
248,2,0
249,4,4
250,2,2
251,2,0
252,2,2
253,4,4
254,2,0
255,4,4
256,2,2
257,2,0
258,4,4
259,2,0
260,4,4
261,2,2
262,2,2
263,2,0
264,2,2
265,2,2
266,2,2
267,2,0
268,4,4
269,4,4
270,2,2
271,2,0
272,2,2
273,4,4
274,2,0
275,2,2
276,2,2
277,2,2
278,2,2
279,4,4
280,2,2
281,2,2
282,2,0
283,2,2
284,4,4
285,4,4
