SRC Query,Depth,BBoxes,Data Size
"[9.071323418836622, 51.79281038512864, 10.067555622515739, 52.78782237667439]",3,"[8.608055556, 50.98916667, 10.18388889, 54.79805556]",206
"[10.32957063883976, 49.4654479457927, 11.321643545036395, 50.46523002519946]",4,"[10.25361111, 48.64444444, 11.59583333, 50.98333333]",102
"[7.158289554312481, 48.51685261782062, 8.157346059702906, 49.5082758445581]",4,"[6.7375, 48.11722222, 8.401944444, 50.94805556]",102
"[7.717401689889636, 48.31448250308875, 8.709820799549583, 49.31381778777205]",4,"[7.015555556, 48.11722222, 8.818611111, 50.11861111]",102
"[11.947804614203136, 50.64567411854201, 12.947270624832528, 51.63653399361862]",3,"[11.0775, 48.11722222, 13.80833333, 52.43388889]",205
"[8.399219618213111, 48.360460216187214, 9.39158152154891, 49.3576111651486]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[7.640516650275559, 48.6456196058369, 8.638830062516702, 49.640944550338496]",4,"[7.015555556, 48.11722222, 8.818611111, 50.11861111]",102
"[12.534879012915438, 52.024132224841914, 13.532991876504497, 53.016895314105085]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[12.760681274492491, 53.37883198219875, 13.75348478053762, 54.371282293962444]",2,"[9.675277778, 52.43388889, 13.80833333, 54.79805556]",411
"[12.803273403876812, 48.15372560355932, 13.802831338793736, 49.14643441152069]",7,"[11.64555556, 48.14444444, 13.80833333, 50.84472222]",13
"[8.512872803546022, 51.49045980504158, 9.512132838062177, 52.48413994934605]",3,"[7.676666667, 51.34805556, 9.675277778, 54.79805556]",206
"[9.005840023202241, 53.76959585937658, 10.000157287793673, 54.76400378905062]",4,"[8.608055556, 52.30055556, 10.18388889, 54.79805556]",103
"[9.787523674908275, 52.42710373182814, 10.784582577749648, 53.41935943218334]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[10.29029865786796, 50.99396645300341, 11.282051006909949, 51.98868829391972]",4,"[10.25361111, 49.62833333, 11.59583333, 52.43388889]",103
"[11.079823723193883, 52.477825779780886, 12.077899482005051, 53.46926674364628]",3,"[9.675277778, 52.43388889, 13.32694444, 54.79805556]",205
"[10.17845590838646, 51.70379685418657, 11.178412627306518, 52.697882782617]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[6.895125110522485, 51.7918523434132, 7.88630861647539, 52.78567752890163]",2,"[6.7375, 51.34805556, 9.675277778, 54.79805556]",411
"[12.413371855246467, 51.87278337760851, 13.409738118084897, 52.86303520162357]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[9.629395652283952, 52.9149844313839, 10.626874586799998, 53.91418764194792]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[11.286127259905673, 52.12933618782826, 12.28191268402013, 53.11992692794921]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[6.844405822367197, 52.04859880941856, 7.842277355362027, 53.04447206489068]",2,"[6.7375, 51.34805556, 9.675277778, 54.79805556]",411
"[9.068439408070237, 51.89610116529923, 10.058950274642148, 52.89295816001127]",3,"[8.608055556, 50.98916667, 10.18388889, 54.79805556]",206
"[10.76968009859898, 51.55489692431245, 11.762211139105869, 52.55031428564187]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[7.021189436986686, 50.291595465450165, 8.020944248809009, 51.28880036629001]",3,"[6.7375, 48.11722222, 8.401944444, 51.34805556]",205
"[7.539580111248651, 53.145558920909764, 8.538437724620763, 54.144445500553054]",2,"[6.7375, 51.34805556, 9.675277778, 54.79805556]",411
"[12.037454400352162, 49.8912741021131, 13.029636576930212, 50.88503723937963]",9,"[11.66388889, 48.35666667, 13.80833333, 51.16]",4
"[12.028511811094278, 50.28117137521515, 13.02495726848796, 51.27956859880464]",7,"[11.80027778, 48.62166667, 13.80833333, 51.34722222]",13
"[12.197753623976912, 50.841492197421566, 13.194351328602657, 51.83676229709544]",3,"[11.0775, 48.11722222, 13.80833333, 52.43388889]",205
"[7.15979162950202, 50.16107783117887, 8.154690486102243, 51.159673808860866]",3,"[6.7375, 48.11722222, 8.401944444, 51.34805556]",205
"[9.566389190852238, 49.33469677815477, 10.563627103904473, 50.33324418629718]",3,"[8.686111111, 48.11722222, 11.20555556, 50.98916667]",205
"[8.990247065626164, 49.24587837028134, 9.987990190292512, 50.2431255440746]",3,"[8.686111111, 48.11722222, 11.20555556, 50.98916667]",205
"[8.644817811608657, 53.51890613350196, 9.643392123973605, 54.5109995786466]",4,"[7.676666667, 51.98722222, 9.675277778, 54.79805556]",103
"[8.378926809934518, 50.06010009112161, 9.376424496217277, 51.054519379163764]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[9.71833414251, 49.02124553674922, 10.71668578993501, 50.01732954586002]",6,"[9.675277778, 48.11722222, 10.71777778, 50.60416667]",25
"[6.74819519904378, 48.576333059010096, 7.745632832275923, 49.573165239073546]",4,"[6.7375, 48.11722222, 8.401944444, 50.94805556]",102
"[9.313710334682657, 48.42986869288352, 10.310824231524926, 49.42076433114138]",7,"[9.207777778, 48.11722222, 10.87138889, 49.55277778]",12
"[11.595598735884838, 50.90243821946099, 12.588085404863744, 51.90006028915448]",4,"[11.0775, 50.84472222, 13.80833333, 52.43388889]",103
"[11.480848178754979, 50.795844098934666, 12.473360720797501, 51.789942889790794]",3,"[11.0775, 48.11722222, 13.80833333, 52.43388889]",205
"[9.247759270228139, 51.76503773342692, 10.243092008882883, 52.7558206306857]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[10.862773795366817, 51.713445139655654, 11.854705756266538, 52.71310414323894]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[9.032284031103092, 53.774259733900124, 10.031100924687319, 54.76854348869268]",4,"[8.608055556, 52.30055556, 10.18388889, 54.79805556]",103
"[9.67689397519118, 52.0626604093208, 10.671555654837773, 53.061096232162804]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[12.263820835184067, 52.786451013541125, 13.255042658459136, 53.77699650266002]",5,"[12.01138889, 52.68833333, 13.32694444, 54.79805556]",52
"[7.563922272633156, 49.70817466708349, 8.560677703688622, 50.6988477727562]",3,"[7.015555556, 48.11722222, 8.818611111, 51.34805556]",205
"[10.916422323185207, 52.09996407481052, 11.91565019692105, 53.097678200986]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[10.68830511519825, 50.91674253003377, 11.687663812424098, 51.909591725483594]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[11.937961094374067, 50.63049890955938, 12.930414391005586, 51.6205076706017]",3,"[11.0775, 48.11722222, 13.80833333, 52.43388889]",205
"[10.248991282009124, 52.691672015435046, 11.240493084468085, 53.68926180644063]",5,"[9.675277778, 52.68833333, 12.01138889, 54.79805556]",51
"[8.142676627804615, 48.461823710528385, 9.14169506426688, 49.46078987747846]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[11.979166346613692, 53.0882282290662, 12.977884515251997, 54.08284684754521]",4,"[9.675277778, 52.68833333, 13.32694444, 54.79805556]",103
"[10.047193727613276, 48.21555619949082, 11.040683115631085, 49.21000836015754]",4,"[9.675277778, 48.11722222, 11.0775, 51.21472222]",102
"[10.894223099610965, 51.53790046016756, 11.88534352072117, 52.532708689862595]",3,"[9.675277778, 50.98138889, 13.08194444, 52.53527778]",205
"[7.755280219012548, 51.06915448239841, 8.749041140456013, 52.063868391625704]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
"[11.683608403406156, 48.564068300289065, 12.677461363424664, 49.563009357958045]",8,"[11.64555556, 48.27916667, 13.80833333, 50.84472222]",7
"[8.736134008449358, 49.24287418203817, 9.732472416855181, 50.23767027998681]",3,"[8.686111111, 48.11722222, 11.20555556, 50.98916667]",205
"[8.861193765382385, 49.624332725557316, 9.857114731791754, 50.61656344488823]",3,"[8.686111111, 48.11722222, 11.20555556, 50.98916667]",205
