BRC Query,Data Size
"[9.42793044521158, 51.95384088465689, 10.85789470296425, 53.08792713530408]",104
"[8.418331710467646, 49.071832652079486, 9.804028611910208, 50.274956928202045]",137
"[8.941972788609814, 52.99302968901195, 9.989531598784767, 54.43473933904062]",23
"[10.177373992194493, 52.84930778376795, 11.255131823240674, 54.258527092991265]",15
"[7.088142493056917, 48.5701214314732, 8.113586473904101, 50.10584435891135]",0
"[11.091103183957822, 50.70682286450037, 12.118272920278255, 51.90261860311832]",41
"[10.483455658246305, 49.0336915876489, 11.681688761544901, 50.165357627787174]",50
"[10.105820449022985, 49.90535549190438, 11.270713116831494, 51.32475820390178]",38
"[9.32561968796989, 53.07466024865565, 10.635865285703938, 54.543682460684266]",39
"[10.756613542855256, 52.44512496347701, 11.806987481090653, 53.76123779902323]",14
"[7.268789317054043, 53.03727178646989, 8.592180604827234, 54.369041595552595]",0
"[12.221285306058249, 52.72891636467882, 13.411654801497669, 53.83396133712936]",24
"[12.06667402202633, 52.41925888196951, 13.125642870961444, 53.73740637796888]",39
"[8.8371238605173, 49.8265886820243, 10.13182641007905, 51.30514543161667]",82
"[11.183892276290498, 49.622403121598566, 12.222078935168936, 51.10299032944513]",34
"[9.610240628621629, 53.15526059543805, 10.759792593042697, 54.26573989902631]",40
"[11.79975381663765, 50.9763188065592, 13.255321006500479, 52.03824540186788]",43
"[12.233627640065226, 48.67208211547474, 13.676087577084498, 50.086436596411524]",0
"[9.446293177233184, 49.98948638465366, 10.833917523741658, 51.35066466142413]",66
"[11.539978295671036, 49.67779133476993, 12.987371427756853, 51.0643175972172]",7
"[11.635778275908292, 48.86240666397949, 12.842626375831678, 50.14189598964408]",0
"[10.62013112803182, 52.1322421258117, 12.084411042946689, 53.20587728705583]",54
"[11.777149555491867, 48.465430093484095, 13.025237828353342, 49.69899075876932]",0
"[12.028263735576331, 50.751460012954475, 13.428294117912278, 51.83441027283451]",26
"[10.590523369903632, 51.34198572804105, 11.686832612664192, 52.534387714040605]",36
"[10.309320619794594, 48.810854621605046, 11.54729855909263, 50.19697131362401]",54
"[11.118316110042933, 52.388645972041445, 12.630297553221437, 53.40394877412086]",33
"[11.456490175672055, 49.3792477880457, 12.589784021726393, 50.58494240890502]",0
"[9.625728752174467, 51.59326032588395, 10.99983384756406, 52.9786106858525]",103
"[9.219064905768354, 49.79304032793356, 10.312351301312209, 51.09676368247521]",57
"[9.844257762411614, 48.9272005145933, 11.230231468192825, 50.47401556641968]",64
"[6.873067784236943, 50.13102799484305, 8.255822433731831, 51.48413251271773]",216
"[10.920845864026603, 53.15758682490611, 12.16671730559873, 54.41923478633358]",24
"[9.395093491039436, 51.2081318929871, 10.460466298640098, 52.691900698985656]",104
"[7.602805436754951, 52.157588158400344, 9.006929075368694, 53.35033250318255]",29
"[10.214302782379772, 49.75326710251563, 11.75922527037659, 50.93780608121318]",28
"[12.236587085120622, 50.547093322538075, 13.336102117639053, 52.05109418314305]",29
"[11.215718368236988, 52.77882656763871, 12.378396334501621, 53.90031926631121]",9
"[8.739030616009458, 52.34572010682514, 10.05211714797973, 53.485466998032734]",52
"[10.313094870089436, 50.72941403203505, 11.683900430914717, 52.11969168505437]",52
"[10.52135934732468, 49.46104525560897, 11.706465093796796, 50.70934806985336]",45
"[11.406012511399773, 49.31333613607627, 12.907753638908789, 50.37840935621093]",0
"[7.746051796576319, 48.50261658242963, 8.985238571227923, 49.64331826326184]",31
"[10.298138487971068, 51.781223667376906, 11.760357292832209, 52.99684700829732]",54
"[10.570903656315313, 50.3132103102781, 11.712843613253794, 51.561662112600054]",52
"[8.195378346497483, 51.204549036735045, 9.708277158711894, 52.40161788470581]",142
"[12.114462686400323, 52.69055567530996, 13.400335260813522, 53.999885345676795]",29
"[10.498491496872367, 50.55314271068782, 11.746943034928979, 51.69479562572452]",51
"[8.789418899647888, 49.6738334600191, 10.320603133248332, 51.19319886920227]",96
"[10.821719984625059, 52.27302439517523, 12.06646477126687, 53.60711687188421]",30
"[12.139560737367049, 48.413025522033486, 13.482055957478494, 49.638600473080885]",0
"[10.947558682521151, 52.22756018301244, 12.455776458010767, 53.36722488826879]",35
"[12.024012940053474, 49.688011483179864, 13.569802742507937, 51.21182949504655]",0
"[11.385904400579795, 51.84729796189335, 12.730106184434222, 52.92815880594897]",40
"[10.88101602378297, 48.73941627865017, 11.963723150577266, 50.257591013687225]",52
"[12.187428463635204, 49.636523482797784, 13.189778747850173, 50.79517786979329]",0
"[10.920947373595947, 51.90370288338953, 12.009525724347135, 53.271138375316234]",31
"[10.239987426746284, 49.47886269506737, 11.290205449035753, 50.58571010679258]",35
"[12.070575254018944, 49.534248664152756, 13.167691459074252, 50.61415587293509]",0
"[10.126645751200725, 51.93145706157317, 11.303003764874582, 52.988205407898896]",48
"[6.7907270909175805, 48.323440834632905, 8.04789205515546, 49.82780824574725]",0
"[7.429746406308362, 49.67031488845713, 8.58968943757939, 50.74957012521536]",56
"[8.246969023659359, 49.99983065302381, 9.261129261449183, 51.4917219381085]",96
"[11.530941737261472, 50.4856195725528, 13.083560896153696, 51.502124908708616]",37
"[11.511950848984178, 53.06565367427843, 13.0670089244072, 54.43882081907356]",31
"[7.615210104640482, 48.65156842913177, 9.114322893149343, 49.91567950686476]",37
"[7.422488319724187, 49.57632707195073, 8.626398965845905, 51.055985990497106]",62
"[11.863223038675656, 52.65333469276737, 13.264987233131762, 54.000226888784645]",30
"[11.38474271083922, 51.629608544559886, 12.50078789349909, 53.10646355949793]",37
"[9.645705678240624, 52.005509944039304, 10.991411925654798, 53.31174675665532]",95
"[8.503081381386066, 49.32518547677857, 10.000247604256392, 50.84189586867957]",132
"[8.6160468753779, 52.21269016291643, 10.110306561541012, 53.30158029102495]",86
"[6.881439547812526, 51.32969335822194, 7.910912821629354, 52.72351968612932]",241
"[8.112949100865677, 51.462659786868954, 9.554604015171542, 52.83329424776568]",129
"[9.830329545539419, 50.52208742983757, 11.021369656039544, 51.77293525061837]",43
"[11.258938973380417, 48.28854114648238, 12.81034418920443, 49.47966012629364]",25
"[7.941623068782336, 52.44954119310621, 9.445388735407342, 53.781243870186465]",0
"[10.275350184941429, 50.95393107371224, 11.674369375905174, 52.267613250768584]",44
"[11.760756152682024, 50.171323520553194, 13.139916794553592, 51.51889527445209]",29
"[7.114956356956448, 52.5283734409688, 8.381234801693845, 53.78323501050059]",0
"[11.8835094474517, 50.045311255845654, 12.963637509525848, 51.11107896282928]",0
"[7.3464959548033715, 51.15344447345155, 8.720223004867254, 52.60966084611028]",249
"[10.594384986571374, 53.129323395848374, 12.082012016347342, 54.29645053841706]",18
"[8.156446417785961, 48.42242987189985, 9.465909449699382, 49.59737947937742]",67
"[7.598885582723341, 51.26010858335001, 8.79641798425793, 52.61698485545452]",189
"[6.84322032812212, 50.65826736321898, 7.945258989025621, 52.11806846243886]",358
"[6.8224993828779485, 51.35963788279201, 8.194949494616644, 52.622388272301464]",256
"[11.641910276859047, 53.184363364478976, 13.19604645956896, 54.66397060441802]",32
"[10.77751245902994, 52.20084498749541, 12.23470064357441, 53.51551222130632]",42
"[8.477810525399727, 52.34902744404809, 9.81890149289934, 53.89466513746045]",41
"[7.835891334547004, 52.80237846511299, 9.048061472680187, 53.948385779380786]",0
"[10.422844970938206, 50.92859345816768, 11.639282738205212, 52.04869739074209]",35
"[10.883120377496727, 52.59806551550939, 12.269112647091365, 53.88711942003233]",10
"[10.489717786092337, 51.68382953767742, 11.967785032152186, 52.75306425489592]",59
"[7.1395441489396765, 49.23195119695084, 8.428216243622222, 50.449545808396536]",32
"[7.769176578439257, 49.08252309617343, 9.102644136538366, 50.09437662445132]",68
"[9.839377401282384, 49.41523823975914, 11.034203522498862, 50.71486690742835]",43
"[8.54149462833514, 50.043610954223574, 9.621201668577662, 51.466662888347095]",106
