SRC Query,Depth,BBoxes,Data Size
"[9.28767682245769, 53.73746416410387, 10.170451119031226, 54.69177463556414]",4,"[8.608055556, 52.30055556, 10.18388889, 54.79805556]",103
"[10.791295472131013, 48.440341093880235, 11.728317409372819, 49.30365906247406]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[8.466655471373233, 49.7713745967889, 9.329667983558846, 50.509945718613494]",3,"[8.401944444, 48.11722222, 9.675277778, 51.34805556]",205
"[11.417884525736945, 53.40768429303054, 12.13412729153352, 54.36434292824688]",5,"[10.08861111, 52.68833333, 12.42472222, 54.79805556]",52
"[10.853111747101517, 50.70139517758603, 11.719308164301742, 51.575798161387425]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[12.797644628076013, 51.76985399395309, 13.570942762243726, 52.69964261525101]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[7.2100739304327695, 50.20341040863459, 7.925880318230427, 51.02316051736996]",3,"[6.7375, 48.11722222, 8.401944444, 51.34805556]",205
"[12.720968286624212, 49.838148984816485, 13.66303421358107, 50.80892345407503]",9,"[11.79138889, 48.27916667, 13.80833333, 50.84472222]",4
"[12.52119034312679, 49.04729012374251, 13.440070506310779, 49.824267487725955]",9,"[11.79138889, 48.27916667, 13.80833333, 50.84472222]",4
"[6.967926224308821, 52.292285252693, 7.675521374851044, 53.07381581600808]",4,"[6.7375, 51.5125, 7.676666667, 54.79805556]",103
"[8.06529499165398, 49.482194233953145, 8.888636326351584, 50.20957654965014]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[9.887687587569488, 52.86814499669799, 10.860048739515316, 53.850356266535044]",5,"[9.675277778, 52.68833333, 12.01138889, 54.79805556]",51
"[6.792736325288308, 48.512345802887666, 7.602279586260912, 49.287165272312535]",4,"[6.7375, 48.11722222, 8.401944444, 50.94805556]",102
"[10.95544512376756, 49.0753445768519, 11.949044563668847, 49.90131096214794]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[9.370645965449253, 51.07462767068707, 10.09979483417532, 52.03111416966409]",5,"[9.127222222, 50.98916667, 10.18388889, 52.30055556]",52
"[7.950194848263106, 49.53389952830488, 8.758364813217902, 50.314915293812604]",3,"[7.015555556, 48.11722222, 8.818611111, 51.34805556]",205
"[6.981073278663261, 53.587017094200775, 7.892719575744682, 54.57288720812797]",2,"[6.7375, 51.34805556, 9.675277778, 54.79805556]",411
"[8.453954488234618, 50.34027694318562, 9.449784147009117, 51.334952034925514]",4,"[8.401944444, 50.04666667, 9.675277778, 51.34805556]",103
"[10.108389574561997, 52.27687708629673, 11.050822871367272, 53.22529687007019]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[10.899062520832715, 48.379056361220464, 11.83112401026891, 49.15797601029877]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[12.363404480240991, 51.233577245399346, 13.244692540682053, 52.01116985213491]",5,"[12.26444444, 50.84472222, 13.80833333, 52.43388889]",52
"[10.155745933558165, 49.568351333349256, 11.14557971054732, 50.282579344662814]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[9.503097375324918, 50.09175293386569, 10.396544928583213, 50.96131020207282]",4,"[8.686111111, 49.90583333, 11.20555556, 50.98916667]",103
"[12.949790628768753, 52.53564392976444, 13.80833333, 53.518513177909206]",2,"[9.675277778, 52.43388889, 13.80833333, 54.79805556]",411
"[9.86223673764649, 50.065906132248244, 10.816775447097035, 51.02668510099006]",4,"[9.675277778, 48.11722222, 11.0775, 51.21472222]",102
"[7.9877639678997285, 48.64057562631528, 8.98295206631104, 49.483947132719834]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[8.385381141694854, 48.782413074159614, 9.230489245150583, 49.76838374957275]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[12.028881386935188, 49.788585729451, 12.844501809360432, 50.73881821548093]",9,"[11.79138889, 48.27916667, 13.80833333, 50.84472222]",4
"[8.587840146985625, 52.76615639295567, 9.574369818386625, 53.691881402642395]",4,"[7.676666667, 51.98722222, 9.675277778, 54.79805556]",103
"[8.641597557767835, 48.86359190721146, 9.36959420099439, 49.70185874649231]",4,"[8.401944444, 48.11722222, 9.675277778, 50.04666667]",102
"[9.939316527459308, 51.76865603904376, 10.671136879597698, 52.524568215208255]",3,"[9.675277778, 50.98138889, 13.08194444, 52.53527778]",205
"[7.153247975632411, 48.31085901732498, 7.8697581924796225, 49.02431147326401]",4,"[6.7375, 48.11722222, 8.401944444, 50.94805556]",102
"[9.164895960096127, 50.99780936825487, 9.96153685317306, 51.855077537332015]",5,"[9.127222222, 50.98916667, 10.18388889, 52.30055556]",52
"[10.854845665308224, 51.858834229332736, 11.64477522481377, 52.6910938665032]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[12.36149892631417, 48.185113468927234, 13.191493937995512, 48.89669381624217]",7,"[11.64555556, 48.14444444, 13.80833333, 50.84472222]",13
"[10.742516226911498, 49.74328648334106, 11.60334047511623, 50.598998960387846]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[10.123344903686244, 49.81497195993631, 10.940963612300187, 50.5388024905502]",6,"[10.04444444, 49.51805556, 10.98944444, 50.95027778]",26
"[9.567067762270964, 48.56067552060078, 10.528368288551249, 49.509595336178116]",7,"[9.207777778, 48.11722222, 10.87138889, 49.55277778]",12
"[11.654030916397101, 52.77113158557502, 12.590647174296686, 53.54876971092598]",4,"[9.675277778, 52.68833333, 13.32694444, 54.79805556]",103
"[8.662930017210535, 48.52729784692845, 9.499596318538737, 49.28325885839862]",4,"[8.401944444, 48.11722222, 9.675277778, 50.04666667]",102
"[7.556981820748219, 52.37852994931723, 8.313956114849267, 53.2141520376652]",4,"[7.419722222, 51.70416667, 8.536111111, 54.79805556]",103
"[9.535823399317728, 51.79076744068046, 10.289631609031497, 52.68152965540648]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[9.714664608864279, 51.91276009029514, 10.592915155122755, 52.762731498919436]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
