BRC Query,Data Size
"[7.402547022941156, 51.59971624896439, 9.352732099634595, 52.885712393819645]",207
"[9.189697248662805, 51.08821468353938, 10.693689104607687, 52.972570740211346]",127
"[7.202065846152301, 51.92796286482217, 8.233850454174254, 53.413202939277944]",31
"[10.510468789687135, 50.14800225030701, 11.512830202004961, 51.95702901084757]",46
"[7.869777677162766, 52.227355838845305, 9.92966244360733, 53.261654857291084]",74
"[6.863446409416176, 52.399351097319, 8.470505143994473, 53.826776348445705]",0
"[7.809576765542333, 48.24963611123589, 9.282874975492339, 49.49820789182284]",60
"[8.904861134384573, 49.17999019644057, 10.460790609538162, 50.438849305912534]",53
"[7.820374975545512, 49.43850564241486, 9.335705361044342, 50.46260097442277]",131
"[10.883161986752194, 51.04581689724499, 12.50708639546978, 52.25426429769354]",45
"[11.650176328200516, 48.66843006682472, 13.614391372752287, 50.04146454307707]",0
"[10.308547197350556, 52.38700111940708, 12.105970968410197, 53.86028859269171]",55
"[10.845830831565639, 49.50045622863371, 12.59741094723711, 51.15928098268459]",67
"[11.105403352474898, 50.42110591079158, 13.054202207041445, 52.08152469196551]",75
"[6.908388473406017, 51.75305334319124, 8.180560668498442, 53.21760291449292]",70
"[7.593814550995294, 51.3227951667584, 9.209155161652962, 53.07906240353464]",223
"[8.59212382435027, 50.43543516594775, 10.084309551598775, 52.308263947238224]",124
"[9.315928108295541, 50.35002063809536, 10.756865383130924, 51.383181566413676]",66
"[6.952743967459025, 52.600148556921006, 8.741411133602693, 54.26525581401646]",0
"[8.685654446782952, 50.40722078424117, 9.876658483587034, 52.508374213099174]",142
"[10.551268489056312, 52.039785164398715, 12.15631455259101, 53.300112647757196]",65
"[9.280455660053674, 50.75172580016667, 11.348409718197004, 52.266527254112376]",109
"[8.07032121292445, 52.48127367234592, 9.684762074365485, 53.487675033736465]",0
"[10.616266876604062, 52.15783187386863, 12.536236704530022, 53.9881213236461]",72
"[10.742405365805418, 50.67678018858283, 12.323973390686906, 52.15453436275708]",68
"[7.01528693788941, 50.71618168712384, 8.990785823511207, 51.940251636797626]",287
"[9.23565601240043, 49.74403579857516, 10.779378294000852, 51.13207566492819]",70
"[9.402745671480988, 50.90975027557771, 11.1018332198067, 52.423447374731374]",155
"[6.875964514906376, 48.925231724094004, 8.133409155996134, 50.58055847486987]",33
"[10.999135105522916, 51.751654987744516, 12.894384766846915, 53.66708538866925]",63
"[8.001099125319776, 51.18633943719211, 9.944905517665362, 52.2796657141215]",139
"[6.820111664603861, 51.562383093119834, 7.836437036473747, 52.84220137463417]",107
"[7.279423084590233, 49.68764697339389, 8.979982420821395, 50.76559109150209]",123
"[7.5275798362267965, 48.883893115669125, 9.118905108132, 50.189898427679154]",129
"[10.259573642103732, 49.58541610979223, 11.76940784433773, 51.11663185895688]",74
"[6.854481311482508, 50.03643601763743, 8.28790846480975, 51.2472750879018]",137
"[7.275825059979167, 50.44313854862027, 9.284746552603535, 51.67758182380985]",129
"[9.735208413155188, 48.21214412075008, 11.651314140506853, 49.23217471471038]",24
"[7.462424588909852, 48.847793282122936, 9.268418862025172, 50.63783234164739]",164
"[10.094187611790447, 49.12306515611299, 11.704934912158592, 51.2169505082407]",122
"[10.686331322593178, 49.13490198139422, 12.265568530456084, 50.862039802039504]",62
"[8.692080607039713, 49.581969260656095, 10.337747892239976, 51.289419549475646]",108
"[7.028461831286547, 52.53045802866275, 8.363273752002744, 54.51215079913589]",0
"[8.25398610884286, 49.53235104493169, 10.216595386111637, 51.58552819852408]",196
"[10.419208551450506, 49.26787001912152, 11.885841700659618, 50.27737851340043]",53
"[11.086787461625862, 51.853409148130446, 12.129301371521604, 53.93227715877724]",32
"[9.560151204478718, 52.07394230503304, 10.752464747275218, 54.16578778760332]",121
"[10.222121209915162, 49.84060262049031, 11.792695897196124, 51.229598874459214]",68
"[7.755934964063138, 50.091294379652936, 9.51182903061328, 51.30894991014846]",71
"[7.254356392728994, 49.467190247915276, 9.00106127064551, 51.02759091022349]",140
"[8.34782543018751, 52.219380270486454, 10.325131044514551, 53.23966702837524]",90
"[7.731638717408335, 52.61775767060338, 9.099117982669783, 54.49536046610724]",0
"[8.415882166217628, 51.19245632016547, 9.654741825196586, 53.1317286442379]",126
"[11.351439572251728, 52.14056756617773, 12.736981176742084, 53.910989857230405]",47
"[9.135566801333592, 49.187084837962985, 11.24056790304026, 51.000512677310546]",139
"[7.156631856934669, 52.2709469415379, 8.346901413251933, 53.50973752995907]",0
"[10.494808804265643, 51.95243456711917, 12.167792954451219, 53.36517566108465]",70
"[8.421770126951257, 52.07229519728, 9.748295267669777, 53.749510607195845]",84
"[11.460924282668469, 48.73434348380367, 13.455770280445098, 50.35234337730261]",2
"[7.2536177920131895, 48.45095371317881, 8.297501048650838, 50.422144983009915]",20
"[10.638348037497297, 49.67157261837512, 12.567310357178535, 51.36134995676676]",79
"[10.607597033090347, 50.719748155471876, 12.031473966547349, 51.97058755931772]",54
"[7.142095088760968, 52.17875373646281, 8.441158973187516, 53.811639747668934]",0
"[11.316197203610908, 49.381060142756965, 12.829470984853135, 51.26350033348697]",34
"[10.8346074700663, 51.17401996090602, 11.848490501059594, 52.27681966204811]",8
"[7.307209407575322, 48.2997128720523, 9.299583010603456, 49.568401782170355]",66
"[11.628472833086406, 48.644119375144804, 13.10053431757158, 49.83179805423094]",0
"[7.932429818885552, 48.58610307892514, 9.766647012683666, 50.60729768201008]",199
"[8.609814872781879, 52.262899024534555, 10.69772342276887, 53.59257296886409]",109
"[7.9917745852556035, 48.573769396705075, 9.526622154887498, 50.30488068223053]",182
"[6.933603547883134, 52.59739415475886, 7.94538357026294, 53.92877943504316]",0
"[9.690276111289458, 49.54565241518402, 11.194664295293611, 50.61625168596198]",35
"[11.258409902833005, 52.53909020606214, 13.345813038517928, 53.66395519618056]",83
"[7.802617022314054, 52.58539907346927, 9.495332985909204, 54.19414049560609]",0
"[10.143752802477048, 49.298546392342345, 11.8858346551917, 50.9058179290919]",73
"[8.258611481989103, 48.48822988712166, 9.534866397853131, 49.803062000637766]",70
