,DAG,KD
0,4,0
1,3,1
2,3,1
3,4,4
4,6,0
5,4,4
6,1,1
7,4,4
8,12,12
9,2,2
10,3,2
11,2,0
12,3,2
13,4,4
14,1,1
15,3,3
16,3,0
17,6,6
18,2,2
19,4,4
20,1,1
21,6,6
22,3,3
23,1,1
24,3,3
25,4,4
26,3,0
27,3,3
28,3,2
29,3,3
30,2,0
31,3,1
32,4,4
33,3,3
34,6,6
35,1,1
36,4,0
37,3,1
38,6,4
39,3,1
40,3,3
41,3,3
42,4,2
43,1,1
44,4,4
45,5,5
46,6,6
47,2,0
48,1,1
49,2,2
50,2,2
51,2,1
52,4,4
53,2,2
54,3,1
55,2,2
56,4,0
57,4,2
58,4,0
59,2,2
60,4,4
61,2,2
62,3,1
63,2,0
64,5,2
65,6,6
66,2,0
67,2,2
68,1,1
69,3,3
70,2,2
71,2,2
72,1,1
73,4,0
74,1,1
75,3,1
76,2,2
77,3,1
78,2,2
79,4,0
80,3,2
81,3,2
82,4,4
83,2,2
84,4,4
85,6,6
86,2,2
87,3,2
88,1,1
89,3,0
90,4,4
91,2,2
92,6,6
93,4,4
94,4,2
95,3,0
96,7,7
97,5,5
98,4,2
99,4,4
100,6,6
101,5,5
102,6,2
103,2,1
104,6,6
105,5,5
106,4,4
107,1,1
108,1,1
109,2,2
110,3,3
111,2,2
112,1,1
113,4,2
114,3,3
115,4,2
116,1,1
117,4,2
118,2,2
119,3,2
120,3,3
121,2,2
122,4,4
123,2,2
124,4,2
125,5,5
126,6,4
127,4,0
128,6,4
129,6,6
130,2,2
131,3,3
132,4,4
133,3,3
134,4,4
135,4,4
136,3,1
137,4,2
138,3,0
139,6,2
140,5,5
141,4,4
142,5,5
143,1,1
144,14,14
145,2,2
146,3,3
147,2,2
148,3,3
149,3,0
150,4,4
151,7,7
152,4,4
153,4,4
154,2,2
155,3,0
156,4,4
157,2,0
158,3,3
159,6,4
160,1,1
161,7,0
162,2,1
163,4,4
164,4,2
165,1,1
166,2,2
167,9,9
168,4,4
169,2,2
170,14,14
171,4,0
172,3,1
173,2,2
174,4,4
175,6,6
176,4,2
177,4,4
178,3,1
179,4,4
180,2,2
181,1,1
182,3,2
183,2,0
184,4,2
185,6,4
186,4,2
187,1,1
188,3,3
189,2,2
190,3,1
191,4,4
192,3,3
193,2,2
194,2,2
195,4,0
196,14,14
197,2,2
198,2,2
199,2,2
200,2,2
201,6,6
202,2,2
203,1,1
204,4,2
205,4,4
206,2,2
207,3,3
208,6,0
209,4,0
210,6,0
211,4,0
212,2,1
213,4,0
214,6,6
215,3,2
216,1,1
217,1,1
218,3,0
219,2,2
220,3,3
221,4,4
222,4,2
223,4,0
224,2,2
225,3,0
226,2,2
227,7,7
228,2,1
229,4,0
230,1,0
231,2,2
232,4,2
233,3,2
234,1,0
235,4,0
236,4,4
237,2,2
238,4,4
239,3,3
240,2,2
241,4,4
242,3,3
243,2,1
244,4,0
245,3,2
246,2,2
247,4,4
248,1,1
249,2,2
250,3,1
251,2,2
252,4,2
253,1,1
254,3,2
255,4,4
256,4,0
257,2,0
258,2,2
259,4,4
260,6,6
261,6,4
262,1,1
263,3,3
264,4,4
265,4,2
266,4,4
267,2,0
268,6,6
269,2,0
270,2,0
271,6,6
272,3,3
273,2,1
274,4,2
275,1,1
276,6,6
277,3,1
278,2,2
279,6,6
280,2,0
281,3,3
282,2,2
283,1,1
284,5,5
285,2,2
286,3,1
287,2,0
288,2,2
289,2,2
290,1,1
291,4,4
292,2,0
293,3,1
294,2,2
295,3,3
296,4,0
297,6,6
298,4,4
299,2,2
300,3,2
301,3,3
302,3,1
303,4,2
304,5,5
305,1,1
306,4,4
307,4,4
308,2,2
309,8,8
310,3,0
311,2,2
312,4,0
313,4,4
314,5,5
315,3,2
316,3,0
317,4,2
318,2,2
319,1,1
320,3,3
321,4,4
322,2,2
323,1,1
324,3,3
325,4,2
326,4,2
327,2,2
328,2,2
329,1,1
330,4,4
331,1,0
332,4,4
333,4,4
334,2,2
335,14,14
336,5,5
337,2,0
338,1,1
339,3,1
340,4,0
341,3,3
342,3,0
343,2,2
344,3,3
345,2,2
346,1,1
347,2,0
348,4,4
349,4,4
350,3,0
351,4,4
352,3,1
353,4,4
354,2,0
355,3,3
356,3,0
357,2,2
358,4,4
359,2,0
360,3,1
361,2,0
362,3,3
363,2,2
364,3,3
365,3,3
366,3,3
367,2,0
368,4,0
369,4,4
370,2,2
371,1,1
372,3,3
373,2,2
374,1,1
375,4,2
376,4,4
377,6,0
378,4,2
379,2,2
380,3,3
381,3,1
382,4,2
383,4,4
384,5,5
385,3,2
