,DAG,KD
532,0,0
533,2,0
534,2,1
535,2,1
536,2,0
537,2,1
538,2,0
539,2,0
540,2,0
541,2,0
542,2,0
543,2,0
544,2,0
545,2,1
546,2,0
547,2,0
548,0,0
549,1,1
550,2,0
551,2,1
552,2,0
553,0,0
554,2,0
555,0,0
556,2,0
557,2,0
558,0,0
559,2,0
560,2,0
561,2,1
562,2,0
563,2,0
564,1,0
565,0,0
566,2,0
567,2,0
568,2,0
569,2,1
570,2,2
571,2,0
572,2,0
573,2,2
574,2,0
575,2,1
576,1,0
577,2,0
578,2,0
579,2,0
580,1,0
581,2,0
582,2,1
583,2,2
584,2,0
585,2,0
586,2,1
587,2,0
588,1,0
589,2,0
590,2,1
591,2,1
592,0,0
593,2,0
594,2,0
595,1,0
596,2,0
597,0,0
598,2,1
599,2,0
600,2,2
601,2,0
602,2,2
603,2,0
604,2,0
605,2,0
606,2,0
607,1,0
608,2,2
609,1,0
610,1,0
611,2,0
612,2,2
613,2,0
614,0,0
615,2,1
616,2,2
617,1,0
618,2,0
619,1,0
620,2,2
621,2,0
622,0,0
623,2,1
624,2,1
625,2,0
626,2,1
627,2,1
628,2,0
629,2,0
630,2,0
631,1,0
632,2,0
633,2,2
634,1,1
635,2,0
636,2,1
637,2,0
638,2,0
639,2,1
640,2,1
641,2,0
642,0,0
643,2,0
644,0,0
645,1,0
646,2,1
647,2,0
648,2,0
649,2,0
650,2,0
651,2,0
652,2,0
653,2,0
654,2,0
655,2,0
656,2,0
657,2,2
658,2,0
659,2,0
660,2,1
661,2,0
662,2,0
663,2,1
664,2,2
665,2,2
666,2,0
667,1,0
668,1,0
669,2,0
670,2,2
671,2,0
672,2,0
673,2,1
674,2,2
675,2,0
676,2,0
677,2,1
678,2,0
679,2,0
680,2,1
681,0,0
682,2,0
683,2,1
684,1,0
685,2,1
686,2,0
687,2,0
688,0,0
689,2,0
690,2,1
691,1,1
692,2,0
693,2,2
694,2,0
695,2,0
696,2,0
697,2,0
698,0,0
699,2,0
700,2,0
701,2,2
702,2,2
703,2,0
704,2,0
705,2,1
706,2,0
707,2,0
708,2,1
709,0,0
710,2,2
711,2,1
712,2,0
713,2,0
714,2,1
715,2,1
716,2,0
717,2,0
718,2,0
719,0,0
720,2,1
721,2,0
722,2,0
723,2,0
724,2,0
725,1,0
726,2,2
727,2,0
728,2,0
729,2,1
730,2,0
731,2,1
732,2,0
733,2,1
734,2,1
735,2,2
736,2,2
737,2,0
738,2,0
739,2,0
740,2,0
741,2,0
742,2,2
743,2,1
744,2,0
745,2,1
746,2,0
747,2,1
748,2,2
749,2,1
750,2,0
751,2,0
752,2,0
753,1,1
754,2,0
755,2,1
756,2,1
757,2,1
758,2,2
759,0,0
760,0,0
761,0,0
762,2,0
763,2,0
764,1,0
765,2,1
766,2,0
767,2,0
768,2,0
769,2,0
770,2,1
771,2,0
772,2,0
773,2,1
774,2,0
775,1,0
776,2,0
777,2,0
778,2,0
779,2,2
780,2,1
781,2,1
782,2,1
783,2,0
784,2,0
785,2,1
786,2,0
787,1,0
788,2,1
789,2,0
790,2,1
791,2,0
792,2,0
793,2,1
794,2,2
795,0,0
796,2,0
797,2,0
798,2,0
799,2,0
800,2,1
801,2,1
802,2,0
803,2,1
804,2,0
805,1,0
806,2,1
807,2,1
808,2,1
809,2,2
810,2,2
811,2,0
812,2,0
813,2,0
814,2,1
815,2,0
816,2,0
817,2,0
818,2,0
819,2,1
820,2,0
821,2,1
822,2,0
823,2,1
824,2,2
825,2,0
826,2,0
827,2,1
828,1,1
829,2,0
830,2,0
831,2,0
832,1,0
833,2,1
834,2,1
835,2,1
836,2,0
837,2,0
838,2,1
839,2,1
840,2,0
841,2,1
842,2,1
843,2,0
844,2,0
845,2,0
846,2,0
847,2,0
848,2,0
849,2,0
850,2,0
851,2,0
852,2,1
853,2,0
854,2,0
855,2,0
856,2,2
857,2,0
858,2,0
859,2,0
860,2,0
861,2,0
862,2,0
863,2,0
864,2,0
865,2,0
866,2,0
867,2,0
868,2,2
869,2,0
870,2,0
871,1,1
872,0,0
873,2,0
874,2,0
875,2,0
876,2,1
877,2,0
878,2,0
879,0,0
880,2,0
881,2,1
882,2,0
883,2,0
