SRC Query,Depth,BBoxes,Data Size
"[[(1.0048795340588936, 5.804879534058894), (8.991257853697006, 13.791257853697005)]]",2,"[[0, 7], [8, 15]]",64
"[[(8.054275732538077, 12.854275732538078), (2.356773088281523, 7.156773088281523)]]",1,"[[8, 15], (0, 15)]",128
"[[(5.048872975429738, 9.848872975429739), (4.534299925633866, 9.334299925633866)]]",0,"[(0, 15), (0, 15)]",256
"[[(6.797841294494945, 11.597841294494945), (8.333701532717747, 13.133701532717748)]]",0,"[(0, 15), (0, 15)]",256
"[[(0.5512273718714307, 5.35122737187143), (0.0, 4.61749173704647)]]",2,"[[0, 7], [0, 7]]",64
"[[(8.86056916390254, 13.66056916390254), (4.346991160536597, 9.146991160536597)]]",1,"[[8, 15], (0, 15)]",128
"[[(8.03753692352895, 12.837536923528951), (0.0, 4.32358779753244)]]",2,"[[8, 15], [0, 7]]",64
"[[(4.4883365734137755, 9.288336573413776), (7.581248362216764, 12.381248362216763)]]",0,"[(0, 15), (0, 15)]",256
"[[(2.0621368782290697, 6.8621368782290695), (10.087031790203929, 14.887031790203928)]]",2,"[[0, 7], [8, 15]]",64
"[[(9.595987525248615, 14.395987525248614), (0.0, 4.642607809975799)]]",2,"[[8, 15], [0, 7]]",64
"[[(0.0, 4.584993643126761), (5.563819695287162, 10.363819695287162)]]",1,"[[0, 7], (0, 15)]",128
"[[(10.018470623119319, 14.818470623119318), (3.7694874621079792, 8.569487462107979)]]",1,"[[8, 15], (0, 15)]",128
"[[(1.9259132478628698, 6.72591324786287), (4.2277056465264335, 9.027705646526433)]]",1,"[[0, 7], (0, 15)]",128
"[[(0.0, 4.625256820838521), (1.9829466622579925, 6.782946662257992)]]",2,"[[0, 7], [0, 7]]",64
"[[(4.4043410488864065, 9.204341048886405), (5.053097103476727, 9.853097103476728)]]",0,"[(0, 15), (0, 15)]",256
"[[(2.110545842884813, 6.910545842884813), (2.085705265259024, 6.885705265259023)]]",2,"[[0, 7], [0, 7]]",64
"[[(1.9503476181821124, 6.750347618182112), (4.647558816262616, 9.447558816262616)]]",1,"[[0, 7], (0, 15)]",128
"[[(2.745554083413438, 7.545554083413438), (0.0, 4.540684698978179)]]",0,"[(0, 15), (0, 15)]",256
"[[(8.880873327420815, 13.680873327420816), (5.732288413707254, 10.532288413707253)]]",1,"[[8, 15], (0, 15)]",128
"[[(6.69369686484339, 11.49369686484339), (1.582150178020838, 6.382150178020838)]]",0,"[(0, 15), (0, 15)]",256
"[[(10.616486216371928, 15.0), (9.131401122507246, 13.931401122507246)]]",2,"[[8, 15], [8, 15]]",64
"[[(0.8539675498250316, 5.6539675498250315), (3.2261860760334455, 8.026186076033445)]]",1,"[[0, 7], (0, 15)]",128
"[[(7.5806253649326045, 12.380625364932605), (7.465347820587131, 12.265347820587131)]]",0,"[(0, 15), (0, 15)]",256
"[[(9.988134572153948, 14.788134572153947), (4.22759839956785, 9.02759839956785)]]",1,"[[8, 15], (0, 15)]",128
"[[(8.796399764672461, 13.596399764672462), (7.007422343837595, 11.807422343837594)]]",1,"[[8, 15], (0, 15)]",128
"[[(2.8977273224486773, 7.697727322448677), (6.080902788807865, 10.880902788807866)]]",0,"[(0, 15), (0, 15)]",256
"[[(9.383764809316805, 14.183764809316806), (8.977411086397103, 13.777411086397102)]]",2,"[[8, 15], [8, 15]]",64
"[[(5.1591787904915245, 9.959178790491524), (6.0968252894045785, 10.896825289404578)]]",0,"[(0, 15), (0, 15)]",256
"[[(0.0, 4.686689297695025), (2.2186877036823573, 7.018687703682357)]]",1,"[[0, 7], (0, 15)]",128
"[[(8.43092757260819, 13.230927572608191), (4.140316792168671, 8.940316792168671)]]",1,"[[8, 15], (0, 15)]",128
"[[(1.4376828976853702, 6.23768289768537), (5.646546127547313, 10.446546127547313)]]",1,"[[0, 7], (0, 15)]",128
"[[(7.374056535135072, 12.174056535135072), (7.054241301626065, 11.854241301626065)]]",0,"[(0, 15), (0, 15)]",256
"[[(3.696673829618371, 8.49667382961837), (4.416370256499107, 9.216370256499108)]]",0,"[(0, 15), (0, 15)]",256
