,L2 Norm
0,0.0758357435514415
1,0.039408882247533986
2,0.033717025043407636
3,0.040707001854717824
4,0.0463622691420513
5,0.039722006215418895
6,0.03482490898357504
7,0.024928598035188407
8,0.019570657047834394
9,0.017397126199461797
10,0.016540024083846274
11,0.017919697418080346
12,0.015620715270503132
13,0.0158699690726651
14,0.015375088075628483
15,0.016005780205913107
16,0.015593932366263424
17,0.013132214654367898
18,0.013069244521186785
19,0.01237982229274717
20,0.013442196734954616
21,0.015552964693067425
22,0.01147354481508738
23,0.012661907000483322
24,0.012126829758844623
25,0.011887077165993985
26,0.011400715930639554
27,0.01070279383704868
28,0.010760248550586186
29,0.010956175326170053
30,0.012012768960824115
31,0.011301161444736548
32,0.0115195501965548
33,0.01185310027626398
34,0.008323485337481243
35,0.008325448121257678
36,0.008244401336460982
37,0.008508535717466398
38,0.007941363843671154
39,0.008602906485601252
40,0.00793533727275418
41,0.006504570170778069
42,0.006126127891427894
43,0.0058297186754345705
44,0.006255723305427915
45,0.007179541928719282
46,0.006151385067820331
47,0.005919975600550313
48,0.005364787936566687
49,0.004843552415324924
50,0.005964042582139118
51,0.005742574315001374
52,0.004576455447638718
53,0.0042792990721258195
54,0.004633920925144907
55,0.004866199539598001
56,0.005063704363161501
57,0.00461959070822664
58,0.004098677276282026
59,0.004305551971324655
60,0.0034853037331537516
61,0.004013071773247032
62,0.0038103550680376247
63,0.003160955650590495
64,0.002769593993273009
65,0.002423738584006034
66,0.0023133047629450352
67,0.0018872546473134527
68,0.002405389349066985
69,0.0022764992817024634
70,0.0021694466369499136
71,0.0020034229966993194
72,0.0019818438410532956
73,0.002367780442114492
74,0.002858515543269121
75,0.0036629688396465528
76,0.003472241075640801
77,0.0033943391789181153
78,0.003683858788611086
79,0.0029502118567994442
80,0.0021659071511799573
81,0.0028190374315450743
82,0.0035941667390133737
83,0.003231597121339325
84,0.004123500041852278
85,0.003432414757199505
86,0.0029703947236646012
87,0.00334161711730677
88,0.0035950185765636273
89,0.003608392138773231
90,0.0032744276728847773
91,0.002983331133193833
92,0.0026572836135853647
93,0.002219765932872354
94,0.002106749475329365
95,0.001600813595227982
96,0.002143674067036798
97,0.001652060669732354
98,0.0007562318045345511
99,0.0
