SRC Query,Depth,BBoxes,Data Size
"[[(27, 30), [12, 15]]]",1,"[[16, 32], (0, 32)]",512
"[[(24, 27), [28, 31]]]",4,"[[24, 32], [24, 32]]",64
"[[(13, 16), [1, 4]]]",0,"[(0, 32), (0, 32)]",1024
"[[(8, 11), [16, 19]]]",0,"[(0, 32), (0, 32)]",1024
"[[(15, 18), [12, 15]]]",0,"[(0, 32), (0, 32)]",1024
"[[(29, 32), [25, 28]]]",1,"[[16, 32], (0, 32)]",512
"[[(26, 29), [9, 12]]]",1,"[[16, 32], (0, 32)]",512
"[[(15, 18), [11, 14]]]",0,"[(0, 32), (0, 32)]",1024
"[[(18, 21), [28, 31]]]",2,"[[16, 32], [16, 32]]",256
"[[(29, 32), [6, 9]]]",1,"[[16, 32], (0, 32)]",512
"[[(16, 19), [4, 7]]]",1,"[[16, 32], (0, 32)]",512
"[[(9, 12), [4, 7]]]",0,"[(0, 32), (0, 32)]",1024
"[[(24, 27), [3, 6]]]",1,"[[16, 32], (0, 32)]",512
"[[(19, 22), [25, 28]]]",2,"[[16, 32], [16, 32]]",256
"[[(8, 11), [29, 32]]]",0,"[(0, 32), (0, 32)]",1024
"[[(17, 20), [22, 25]]]",2,"[[16, 32], [16, 32]]",256
"[[(25, 28), [19, 22]]]",3,"[[24, 32], [16, 32]]",128
"[[(28, 31), [4, 7]]]",1,"[[16, 32], (0, 32)]",512
"[[(9, 12), [3, 6]]]",0,"[(0, 32), (0, 32)]",1024
"[[(23, 26), [2, 5]]]",1,"[[16, 32], (0, 32)]",512
"[[(28, 31), [27, 30]]]",5,"[[28, 32], [24, 32]]",32
"[[(21, 24), [10, 13]]]",1,"[[16, 32], (0, 32)]",512
"[[(15, 18), [17, 20]]]",0,"[(0, 32), (0, 32)]",1024
"[[(3, 6), [11, 14]]]",0,"[(0, 32), (0, 32)]",1024
"[[(13, 16), [10, 13]]]",0,"[(0, 32), (0, 32)]",1024
"[[(19, 22), [20, 23]]]",2,"[[16, 32], [16, 32]]",256
"[[(29, 32), [6, 9]]]",1,"[[16, 32], (0, 32)]",512
"[[(17, 20), [15, 18]]]",1,"[[16, 32], (0, 32)]",512
"[[(14, 17), [27, 30]]]",0,"[(0, 32), (0, 32)]",1024
"[[(16, 19), [8, 11]]]",1,"[[16, 32], (0, 32)]",512
"[[(1, 4), [25, 28]]]",0,"[(0, 32), (0, 32)]",1024
"[[(29, 32), [17, 20]]]",1,"[[16, 32], (0, 32)]",512
"[[(29, 32), [0, 3]]]",1,"[[16, 32], (0, 32)]",512
"[[(2, 5), [23, 26]]]",0,"[(0, 32), (0, 32)]",1024
"[[(26, 29), [12, 15]]]",1,"[[16, 32], (0, 32)]",512
"[[(22, 25), [26, 29]]]",2,"[[16, 32], [16, 32]]",256
"[[(25, 28), [21, 24]]]",3,"[[24, 32], [16, 32]]",128
"[[(20, 23), [0, 3]]]",1,"[[16, 32], (0, 32)]",512
"[[(19, 22), [15, 18]]]",1,"[[16, 32], (0, 32)]",512
"[[(26, 29), [27, 30]]]",4,"[[24, 32], [24, 32]]",64
"[[(10, 13), [7, 10]]]",0,"[(0, 32), (0, 32)]",1024
"[[(23, 26), [10, 13]]]",1,"[[16, 32], (0, 32)]",512
"[[(22, 25), [27, 30]]]",2,"[[16, 32], [16, 32]]",256
"[[(2, 5), [6, 9]]]",0,"[(0, 32), (0, 32)]",1024
"[[(29, 32), [18, 21]]]",1,"[[16, 32], (0, 32)]",512
"[[(7, 10), [7, 10]]]",0,"[(0, 32), (0, 32)]",1024
"[[(25, 28), [4, 7]]]",1,"[[16, 32], (0, 32)]",512
"[[(25, 28), [17, 20]]]",3,"[[24, 32], [16, 32]]",128
"[[(14, 17), [2, 5]]]",0,"[(0, 32), (0, 32)]",1024
"[[(2, 5), [10, 13]]]",0,"[(0, 32), (0, 32)]",1024
"[[(28, 31), [16, 19]]]",3,"[[24, 32], [16, 32]]",128
"[[(29, 32), [15, 18]]]",1,"[[16, 32], (0, 32)]",512
"[[(3, 6), [9, 12]]]",0,"[(0, 32), (0, 32)]",1024
"[[(17, 20), [9, 12]]]",1,"[[16, 32], (0, 32)]",512
"[[(22, 25), [3, 6]]]",1,"[[16, 32], (0, 32)]",512
"[[(17, 20), [10, 13]]]",1,"[[16, 32], (0, 32)]",512
"[[(26, 29), [29, 32]]]",0,"[(0, 32), (0, 32)]",1024
"[[(17, 20), [6, 9]]]",1,"[[16, 32], (0, 32)]",512
"[[(25, 28), [19, 22]]]",3,"[[24, 32], [16, 32]]",128
"[[(17, 20), [18, 21]]]",2,"[[16, 32], [16, 32]]",256
"[[(9, 12), [14, 17]]]",0,"[(0, 32), (0, 32)]",1024
"[[(2, 5), [19, 22]]]",0,"[(0, 32), (0, 32)]",1024
"[[(25, 28), [12, 15]]]",1,"[[16, 32], (0, 32)]",512
"[[(10, 13), [18, 21]]]",0,"[(0, 32), (0, 32)]",1024
"[[(7, 10), [9, 12]]]",0,"[(0, 32), (0, 32)]",1024
"[[(5, 8), [6, 9]]]",0,"[(0, 32), (0, 32)]",1024
"[[(26, 29), [5, 8]]]",1,"[[16, 32], (0, 32)]",512
"[[(1, 4), [19, 22]]]",0,"[(0, 32), (0, 32)]",1024
"[[(21, 24), [8, 11]]]",1,"[[16, 32], (0, 32)]",512
"[[(15, 18), [2, 5]]]",0,"[(0, 32), (0, 32)]",1024
"[[(2, 5), [21, 24]]]",0,"[(0, 32), (0, 32)]",1024
"[[(24, 27), [4, 7]]]",1,"[[16, 32], (0, 32)]",512
"[[(28, 31), [4, 7]]]",1,"[[16, 32], (0, 32)]",512
"[[(29, 32), [1, 4]]]",1,"[[16, 32], (0, 32)]",512
"[[(26, 29), [2, 5]]]",1,"[[16, 32], (0, 32)]",512
"[[(28, 31), [22, 25]]]",3,"[[24, 32], [16, 32]]",128
"[[(29, 32), [26, 29]]]",1,"[[16, 32], (0, 32)]",512
"[[(17, 20), [21, 24]]]",2,"[[16, 32], [16, 32]]",256
"[[(12, 15), [26, 29]]]",0,"[(0, 32), (0, 32)]",1024
"[[(22, 25), [16, 19]]]",2,"[[16, 32], [16, 32]]",256
"[[(8, 11), [16, 19]]]",0,"[(0, 32), (0, 32)]",1024
"[[(25, 28), [7, 10]]]",1,"[[16, 32], (0, 32)]",512
"[[(27, 30), [6, 9]]]",1,"[[16, 32], (0, 32)]",512
"[[(28, 31), [21, 24]]]",3,"[[24, 32], [16, 32]]",128
"[[(18, 21), [26, 29]]]",2,"[[16, 32], [16, 32]]",256
"[[(13, 16), [18, 21]]]",0,"[(0, 32), (0, 32)]",1024
"[[(8, 11), [14, 17]]]",0,"[(0, 32), (0, 32)]",1024
"[[(15, 18), [21, 24]]]",0,"[(0, 32), (0, 32)]",1024
"[[(20, 23), [22, 25]]]",2,"[[16, 32], [16, 32]]",256
"[[(29, 32), [25, 28]]]",1,"[[16, 32], (0, 32)]",512
"[[(11, 14), [2, 5]]]",0,"[(0, 32), (0, 32)]",1024
"[[(10, 13), [19, 22]]]",0,"[(0, 32), (0, 32)]",1024
"[[(3, 6), [15, 18]]]",0,"[(0, 32), (0, 32)]",1024
"[[(18, 21), [20, 23]]]",2,"[[16, 32], [16, 32]]",256
"[[(10, 13), [27, 30]]]",0,"[(0, 32), (0, 32)]",1024
"[[(6, 9), [7, 10]]]",0,"[(0, 32), (0, 32)]",1024
"[[(0, 3), [23, 26]]]",0,"[(0, 32), (0, 32)]",1024
"[[(8, 11), [3, 6]]]",0,"[(0, 32), (0, 32)]",1024
"[[(22, 25), [7, 10]]]",1,"[[16, 32], (0, 32)]",512
"[[(11, 14), [25, 28]]]",0,"[(0, 32), (0, 32)]",1024
"[[(5, 8), [10, 13]]]",0,"[(0, 32), (0, 32)]",1024
"[[(13, 16), [26, 29]]]",0,"[(0, 32), (0, 32)]",1024
"[[(1, 4), [3, 6]]]",0,"[(0, 32), (0, 32)]",1024
"[[(25, 28), [4, 7]]]",1,"[[16, 32], (0, 32)]",512
"[[(27, 30), [22, 25]]]",3,"[[24, 32], [16, 32]]",128
"[[(7, 10), [1, 4]]]",0,"[(0, 32), (0, 32)]",1024
"[[(26, 29), [18, 21]]]",3,"[[24, 32], [16, 32]]",128
"[[(20, 23), [29, 32]]]",0,"[(0, 32), (0, 32)]",1024
"[[(29, 32), [17, 20]]]",1,"[[16, 32], (0, 32)]",512
"[[(19, 22), [21, 24]]]",2,"[[16, 32], [16, 32]]",256
"[[(2, 5), [0, 3]]]",0,"[(0, 32), (0, 32)]",1024
"[[(3, 6), [20, 23]]]",0,"[(0, 32), (0, 32)]",1024
"[[(6, 9), [19, 22]]]",0,"[(0, 32), (0, 32)]",1024
"[[(26, 29), [18, 21]]]",3,"[[24, 32], [16, 32]]",128
"[[(3, 6), [12, 15]]]",0,"[(0, 32), (0, 32)]",1024
"[[(2, 5), [11, 14]]]",0,"[(0, 32), (0, 32)]",1024
"[[(26, 29), [3, 6]]]",1,"[[16, 32], (0, 32)]",512
"[[(1, 4), [19, 22]]]",0,"[(0, 32), (0, 32)]",1024
"[[(0, 3), [6, 9]]]",0,"[(0, 32), (0, 32)]",1024
"[[(5, 8), [22, 25]]]",0,"[(0, 32), (0, 32)]",1024
"[[(3, 6), [15, 18]]]",0,"[(0, 32), (0, 32)]",1024
"[[(6, 9), [23, 26]]]",0,"[(0, 32), (0, 32)]",1024
"[[(25, 28), [1, 4]]]",1,"[[16, 32], (0, 32)]",512
"[[(29, 32), [21, 24]]]",1,"[[16, 32], (0, 32)]",512
"[[(0, 3), [17, 20]]]",0,"[(0, 32), (0, 32)]",1024
"[[(13, 16), [19, 22]]]",0,"[(0, 32), (0, 32)]",1024
"[[(3, 6), [26, 29]]]",0,"[(0, 32), (0, 32)]",1024
"[[(8, 11), [2, 5]]]",0,"[(0, 32), (0, 32)]",1024
"[[(7, 10), [2, 5]]]",0,"[(0, 32), (0, 32)]",1024
"[[(20, 23), [9, 12]]]",1,"[[16, 32], (0, 32)]",512
"[[(11, 14), [13, 16]]]",0,"[(0, 32), (0, 32)]",1024
"[[(5, 8), [1, 4]]]",0,"[(0, 32), (0, 32)]",1024
"[[(16, 19), [14, 17]]]",1,"[[16, 32], (0, 32)]",512
"[[(1, 4), [19, 22]]]",0,"[(0, 32), (0, 32)]",1024
"[[(3, 6), [22, 25]]]",0,"[(0, 32), (0, 32)]",1024
"[[(12, 15), [6, 9]]]",0,"[(0, 32), (0, 32)]",1024
"[[(8, 11), [11, 14]]]",0,"[(0, 32), (0, 32)]",1024
"[[(28, 31), [23, 26]]]",3,"[[24, 32], [16, 32]]",128
"[[(15, 18), [26, 29]]]",0,"[(0, 32), (0, 32)]",1024
"[[(28, 31), [29, 32]]]",0,"[(0, 32), (0, 32)]",1024
"[[(18, 21), [5, 8]]]",1,"[[16, 32], (0, 32)]",512
"[[(22, 25), [21, 24]]]",2,"[[16, 32], [16, 32]]",256
"[[(6, 9), [24, 27]]]",0,"[(0, 32), (0, 32)]",1024
"[[(1, 4), [25, 28]]]",0,"[(0, 32), (0, 32)]",1024
"[[(21, 24), [5, 8]]]",1,"[[16, 32], (0, 32)]",512
"[[(27, 30), [5, 8]]]",1,"[[16, 32], (0, 32)]",512
"[[(10, 13), [16, 19]]]",0,"[(0, 32), (0, 32)]",1024
"[[(8, 11), [3, 6]]]",0,"[(0, 32), (0, 32)]",1024
"[[(19, 22), [29, 32]]]",0,"[(0, 32), (0, 32)]",1024
"[[(14, 17), [21, 24]]]",0,"[(0, 32), (0, 32)]",1024
"[[(5, 8), [0, 3]]]",0,"[(0, 32), (0, 32)]",1024
"[[(15, 18), [21, 24]]]",0,"[(0, 32), (0, 32)]",1024
"[[(13, 16), [28, 31]]]",0,"[(0, 32), (0, 32)]",1024
"[[(18, 21), [27, 30]]]",2,"[[16, 32], [16, 32]]",256
"[[(16, 19), [29, 32]]]",0,"[(0, 32), (0, 32)]",1024
"[[(9, 12), [20, 23]]]",0,"[(0, 32), (0, 32)]",1024
"[[(11, 14), [12, 15]]]",0,"[(0, 32), (0, 32)]",1024
"[[(26, 29), [21, 24]]]",3,"[[24, 32], [16, 32]]",128
"[[(8, 11), [4, 7]]]",0,"[(0, 32), (0, 32)]",1024
"[[(17, 20), [22, 25]]]",2,"[[16, 32], [16, 32]]",256
"[[(0, 3), [14, 17]]]",0,"[(0, 32), (0, 32)]",1024
"[[(23, 26), [2, 5]]]",1,"[[16, 32], (0, 32)]",512
"[[(10, 13), [23, 26]]]",0,"[(0, 32), (0, 32)]",1024
"[[(1, 4), [17, 20]]]",0,"[(0, 32), (0, 32)]",1024
"[[(8, 11), [4, 7]]]",0,"[(0, 32), (0, 32)]",1024
"[[(7, 10), [24, 27]]]",0,"[(0, 32), (0, 32)]",1024
"[[(15, 18), [11, 14]]]",0,"[(0, 32), (0, 32)]",1024
"[[(19, 22), [9, 12]]]",1,"[[16, 32], (0, 32)]",512
"[[(21, 24), [11, 14]]]",1,"[[16, 32], (0, 32)]",512
"[[(18, 21), [28, 31]]]",2,"[[16, 32], [16, 32]]",256
"[[(20, 23), [27, 30]]]",2,"[[16, 32], [16, 32]]",256
"[[(19, 22), [4, 7]]]",1,"[[16, 32], (0, 32)]",512
"[[(22, 25), [9, 12]]]",1,"[[16, 32], (0, 32)]",512
"[[(12, 15), [23, 26]]]",0,"[(0, 32), (0, 32)]",1024
"[[(13, 16), [26, 29]]]",0,"[(0, 32), (0, 32)]",1024
"[[(20, 23), [2, 5]]]",1,"[[16, 32], (0, 32)]",512
"[[(0, 3), [19, 22]]]",0,"[(0, 32), (0, 32)]",1024
"[[(6, 9), [22, 25]]]",0,"[(0, 32), (0, 32)]",1024
"[[(10, 13), [5, 8]]]",0,"[(0, 32), (0, 32)]",1024
"[[(7, 10), [7, 10]]]",0,"[(0, 32), (0, 32)]",1024
"[[(20, 23), [14, 17]]]",1,"[[16, 32], (0, 32)]",512
"[[(12, 15), [22, 25]]]",0,"[(0, 32), (0, 32)]",1024
"[[(28, 31), [21, 24]]]",3,"[[24, 32], [16, 32]]",128
"[[(18, 21), [27, 30]]]",2,"[[16, 32], [16, 32]]",256
"[[(13, 16), [1, 4]]]",0,"[(0, 32), (0, 32)]",1024
"[[(12, 15), [27, 30]]]",0,"[(0, 32), (0, 32)]",1024
"[[(22, 25), [18, 21]]]",2,"[[16, 32], [16, 32]]",256
"[[(13, 16), [24, 27]]]",0,"[(0, 32), (0, 32)]",1024
"[[(21, 24), [22, 25]]]",2,"[[16, 32], [16, 32]]",256
"[[(1, 4), [5, 8]]]",0,"[(0, 32), (0, 32)]",1024
"[[(14, 17), [2, 5]]]",0,"[(0, 32), (0, 32)]",1024
"[[(8, 11), [22, 25]]]",0,"[(0, 32), (0, 32)]",1024
"[[(5, 8), [14, 17]]]",0,"[(0, 32), (0, 32)]",1024
"[[(16, 19), [28, 31]]]",2,"[[16, 32], [16, 32]]",256
"[[(15, 18), [29, 32]]]",0,"[(0, 32), (0, 32)]",1024
"[[(17, 20), [19, 22]]]",2,"[[16, 32], [16, 32]]",256
"[[(24, 27), [0, 3]]]",1,"[[16, 32], (0, 32)]",512
"[[(28, 31), [1, 4]]]",1,"[[16, 32], (0, 32)]",512
"[[(15, 18), [10, 13]]]",0,"[(0, 32), (0, 32)]",1024
"[[(9, 12), [26, 29]]]",0,"[(0, 32), (0, 32)]",1024
"[[(14, 17), [1, 4]]]",0,"[(0, 32), (0, 32)]",1024
"[[(25, 28), [26, 29]]]",4,"[[24, 32], [24, 32]]",64
"[[(28, 31), [25, 28]]]",5,"[[28, 32], [24, 32]]",32
"[[(13, 16), [6, 9]]]",0,"[(0, 32), (0, 32)]",1024
"[[(17, 20), [20, 23]]]",2,"[[16, 32], [16, 32]]",256
"[[(2, 5), [26, 29]]]",0,"[(0, 32), (0, 32)]",1024
