,L2 Norm
0,-0.03733193488941869
1,-0.003798085455906
2,-0.017190316546300002
3,-0.017531896244576503
4,-0.027086583508852798
5,-0.010971939707755198
6,-0.012382277956723
7,-0.007985379891984997
8,-0.002981722950610499
9,0.00040802321286510096
10,0.00013185758874900005
11,0.0007158480583182997
12,0.0015576113364006022
13,0.003624308090438698
14,0.0019781851424553014
15,-0.0004640027819744
16,2.4584413122401977e-05
17,-0.0014309851304817982
18,0.0029501406579795983
19,0.0031626407147898015
20,-0.0005873979649055998
21,7.539989429639939e-05
22,-0.002835223982012901
23,-0.0014052769743552011
24,0.001049286904568101
25,0.004483788456963799
26,0.007211799709116699
27,0.007847333685060699
28,0.0093476212937935
29,0.009602556013468
30,0.007245099582722301
31,0.007195207876844599
32,0.007685866181320701
33,0.007075056370367899
34,0.004969288661387402
35,0.0045968638183643985
36,0.004534710694982002
37,0.0034416211109637006
38,0.0045059309159071
39,0.003793632700892601
40,0.0032197574792926995
41,0.002943811728879501
42,0.0024970698336657
43,0.002667684174240499
44,0.003966977456206699
45,0.003577216701221901
46,0.0052751192915088015
47,0.005309916220146798
48,0.0054318778406559996
49,0.0060749860631122005
50,0.0067983489006548
51,0.006912369032610799
52,0.0057503889721851
53,0.004853955524146801
54,0.0012968092189343007
55,0.0006993922135030001
56,-0.000499947646216501
57,-0.0010868096813246002
58,-0.002002772558738701
59,-0.0017537505387791013
60,-0.0018103082171623004
61,-0.0033514178940798004
62,-0.0045539453031907
63,-0.004793994156655299
64,-0.0044421087731474004
65,-0.004427939592944501
66,-0.003653583489754201
67,-0.0021855448105846005
68,-0.0021138778681813013
69,-0.0005418884868813988
70,-0.0002126352257785999
71,-0.0009546024504226997
72,-0.0006773898759802992
73,-0.000990625386450901
74,-0.0003387360377229004
75,0.00038614718884429945
76,0.001179456814938501
77,0.0017011051671655016
78,0.0018058224142867008
79,0.0003347647398702011
80,-9.712959530169991e-05
81,8.40922753720004e-05
82,0.0011378873596738
83,0.0022345879433255007
84,0.0020891691916191998
85,0.002629164949632499
86,0.0024906153824087998
87,0.0018192516762035992
88,0.0013362770527628985
89,0.0013527302560493986
90,0.0005826603877542007
91,0.0002641387312958005
92,0.0003714021037523
93,0.000742927537301501
94,0.0007631010766963008
95,0.00041320959220910065
96,0.0004886523225420998
97,0.001225875241612601
98,0.0010761062256609008
99,0.0017322907178782994
100,0.0012048000953641998
101,0.0017153632762828006
102,0.0011169824267783
103,0.0008226130826410006
104,0.0007946266990561
105,0.0008942019456963006
106,0.0014581838092898002
107,0.0015973926890105999
108,0.0016358234015321
109,0.0017057138416332997
110,0.0023330676142314993
111,0.0020915353768774
112,0.001987678877693101
113,0.0023579314330549007
114,0.0024212159904681
115,0.002067910014471701
116,0.0013215410489807993
117,0.0020450040026068995
118,0.0027207593843091007
119,0.0026085653310422997
120,0.0024770795354735
121,0.0026745489724704
122,0.003066835752050301
123,0.0029782904596456
124,0.0028401494185156
125,0.002811317998625801
126,0.0029375933649643995
127,0.0028751267094490997
128,0.0030606435003061993
129,0.0037639613330622008
130,0.0039726084319527
131,0.0043235338261549
132,0.0040360754728735
133,0.0037182082572287008
134,0.0038519930957472996
135,0.0034970701511307994
136,0.004411498006647
137,0.0040145501057837
138,0.0036491222957711006
139,0.0035451356700732994
140,0.0032546235931793996
141,0.0032266703075825003
142,0.0032477675273043004
143,0.003395340031110399
144,0.0027862123122109
145,0.0030468369051577992
146,0.0035849545526748005
147,0.003426127729402901
148,0.0033913797417863
149,0.002909178314690599
150,0.003009494064295501
151,0.0030912583377987
152,0.0036275272747515004
153,0.0031383783932426995
154,0.002541288553109801
155,0.0025879362376427005
156,0.0021463753127097
157,0.0013928616705879
158,0.0012914839650940996
159,0.0013761323599879999
160,0.0014405855808169
161,0.0010748934422599
162,0.0007477430872254
163,0.0002449765496985003
164,0.0002936357012462004
165,8.907720543480015e-05
166,0.00043759763614639995
167,0.00010660180893129999
168,0.0004518056605256008
169,0.0005243265934726004
170,0.0007377023036421
171,0.0011443041307160002
172,0.0012489692640225
173,0.0017302247948708
174,0.0015396759139633
175,0.0016437153196926998
176,0.0013619662414003997
177,0.0018651985941832002
178,0.0021861135461748006
179,0.0018615292445948997
180,0.0019157641041477992
181,0.0017179669689731999
182,0.0016351617452963997
183,0.0017556228694347005
184,0.0019801128875756
185,0.0015944260316266001
186,0.0013484472150775
187,0.0012331105684461998
188,0.0013399588640866005
189,0.0012833042999012998
190,0.0010470428865436004
191,0.0009267402706115997
192,0.0010242466572895998
193,0.0010735428359769997
194,0.001025581552486
195,0.0006878831795238995
196,0.0006903936843188994
197,0.0007826299037775996
198,0.0008888341385299
199,0.0008172910461368994
200,0.0004848205090125998
201,0.00014483738861230042
202,0.00022640344084969965
203,0.0003818206587998998
204,4.521436718909946e-05
205,1.2680862682799485e-05
206,9.40245893553994e-05
207,-5.512038270400008e-05
208,-3.250634540790005e-05
209,5.777102504199785e-06
210,0.0001758573797420995
211,6.372315759400025e-05
212,-9.959562553996798e-07
213,-0.00016376237996479966
214,-0.00047647780771640016
215,-0.0005533141231869997
216,-0.0003922199171406994
217,-0.00045123993322469975
218,-0.0006385752582325002
219,-0.0008950378919768001
220,-0.0009049246865493001
221,-0.0010609116152879
222,-0.0012477842249837001
223,-0.0012987760200115998
224,-0.0014565182670476006
225,-0.0015902150972085002
226,-0.0015647238571879995
227,-0.0018569995523514
228,-0.0018537376321231002
229,-0.00203634551918
230,-0.0020650157433718002
231,-0.0020538444702483997
232,-0.0020500525481108997
233,-0.0020353885371073
234,-0.0018651689756298
235,-0.0018836149985726005
236,-0.0019050524330506001
237,-0.0015272581665541998
238,-0.0018437845123460998
239,-0.0016355024782538
240,-0.0014713410926596002
241,-0.0013908952738188995
242,-0.0015678008601034002
243,-0.0012616978859084998
244,-0.0012081952775159
245,-0.0013268250253390995
246,-0.0016289362022685002
247,-0.0016448887242853003
248,-0.0016336058790562998
249,-0.0016620868137071005
250,-0.0012381159351969
251,-0.0014159072882823
252,-0.0013336354738240999
253,-0.0012892449806789995
254,-0.0010113429233657005
255,-0.0011133512880746998
256,-0.0014572278886550998
257,-0.0013288849503056
258,-0.0012984236324371
259,-0.0015514828074274997
260,-0.0013289734293443
261,-0.0013003276587754001
262,-0.0015307122169844001
263,-0.0017550480791242002
264,-0.0017750558913219002
265,-0.0017167779634962
266,-0.0016843686088191998
267,-0.0015070978325576
268,-0.0016607322718463
269,-0.0016856141492139001
270,-0.0018701396384297997
271,-0.0019116820763754997
272,-0.0019575951545266995
273,-0.0020225760444251
274,-0.0019810959836137005
275,-0.001988198538431
276,-0.0021969089157978005
277,-0.0020340657512793
278,-0.0017561573225091
279,-0.0014443221123603
280,-0.001571437356649
281,-0.0017319277398092003
282,-0.0019122888312437998
283,-0.0019067318728129001
284,-0.0020885086363411
285,-0.0019063347095454003
286,-0.0017578691146714004
287,-0.0018154470847052003
288,-0.0016661303861359995
289,-0.0017382654608665
290,-0.0018082285613938002
291,-0.0017617411118086
292,-0.0017523334585131
293,-0.0016023264752391005
294,-0.0017224560739567
295,-0.0017789634915973
296,-0.0016547911909032004
297,-0.0018510924979855997
298,-0.0018067849391398996
299,-0.0016785965455329002
300,-0.0016803207269719999
301,-0.0016934594773760996
302,-0.0017841981691688
303,-0.0017595989119975996
304,-0.0017401322936602998
305,-0.0015045524948435998
306,-0.0012870703671257
307,-0.0013056638337844997
308,-0.0013015296142717997
309,-0.0011360985046964
310,-0.0011185955159697001
311,-0.0011025700184417002
312,-0.0008719242390001999
313,-0.0010855136221893003
314,-0.0009106964837067998
315,-0.0009343433409800006
316,-0.0009942765953772003
317,-0.0007769704880381998
318,-0.0007210009620873003
319,-0.0007571053896711999
320,-0.0008191496620624998
321,-0.0009117083479058003
322,-0.0009779511125295
323,-0.0010566071501197996
324,-0.0011509607876174005
325,-0.0013155379589780002
326,-0.0010974013401446004
327,-0.0008135235562149001
328,-0.0006271305925686001
329,-0.0006270126510336004
330,-0.0008679759119047006
331,-0.0009411982781733002
332,-0.0007804710148778
333,-0.0006735418014423003
334,-0.0007103725181679997
335,-0.0008388987066834
336,-0.0008330520691265998
337,-0.0007794515479303001
338,-0.0005908457265589003
339,-0.0007614487885973997
340,-0.0008679006783127996
341,-0.0009260416404223005
342,-0.0008490218061958997
343,-0.0008558266763707
344,-0.0008123863415005002
345,-0.0007515968351587002
346,-0.0006502482859453
347,-0.0006055591686738001
348,-0.0004170713396635002
349,-0.00043952686405920004
350,-0.0006115386391094997
351,-0.00047347823609879963
352,-0.0005321380208422001
353,-0.0005002682420597996
354,-0.0003763736672473001
355,-0.00011865107525139973
356,-9.155581515780031e-05
357,-0.0001515182728319001
358,-0.00015919316993350018
359,-0.00023574023027189998
360,-0.0004106919416218
361,-0.0004743947134974
362,-0.00031461953071270027
363,-0.0003462591542526001
364,-0.0002138892317505997
365,-0.0001853089467715001
366,-0.0005268439349691996
367,-0.0003450245006855002
368,-0.0003369881084858001
369,-0.00044862289572629964
370,-0.0003825913703969998
371,-0.0003491713785378002
372,-0.0004554804625154997
373,-0.00032515365263679997
374,-0.00038118778820350014
375,-0.0003894767261817
376,-0.0004447631817510998
