SRC Query,Depth,BBoxes,Data Size
"[[(35.67, 36.79), (-118.73, -117.57)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(37.36, 38.62), (-122.31, -121.3)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(33.11, 34.14), (-123.77, -122.49)]]",14,"[[32.541302, 34.512501], [-124.389343, -120.443123]]",1
"[[(33.85, 35.1), (-124.09, -123.07)]]",4,"[[32.541302, 35.551353], [-124.389343, -119.04274]]",1315
"[[(39.52, 40.54), (-120.49, -119.19)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(34.77, 36.02), (-124.01, -122.92)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(33.75, 34.8), (-123.58, -122.43)]]",6,"[[32.541302, 34.877285], [-124.389343, -119.686722]]",328
"[[(40.31, 41.37), (-118.37, -117.14)]]",6,"[[40.213436, 42.017231], [-120.495163, -114.294258]]",329
"[[(40.61, 41.84), (-116.28, -115.04)]]",6,"[[40.213436, 42.017231], [-120.495163, -114.294258]]",329
"[[(40.67, 41.68), (-124.33, -123.09)]]",5,"[[40.575794, 42.017231], [-124.389343, -123.049553]]",658
"[[(34.92, 35.94), (-119.19, -117.99)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(35.58, 36.76), (-115.68, -114.5)]]",9,"[[35.462734, 37.009014], [-115.746964, -114.294258]]",42
"[[(36.63, 37.73), (-117.75, -116.5)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(37.3, 38.57), (-119.96, -118.79)]]",4,"[[37.009014, 38.773846], [-120.322968, -114.294258]]",1316
"[[(38.36, 39.42), (-117.67, -116.39)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(37.15, 38.15), (-118.86, -117.67)]]",4,"[[37.009014, 38.773846], [-120.322968, -114.294258]]",1316
"[[(32.75, 34.04), (-118.73, -117.53)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(40.15, 41.27), (-118.6, -117.28)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(36.42, 37.5), (-117.0, -115.97)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(38.64, 39.78), (-118.21, -116.91)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(32.68, 33.75), (-118.33, -117.2)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(35.67, 36.98), (-118.57, -117.47)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(37.95, 39.19), (-119.09, -117.94)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(32.92, 33.93), (-121.04, -119.95)]]",9,"[[32.541302, 34.529282], [-124.389343, -119.916641]]",41
"[[(33.62, 34.66), (-116.64, -115.6)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
"[[(39.64, 40.89), (-121.66, -120.46)]]",3,"[[38.773846, 42.017231], [-121.790939, -114.294258]]",2631
"[[(39.63, 40.75), (-121.06, -120.01)]]",3,"[[38.773846, 42.017231], [-121.790939, -114.294258]]",2631
"[[(39.86, 40.97), (-120.19, -119.04)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(33.11, 34.28), (-121.24, -120.19)]]",9,"[[32.541302, 34.529282], [-124.389343, -119.916641]]",41
