BRC Query,Data Size
"[[(35.96, 36.94), (-115.78, -114.79)]]",0
"[[(37.97, 38.96), (-123.89, -122.91)]]",364
"[[(34.86, 35.84), (-121.86, -120.91)]]",66
"[[(38.81, 39.76), (-116.29, -115.3)]]",0
"[[(38.06, 39.04), (-120.43, -119.45)]]",345
"[[(40.66, 41.62), (-118.8, -117.81)]]",0
"[[(33.17, 34.12), (-121.19, -120.22)]]",0
"[[(40.56, 41.55), (-121.75, -120.76)]]",327
"[[(40.29, 41.28), (-122.97, -122.01)]]",326
"[[(32.85, 33.8), (-118.0, -117.04)]]",546
"[[(34.32, 35.29), (-122.3, -121.35)]]",0
"[[(36.76, 37.76), (-117.11, -116.11)]]",4
"[[(32.62, 33.59), (-123.78, -122.82)]]",0
"[[(38.19, 39.19), (-122.92, -121.95)]]",610
"[[(36.07, 37.02), (-119.86, -118.87)]]",489
"[[(34.17, 35.14), (-122.22, -121.26)]]",0
"[[(32.87, 33.85), (-116.01, -115.01)]]",316
"[[(34.84, 35.84), (-120.99, -119.99)]]",598
"[[(37.06, 38.05), (-118.02, -117.03)]]",66
"[[(38.12, 39.11), (-123.99, -123.03)]]",313
"[[(40.08, 41.06), (-119.62, -118.66)]]",0
"[[(37.12, 38.12), (-122.17, -121.22)]]",706
"[[(36.25, 37.23), (-121.37, -120.39)]]",328
"[[(40.87, 41.86), (-117.62, -116.62)]]",0
"[[(36.73, 37.72), (-121.41, -120.42)]]",368
"[[(34.22, 35.22), (-123.59, -122.62)]]",0
"[[(34.75, 35.72), (-123.37, -122.37)]]",0
"[[(39.63, 40.6), (-121.83, -120.84)]]",539
"[[(35.02, 36.02), (-117.27, -116.28)]]",239
"[[(35.09, 36.04), (-123.25, -122.28)]]",0
"[[(36.83, 37.78), (-118.8, -117.84)]]",265
"[[(33.1, 34.05), (-124.09, -123.14)]]",0
"[[(35.79, 36.75), (-119.98, -119.01)]]",387
"[[(38.06, 39.02), (-118.66, -117.69)]]",0
"[[(40.08, 41.05), (-124.29, -123.34)]]",388
"[[(37.91, 38.89), (-121.9, -120.93)]]",500
"[[(37.08, 38.05), (-121.79, -120.84)]]",382
"[[(36.33, 37.32), (-123.71, -122.72)]]",0
"[[(39.13, 40.12), (-117.26, -116.3)]]",0
"[[(35.12, 36.09), (-123.76, -122.8)]]",0
"[[(33.64, 34.6), (-117.86, -116.89)]]",975
"[[(36.29, 37.25), (-118.76, -117.78)]]",353
"[[(36.53, 37.51), (-118.58, -117.61)]]",299
"[[(35.3, 36.27), (-124.33, -123.35)]]",0
"[[(34.12, 35.08), (-120.06, -119.09)]]",504
"[[(38.71, 39.69), (-118.03, -117.06)]]",0
"[[(35.77, 36.74), (-118.03, -117.06)]]",308
"[[(39.95, 40.9), (-119.09, -118.11)]]",0
"[[(35.49, 36.48), (-117.37, -116.4)]]",305
"[[(39.73, 40.7), (-117.75, -116.76)]]",0
"[[(40.81, 41.79), (-116.04, -115.08)]]",0
"[[(39.92, 40.91), (-118.38, -117.4)]]",0
"[[(33.2, 34.15), (-118.09, -117.12)]]",1007
"[[(40.26, 41.22), (-122.06, -121.08)]]",415
"[[(33.24, 34.21), (-117.58, -116.59)]]",830
"[[(36.99, 37.94), (-118.73, -117.74)]]",260
"[[(40.31, 41.27), (-119.48, -118.51)]]",0
"[[(35.22, 36.21), (-122.32, -121.32)]]",73
"[[(37.97, 38.93), (-117.46, -116.48)]]",0
"[[(33.58, 34.54), (-123.89, -122.91)]]",0
"[[(37.68, 38.65), (-120.23, -119.28)]]",314
"[[(39.98, 40.95), (-118.41, -117.44)]]",0
"[[(37.09, 38.06), (-115.44, -114.46)]]",0
"[[(38.36, 39.35), (-116.79, -115.8)]]",0
"[[(37.28, 38.27), (-119.75, -118.75)]]",347
"[[(37.9, 38.85), (-121.81, -120.84)]]",512
"[[(39.52, 40.48), (-116.8, -115.84)]]",0
"[[(33.1, 34.06), (-117.41, -116.42)]]",724
"[[(39.33, 40.32), (-116.85, -115.86)]]",0
"[[(40.41, 41.39), (-118.35, -117.36)]]",0
"[[(34.88, 35.84), (-122.14, -121.19)]]",26
"[[(38.2, 39.2), (-124.05, -123.08)]]",374
"[[(32.99, 33.94), (-119.39, -118.41)]]",0
