SRC Query,Depth,BBoxes,Data Size
"[6.0, 10.0, 8.0, 12.0]",4,"[6, 10, 9, 13]",16
"[10.0, 3.0, 12.0, 5.0]",4,"[10, 2, 13, 5]",16
"[4.0, 9.0, 6.0, 11.0]",4,"[4, 8, 7, 11]",16
"[2.0, 5.0, 4.0, 7.0]",4,"[2, 4, 5, 7]",16
"[5.0, 1.0, 7.0, 3.0]",4,"[4, 0, 7, 3]",16
"[13.0, 10.0, 15.0, 12.0]",4,"[12, 10, 15, 13]",16
"[8.0, 1.0, 10.0, 3.0]",4,"[8, 0, 11, 3]",16
"[12.0, 10.0, 14.0, 12.0]",4,"[12, 10, 15, 13]",16
"[0, 0, 2.0, 2.0]",4,"[0, 0, 3, 3]",16
"[1.0, 13.0, 3.0, 15.0]",4,"[0, 12, 3, 15]",16
"[10.0, 0, 12.0, 2.0]",4,"[10, 0, 13, 3]",16
"[6.0, 4.0, 8.0, 6.0]",4,"[6, 4, 9, 7]",16
"[9.0, 4.0, 11.0, 6.0]",4,"[8, 4, 11, 7]",16
"[2.0, 3.0, 4.0, 5.0]",4,"[2, 2, 5, 5]",16
"[8.0, 4.0, 10.0, 6.0]",4,"[8, 4, 11, 7]",16
"[4.0, 10.0, 6.0, 12.0]",4,"[4, 10, 7, 13]",16
"[6.0, 7.0, 8.0, 9.0]",4,"[6, 6, 9, 9]",16
"[13.0, 11.0, 15.0, 13.0]",4,"[12, 10, 15, 13]",16
"[10.0, 1.0, 12.0, 3.0]",4,"[10, 0, 13, 3]",16
"[11.0, 7.0, 13.0, 9.0]",4,"[10, 6, 13, 9]",16
"[1.0, 8.0, 3.0, 10.0]",4,"[0, 8, 3, 11]",16
"[13.0, 8.0, 15.0, 10.0]",4,"[12, 8, 15, 11]",16
"[13.0, 4.0, 15.0, 6.0]",4,"[12, 4, 15, 7]",16
"[12.0, 2.0, 14.0, 4.0]",4,"[12, 2, 15, 5]",16
"[13.0, 1.0, 15.0, 3.0]",4,"[12, 0, 15, 3]",16
"[11.0, 7.0, 13.0, 9.0]",4,"[10, 6, 13, 9]",16
"[5.0, 7.0, 7.0, 9.0]",4,"[4, 6, 7, 9]",16
