BRC Query,Data Size
"[9.07, 51.79, 10.07, 52.79]",72
"[10.33, 49.47, 11.32, 50.47]",34
"[7.16, 48.52, 8.16, 49.51]",0
"[7.72, 48.31, 8.71, 49.31]",13
"[11.95, 50.65, 12.95, 51.64]",32
"[8.4, 48.36, 9.39, 49.36]",48
"[7.64, 48.65, 8.64, 49.65]",32
"[12.53, 52.02, 13.53, 53.01]",303
"[12.76, 53.38, 13.75, 54.37]",1
"[12.8, 48.15, 13.8, 49.14]",0
"[8.51, 51.49, 9.51, 52.48]",92
"[9.01, 53.77, 10.0, 54.76]",15
"[9.79, 52.43, 10.79, 53.42]",8
"[10.29, 50.99, 11.28, 51.98]",8
"[11.08, 52.48, 12.08, 53.47]",21
"[10.18, 51.7, 11.18, 52.69]",44
"[6.9, 51.79, 7.89, 52.78]",51
"[12.41, 51.87, 13.41, 52.86]",241
"[9.63, 52.91, 10.63, 53.91]",27
"[11.29, 52.13, 12.29, 53.12]",29
"[6.84, 52.05, 7.84, 53.05]",0
"[9.07, 51.9, 10.06, 52.9]",71
"[10.77, 51.55, 11.76, 52.55]",28
"[7.02, 50.29, 8.02, 51.29]",80
"[7.54, 53.15, 8.54, 54.15]",0
"[12.04, 49.89, 13.03, 50.88]",0
"[12.03, 50.28, 13.03, 51.28]",0
"[12.2, 50.84, 13.2, 51.84]",22
"[7.16, 50.16, 8.15, 51.16]",55
"[9.57, 49.33, 10.57, 50.33]",20
"[8.99, 49.25, 9.99, 50.25]",32
"[8.64, 53.52, 9.64, 54.51]",0
"[8.38, 50.06, 9.38, 51.05]",67
"[9.72, 49.02, 10.72, 50.02]",17
"[6.75, 48.58, 7.75, 49.58]",0
"[9.31, 48.43, 10.31, 49.42]",0
"[11.6, 50.9, 12.59, 51.9]",39
"[11.48, 50.8, 12.47, 51.79]",46
"[9.25, 51.77, 10.25, 52.76]",70
"[10.86, 51.71, 11.85, 52.71]",22
"[9.03, 53.77, 10.03, 54.76]",15
"[9.68, 52.06, 10.67, 53.06]",68
"[12.26, 52.79, 13.25, 53.78]",17
"[7.56, 49.71, 8.56, 50.7]",35
"[10.92, 52.1, 11.92, 53.1]",26
"[10.69, 50.92, 11.69, 51.91]",33
"[11.94, 50.63, 12.93, 51.62]",30
"[10.25, 52.69, 11.24, 53.69]",4
"[8.14, 48.46, 9.14, 49.46]",20
"[11.98, 53.09, 12.98, 54.08]",11
"[10.05, 48.22, 11.04, 49.21]",0
"[10.89, 51.54, 11.88, 52.53]",15
"[7.76, 51.07, 8.75, 52.06]",99
"[11.68, 48.56, 12.67, 49.56]",0
"[8.74, 49.24, 9.74, 50.23]",46
"[8.86, 49.62, 9.86, 50.61]",52
"[10.77, 49.42, 11.77, 50.42]",46
"[8.02, 52.17, 9.02, 53.16]",28
"[11.0, 51.19, 11.99, 52.19]",8
"[7.92, 49.88, 8.92, 50.88]",80
"[12.13, 51.97, 13.12, 52.96]",44
"[7.49, 53.42, 8.48, 54.42]",0
"[7.05, 51.32, 8.05, 52.31]",217
"[12.34, 51.69, 13.33, 52.69]",111
"[10.69, 49.77, 11.69, 50.76]",15
"[7.09, 51.45, 8.09, 52.45]",189
"[11.33, 52.54, 12.32, 53.53]",19
"[10.53, 49.73, 11.53, 50.72]",16
"[7.3, 52.01, 8.3, 53.01]",0
"[11.91, 52.78, 12.9, 53.78]",9
"[10.58, 53.08, 11.58, 54.08]",8
"[12.69, 52.11, 13.68, 53.1]",306
"[11.88, 50.85, 12.87, 51.85]",34
"[12.11, 51.67, 13.11, 52.67]",41
"[12.62, 53.73, 13.61, 54.72]",0
"[11.22, 52.74, 12.21, 53.73]",6
"[8.37, 50.13, 9.37, 51.12]",13
"[7.04, 51.53, 8.03, 52.53]",139
"[8.03, 51.43, 9.03, 52.42]",108
"[11.65, 51.85, 12.64, 52.84]",28
"[12.31, 52.91, 13.3, 53.9]",14
"[6.88, 50.37, 7.88, 51.37]",143
"[8.73, 52.5, 9.73, 53.5]",0
"[11.3, 50.25, 12.29, 51.24]",34
"[10.47, 51.67, 11.46, 52.67]",41
"[8.15, 51.49, 9.15, 52.49]",108
"[10.63, 52.01, 11.62, 53.0]",33
"[12.3, 52.29, 13.3, 53.29]",94
"[12.24, 51.94, 13.23, 52.94]",69
"[8.15, 49.42, 9.15, 50.42]",115
"[7.9, 49.43, 8.89, 50.42]",100
"[7.65, 49.03, 8.65, 50.02]",28
"[11.91, 50.95, 12.91, 51.94]",38
"[9.07, 48.81, 10.06, 49.8]",6
"[9.02, 52.54, 10.01, 53.54]",0
"[9.21, 51.14, 10.21, 52.14]",31
"[9.05, 53.68, 10.05, 54.67]",16
"[8.55, 49.2, 9.54, 50.2]",94
"[12.55, 52.92, 13.55, 53.92]",13
"[7.73, 51.22, 8.73, 52.22]",123
"[9.01, 52.45, 10.01, 53.44]",0
"[12.25, 50.1, 13.24, 51.1]",0
