,BRC Size,SRC Size,SRC Depth,Diff,F/P %,Error %
0,15,156,6,141,10.4,9.615384615384617
1,15,78,7,63,5.2,19.230769230769234
2,45,312,5,267,6.933333333333334,14.423076923076922
3,30,625,4,595,20.833333333333332,4.8
4,25,156,6,131,6.24,16.025641025641026
5,24,156,6,132,6.5,15.384615384615385
6,60,156,6,96,2.6,38.46153846153847
7,6,39,8,33,6.5,15.384615384615385
8,32,156,6,124,4.875,20.51282051282051
9,70,625,4,555,8.928571428571429,11.200000000000001
10,54,78,7,24,1.4444444444444444,69.23076923076923
11,2,10,10,8,5.0,20.0
12,56,312,5,256,5.571428571428571,17.94871794871795
13,6,78,7,72,13.0,7.6923076923076925
14,20,625,4,605,31.25,3.2
15,49,156,6,107,3.183673469387755,31.41025641025641
16,8,39,8,31,4.875,20.51282051282051
17,1,4,11,3,4.0,25.0
18,4,10,10,6,2.5,40.0
19,24,78,7,54,3.25,30.76923076923077
20,40,78,7,38,1.95,51.28205128205128
21,20,313,5,293,15.65,6.3897763578274756
22,20,78,7,58,3.9,25.64102564102564
23,6,39,8,33,6.5,15.384615384615385
24,6,39,8,33,6.5,15.384615384615385
25,6,78,7,72,13.0,7.6923076923076925
26,10,156,6,146,15.6,6.41025641025641
27,18,156,6,138,8.666666666666666,11.538461538461538
28,6,19,9,13,3.1666666666666665,31.57894736842105
29,54,156,6,102,2.888888888888889,34.61538461538461
30,72,312,5,240,4.333333333333333,23.076923076923077
31,100,625,4,525,6.25,16.0
32,48,156,6,108,3.25,30.76923076923077
33,48,156,6,108,3.25,30.76923076923077
34,54,156,6,102,2.888888888888889,34.61538461538461
35,25,39,8,14,1.56,64.1025641025641
36,54,156,6,102,2.888888888888889,34.61538461538461
37,6,20,9,14,3.3333333333333335,30.0
38,24,78,7,54,3.25,30.76923076923077
39,48,156,6,108,3.25,30.76923076923077
40,48,625,4,577,13.020833333333334,7.68
41,40,156,6,116,3.9,25.64102564102564
42,30,156,6,126,5.2,19.230769230769234
43,30,156,6,126,5.2,19.230769230769234
44,54,625,4,571,11.574074074074074,8.64
45,24,156,6,132,6.5,15.384615384615385
46,42,312,5,270,7.428571428571429,13.461538461538462
47,36,156,6,120,4.333333333333333,23.076923076923077
48,18,156,6,138,8.666666666666666,11.538461538461538
49,10,39,8,29,3.9,25.64102564102564
50,32,156,6,124,4.875,20.51282051282051
51,10,78,7,68,7.8,12.82051282051282
52,50,156,6,106,3.12,32.05128205128205
53,45,625,4,580,13.88888888888889,7.199999999999999
54,12,156,6,144,13.0,7.6923076923076925
55,18,156,6,138,8.666666666666666,11.538461538461538
56,42,156,6,114,3.7142857142857144,26.923076923076923
57,2,10,10,8,5.0,20.0
58,28,156,6,128,5.571428571428571,17.94871794871795
59,36,625,4,589,17.36111111111111,5.76
60,70,312,5,242,4.457142857142857,22.435897435897438
61,36,156,6,120,4.333333333333333,23.076923076923077
62,28,156,6,128,5.571428571428571,17.94871794871795
63,3,39,8,36,13.0,7.6923076923076925
64,3,39,8,36,13.0,7.6923076923076925
65,50,625,4,575,12.5,8.0
66,72,312,5,240,4.333333333333333,23.076923076923077
67,24,625,4,601,26.041666666666668,3.84
68,9,39,8,30,4.333333333333333,23.076923076923077
69,15,156,6,141,10.4,9.615384615384617
70,80,625,4,545,7.8125,12.8
71,5,20,9,15,4.0,25.0
72,45,625,4,580,13.88888888888889,7.199999999999999
73,24,156,6,132,6.5,15.384615384615385
74,12,78,7,66,6.5,15.384615384615385
75,25,156,6,131,6.24,16.025641025641026
76,40,156,6,116,3.9,25.64102564102564
77,32,312,5,280,9.75,10.256410256410255
78,56,156,6,100,2.7857142857142856,35.8974358974359
79,36,156,6,120,4.333333333333333,23.076923076923077
80,9,39,8,30,4.333333333333333,23.076923076923077
81,27,78,7,51,2.888888888888889,34.61538461538461
82,20,78,7,58,3.9,25.64102564102564
83,56,625,4,569,11.160714285714286,8.959999999999999
84,2,10,10,8,5.0,20.0
85,36,312,5,276,8.666666666666666,11.538461538461538
86,8,20,9,12,2.5,40.0
87,12,39,8,27,3.25,30.76923076923077
88,16,78,7,62,4.875,20.51282051282051
89,50,625,4,575,12.5,8.0
90,40,156,6,116,3.9,25.64102564102564
91,12,78,7,66,6.5,15.384615384615385
92,50,156,6,106,3.12,32.05128205128205
93,16,39,8,23,2.4375,41.02564102564102
94,32,156,6,124,4.875,20.51282051282051
95,18,156,6,138,8.666666666666666,11.538461538461538
96,14,313,5,299,22.357142857142858,4.472843450479233
97,10,156,6,146,15.6,6.41025641025641
98,21,156,6,135,7.428571428571429,13.461538461538462
99,24,312,5,288,13.0,7.6923076923076925
100,4,20,9,16,5.0,20.0
101,3,39,8,36,13.0,7.6923076923076925
102,63,625,4,562,9.920634920634921,10.08
103,9,19,9,10,2.111111111111111,47.368421052631575
104,20,313,5,293,15.65,6.3897763578274756
105,21,78,7,57,3.7142857142857144,26.923076923076923
106,18,78,7,60,4.333333333333333,23.076923076923077
107,4,39,8,35,9.75,10.256410256410255
108,45,156,6,111,3.466666666666667,28.846153846153843
109,2,4,11,2,2.0,50.0
110,72,625,4,553,8.680555555555555,11.52
111,16,156,6,140,9.75,10.256410256410255
