BRC Query,Data Size
"[[(36.826004306086396, 38.55603129499482), (-123.22387912066142, -121.8003805660885)]]",1460
"[[(37.491129948943886, 39.123337856088305), (-117.22952616172817, -115.79057491732081)]]",0
"[[(39.23384923417902, 40.246504189882174), (-119.99572685207472, -118.00501933938644)]]",0
"[[(32.74492648483212, 34.094654501170666), (-120.00170952855017, -118.842431428811)]]",9
"[[(35.56609016983552, 36.838015325158715), (-124.02750300522105, -122.59763056668139)]]",0
"[[(35.528390195968306, 36.6395174157836), (-123.69574732559884, -122.59582814651989)]]",0
"[[(36.01997065148207, 37.491738895288265), (-123.26906769280724, -122.07365220332531)]]",188
"[[(38.50896562848365, 40.23393666974057), (-121.97461792681987, -120.43257063956696)]]",1467
"[[(36.81333788200821, 38.499646305897635), (-120.39977898179285, -118.62036072177278)]]",1136
"[[(35.17083382209657, 36.60316098848655), (-119.63487834653208, -117.72777646530061)]]",1287
"[[(38.6123609600308, 40.45085369438294), (-119.6833862390971, -118.48544478787272)]]",24
"[[(39.92077812555907, 41.93541617116231), (-117.79955147585724, -115.98854496624472)]]",0
"[[(39.52281512081488, 40.554794374786624), (-123.94222337149948, -122.10510900645161)]]",997
"[[(36.548195664589386, 38.551721362974796), (-117.28959029576174, -116.19119489462435)]]",55
"[[(37.870015211252735, 39.08273673619026), (-116.88950169098352, -115.86916256798771)]]",0
"[[(37.11321487889806, 38.96232284211548), (-121.98279363948242, -120.88792849023743)]]",1066
"[[(37.876854270193434, 39.24765354968116), (-119.94833230252783, -118.31820888014913)]]",296
"[[(33.543830633334345, 35.08558578001576), (-120.01450501881902, -118.967106365051)]]",543
"[[(35.588167872042696, 37.48717557514956), (-117.15340528390183, -115.69359405601172)]]",340
"[[(36.082370044398566, 37.69421749978963), (-117.33603163244197, -115.4647289040647)]]",220
"[[(34.181527432138715, 35.507283691348746), (-118.7230328769004, -117.38547980109841)]]",717
"[[(36.80387597314774, 38.39218324724741), (-116.63038290899632, -114.84804166683789)]]",0
"[[(33.211576439934404, 35.1386816258046), (-118.29265405230025, -116.96283712175965)]]",1971
"[[(39.54567362234539, 41.25490873216058), (-121.04800295841541, -118.96839108342182)]]",828
"[[(38.376141444280776, 40.08023887701126), (-117.96988164773876, -115.9987313124784)]]",0
"[[(35.00783184548867, 36.94621677373929), (-120.82922683252657, -118.75155409430567)]]",1973
"[[(37.50881107018862, 38.76406978258788), (-118.45160909151303, -117.10802881257572)]]",13
