BRC Query,Data Size
"[[(35.181368138178435, 36.34179405770079), (-118.6882003183944, -116.46742908132455)]]",879
"[[(36.259207185503506, 37.621975624183044), (-117.81332494414087, -115.8412383567562)]]",303
"[[(35.573476728669156, 37.42304694178504), (-123.5871976323398, -122.55336294162679)]]",0
"[[(33.092712376972855, 34.52958353124503), (-123.90669473696595, -121.79681419417751)]]",0
"[[(36.25494677210839, 37.61536652363597), (-120.58268560634299, -119.35157396467302)]]",596
"[[(37.36125281850081, 38.40011750528133), (-121.10818395953758, -119.72561789647919)]]",787
"[[(36.305183089897135, 38.19194466430361), (-117.47372061366733, -115.18449292688366)]]",175
"[[(34.72839485159632, 36.3429064050837), (-118.10779209229354, -116.16217609823491)]]",877
"[[(39.283499899135556, 41.52219325892099), (-122.70555698714453, -120.45443433612964)]]",2211
"[[(36.32755202244685, 38.02628408532146), (-120.47021785686121, -118.7919674069342)]]",1295
"[[(32.563910281456074, 34.99650060137398), (-119.26354781657302, -117.78032787344425)]]",1388
"[[(36.40062878852885, 37.7719419204287), (-123.31068669095265, -121.3603633491672)]]",984
"[[(39.3497758684257, 40.893929502381305), (-117.90376269314172, -115.78048900419142)]]",0
"[[(38.06061977116247, 39.07672933533557), (-119.41208975181635, -118.19514012167869)]]",80
"[[(35.543941236429674, 36.77204998691), (-119.33259785105984, -118.04693651807506)]]",915
"[[(36.766274021528204, 38.21061617126323), (-118.59991011419645, -117.39355704356466)]]",325
"[[(39.34792844877659, 41.589765739276615), (-121.92481133840782, -119.75143012843758)]]",1865
"[[(37.76713909824651, 39.49925697736823), (-120.91806890986622, -119.47384548136694)]]",1079
"[[(32.59680208428928, 34.830577076306355), (-119.05282419231163, -116.75698252679717)]]",3058
"[[(36.72329308560193, 38.170979162770465), (-119.55325821618922, -117.56118294443081)]]",825
"[[(35.51429480665196, 37.40930118334453), (-118.36847276512376, -116.22372822999279)]]",1049
"[[(38.213486442398, 39.78326617689332), (-119.16477857420958, -117.64465228593082)]]",13
"[[(38.306070538293, 40.76425565941926), (-120.00967146486907, -118.13585808630654)]]",215
"[[(33.70223039865781, 34.954486759763434), (-122.46655085514455, -120.356639394891)]]",150
"[[(38.06959900293663, 40.25286628961913), (-117.1270064131429, -115.05026557568742)]]",0
"[[(33.685132708444364, 35.44446899912635), (-117.84083655194821, -116.54455803567785)]]",1326
"[[(36.74976171531478, 38.2445958193038), (-117.87094981662437, -115.58122072680497)]]",99
"[[(37.121133989735384, 38.29785300730376), (-119.29993410101525, -118.23509296793196)]]",428
"[[(36.34155327919888, 38.64640042570648), (-120.27354280171681, -117.97136398890026)]]",1858
"[[(33.128285843734275, 34.85200768887706), (-122.22025912198599, -120.60314907442114)]]",0
"[[(37.71506735790928, 39.188307753399), (-117.29830617641251, -115.46991738488526)]]",0
"[[(33.992838780773, 35.4037176280078), (-119.30400327284813, -118.23020049875996)]]",838
"[[(35.472132769970095, 36.62872883100966), (-118.52307307442571, -116.59791396016215)]]",766
"[[(36.02395485535857, 38.21420354304924), (-123.06145282079225, -121.03382057270136)]]",1930
"[[(34.41650922536659, 35.90374656336037), (-123.34097512237187, -121.47064775312285)]]",0
"[[(34.586208277699555, 35.81562017731067), (-120.4349809143392, -119.16964283415535)]]",824
"[[(32.571409401643876, 33.72374271687679), (-117.15577109768354, -115.99209022510918)]]",1080
"[[(35.33795499880509, 37.529388922646525), (-119.8691889018731, -118.27800035177205)]]",1764
