,BRC Size,SRC Size,SRC Depth,Diff,F/P %,Error %
0,12,64,2,52,5.333333333333333,18.75
1,12,128,1,116,10.666666666666666,9.375
2,16,256,0,240,16.0,6.25
3,9,16,4,7,1.7777777777777777,56.25
4,9,128,1,119,14.222222222222221,7.03125
5,12,64,2,52,5.333333333333333,18.75
6,16,256,0,240,16.0,6.25
7,9,128,1,119,14.222222222222221,7.03125
8,12,32,3,20,2.6666666666666665,37.5
9,16,128,1,112,8.0,12.5
10,12,64,2,52,5.333333333333333,18.75
11,12,64,2,52,5.333333333333333,18.75
12,9,128,1,119,14.222222222222221,7.03125
13,16,64,2,48,4.0,25.0
14,16,256,0,240,16.0,6.25
15,16,256,0,240,16.0,6.25
16,9,16,4,7,1.7777777777777777,56.25
17,12,64,2,52,5.333333333333333,18.75
18,12,256,0,244,21.333333333333332,4.6875
19,12,128,1,116,10.666666666666666,9.375
20,9,16,4,7,1.7777777777777777,56.25
21,16,256,0,240,16.0,6.25
22,12,128,1,116,10.666666666666666,9.375
23,16,32,3,16,2.0,50.0
24,16,256,0,240,16.0,6.25
25,9,256,0,247,28.444444444444443,3.515625
26,12,256,0,244,21.333333333333332,4.6875
27,12,32,3,20,2.6666666666666665,37.5
28,12,256,0,244,21.333333333333332,4.6875
29,16,64,2,48,4.0,25.0
30,12,128,1,116,10.666666666666666,9.375
31,12,256,0,244,21.333333333333332,4.6875
32,16,256,0,240,16.0,6.25
33,16,64,2,48,4.0,25.0
34,16,64,2,48,4.0,25.0
35,12,64,2,52,5.333333333333333,18.75
36,12,32,3,20,2.6666666666666665,37.5
37,16,128,1,112,8.0,12.5
38,12,128,1,116,10.666666666666666,9.375
39,9,32,3,23,3.5555555555555554,28.125
40,12,32,3,20,2.6666666666666665,37.5
41,12,128,1,116,10.666666666666666,9.375
42,12,64,2,52,5.333333333333333,18.75
43,16,64,2,48,4.0,25.0
44,9,16,4,7,1.7777777777777777,56.25
45,12,64,2,52,5.333333333333333,18.75
46,9,64,2,55,7.111111111111111,14.0625
47,12,128,1,116,10.666666666666666,9.375
48,9,256,0,247,28.444444444444443,3.515625
49,9,64,2,55,7.111111111111111,14.0625
50,9,16,4,7,1.7777777777777777,56.25
51,12,128,1,116,10.666666666666666,9.375
52,12,256,0,244,21.333333333333332,4.6875
53,12,64,2,52,5.333333333333333,18.75
54,12,128,1,116,10.666666666666666,9.375
55,12,32,3,20,2.6666666666666665,37.5
56,9,256,0,247,28.444444444444443,3.515625
57,9,16,4,7,1.7777777777777777,56.25
58,16,64,2,48,4.0,25.0
59,9,256,0,247,28.444444444444443,3.515625
60,16,128,1,112,8.0,12.5
61,12,128,1,116,10.666666666666666,9.375
62,12,128,1,116,10.666666666666666,9.375
63,16,64,2,48,4.0,25.0
64,12,128,1,116,10.666666666666666,9.375
65,16,256,0,240,16.0,6.25
66,9,32,3,23,3.5555555555555554,28.125
67,16,128,1,112,8.0,12.5
68,12,64,2,52,5.333333333333333,18.75
69,12,64,2,52,5.333333333333333,18.75
70,12,64,2,52,5.333333333333333,18.75
71,12,256,0,244,21.333333333333332,4.6875
72,9,64,2,55,7.111111111111111,14.0625
73,12,64,2,52,5.333333333333333,18.75
74,16,64,2,48,4.0,25.0
75,16,128,1,112,8.0,12.5
76,16,64,2,48,4.0,25.0
77,16,128,1,112,8.0,12.5
78,16,64,2,48,4.0,25.0
79,16,64,2,48,4.0,25.0
80,9,64,2,55,7.111111111111111,14.0625
