,DAG,KD
0,6,4
1,7,7
2,5,2
3,4,2
4,6,4
5,6,4
6,6,4
7,8,8
8,6,6
9,4,4
10,7,3
11,9,9
12,5,5
13,7,7
14,4,4
15,6,3
16,8,6
17,10,2
18,10,10
19,7,7
20,6,1
21,5,3
22,7,7
23,6,4
24,8,7
25,7,5
26,6,2
27,6,2
28,9,9
29,6,5
30,5,0
31,4,4
32,6,4
33,6,4
34,6,6
35,7,3
36,6,0
37,8,8
38,7,3
39,6,5
40,4,4
41,6,6
42,6,5
43,6,6
44,4,2
45,6,5
46,5,4
47,6,6
48,6,6
49,8,8
50,6,4
51,7,5
52,6,4
53,4,3
54,6,4
55,6,0
56,6,1
57,10,9
58,6,4
59,4,4
60,5,1
61,6,5
62,6,0
63,8,3
64,8,0
65,4,4
66,5,2
67,4,4
68,7,3
69,6,4
70,4,2
71,7,7
72,4,1
73,6,3
74,7,3
75,6,4
76,6,4
77,5,5
78,6,6
79,6,6
80,8,8
81,7,7
82,8,4
83,4,4
84,9,4
85,5,5
86,9,6
87,8,1
88,7,0
89,4,0
90,6,5
91,7,3
92,6,5
93,8,7
94,6,6
95,6,1
96,5,1
97,6,6
98,6,6
99,5,4
100,9,9
101,8,4
102,4,2
103,8,8
104,5,5
105,7,4
106,7,5
107,8,8
108,6,4
109,10,10
110,4,3
111,6,1
112,4,2
113,5,5
114,4,4
115,4,4
116,4,0
117,5,3
118,4,0
119,4,4
120,4,2
121,8,1
122,6,6
123,6,4
124,8,6
125,6,4
126,6,5
127,8,2
128,6,4
129,6,3
130,6,0
131,7,7
132,6,6
133,7,1
134,6,6
135,5,5
136,6,2
137,9,9
138,5,1
139,6,6
140,7,2
141,11,7
142,8,8
143,7,4
144,6,4
145,6,3
146,5,1
147,9,3
148,5,5
149,5,5
150,7,4
151,5,5
152,4,2
153,9,9
154,7,2
155,5,4
156,7,7
157,6,2
158,11,7
159,6,4
160,6,5
161,5,4
162,6,2
163,4,4
164,5,3
165,6,4
166,6,6
167,6,4
168,7,3
169,4,4
170,7,5
171,6,6
172,6,6
173,6,5
174,4,2
175,7,7
176,6,3
177,7,2
178,5,5
179,5,5
180,7,5
181,5,5
182,6,2
183,6,6
184,7,7
185,9,9
186,6,2
187,6,6
188,6,6
189,9,9
190,6,1
191,5,3
192,8,8
193,6,6
194,5,2
195,5,2
196,7,7
197,6,2
198,6,5
199,6,5
200,6,6
201,7,5
202,6,4
203,4,1
204,4,4
205,7,0
206,5,5
207,6,6
208,6,4
