,DAG,KD
0,4,4
1,7,2
2,7,7
3,1,1
4,2,2
5,1,1
6,2,2
7,2,2
8,6,2
9,4,4
10,7,4
11,8,2
12,5,5
13,6,0
14,4,4
15,5,0
16,3,1
17,4,4
18,5,4
19,1,1
20,10,10
21,7,7
22,5,5
23,4,4
24,6,6
25,4,0
26,11,11
27,3,0
28,5,5
29,7,0
30,4,2
31,2,1
32,8,7
33,3,3
34,4,4
35,4,0
36,2,2
37,11,11
38,3,3
39,6,2
40,4,0
41,5,5
42,1,1
43,6,3
44,6,6
45,2,0
46,4,2
47,4,4
48,4,0
49,4,4
50,6,6
51,1,1
52,7,3
53,5,5
54,6,6
55,4,4
56,5,5
57,1,1
58,5,4
59,4,4
60,7,7
61,4,4
62,6,0
63,11,11
64,2,2
65,3,3
66,3,2
67,3,3
68,7,2
69,3,0
70,11,11
71,4,4
72,5,5
73,7,7
74,1,1
75,1,1
76,2,2
77,1,1
78,3,0
79,1,1
80,11,11
81,5,5
82,6,0
83,6,6
84,11,3
85,4,4
86,5,5
87,7,7
88,8,8
89,11,11
90,4,4
91,5,3
92,6,5
93,2,0
94,4,4
95,3,3
96,11,11
97,9,3
98,1,1
99,4,4
100,5,5
101,11,11
102,2,2
103,4,4
104,2,2
105,3,1
106,9,3
107,7,7
108,5,5
109,5,0
110,9,3
111,6,6
112,4,4
113,4,4
114,2,2
115,4,4
116,2,0
117,5,5
118,11,11
119,9,9
120,1,1
121,4,4
122,7,3
123,7,3
124,5,2
125,4,4
126,4,4
127,6,6
128,4,4
129,1,1
130,4,3
131,2,2
132,3,0
133,5,2
134,3,0
135,4,4
136,2,2
137,5,5
138,9,2
139,11,11
140,5,5
141,6,6
142,3,0
143,1,1
144,7,7
145,4,4
146,4,4
147,4,4
148,8,8
149,11,11
150,3,3
151,4,2
152,4,4
153,2,2
154,5,5
155,1,1
156,4,4
157,6,6
158,5,5
159,7,7
160,6,6
161,7,4
162,6,6
163,7,7
164,5,5
165,5,5
166,3,3
167,4,4
168,4,2
169,4,4
170,3,0
171,2,2
172,4,4
173,11,11
174,5,5
175,1,1
176,4,0
177,6,4
178,2,2
179,4,0
180,3,3
181,4,4
182,4,2
183,4,2
184,4,4
185,4,4
186,6,2
187,5,5
188,1,1
189,6,4
190,2,0
191,6,6
192,1,1
193,5,1
194,3,3
195,3,0
