SRC Query,Depth,BBoxes,Data Size
"[6.0, 11.0, 8.0, 13.0]",4,"[6, 10, 9, 13]",16
"[1.0, 4.0, 3.0, 6.0]",4,"[0, 4, 4, 8]",16
"[5.0, 3.0, 7.0, 5.0]",4,"[4, 2, 8, 5]",16
"[7.0, 2.0, 9.0, 4.0]",4,"[6, 2, 9, 5]",16
"[2.0, 7.0, 4.0, 9.0]",4,"[2, 6, 5, 9]",16
"[5.0, 5.0, 7.0, 7.0]",4,"[4, 4, 8, 8]",16
"[10.0, 8.0, 12.0, 10.0]",4,"[10, 8, 13, 12]",16
"[3.0, 6.0, 5.0, 8.0]",4,"[2, 6, 5, 9]",16
"[1.0, 3.0, 3.0, 5.0]",4,"[0, 2, 4, 5]",16
"[0, 7.0, 2.0, 9.0]",4,"[0, 6, 4, 9]",16
"[13.0, 3.0, 15.0, 5.0]",1,"[8, 0, 15, 15]",128
"[9.0, 12.0, 11.0, 14.0]",4,"[8, 12, 12, 15]",16
"[2.0, 2.0, 4.0, 4.0]",4,"[2, 2, 5, 5]",16
"[13.0, 13.0, 15.0, 15.0]",4,"[12, 12, 15, 15]",16
"[3.0, 8.0, 5.0, 10.0]",3,"[2, 8, 5, 15]",32
"[5.0, 8.0, 7.0, 10.0]",4,"[4, 8, 8, 12]",16
"[10.0, 7.0, 12.0, 9.0]",4,"[10, 6, 13, 9]",16
"[10.0, 4.0, 12.0, 6.0]",4,"[10, 4, 13, 8]",16
"[9.0, 10.0, 11.0, 12.0]",4,"[8, 10, 12, 13]",16
"[6.0, 8.0, 8.0, 10.0]",4,"[6, 8, 9, 12]",16
"[3.0, 2.0, 5.0, 4.0]",4,"[2, 2, 5, 5]",16
"[7.0, 9.0, 9.0, 11.0]",3,"[6, 8, 9, 15]",32
"[5.0, 3.0, 7.0, 5.0]",4,"[4, 2, 8, 5]",16
"[9.0, 7.0, 11.0, 9.0]",4,"[8, 6, 12, 9]",16
"[6.0, 4.0, 8.0, 6.0]",4,"[6, 4, 9, 8]",16
"[3.0, 4.0, 5.0, 6.0]",4,"[2, 4, 5, 8]",16
"[13.0, 5.0, 15.0, 7.0]",3,"[12, 4, 15, 11]",32
"[5.0, 3.0, 7.0, 5.0]",4,"[4, 2, 8, 5]",16
"[9.0, 0, 11.0, 2.0]",4,"[8, 0, 12, 4]",16
