,DAG,KD
0,6,4
1,6,0
2,6,1
3,6,0
4,6,1
5,6,0
6,6,0
7,6,1
8,6,1
9,6,0
10,6,1
11,6,2
12,6,1
13,6,1
14,6,1
15,6,0
16,6,1
17,6,1
18,6,0
19,6,0
20,6,0
21,6,0
22,6,0
23,6,0
24,6,0
25,6,1
26,6,1
27,6,2
28,6,0
29,6,1
30,6,1
31,6,0
32,6,0
33,6,1
34,6,0
35,6,0
36,6,0
37,6,1
38,6,0
39,6,2
40,6,1
41,6,0
42,6,0
43,6,1
44,6,0
45,6,1
46,6,0
47,6,0
48,6,1
49,6,0
50,6,0
51,6,0
52,6,0
53,6,0
54,6,0
55,6,0
56,6,0
57,6,0
58,6,1
59,6,0
60,6,1
61,6,1
62,6,0
63,6,2
64,6,1
65,6,0
66,6,0
67,6,1
68,6,2
69,6,1
70,6,0
71,6,0
72,6,2
73,6,0
74,6,0
75,6,1
76,6,2
77,6,3
78,6,0
79,6,1
80,6,1
81,6,1
82,6,1
83,6,2
84,6,1
85,6,2
86,6,1
87,6,0
88,6,1
89,6,0
90,6,5
91,6,1
92,6,4
93,6,0
94,6,1
95,6,1
96,6,0
97,6,0
98,6,1
99,6,2
