BRC Query,Data Size
"[[(9.43, 10.86), (51.95, 53.08)]]",104
"[[(8.42, 9.81), (49.07, 50.27)]]",137
"[[(8.94, 9.99), (52.99, 54.43)]]",23
"[[(10.18, 11.26), (52.85, 54.26)]]",15
"[[(7.09, 8.12), (48.57, 50.11)]]",0
"[[(11.09, 12.12), (50.71, 51.91)]]",41
"[[(10.48, 11.68), (49.03, 50.16)]]",50
"[[(10.11, 11.27), (49.91, 51.33)]]",37
"[[(9.33, 10.64), (53.07, 54.54)]]",39
"[[(10.76, 11.81), (52.45, 53.77)]]",13
"[[(7.27, 8.59), (53.04, 54.37)]]",0
"[[(12.22, 13.41), (52.73, 53.84)]]",24
"[[(12.07, 13.13), (52.42, 53.74)]]",39
"[[(8.84, 10.13), (49.83, 51.31)]]",81
"[[(11.18, 12.22), (49.62, 51.1)]]",34
"[[(9.61, 10.76), (53.16, 54.27)]]",40
"[[(11.8, 13.26), (50.98, 52.04)]]",43
"[[(12.23, 13.67), (48.67, 50.08)]]",0
"[[(9.45, 10.84), (49.99, 51.35)]]",64
"[[(11.54, 12.99), (49.68, 51.07)]]",7
"[[(11.64, 12.85), (48.86, 50.14)]]",0
"[[(10.62, 12.08), (52.13, 53.2)]]",55
"[[(11.78, 13.03), (48.47, 49.7)]]",0
"[[(12.03, 13.43), (50.75, 51.83)]]",26
"[[(10.59, 11.69), (51.34, 52.53)]]",35
"[[(10.31, 11.55), (48.81, 50.2)]]",54
"[[(11.12, 12.63), (52.39, 53.41)]]",33
"[[(11.46, 12.59), (49.38, 50.59)]]",0
"[[(9.63, 11.0), (51.59, 52.98)]]",103
"[[(9.22, 10.31), (49.79, 51.09)]]",58
"[[(9.84, 11.23), (48.93, 50.48)]]",64
"[[(6.87, 8.25), (50.13, 51.48)]]",212
"[[(10.92, 12.17), (53.16, 54.42)]]",24
"[[(9.4, 10.47), (51.21, 52.69)]]",104
"[[(7.6, 9.0), (52.16, 53.35)]]",29
"[[(10.21, 11.75), (49.75, 50.93)]]",25
"[[(12.24, 13.34), (50.55, 52.05)]]",29
"[[(11.22, 12.38), (52.78, 53.9)]]",9
"[[(8.74, 10.05), (52.35, 53.49)]]",52
"[[(10.31, 11.68), (50.73, 52.12)]]",52
"[[(10.52, 11.71), (49.46, 50.71)]]",45
"[[(11.41, 12.91), (49.31, 50.38)]]",0
"[[(7.75, 8.99), (48.5, 49.64)]]",31
"[[(10.3, 11.76), (51.78, 53.0)]]",54
"[[(10.57, 11.71), (50.31, 51.56)]]",51
"[[(8.2, 9.71), (51.2, 52.4)]]",140
"[[(12.11, 13.4), (52.69, 54.0)]]",29
"[[(10.5, 11.75), (50.55, 51.69)]]",51
"[[(8.79, 10.32), (49.67, 51.19)]]",96
"[[(10.82, 12.06), (52.27, 53.6)]]",32
"[[(12.14, 13.48), (48.41, 49.64)]]",0
"[[(10.95, 12.46), (52.23, 53.37)]]",35
"[[(12.02, 13.57), (49.69, 51.21)]]",0
"[[(11.39, 12.73), (51.85, 52.93)]]",40
"[[(10.88, 11.96), (48.74, 50.26)]]",52
"[[(12.19, 13.19), (49.64, 50.8)]]",0
"[[(10.92, 12.01), (51.9, 53.27)]]",31
"[[(10.24, 11.29), (49.48, 50.59)]]",33
"[[(12.07, 13.17), (49.53, 50.61)]]",0
"[[(10.13, 11.31), (51.93, 52.99)]]",48
"[[(6.79, 8.05), (48.32, 49.82)]]",0
"[[(7.43, 8.59), (49.67, 50.75)]]",56
"[[(8.25, 9.26), (50.0, 51.49)]]",96
"[[(11.53, 13.08), (50.49, 51.51)]]",37
"[[(11.51, 13.07), (53.07, 54.44)]]",32
"[[(7.62, 9.12), (48.65, 49.91)]]",38
"[[(7.42, 8.62), (49.58, 51.06)]]",62
"[[(11.86, 13.26), (52.65, 54.0)]]",31
"[[(11.38, 12.5), (51.63, 53.11)]]",37
"[[(9.65, 11.0), (52.01, 53.32)]]",95
"[[(8.5, 10.0), (49.33, 50.85)]]",132
"[[(8.62, 10.11), (52.21, 53.3)]]",89
"[[(6.88, 7.91), (51.33, 52.72)]]",241
"[[(8.11, 9.55), (51.46, 52.83)]]",129
"[[(9.83, 11.02), (50.52, 51.77)]]",43
"[[(11.26, 12.81), (48.29, 49.48)]]",25
"[[(7.94, 9.44), (52.45, 53.78)]]",0
"[[(10.28, 11.68), (50.95, 52.26)]]",48
"[[(11.76, 13.14), (50.17, 51.52)]]",29
"[[(7.11, 8.38), (52.53, 53.78)]]",0
"[[(11.88, 12.96), (50.05, 51.12)]]",0
"[[(7.35, 8.72), (51.15, 52.61)]]",249
"[[(10.59, 12.08), (53.13, 54.3)]]",18
"[[(8.16, 9.47), (48.42, 49.59)]]",66
"[[(7.6, 8.8), (51.26, 52.62)]]",190
"[[(6.84, 7.94), (50.66, 52.12)]]",358
"[[(6.82, 8.19), (51.36, 52.62)]]",256
"[[(11.64, 13.19), (53.18, 54.66)]]",32
"[[(10.78, 12.24), (52.2, 53.51)]]",42
"[[(8.48, 9.82), (52.35, 53.9)]]",41
"[[(7.84, 9.05), (52.8, 53.95)]]",0
"[[(10.42, 11.64), (50.93, 52.05)]]",35
"[[(10.88, 12.27), (52.6, 53.89)]]",9
"[[(10.49, 11.97), (51.68, 52.75)]]",59
"[[(7.14, 8.43), (49.23, 50.45)]]",32
"[[(7.77, 9.1), (49.08, 50.09)]]",67
"[[(9.84, 11.03), (49.42, 50.72)]]",43
"[[(8.54, 9.62), (50.04, 51.46)]]",109
"[[(6.9, 7.96), (51.28, 52.59)]]",249
"[[(8.59, 9.79), (51.41, 52.79)]]",100
"[[(8.54, 9.84), (53.06, 54.34)]]",11
"[[(10.21, 11.45), (49.41, 50.82)]]",61
"[[(10.45, 11.9), (49.5, 51.05)]]",80
"[[(10.1, 11.42), (51.14, 52.32)]]",21
"[[(9.81, 11.25), (50.63, 51.99)]]",54
"[[(9.74, 11.27), (50.07, 51.57)]]",54
"[[(7.27, 8.62), (50.77, 52.13)]]",243
"[[(12.24, 13.72), (51.77, 52.96)]]",326
"[[(8.17, 9.49), (48.23, 49.55)]]",64
"[[(8.98, 10.09), (52.46, 53.49)]]",0
"[[(9.83, 10.89), (49.36, 50.87)]]",23
"[[(10.78, 12.29), (50.43, 51.98)]]",62
"[[(10.97, 12.46), (50.49, 51.71)]]",78
"[[(7.7, 9.25), (49.93, 51.48)]]",108
"[[(7.62, 9.0), (50.54, 51.63)]]",26
"[[(8.97, 10.23), (52.58, 53.6)]]",16
"[[(8.23, 9.41), (51.7, 52.87)]]",107
"[[(9.44, 10.61), (50.64, 52.04)]]",65
"[[(9.83, 11.3), (51.88, 52.88)]]",70
"[[(11.38, 12.93), (49.15, 50.62)]]",1
"[[(6.95, 8.49), (52.68, 54.18)]]",0
"[[(7.25, 8.5), (48.74, 50.07)]]",39
"[[(9.49, 10.86), (51.79, 53.01)]]",102
"[[(10.13, 11.57), (53.0, 54.4)]]",18
"[[(11.48, 12.63), (49.04, 50.48)]]",0
"[[(8.8, 10.18), (51.42, 52.72)]]",114
"[[(10.6, 11.95), (53.05, 54.12)]]",10
"[[(10.64, 11.81), (49.05, 50.18)]]",49
"[[(9.58, 11.02), (50.18, 51.71)]]",64
"[[(8.55, 9.6), (48.68, 49.68)]]",34
"[[(12.15, 13.48), (52.57, 54.09)]]",59
"[[(8.47, 9.88), (52.94, 54.16)]]",7
