SRC Query,Depth,BBoxes,Data Size
"[[(9.43, 10.86), (51.95, 53.08)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(8.42, 9.81), (49.07, 50.27)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(8.94, 9.99), (52.99, 54.43)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(10.18, 11.26), (52.85, 54.26)]]",5,"[[9.675277778, 12.01138889], [52.68833333, 54.79805556]]",51
"[[(7.09, 8.12), (48.57, 50.11)]]",4,"[[6.7375, 8.401944444], [48.11722222, 50.94805556]]",102
"[[(11.09, 12.12), (50.71, 51.91)]]",3,"[[11.0775, 13.80833333], [48.11722222, 52.43388889]]",205
"[[(10.48, 11.68), (49.03, 50.16)]]",2,"[[9.675277778, 13.80833333], [48.11722222, 52.43388889]]",410
"[[(10.11, 11.27), (49.91, 51.33)]]",2,"[[9.675277778, 13.80833333], [48.11722222, 52.43388889]]",410
"[[(9.33, 10.64), (53.07, 54.54)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(10.76, 11.81), (52.45, 53.77)]]",3,"[[9.675277778, 13.32694444], [52.43388889, 54.79805556]]",205
"[[(7.27, 8.59), (53.04, 54.37)]]",2,"[[6.7375, 9.675277778], [51.34805556, 54.79805556]]",411
"[[(12.22, 13.41), (52.73, 53.84)]]",2,"[[9.675277778, 13.80833333], [52.43388889, 54.79805556]]",411
"[[(12.07, 13.13), (52.42, 53.74)]]",1,"[[9.675277778, 13.80833333], (48.11722222, 54.79805556)]",821
"[[(8.84, 10.13), (49.83, 51.31)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(11.18, 12.22), (49.62, 51.1)]]",3,"[[11.0775, 13.80833333], [48.11722222, 52.43388889]]",205
"[[(9.61, 10.76), (53.16, 54.27)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(11.8, 13.26), (50.98, 52.04)]]",4,"[[11.0775, 13.80833333], [50.84472222, 52.43388889]]",103
"[[(12.23, 13.67), (48.67, 50.08)]]",11,"[[11.79166667, 13.80833333], [48.35555556, 50.84472222]]",1
"[[(9.45, 10.84), (49.99, 51.35)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(11.54, 12.99), (49.68, 51.07)]]",3,"[[11.0775, 13.80833333], [48.11722222, 52.43388889]]",205
"[[(11.64, 12.85), (48.86, 50.14)]]",6,"[[11.535, 13.80833333], [48.14444444, 50.84472222]]",26
"[[(10.62, 12.08), (52.13, 53.2)]]",1,"[[9.675277778, 13.80833333], (48.11722222, 54.79805556)]",821
"[[(11.78, 13.03), (48.47, 49.7)]]",8,"[[11.64555556, 13.80833333], [48.27916667, 50.84472222]]",7
"[[(12.03, 13.43), (50.75, 51.83)]]",3,"[[11.0775, 13.80833333], [48.11722222, 52.43388889]]",205
"[[(10.59, 11.69), (51.34, 52.53)]]",1,"[[9.675277778, 13.80833333], (48.11722222, 54.79805556)]",821
"[[(10.31, 11.55), (48.81, 50.2)]]",2,"[[9.675277778, 13.80833333], [48.11722222, 52.43388889]]",410
"[[(11.12, 12.63), (52.39, 53.41)]]",1,"[[9.675277778, 13.80833333], (48.11722222, 54.79805556)]",821
"[[(11.46, 12.59), (49.38, 50.59)]]",4,"[[11.0775, 13.80833333], [48.11722222, 50.84472222]]",102
"[[(9.63, 11.0), (51.59, 52.98)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(9.22, 10.31), (49.79, 51.09)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(9.84, 11.23), (48.93, 50.48)]]",2,"[[9.675277778, 13.80833333], [48.11722222, 52.43388889]]",410
"[[(6.87, 8.25), (50.13, 51.48)]]",1,"[[6.7375, 9.675277778], (48.11722222, 54.79805556)]",821
"[[(10.92, 12.17), (53.16, 54.42)]]",4,"[[9.675277778, 13.32694444], [52.68833333, 54.79805556]]",103
"[[(9.4, 10.47), (51.21, 52.69)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(7.6, 9.0), (52.16, 53.35)]]",2,"[[6.7375, 9.675277778], [51.34805556, 54.79805556]]",411
"[[(10.21, 11.75), (49.75, 50.93)]]",2,"[[9.675277778, 13.80833333], [48.11722222, 52.43388889]]",410
"[[(12.24, 13.34), (50.55, 52.05)]]",3,"[[11.0775, 13.80833333], [48.11722222, 52.43388889]]",205
"[[(11.22, 12.38), (52.78, 53.9)]]",4,"[[9.675277778, 13.32694444], [52.68833333, 54.79805556]]",103
"[[(8.74, 10.05), (52.35, 53.49)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(10.31, 11.68), (50.73, 52.12)]]",2,"[[9.675277778, 13.80833333], [48.11722222, 52.43388889]]",410
"[[(10.52, 11.71), (49.46, 50.71)]]",2,"[[9.675277778, 13.80833333], [48.11722222, 52.43388889]]",410
