BRC Query,Data Size
"[[(33.345664, 35.650368), (-120.310759, -117.86984)]]",2507
"[[(33.541263, 35.845967), (-118.7543, -116.313381)]]",3199
"[[(35.060351, 37.365055), (-120.33775, -117.896831)]]",2597
"[[(37.297161, 39.601865), (-122.020392, -119.579473)]]",2936
"[[(33.119241, 35.423945), (-117.152425, -114.711506)]]",1948
"[[(34.558196, 36.8629), (-119.789537, -117.348618)]]",2431
"[[(35.55775, 37.862454), (-116.790787, -114.349868)]]",249
"[[(33.447516, 35.75222), (-118.374772, -115.933853)]]",3021
"[[(33.015531, 35.320235), (-119.023669, -116.58275)]]",3216
"[[(35.58022, 37.884924), (-123.31076, -120.869841)]]",1680
"[[(36.987136, 39.29184), (-117.801796, -115.360877)]]",52
"[[(36.873158, 39.177862), (-124.150021, -121.709102)]]",2374
"[[(39.152137, 41.456841), (-123.606026, -121.165107)]]",2498
"[[(35.486351, 37.791055), (-121.873495, -119.432576)]]",2401
"[[(32.846522, 35.151226), (-123.193595, -120.752676)]]",0
"[[(36.445631, 38.750335), (-121.066977, -118.626058)]]",2375
"[[(33.743703, 36.048407), (-122.187162, -119.746243)]]",1156
"[[(37.898097, 40.202801), (-120.171986, -117.731067)]]",507
"[[(36.6793, 38.984004), (-116.739322, -114.298403)]]",0
"[[(34.355403, 36.660107), (-118.854426, -116.413507)]]",1974
"[[(32.565755, 34.870459), (-123.649559, -121.20864)]]",0
"[[(36.173946, 38.47865), (-118.941204, -116.500285)]]",1104
"[[(38.362087, 40.666791), (-121.966889, -119.52597)]]",2499
"[[(38.894276, 41.19898), (-121.569238, -119.128319)]]",1767
"[[(39.303635, 41.608339), (-120.365333, -117.924414)]]",331
"[[(36.878793, 39.183497), (-118.371862, -115.930943)]]",202
"[[(36.516868, 38.821572), (-118.800571, -116.359652)]]",647
"[[(33.980484, 36.285188), (-117.947462, -115.506543)]]",1951
"[[(35.360045, 37.664749), (-120.334975, -117.894056)]]",2563
"[[(33.511577, 35.816281), (-119.705951, -117.265032)]]",3239
"[[(34.951152, 37.255856), (-117.112004, -114.671085)]]",709
"[[(38.390988, 40.695692), (-122.503315, -120.062396)]]",2886
"[[(37.665761, 39.970465), (-123.923556, -121.482637)]]",3080
"[[(36.593437, 38.898141), (-122.20468, -119.763761)]]",2947
"[[(39.075657, 41.380361), (-122.623941, -120.183022)]]",2547
"[[(33.560403, 35.865107), (-124.261449, -121.82053)]]",0
"[[(36.715855, 39.020559), (-118.209213, -115.768294)]]",204
"[[(32.924925, 35.229629), (-120.68996, -118.249041)]]",1544
"[[(38.112121, 40.416825), (-124.034332, -121.593413)]]",2814
