BRC Query,Data Size
"[[(33.131369, 33.759925), (-123.098252, -122.432547)]]",0
"[[(40.940924, 41.56948), (-117.762835, -117.09713)]]",0
"[[(37.345373, 37.973929), (-118.884728, -118.219023)]]",157
"[[(41.158342, 41.786898), (-120.459671, -119.793966)]]",118
"[[(34.446913, 35.075469), (-115.341938, -114.676233)]]",132
"[[(39.080492, 39.709048), (-116.583294, -115.917589)]]",0
"[[(37.482797, 38.111353), (-119.125679, -118.459974)]]",176
"[[(32.737505, 33.366061), (-117.061583, -116.395878)]]",416
"[[(33.533644, 34.1622), (-118.756724, -118.091019)]]",359
"[[(36.347687, 36.976243), (-121.886023, -121.220318)]]",201
"[[(36.967512, 37.596068), (-120.370482, -119.704777)]]",212
"[[(34.639244, 35.2678), (-120.735963, -120.070258)]]",284
"[[(40.391843, 41.020399), (-119.729482, -119.063777)]]",0
"[[(38.215427, 38.843983), (-124.268729, -123.603024)]]",1
"[[(40.955905, 41.584461), (-124.103972, -123.438267)]]",227
"[[(38.110338, 38.738894), (-121.329144, -120.663439)]]",241
"[[(34.388213, 35.016769), (-118.620469, -117.954764)]]",163
"[[(35.583863, 36.212419), (-119.899685, -119.23398)]]",159
"[[(33.630622, 34.259178), (-119.757235, -119.09153)]]",21
"[[(33.386515, 34.015071), (-115.804621, -115.138916)]]",118
"[[(33.218258, 33.846814), (-115.728336, -115.062631)]]",125
"[[(40.321202, 40.949758), (-117.58632, -116.920615)]]",0
"[[(33.699896, 34.328452), (-119.90218, -119.236475)]]",17
"[[(35.456759, 36.085315), (-117.966466, -117.300761)]]",140
"[[(36.182848, 36.811404), (-122.545293, -121.879588)]]",34
"[[(36.303576, 36.932132), (-120.041818, -119.376113)]]",136
"[[(39.808326, 40.436882), (-122.454666, -121.788961)]]",131
"[[(39.198305, 39.826861), (-118.443264, -117.777559)]]",0
"[[(33.111183, 33.739739), (-123.148957, -122.483252)]]",0
"[[(39.733095, 40.361651), (-123.08125, -122.415545)]]",223
"[[(39.970814, 40.59937), (-116.212984, -115.547279)]]",0
"[[(40.300062, 40.928618), (-122.665348, -121.999643)]]",175
"[[(37.801256, 38.429812), (-121.496102, -120.830397)]]",200
"[[(41.122797, 41.751353), (-115.613026, -114.947321)]]",0
"[[(36.538557, 37.167113), (-120.592166, -119.926461)]]",98
"[[(32.77208, 33.400636), (-119.525217, -118.859512)]]",0
"[[(37.357403, 37.985959), (-115.817871, -115.152166)]]",0
"[[(39.409964, 40.03852), (-115.553813, -114.888108)]]",0
"[[(36.49234, 37.120896), (-118.124027, -117.458322)]]",123
"[[(37.644027, 38.272583), (-123.31666, -122.650955)]]",125
"[[(33.363005, 33.991561), (-115.12555, -114.459845)]]",102
"[[(36.743106, 37.371662), (-116.843712, -116.178007)]]",0
"[[(37.440771, 38.069327), (-118.864713, -118.199008)]]",132
"[[(36.874558, 37.503114), (-121.664811, -120.999106)]]",164
"[[(38.053517, 38.682073), (-117.189721, -116.524016)]]",0
"[[(40.708357, 41.336913), (-122.457807, -121.792102)]]",104
"[[(34.903238, 35.531794), (-121.622535, -120.95683)]]",10
"[[(34.197255, 34.825811), (-118.236052, -117.570347)]]",146
"[[(39.58731, 40.215866), (-123.358957, -122.693252)]]",181
"[[(37.367526, 37.996082), (-118.655306, -117.989601)]]",86
"[[(39.306206, 39.934762), (-117.995582, -117.329877)]]",0
"[[(37.192631, 37.821187), (-124.15007, -123.484365)]]",0
