BRC Query,Data Size
"[9.29, 53.74, 10.17, 54.69]",13
"[10.79, 48.44, 11.73, 49.3]",19
"[8.47, 49.77, 9.33, 50.51]",101
"[11.42, 53.41, 12.14, 54.37]",20
"[10.85, 50.7, 11.72, 51.57]",39
"[12.8, 51.77, 13.57, 52.7]",289
"[7.21, 50.2, 7.93, 51.02]",44
"[12.72, 49.84, 13.66, 50.81]",0
"[12.52, 49.05, 13.44, 49.83]",0
"[6.97, 52.29, 7.68, 53.07]",0
"[8.07, 49.48, 8.89, 50.21]",91
"[9.89, 52.87, 10.86, 53.85]",24
"[6.79, 48.51, 7.6, 49.28]",0
"[10.96, 49.08, 11.95, 49.91]",37
"[9.37, 51.07, 10.1, 52.03]",32
"[7.95, 49.53, 8.76, 50.31]",76
"[6.98, 53.59, 7.89, 54.58]",0
"[8.45, 50.34, 9.45, 51.33]",3
"[10.11, 52.28, 11.05, 53.23]",33
"[10.9, 48.38, 11.83, 49.16]",18
"[12.36, 51.23, 13.24, 52.01]",15
"[10.16, 49.57, 11.15, 50.28]",17
"[9.5, 50.09, 10.39, 50.96]",24
"[12.95, 52.54, 13.80833333, 53.52]",83
"[9.86, 50.07, 10.81, 51.03]",22
"[7.99, 48.64, 8.99, 49.48]",22
"[8.39, 48.78, 9.24, 49.77]",51
"[12.03, 49.79, 12.85, 50.74]",0
"[8.59, 52.77, 9.58, 53.7]",0
"[8.64, 48.86, 9.37, 49.7]",1
"[9.94, 51.77, 10.67, 52.53]",36
"[7.15, 48.31, 7.87, 49.02]",0
"[9.16, 51.0, 9.96, 51.86]",30
"[10.85, 51.86, 11.64, 52.69]",14
"[12.36, 48.19, 13.19, 48.9]",0
"[10.74, 49.74, 11.6, 50.6]",10
"[10.12, 49.81, 10.94, 50.53]",2
"[9.57, 48.56, 10.53, 49.51]",0
"[11.65, 52.77, 12.59, 53.55]",6
"[8.66, 48.53, 9.5, 49.29]",36
"[7.56, 52.38, 8.32, 53.22]",0
"[9.54, 51.79, 10.29, 52.68]",63
"[9.71, 51.91, 10.59, 52.76]",64
"[8.8, 48.15, 9.66, 49.03]",36
"[7.91, 50.94, 8.66, 51.75]",11
"[11.34, 52.27, 12.24, 53.12]",23
"[9.14, 52.27, 9.97, 53.08]",57
"[12.27, 51.58, 12.99, 52.49]",17
"[8.94, 52.7, 9.89, 53.55]",0
"[12.1, 52.45, 12.95, 53.42]",17
"[12.9, 53.57, 13.8, 54.34]",0
"[12.25, 52.04, 13.22, 52.91]",63
"[7.23, 52.23, 7.96, 53.08]",0
"[12.5, 49.64, 13.26, 50.53]",0
"[7.26, 52.57, 8.08, 53.53]",0
"[10.06, 51.82, 10.79, 52.78]",39
"[12.53, 51.33, 13.31, 52.17]",10
"[8.74, 49.47, 9.71, 50.45]",50
"[10.79, 52.64, 11.59, 53.55]",1
"[7.52, 48.44, 8.27, 49.36]",0
"[10.57, 50.83, 11.38, 51.54]",33
"[12.29, 52.02, 13.12, 52.85]",36
"[10.13, 53.96, 10.95, 54.79805556]",2
"[11.08, 53.08, 12.04, 54.05]",3
"[10.27, 51.15, 11.2, 52.14]",5
"[10.74, 49.8, 11.47, 50.64]",11
"[11.94, 53.07, 12.72, 53.82]",6
"[7.15, 52.67, 7.94, 53.61]",0
"[11.8, 53.04, 12.76, 53.98]",6
"[12.61, 52.06, 13.48, 53.0]",288
"[8.48, 49.59, 9.25, 50.31]",99
"[10.96, 48.34, 11.94, 49.19]",24
"[7.07, 51.39, 7.81, 52.26]",170
"[7.09, 49.58, 7.95, 50.51]",28
"[10.56, 52.84, 11.52, 53.69]",2
"[10.86, 53.36, 11.73, 54.22]",1
"[10.75, 48.95, 11.52, 49.82]",43
"[12.38, 50.49, 13.3, 51.26]",0
"[6.97, 49.97, 7.78, 50.74]",40
"[8.9, 50.78, 9.79, 51.53]",30
"[6.78, 52.79, 7.72, 53.73]",0
"[8.96, 50.69, 9.87, 51.42]",30
"[12.74, 48.48, 13.6, 49.36]",0
"[11.16, 50.39, 11.96, 51.2]",35
"[11.12, 49.29, 12.1, 50.27]",6
"[12.18, 52.12, 13.06, 52.86]",30
"[7.94, 50.91, 8.92, 51.83]",25
