SRC Query,Depth,BBoxes,Data Size
"[9.07, 51.79, 10.07, 52.79]",3,"[8.608055556, 50.98916667, 10.18388889, 54.79805556]",206
"[10.33, 49.47, 11.32, 50.47]",4,"[10.25361111, 48.64444444, 11.59583333, 50.98333333]",102
"[7.16, 48.52, 8.16, 49.51]",4,"[6.7375, 48.11722222, 8.401944444, 50.94805556]",102
"[7.72, 48.31, 8.71, 49.31]",4,"[7.015555556, 48.11722222, 8.818611111, 50.11861111]",102
"[11.95, 50.65, 12.95, 51.64]",3,"[11.0775, 48.11722222, 13.80833333, 52.43388889]",205
"[8.4, 48.36, 9.39, 49.36]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[7.64, 48.65, 8.64, 49.65]",4,"[7.015555556, 48.11722222, 8.818611111, 50.11861111]",102
"[12.53, 52.02, 13.53, 53.01]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[12.76, 53.38, 13.75, 54.37]",2,"[9.675277778, 52.43388889, 13.80833333, 54.79805556]",411
"[12.8, 48.15, 13.8, 49.14]",7,"[11.64555556, 48.14444444, 13.80833333, 50.84472222]",13
"[8.51, 51.49, 9.51, 52.48]",3,"[7.676666667, 51.34805556, 9.675277778, 54.79805556]",206
"[9.01, 53.77, 10.0, 54.76]",4,"[8.608055556, 52.30055556, 10.18388889, 54.79805556]",103
"[9.79, 52.43, 10.79, 53.42]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[10.29, 50.99, 11.28, 51.98]",4,"[10.25361111, 49.62833333, 11.59583333, 52.43388889]",103
"[11.08, 52.48, 12.08, 53.47]",3,"[9.675277778, 52.43388889, 13.32694444, 54.79805556]",205
"[10.18, 51.7, 11.18, 52.69]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[6.9, 51.79, 7.89, 52.78]",2,"[6.7375, 51.34805556, 9.675277778, 54.79805556]",411
"[12.41, 51.87, 13.41, 52.86]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[9.63, 52.91, 10.63, 53.91]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[11.29, 52.13, 12.29, 53.12]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[6.84, 52.05, 7.84, 53.05]",2,"[6.7375, 51.34805556, 9.675277778, 54.79805556]",411
"[9.07, 51.9, 10.06, 52.9]",3,"[8.608055556, 50.98916667, 10.18388889, 54.79805556]",206
"[10.77, 51.55, 11.76, 52.55]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[7.02, 50.29, 8.02, 51.29]",3,"[6.7375, 48.11722222, 8.401944444, 51.34805556]",205
"[7.54, 53.15, 8.54, 54.15]",2,"[6.7375, 51.34805556, 9.675277778, 54.79805556]",411
"[12.04, 49.89, 13.03, 50.88]",11,"[11.79138889, 48.35666667, 13.80833333, 51.04333333]",1
"[12.03, 50.28, 13.03, 51.28]",7,"[11.80027778, 48.62166667, 13.80833333, 51.34722222]",13
"[12.2, 50.84, 13.2, 51.84]",3,"[11.0775, 48.11722222, 13.80833333, 52.43388889]",205
"[7.16, 50.16, 8.15, 51.16]",3,"[6.7375, 48.11722222, 8.401944444, 51.34805556]",205
"[9.57, 49.33, 10.57, 50.33]",3,"[8.686111111, 48.11722222, 11.20555556, 50.98916667]",205
"[8.99, 49.25, 9.99, 50.25]",3,"[8.686111111, 48.11722222, 11.20555556, 50.98916667]",205
"[8.64, 53.52, 9.64, 54.51]",4,"[7.676666667, 51.98722222, 9.675277778, 54.79805556]",103
