SRC Query,Depth,BBoxes,Data Size
"[6.86, 49.71, 7.81, 50.41]",4,"[6.7375, 48.11722222, 8.401944444, 50.94805556]",102
"[7.81, 48.58, 8.44, 49.51]",7,"[7.015555556, 48.11722222, 8.4625, 49.51583333]",12
"[10.45, 53.71, 11.27, 54.41]",7,"[10.25, 53.68222222, 12.01138889, 54.79805556]",13
"[12.84, 51.93, 13.45, 52.84]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[8.17, 49.74, 9.0, 50.36]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[11.89, 52.43, 12.72, 53.19]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[12.67, 53.57, 13.52, 54.44]",2,"[9.675277778, 52.43388889, 13.80833333, 54.79805556]",411
"[8.35, 49.76, 9.34, 50.61]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[10.66, 48.49, 11.2, 49.19]",6,"[10.25361111, 48.11722222, 11.45638889, 49.46722222]",25
"[11.39, 49.09, 11.82, 49.69]",4,"[11.0775, 48.11722222, 13.80833333, 50.84472222]",102
"[11.65, 52.87, 12.24, 53.61]",7,"[10.68222222, 52.68833333, 12.42472222, 54.07166667]",13
"[10.68, 48.51, 11.13, 49.14]",8,"[10.25361111, 48.11722222, 11.17444444, 49.44944444]",6
"[11.19, 53.46, 11.82, 53.89]",5,"[9.675277778, 52.68833333, 12.01138889, 54.79805556]",51
"[9.19, 54.25, 9.68, 54.79805556]",6,"[8.608055556, 52.39916667, 9.743055556, 54.79805556]",26
"[8.54, 53.66, 9.04, 54.26]",4,"[7.676666667, 51.98722222, 9.675277778, 54.79805556]",103
"[9.56, 48.19, 9.99, 48.99]",5,"[8.686111111, 48.11722222, 10.15972222, 49.90583333]",51
"[7.31, 50.91, 8.2, 51.61]",3,"[7.186388889, 50.40638889, 9.675277778, 51.70611111]",205
"[7.0, 49.31, 7.94, 49.84]",4,"[6.7375, 48.11722222, 8.401944444, 50.94805556]",102
"[11.46, 53.87, 12.04, 54.79805556]",5,"[10.08861111, 52.68833333, 12.42472222, 54.79805556]",52
"[10.16, 52.36, 10.95, 53.23]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[7.73, 48.65, 8.2, 49.48]",10,"[7.600833333, 48.11722222, 8.394166667, 50.05388889]",1
"[10.37, 53.83, 10.89, 54.7]",7,"[10.25, 53.68222222, 12.01138889, 54.79805556]",13
"[9.88, 53.46, 10.68, 54.33]",5,"[9.675277778, 52.68833333, 12.01138889, 54.79805556]",51
"[8.57, 48.45, 9.28, 49.2]",4,"[8.401944444, 48.11722222, 9.675277778, 50.04666667]",102
"[12.12, 53.95, 12.97, 54.66]",6,"[12.01138889, 53.52138889, 13.32694444, 54.79805556]",26
"[9.21, 54.12, 9.76, 54.72]",4,"[8.608055556, 52.30055556, 10.18388889, 54.79805556]",103
"[12.12, 49.8, 12.57, 50.49]",11,"[11.79166667, 48.35555556, 13.80833333, 50.84472222]",1
"[9.26, 52.24, 10.18, 52.98]",3,"[8.608055556, 50.98916667, 10.18388889, 54.79805556]",206
"[10.69, 53.53, 11.53, 53.99]",5,"[9.675277778, 52.68833333, 12.01138889, 54.79805556]",51
"[9.25, 48.4, 10.2, 49.01]",7,"[9.207777778, 48.11722222, 10.87138889, 49.55277778]",12
"[7.55, 52.45, 8.01, 53.17]",4,"[7.419722222, 51.70416667, 8.536111111, 54.79805556]",103
"[12.92, 51.84, 13.7, 52.46]",2,"[9.675277778, 50.98138889, 13.80833333, 52.53527778]",410
"[11.22, 51.4, 11.73, 52.14]",8,"[11.0775, 51.21416667, 11.98055556, 52.15333333]",6
"[11.71, 52.5, 12.28, 53.27]",3,"[9.675277778, 52.43388889, 13.32694444, 54.79805556]",205
"[11.44, 49.77, 12.22, 50.25]",4,"[11.0775, 48.11722222, 13.80833333, 50.84472222]",102
"[8.89, 52.74, 9.84, 53.43]",4,"[8.608055556, 52.30055556, 10.18388889, 54.79805556]",103
"[8.24, 50.46, 8.88, 51.21]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[7.87, 52.29, 8.39, 53.09]",11,"[7.676666667, 52.15166667, 8.6675, 54.79805556]",1
"[11.33, 50.75, 11.83, 51.49]",3,"[11.0775, 48.11722222, 13.80833333, 52.43388889]",205
"[10.83, 48.13, 11.41, 48.86]",6,"[10.25361111, 48.11722222, 11.45638889, 49.46722222]",25
"[9.15, 53.19, 9.78, 53.88]",4,"[8.608055556, 52.30055556, 10.18388889, 54.79805556]",103
"[11.16, 51.15, 11.62, 51.6]",5,"[11.0775, 50.84472222, 12.26444444, 52.43388889]",51
"[13.28, 52.26, 13.80833333, 52.73]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[10.26, 51.02, 10.94, 51.94]",6,"[10.12972222, 50.98333333, 11.0775, 52.36555556]",26
"[10.19, 54.08, 11.1, 54.77]",6,"[9.675277778, 53.68222222, 12.01138889, 54.79805556]",26
"[9.57, 52.76, 10.52, 53.43]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[7.62, 52.48, 8.52, 53.29]",4,"[7.419722222, 51.70416667, 8.536111111, 54.79805556]",103
"[6.79, 49.8, 7.3, 50.72]",4,"[6.7375, 48.11722222, 8.401944444, 50.94805556]",102
"[9.4, 53.16, 10.16, 53.94]",4,"[8.608055556, 52.30055556, 10.18388889, 54.79805556]",103
"[8.42, 50.59, 9.22, 51.03]",4,"[8.401944444, 50.04666667, 9.675277778, 51.34805556]",103
"[7.59, 48.77, 8.04, 49.51]",6,"[7.219722222, 48.11722222, 8.401944444, 50.43166667]",25
"[12.19, 52.22, 12.63, 53.0]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[13.09, 50.75, 13.56, 51.28]",7,"[11.80027778, 48.62166667, 13.80833333, 51.34722222]",13
"[10.82, 53.63, 11.49, 54.32]",5,"[9.675277778, 52.68833333, 12.01138889, 54.79805556]",51
"[8.17, 53.91, 8.82, 54.48]",6,"[7.676666667, 52.06805556, 8.877777778, 54.79805556]",26
"[11.85, 54.14, 12.62, 54.79805556]",4,"[9.675277778, 52.68833333, 13.32694444, 54.79805556]",103
"[10.12, 50.1, 10.61, 50.98]",5,"[9.675277778, 48.11722222, 10.71777778, 51.21472222]",51
"[7.13, 51.12, 7.82, 52.08]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
