,BRC Size,SRC Size,Diff,F/P %,Error %,SRC Depth
93,44,5262,5218,119.5909090909091,0.8361839604713037,2
94,1142,5262,4120,4.607705779334501,21.70277461041429,2
95,175,329,154,1.88,53.191489361702125,6
96,0,1316,1316,inf,0.0,4
97,0,1316,1316,inf,0.0,4
98,657,5262,4605,8.009132420091325,12.48574686431015,2
99,198,1315,1117,6.641414141414141,15.05703422053232,4
100,0,1316,1316,inf,0.0,4
101,0,1316,1316,inf,0.0,4
102,1020,5262,4242,5.158823529411765,19.384264538198405,2
103,824,5262,4438,6.385922330097087,15.659445077917141,2
104,692,2631,1939,3.802023121387283,26.30178639300646,3
105,3,1316,1313,438.6666666666667,0.22796352583586624,4
106,0,1316,1316,inf,0.0,4
107,1151,2631,1480,2.2858384013900954,43.747624477385024,3
108,0,1315,1315,inf,0.0,4
109,0,2,2,inf,0.0,13
110,0,329,329,inf,0.0,6
111,79,328,249,4.151898734177215,24.085365853658537,6
112,323,2631,2308,8.145510835913313,12.276700874192322,3
113,552,2631,2079,4.766304347826087,20.980615735461804,3
114,672,5262,4590,7.830357142857143,12.770809578107183,2
115,369,5262,4893,14.260162601626016,7.01254275940707,2
116,1454,10524,9070,7.237964236588721,13.816039528696313,1
117,1517,10524,9007,6.937376400791035,14.414671227670087,1
118,0,1315,1315,inf,0.0,4
119,100,2631,2531,26.31,3.800836183960471,3
120,0,1315,1315,inf,0.0,4
121,1154,2631,1477,2.279896013864818,43.861649562903835,3
122,2,1316,1314,658.0,0.1519756838905775,4
123,744,1316,572,1.7688172043010753,56.53495440729483,4
124,1727,10524,8797,6.093804284887088,16.410110224249337,1
125,0,1316,1316,inf,0.0,4
126,53,1316,1263,24.830188679245282,4.027355623100304,4
127,733,5262,4529,7.1787175989085945,13.930064614215127,2
128,24,1316,1292,54.833333333333336,1.82370820668693,4
129,1205,2631,1426,2.183402489626556,45.80007601672368,3
130,1678,5262,3584,3.135876042908224,31.889015583428353,2
131,557,1316,759,2.362657091561939,42.32522796352583,4
132,0,1316,1316,inf,0.0,4
133,149,5262,5113,35.31543624161074,2.831622957050551,2
134,240,1316,1076,5.483333333333333,18.237082066869302,4
135,420,1316,896,3.1333333333333333,31.914893617021278,4
136,366,1315,949,3.592896174863388,27.832699619771862,4
137,0,1316,1316,inf,0.0,4
138,2108,10524,8416,4.992409867172675,20.030406689471683,1
139,1451,2631,1180,1.8132322536181944,55.150133029266435,3
140,950,1315,365,1.3842105263157896,72.24334600760456,4
141,101,1316,1215,13.029702970297029,7.674772036474165,4
142,1125,5262,4137,4.677333333333333,21.37970353477765,2
143,491,1315,824,2.6782077393075356,37.338403041825096,4
144,678,1316,638,1.9410029498525074,51.51975683890577,4
145,0,1316,1316,inf,0.0,4
146,0,1316,1316,inf,0.0,4
147,854,2631,1777,3.0807962529274007,32.459141011022425,3
148,416,1315,899,3.1610576923076925,31.634980988593153,4
149,1825,5262,3437,2.8832876712328765,34.6826301786393,2
150,1224,10524,9300,8.598039215686274,11.630558722919043,1
151,946,10524,9578,11.124735729386892,8.988977575066514,1
152,0,1315,1315,inf,0.0,4
153,0,5262,5262,inf,0.0,2
154,0,2,2,inf,0.0,13
155,0,1316,1316,inf,0.0,4
156,1365,5262,3897,3.854945054945055,25.940706955530217,2
157,746,1316,570,1.7640750670241288,56.6869300911854,4
158,0,1315,1315,inf,0.0,4
159,157,1316,1159,8.382165605095542,11.930091185410333,4
160,0,1316,1316,inf,0.0,4
161,1890,5262,3372,2.784126984126984,35.91790193842645,2
162,1102,10524,9422,9.549909255898367,10.471303686811098,1
163,321,1316,995,4.099688473520249,24.39209726443769,4
164,885,2631,1746,2.9728813559322034,33.63740022805017,3
165,1458,5262,3804,3.6090534979423867,27.708095781071833,2
166,466,1316,850,2.8240343347639487,35.410334346504555,4
167,0,1316,1316,inf,0.0,4
168,817,2631,1814,3.2203182374541,31.05283162295705,3
169,0,1316,1316,inf,0.0,4
170,868,2631,1763,3.03110599078341,32.991258076776894,3
171,0,1316,1316,inf,0.0,4
172,952,5262,4310,5.527310924369748,18.091980235651846,2
173,1741,10524,8783,6.044801838024124,16.543139490687953,1
174,695,5262,4567,7.571223021582734,13.207905739262637,2
175,216,5262,5046,24.36111111111111,4.104903078677309,2
176,0,1316,1316,inf,0.0,4
177,17,5262,5245,309.52941176470586,0.32307107563664006,2
178,1294,2631,1337,2.03323029366306,49.1828202204485,3
179,0,1316,1316,inf,0.0,4
180,609,2631,2022,4.320197044334975,23.14709236031927,3
181,1540,2631,1091,1.7084415584415584,58.532877232991254,3
182,0,5262,5262,inf,0.0,2
183,403,1316,913,3.2655086848635237,30.623100303951368,4
184,698,1315,617,1.8839541547277936,53.07984790874525,4
185,130,5262,5132,40.47692307692308,2.4705435195743064,2
186,0,1316,1316,inf,0.0,4
187,1562,10524,8962,6.7375160051216385,14.84226529836564,1
188,351,5262,4911,14.991452991452991,6.670467502850627,2
189,1721,10524,8803,6.115049389889599,16.353097681489928,1
190,515,1315,800,2.5533980582524274,39.163498098859314,4
191,1094,2631,1537,2.4049360146252283,41.58114785252756,3
192,0,329,329,inf,0.0,6
193,13,1316,1303,101.23076923076923,0.9878419452887538,4
194,667,2631,1964,3.944527736131934,25.351577347016345,3
195,1055,10524,9469,9.975355450236966,10.024705435195743,1
196,0,329,329,inf,0.0,6
197,165,5262,5097,31.89090909090909,3.1356898517673892,2
198,1206,2631,1425,2.181592039800995,45.83808437856328,3
199,624,2631,2007,4.216346153846154,23.71721778791334,3
200,4,1316,1312,329.0,0.303951367781155,4
201,224,5262,5038,23.491071428571427,4.2569365260357275,2
202,43,1316,1273,30.6046511627907,3.2674772036474162,4
203,816,2631,1815,3.224264705882353,31.014823261117446,3
204,441,1316,875,2.984126984126984,33.51063829787234,4
205,0,1316,1316,inf,0.0,4
206,358,5262,4904,14.69832402234637,6.803496769289244,2
207,938,2631,1693,2.804904051172708,35.65184340554922,3
208,1126,2631,1505,2.3365896980461813,42.79741543139491,3
209,1487,5262,3775,3.53866845998655,28.259217027746104,2
210,844,2631,1787,3.117298578199052,32.079057392626375,3
211,695,10524,9829,15.142446043165467,6.603952869631319,1
212,591,1315,724,2.225042301184433,44.942965779467684,4
213,827,2631,1804,3.181378476420798,31.4329152413531,3
214,916,2631,1715,2.8722707423580784,34.81565944507792,3
215,321,5262,4941,16.39252336448598,6.100342075256556,2
216,619,1316,697,2.126009693053312,47.03647416413374,4
217,1555,5262,3707,3.3839228295819934,29.551501330292663,2
218,977,2631,1654,2.692937563971341,37.1341695172938,3
219,309,658,349,2.129449838187702,46.96048632218845,5
220,1403,2631,1228,1.8752672843905915,53.32573166096542,3
221,998,1316,318,1.3186372745490982,75.83586626139818,4
222,0,5262,5262,inf,0.0,2
223,0,657,657,inf,0.0,5
224,13,1315,1302,101.15384615384616,0.988593155893536,4
225,1143,2631,1488,2.3018372703412076,43.443557582668184,3
226,0,329,329,inf,0.0,6
227,108,1316,1208,12.185185185185185,8.206686930091186,4
228,242,2631,2389,10.87190082644628,9.198023565184341,3
229,2118,10524,8406,4.968838526912181,20.125427594070697,1
230,1032,2631,1599,2.5494186046511627,39.22462941847206,3
231,0,2,2,inf,0.0,13
232,0,5262,5262,inf,0.0,2
233,769,2631,1862,3.4213263979193758,29.228430254656026,3
234,0,2,2,inf,0.0,13
235,67,657,590,9.805970149253731,10.197869101978691,5
236,0,1316,1316,inf,0.0,4
237,916,5262,4346,5.744541484716157,17.40782972253896,2
238,896,5262,4366,5.872767857142857,17.02774610414291,2
239,721,10524,9803,14.596393897364772,6.851007221588749,1
240,1406,5262,3856,3.7425320056899003,26.71987837324211,2
241,95,1315,1220,13.842105263157896,7.224334600760455,4
242,516,2631,2115,5.098837209302325,19.61231470923603,3
243,0,1316,1316,inf,0.0,4
244,952,5262,4310,5.527310924369748,18.091980235651846,2
245,1409,10524,9115,7.4691270404542225,13.388445458000762,1
246,712,5262,4550,7.390449438202247,13.53097681489928,2
247,603,2631,2028,4.36318407960199,22.91904218928164,3
248,854,5262,4408,6.161592505854801,16.229570505511212,2
249,0,1315,1315,inf,0.0,4
250,572,2631,2059,4.59965034965035,21.740782972253896,3
251,0,1315,1315,inf,0.0,4
252,1387,5262,3875,3.79379956741168,26.35879893576587,2
253,1721,10524,8803,6.115049389889599,16.353097681489928,1
254,131,5262,5131,40.16793893129771,2.489547700494109,2
255,985,5262,4277,5.342131979695432,18.719118206005323,2
256,1876,10524,8648,5.609808102345416,17.82592170277461,1
257,563,5262,4699,9.346358792184725,10.699353857848728,2
258,877,5262,4385,6.0,16.666666666666664,2
259,1297,10524,9227,8.114109483423285,12.324211326491827,1
260,629,1315,686,2.0906200317965022,47.832699619771866,4
261,675,1316,641,1.9496296296296296,51.29179331306991,4
262,794,2631,1837,3.31360201511335,30.178639300646143,3
263,72,5262,5190,73.08333333333333,1.3683010262257698,2
264,68,5262,5194,77.38235294117646,1.2922843025465602,2
265,559,2631,2072,4.706618962432916,21.246674268339035,3
266,474,658,184,1.3881856540084387,72.03647416413374,5
267,0,5262,5262,inf,0.0,2
268,0,1316,1316,inf,0.0,4
269,0,1316,1316,inf,0.0,4
270,715,5262,4547,7.35944055944056,13.587989357658683,2
271,1445,5262,3817,3.641522491349481,27.46104142911441,2
272,0,329,329,inf,0.0,6
273,742,5262,4520,7.091644204851752,14.101102242493349,2
274,0,329,329,inf,0.0,6
275,599,1316,717,2.1969949916527547,45.516717325227965,4
276,797,10524,9727,13.204516938519449,7.5731660965412395,1
277,0,2631,2631,inf,0.0,3
278,91,328,237,3.6043956043956045,27.743902439024392,6
279,1383,2631,1248,1.9023861171366594,52.56556442417332,3
280,0,1316,1316,inf,0.0,4
281,914,2631,1717,2.8785557986870898,34.7396427213987,3
282,517,1316,799,2.5454545454545454,39.285714285714285,4
283,0,1315,1315,inf,0.0,4
284,147,329,182,2.238095238095238,44.680851063829785,6
285,65,1316,1251,20.246153846153845,4.939209726443769,4
286,0,5262,5262,inf,0.0,2
287,1656,2631,975,1.588768115942029,62.941847206385404,3
288,998,10524,9526,10.545090180360722,9.483086278981375,1
289,927,1316,389,1.4196332254584683,70.44072948328267,4
290,0,329,329,inf,0.0,6
291,0,1316,1316,inf,0.0,4
292,916,2631,1715,2.8722707423580784,34.81565944507792,3
293,903,2631,1728,2.913621262458472,34.32155074116305,3
294,0,1316,1316,inf,0.0,4
295,273,2631,2358,9.637362637362637,10.376282782212087,3
296,0,329,329,inf,0.0,6
297,1498,5262,3764,3.512683578104139,28.468263017863933,2
298,1218,5262,4044,4.320197044334975,23.14709236031927,2
299,678,2631,1953,3.8805309734513274,25.769669327251993,3
300,0,1316,1316,inf,0.0,4
301,887,5262,4375,5.932356257046223,16.85670847586469,2
302,1277,2631,1354,2.0602975724353954,48.536678069175224,3
303,260,1316,1056,5.061538461538461,19.756838905775076,4
304,184,5262,5078,28.597826086956523,3.4967692892436335,2
305,644,2631,1987,4.0854037267080745,24.477385024705438,3
306,516,2631,2115,5.098837209302325,19.61231470923603,3
307,178,328,150,1.8426966292134832,54.268292682926834,6
308,134,5262,5128,39.26865671641791,2.546560243253516,2
309,1127,2631,1504,2.334516415261757,42.83542379323451,3
310,821,5262,4441,6.409257003654081,15.602432535157734,2
311,393,1315,922,3.346055979643766,29.885931558935365,4
312,982,5262,4280,5.358452138492872,18.662105663245914,2
313,796,5262,4466,6.610552763819095,15.127328012162675,2
314,104,1316,1212,12.653846153846153,7.90273556231003,4
315,569,5262,4693,9.24780316344464,10.81337894336754,2
316,0,1315,1315,inf,0.0,4
317,0,2,2,inf,0.0,13
318,513,10524,10011,20.514619883040936,4.874572405929305,1
319,399,1316,917,3.2982456140350878,30.319148936170215,4
320,321,5262,4941,16.39252336448598,6.100342075256556,2
321,499,1315,816,2.635270541082164,37.9467680608365,4
322,0,328,328,inf,0.0,6
323,0,1315,1315,inf,0.0,4
324,737,2631,1894,3.569877883310719,28.01216267578867,3
325,403,5262,4859,13.057071960297767,7.65868491068035,2
326,881,2631,1750,2.986379114642452,33.48536678069175,3
327,894,2631,1737,2.942953020134228,33.97947548460662,3
328,62,1316,1254,21.225806451612904,4.711246200607903,4
329,170,1316,1146,7.741176470588235,12.917933130699089,4
330,0,5262,5262,inf,0.0,2
331,83,328,245,3.9518072289156625,25.304878048780488,6
332,1473,10524,9051,7.144602851323829,13.996579247434434,1
333,1387,5262,3875,3.79379956741168,26.35879893576587,2
334,758,1316,558,1.7361477572559367,57.598784194528875,4
335,583,2631,2048,4.512864493996569,22.158874952489548,3
336,0,1316,1316,inf,0.0,4
337,2061,10524,8463,5.106259097525473,19.58380843785633,1
338,0,1316,1316,inf,0.0,4
339,0,5262,5262,inf,0.0,2
340,196,1316,1120,6.714285714285714,14.893617021276595,4
341,0,1316,1316,inf,0.0,4
342,20,5262,5242,263.1,0.3800836183960471,2
343,0,1316,1316,inf,0.0,4
344,0,1316,1316,inf,0.0,4
345,959,2631,1672,2.743482794577685,36.45001900418092,3
346,1297,2631,1334,2.028527370855821,49.29684530596731,3
347,0,1316,1316,inf,0.0,4
348,747,5262,4515,7.044176706827309,14.19612314709236,2
349,535,658,123,1.2299065420560749,81.30699088145896,5
350,826,2631,1805,3.185230024213075,31.394906879513496,3
351,1675,5262,3587,3.141492537313433,31.832003040668948,2
352,583,1315,732,2.2555746140651802,44.33460076045627,4
353,0,1316,1316,inf,0.0,4
354,414,657,243,1.5869565217391304,63.013698630136986,5
355,477,1316,839,2.758909853249476,36.246200607902736,4
356,141,657,516,4.659574468085107,21.461187214611872,5
357,796,1315,519,1.6520100502512562,60.53231939163498,4
358,442,5262,4820,11.904977375565611,8.399847966552642,2
359,0,1316,1316,inf,0.0,4
360,663,2631,1968,3.9683257918552037,25.19954389965792,3
361,1150,5262,4112,4.575652173913044,21.854808057772708,2
362,236,5262,5026,22.296610169491526,4.484986697073356,2
363,1939,10524,8585,5.427539969056214,18.424553401748383,1
364,776,1316,540,1.6958762886597938,58.96656534954408,4
365,0,1316,1316,inf,0.0,4
366,0,5262,5262,inf,0.0,2
367,514,5262,4748,10.237354085603112,9.76814899277841,2
368,700,2631,1931,3.7585714285714285,26.605853287723296,3
369,0,1315,1315,inf,0.0,4
370,0,2,2,inf,0.0,13
371,0,2,2,inf,0.0,13
372,63,5262,5199,83.52380952380952,1.1972633979475484,2
373,287,1316,1029,4.585365853658536,21.808510638297875,4
374,610,2631,2021,4.31311475409836,23.185100722158875,3
375,146,658,512,4.506849315068493,22.188449848024316,5
376,1971,10524,8553,5.339421613394216,18.728620296465223,1
377,5,328,323,65.6,1.524390243902439,6
378,721,2631,1910,3.649098474341193,27.404028886354997,3
379,1265,5262,3997,4.159683794466403,24.04028886354998,2
380,16,5262,5246,328.875,0.3040668947168377,2
381,0,2,2,inf,0.0,13
382,111,328,217,2.954954954954955,33.84146341463415,6
383,0,1315,1315,inf,0.0,4
384,389,1316,927,3.3830334190231364,29.559270516717323,4
385,790,2631,1841,3.330379746835443,30.026605853287723,3
386,1866,5262,3396,2.819935691318328,35.461801596351194,2
387,654,2631,1977,4.022935779816514,24.857468643101484,3
388,992,5262,4270,5.304435483870968,18.852147472443935,2
389,0,1316,1316,inf,0.0,4
390,789,10524,9735,13.338403041825096,7.49714937286203,1
391,181,5262,5081,29.07182320441989,3.4397567464842265,2
392,0,5262,5262,inf,0.0,2
393,45,1316,1271,29.244444444444444,3.419452887537994,4
394,1016,2631,1615,2.5895669291338583,38.61649562903839,3
395,890,2631,1741,2.9561797752808987,33.8274420372482,3
396,0,5262,5262,inf,0.0,2
397,981,2631,1650,2.6819571865443423,37.28620296465222,3
398,1209,2631,1422,2.176178660049628,45.9521094640821,3
399,0,5262,5262,inf,0.0,2
400,651,1316,665,2.021505376344086,49.46808510638298,4
401,824,2631,1807,3.1929611650485437,31.318890155834282,3
402,0,329,329,inf,0.0,6
403,1343,5262,3919,3.9180938198064035,25.522614975294566,2
404,285,5262,4977,18.46315789473684,5.416191562143672,2
405,24,657,633,27.375,3.65296803652968,5
406,0,1316,1316,inf,0.0,4
407,0,1316,1316,inf,0.0,4
408,0,5262,5262,inf,0.0,2
409,562,1316,754,2.3416370106761564,42.70516717325228,4
410,533,2631,2098,4.936210131332083,20.258456860509312,3
411,600,2631,2031,4.385,22.80501710376283,3
412,1019,2631,1612,2.5819430814524043,38.7305207145572,3
413,1235,5262,4027,4.2607287449392715,23.47016343595591,2
414,0,329,329,inf,0.0,6
415,532,1316,784,2.473684210526316,40.42553191489361,4
416,860,2631,1771,3.0593023255813954,32.687191182060054,3
417,1091,10524,9433,9.646196150320806,10.366780691752185,1
418,1648,10524,8876,6.385922330097087,15.659445077917141,1
419,805,5262,4457,6.536645962732919,15.298365640440897,2
420,615,1316,701,2.1398373983739836,46.73252279635258,4
421,780,2631,1851,3.373076923076923,29.646522234891677,3
422,0,1316,1316,inf,0.0,4
423,0,2,2,inf,0.0,13
424,802,5262,4460,6.561097256857855,15.24135309768149,2
425,1490,5262,3772,3.531543624161074,28.316229570505513,2
426,352,1316,964,3.7386363636363638,26.74772036474164,4
427,1282,2631,1349,2.0522620904836195,48.726719878373245,3
428,0,1315,1315,inf,0.0,4
429,999,1315,316,1.3163163163163163,75.96958174904942,4
430,172,1316,1144,7.651162790697675,13.069908814589665,4
431,0,5262,5262,inf,0.0,2
432,0,329,329,inf,0.0,6
433,162,5262,5100,32.48148148148148,3.0786773090079818,2
434,0,1316,1316,inf,0.0,4
435,1104,2631,1527,2.3831521739130435,41.96123147092361,3
436,0,329,329,inf,0.0,6
437,636,2631,1995,4.136792452830188,24.173318129988598,3
438,541,1316,775,2.432532347504621,41.109422492401215,4
439,0,1316,1316,inf,0.0,4
440,1015,2631,1616,2.5921182266009852,38.57848726719879,3
441,0,1316,1316,inf,0.0,4
442,1339,5262,3923,3.929798356982823,25.446598251615356,2
443,1800,10524,8724,5.846666666666667,17.103762827822123,1
444,1109,10524,9415,9.489630297565375,10.537818320030407,1
445,1740,5262,3522,3.024137931034483,33.0672748004561,2
446,0,5262,5262,inf,0.0,2
447,788,2631,1843,3.3388324873096447,29.950589129608513,3
448,513,2631,2118,5.128654970760234,19.49828962371722,3
449,769,1316,547,1.7113133940182055,58.43465045592705,4
450,722,5262,4540,7.28808864265928,13.7210186240973,2
451,993,2631,1638,2.6495468277945617,37.74230330672748,3
452,0,164,164,inf,0.0,7
453,0,329,329,inf,0.0,6
454,1037,2631,1594,2.5371263259402124,39.41467122767009,3
455,901,1315,414,1.4594894561598224,68.5171102661597,4
456,0,1316,1316,inf,0.0,4
457,807,1316,509,1.630731102850062,61.32218844984803,4
458,545,2631,2086,4.827522935779816,20.71455720258457,3
459,644,2631,1987,4.0854037267080745,24.477385024705438,3
460,695,5262,4567,7.571223021582734,13.207905739262637,2
461,959,1316,357,1.3722627737226278,72.87234042553192,4
462,788,2631,1843,3.3388324873096447,29.950589129608513,3
463,910,2631,1721,2.891208791208791,34.58760927404029,3
464,1010,2631,1621,2.604950495049505,38.38844545800076,3
465,505,10524,10019,20.83960396039604,4.798555682250095,1
466,1227,5262,4035,4.288508557457213,23.31812998859749,2
467,85,1316,1231,15.48235294117647,6.458966565349544,4
468,1285,10524,9239,8.18988326848249,12.210186240973014,1
469,0,1316,1316,inf,0.0,4
470,0,1316,1316,inf,0.0,4
471,705,5262,4557,7.463829787234043,13.397947548460662,2
472,76,329,253,4.328947368421052,23.10030395136778,6
473,1054,2631,1577,2.4962049335863377,40.060813378943365,3
474,1268,5262,3994,4.149842271293376,24.097301406309388,2
475,0,1316,1316,inf,0.0,4
476,694,5262,4568,7.582132564841499,13.188901558342836,2
477,483,2631,2148,5.447204968944099,18.358038768529074,3
478,0,1316,1316,inf,0.0,4
479,736,2631,1895,3.5747282608695654,27.974154313949068,3
480,1106,2631,1525,2.378842676311031,42.03724819460281,3
481,1076,2631,1555,2.4451672862453533,40.89699733941467,3
482,1333,5262,3929,3.9474868717179294,25.332573166096537,2
483,11,329,318,29.90909090909091,3.343465045592705,6
484,0,1316,1316,inf,0.0,4
485,621,1316,695,2.1191626409017714,47.18844984802432,4
486,0,329,329,inf,0.0,6
487,0,657,657,inf,0.0,5
488,961,5262,4301,5.475546305931322,18.263017863930063,2
489,392,658,266,1.6785714285714286,59.57446808510638,5
490,0,1315,1315,inf,0.0,4
491,995,2631,1636,2.644221105527638,37.81832003040669,3
492,962,5262,4300,5.46985446985447,18.282022044849867,2
493,101,1316,1215,13.029702970297029,7.674772036474165,4
494,980,2631,1651,2.6846938775510205,37.24819460281262,3
495,831,2631,1800,3.1660649819494586,31.584948688711517,3
496,748,2631,1883,3.517379679144385,28.430254656024324,3
497,1943,10524,8581,5.41636644364385,18.46256176358799,1
498,961,2631,1670,2.737773152965661,36.526035727860126,3
499,0,329,329,inf,0.0,6
500,754,2631,1877,3.489389920424403,28.658304827061954,3
501,738,2631,1893,3.565040650406504,28.05017103762828,3
502,0,5262,5262,inf,0.0,2
503,1050,5262,4212,5.011428571428572,19.954389965792473,2
504,0,1316,1316,inf,0.0,4
505,672,10524,9852,15.660714285714286,6.385404789053592,1
506,43,328,285,7.627906976744186,13.109756097560975,6
507,130,329,199,2.5307692307692307,39.51367781155015,6
508,0,1315,1315,inf,0.0,4
509,760,2631,1871,3.461842105263158,28.886354998099584,3
510,0,1316,1316,inf,0.0,4
511,0,1316,1316,inf,0.0,4
512,20,5262,5242,263.1,0.3800836183960471,2
513,493,2631,2138,5.336713995943205,18.738122386925124,3
514,1210,10524,9314,8.697520661157025,11.497529456480425,1
515,1042,2631,1589,2.5249520153550864,39.60471303686811,3
516,1644,5262,3618,3.2007299270072993,31.242873432155072,2
517,569,1316,747,2.3128295254833042,43.237082066869306,4
518,0,1315,1315,inf,0.0,4
519,0,1315,1315,inf,0.0,4
520,529,1315,786,2.4858223062381852,40.22813688212928,4
521,0,1315,1315,inf,0.0,4
522,885,5262,4377,5.945762711864407,16.818700114025084,2
523,479,5262,4783,10.985386221294362,9.103002660585329,2
524,682,1315,633,1.9281524926686218,51.863117870722434,4
525,705,1316,611,1.8666666666666667,53.57142857142857,4
526,1180,2631,1451,2.2296610169491524,44.84986697073356,3
527,0,5262,5262,inf,0.0,2
528,298,658,360,2.208053691275168,45.2887537993921,5
529,561,1316,755,2.3458110516934045,42.62917933130699,4
530,0,1316,1316,inf,0.0,4
531,1502,5262,3760,3.503328894806924,28.54427974154314,2
532,8,1316,1308,164.5,0.60790273556231,4
533,493,2631,2138,5.336713995943205,18.738122386925124,3
534,1361,10524,9163,7.732549595885378,12.932345115925504,1
535,1409,2631,1222,1.8672817601135556,53.55378183200305,3
536,1488,10524,9036,7.07258064516129,14.139110604332952,1
537,0,1316,1316,inf,0.0,4
538,0,328,328,inf,0.0,6
539,832,2631,1799,3.1622596153846154,31.622957050551122,3
540,0,5262,5262,inf,0.0,2
541,1312,5262,3950,4.010670731707317,24.93348536678069,2
542,262,5262,5000,20.083969465648856,4.979095400988218,2
543,393,2631,2238,6.694656488549619,14.937286202964653,3
544,0,1316,1316,inf,0.0,4
545,568,2631,2063,4.632042253521127,21.588749524895476,3
