,DAG,KD
0,2,2
1,2,0
2,2,2
3,4,2
4,2,0
5,2,2
6,2,2
7,3,0
8,2,2
9,2,2
10,8,8
11,1,1
12,2,2
13,3,3
14,2,2
15,1,1
16,1,0
17,3,0
18,2,2
19,1,0
20,1,1
21,1,0
22,2,0
23,1,1
24,2,2
25,1,1
26,1,0
27,1,0
28,4,4
29,1,1
30,2,0
31,2,2
32,2,2
33,2,2
34,2,2
35,3,3
36,3,1
37,2,2
38,2,2
39,2,2
40,2,2
41,1,0
42,2,2
43,1,0
44,2,2
45,1,1
46,2,0
47,2,2
48,2,2
49,2,2
50,2,0
51,4,4
52,1,1
53,1,1
54,1,0
55,2,2
56,1,1
57,2,0
58,4,4
59,6,6
60,2,2
61,2,2
62,2,2
63,4,3
64,2,2
65,2,2
66,6,6
67,2,0
68,2,0
69,2,2
70,2,2
71,2,2
72,2,2
73,4,4
74,2,2
75,2,2
76,1,1
77,4,3
78,2,0
79,1,0
80,2,2
81,3,0
82,1,0
83,2,2
84,1,1
85,2,2
86,1,1
87,3,3
88,1,1
89,2,2
90,2,2
91,3,3
92,2,2
93,1,1
94,3,0
95,2,2
96,3,0
97,2,0
98,2,2
99,3,0
100,4,3
101,1,1
102,2,2
103,2,2
104,1,1
105,4,4
106,3,3
107,2,2
108,2,2
109,2,2
110,1,1
111,2,2
112,1,1
113,2,2
114,4,4
115,3,2
116,3,3
117,1,1
118,1,0
119,2,0
120,3,3
121,2,2
122,2,2
123,2,0
124,1,1
125,3,0
126,3,0
127,2,2
128,2,0
129,1,1
130,1,1
131,2,2
132,2,2
133,2,0
134,2,0
135,2,0
136,1,1
137,1,1
138,2,2
139,2,2
140,2,2
141,3,0
142,1,1
143,1,1
144,4,4
145,1,1
146,3,0
147,2,2
148,2,2
149,2,2
150,2,2
151,2,2
152,2,2
153,1,1
154,4,3
155,1,1
156,2,0
157,1,1
158,1,1
159,1,1
160,3,3
161,2,2
162,3,0
163,2,2
164,1,1
165,1,1
166,1,0
167,2,0
168,4,4
169,3,2
170,2,2
171,2,2
172,1,1
173,1,1
174,2,2
175,1,1
176,2,2
177,1,0
178,2,0
179,2,2
180,2,2
181,2,2
182,2,0
183,3,0
184,3,3
185,2,2
186,2,2
187,2,2
188,2,2
189,2,2
190,3,3
191,1,1
192,2,2
193,1,0
194,1,1
195,1,1
196,3,0
197,2,0
198,2,0
199,1,1
200,1,1
201,1,1
202,4,3
203,6,6
204,1,1
205,4,0
206,5,0
207,2,2
208,2,2
209,2,2
210,1,0
211,1,1
212,1,1
213,10,3
214,2,2
215,3,3
216,2,2
217,2,2
218,3,3
219,3,0
220,2,2
221,1,1
222,2,0
223,3,3
224,2,0
225,1,1
226,3,0
227,3,0
228,2,0
229,2,0
230,3,3
231,1,1
232,3,3
233,2,2
234,1,1
235,2,0
236,2,2
237,2,0
238,2,0
239,1,1
240,2,2
241,1,0
242,1,1
243,2,0
244,2,0
245,3,0
246,2,2
247,1,1
248,1,1
249,2,2
250,3,0
251,2,2
252,2,2
253,2,2
254,2,0
255,2,2
256,1,1
257,2,0
258,3,2
259,3,1
260,4,4
261,3,3
262,1,1
263,2,0
264,2,2
265,2,2
266,3,2
267,1,1
268,3,1
269,2,0
270,1,1
271,1,1
272,3,0
273,3,3
274,3,0
275,3,0
276,3,0
277,1,1
278,2,2
279,1,1
280,1,1
281,2,0
282,2,0
283,2,0
284,2,2
285,2,0
286,2,2
287,4,0
288,2,2
289,1,1
290,2,0
291,2,2
292,2,2
293,2,2
294,2,0
295,2,2
296,1,1
297,2,0
298,1,1
299,2,2
300,2,0
301,2,2
302,2,2
303,2,2
304,2,0
305,2,2
306,2,2
307,2,2
308,2,2
309,1,1
310,3,0
311,4,3
312,3,3
313,3,0
314,1,1
315,2,2
316,1,1
317,3,3
318,2,2
319,2,0
320,2,0
321,3,0
322,2,2
323,2,0
324,2,2
325,2,0
326,3,2
327,3,0
328,3,0
329,1,1
330,1,1
331,2,2
332,3,0
333,2,0
334,2,0
335,1,1
336,3,0
337,1,1
338,4,4
339,2,2
340,1,1
341,2,0
342,2,2
343,2,2
344,2,0
345,2,0
346,3,0
347,2,2
348,1,0
349,4,4
350,2,0
351,1,1
352,2,0
353,1,1
354,2,2
355,2,2
356,2,0
357,1,1
358,1,1
359,3,0
360,1,0
361,2,2
362,2,2
363,2,2
364,1,0
365,2,2
366,2,2
367,2,0
368,2,0
369,2,2
370,2,2
371,3,0
372,2,2
373,2,0
374,3,3
375,1,1
376,2,0
377,2,0
378,2,0
379,3,0
380,6,6
381,3,0
382,1,1
383,1,1
384,6,3
385,2,2
386,2,2
387,3,0
388,1,1
389,4,3
390,1,1
391,1,1
392,1,1
393,3,3
394,2,0
395,2,2
396,1,1
397,4,4
398,2,2
399,2,0
400,2,2
401,2,0
402,2,2
403,3,0
404,2,2
405,2,2
406,2,0
407,2,2
408,1,1
409,2,2
410,2,2
411,3,0
