,BRC Size,SRC Size,SRC Depth,Diff,F/P %,Error %
0,0,1315,4,1315,inf,0.0
1,0,328,6,328,inf,0.0
2,726,1316,4,590,1.81267217630854,55.16717325227963
3,0,329,6,329,inf,0.0
4,478,1316,4,838,2.7531380753138075,36.32218844984803
5,235,1316,4,1081,5.6,17.857142857142858
6,313,658,5,345,2.1022364217252396,47.56838905775076
7,332,2631,3,2299,7.924698795180723,12.618776130748765
8,533,2631,3,2098,4.936210131332083,20.258456860509312
9,0,1316,4,1316,inf,0.0
10,413,658,5,245,1.5932203389830508,62.76595744680851
11,0,1316,4,1316,inf,0.0
12,403,1316,4,913,3.2655086848635237,30.623100303951368
13,0,329,6,329,inf,0.0
14,219,658,5,439,3.0045662100456623,33.28267477203647
15,392,1316,4,924,3.357142857142857,29.78723404255319
16,523,1315,4,792,2.51434034416826,39.77186311787072
17,0,1316,4,1316,inf,0.0
18,0,328,6,328,inf,0.0
19,0,1316,4,1316,inf,0.0
20,577,1315,4,738,2.2790294627383014,43.87832699619772
21,349,658,5,309,1.8853868194842407,53.03951367781154
22,0,1315,4,1315,inf,0.0
23,515,2631,3,2116,5.1087378640776695,19.574306347396426
24,359,658,5,299,1.8328690807799444,54.559270516717326
25,453,658,5,205,1.4525386313465785,68.84498480243161
26,0,1315,4,1315,inf,0.0
27,0,329,6,329,inf,0.0
28,28,1315,4,1287,46.964285714285715,2.129277566539924
29,0,329,6,329,inf,0.0
30,472,1316,4,844,2.788135593220339,35.86626139817629
31,0,1316,4,1316,inf,0.0
32,0,329,6,329,inf,0.0
33,0,1316,4,1316,inf,0.0
34,0,1315,4,1315,inf,0.0
35,340,5262,2,4922,15.476470588235294,6.461421512732802
36,243,1316,4,1073,5.415637860082304,18.465045592705167
37,410,1316,4,906,3.209756097560976,31.155015197568385
38,179,657,5,478,3.670391061452514,27.24505327245053
39,0,329,6,329,inf,0.0
40,523,2631,3,2108,5.030592734225621,19.878373242113266
41,0,329,6,329,inf,0.0
42,0,164,7,164,inf,0.0
43,222,1315,4,1093,5.923423423423423,16.88212927756654
44,387,658,5,271,1.7002583979328165,58.81458966565349
45,589,1315,4,726,2.232597623089983,44.79087452471483
46,0,328,6,328,inf,0.0
47,328,2631,3,2303,8.021341463414634,12.466742683390345
48,587,1315,4,728,2.2402044293015333,44.638783269961976
