SRC Query,Depth,BBoxes,Data Size
"[1.7774291605618397, 23.711783598046118, 3.1668306115735683, 27.262587118616413]",9,"[1, 22, 4, 28]",20
"[15.002824118063746, 6.940566510729082, 19.167125054322792, 8.569983439755632]",8,"[15, 6, 21, 12]",39
"[52.004772472869135, 83.17010743943818, 54.551901209258745, 86.78373836927265]",8,"[50, 80, 56, 87]",39
"[85.44883606337218, 56.767429101752214, 89.78587057861725, 58.541146300693434]",8,"[84, 56, 90, 62]",39
"[20.115297517650813, 24.198210832991656, 22.559897468930362, 28.462722410983503]",9,"[20, 24, 23, 31]",20
"[72.1046116873478, 64.13221580250695, 74.59692704321708, 67.22389004875131]",9,"[71, 62, 75, 69]",20
"[83.08710185044286, 81.14564376031043, 85.37868485948908, 83.25553724570793]",10,"[82, 81, 86, 84]",10
"[22.539365484361088, 24.427702933038198, 23.6445040379575, 26.68150899989015]",11,"[22, 24, 24, 28]",5
"[54.904528812241786, 5.498418813026365, 59.81889875247915, 9.073585936156022]",6,"[50, 0, 62, 12]",156
"[65.19912278552626, 14.483899245547011, 71.09021233764116, 18.90265444203147]",6,"[62, 12, 75, 25]",157
"[68.75395592540832, 70.65990536302373, 73.31068288404813, 73.88270145941672]",8,"[68, 69, 75, 75]",40
"[55.18590209771632, 5.840431929478704, 60.86824243550322, 10.02785906271858]",6,"[50, 0, 62, 12]",156
"[62.371774493743956, 79.4328694449674, 66.54385585557759, 85.30523761985705]",7,"[62, 75, 68, 87]",78
"[34.404016579182226, 91.2505098869415, 39.80160612428891, 94.84527691448885]",8,"[34, 90, 40, 96]",39
"[25.235756072406957, 82.46034012495304, 30.528008626846212, 86.93411421783148]",8,"[25, 80, 31, 87]",39
"[39.527919904071446, 1.098327772849934, 45.438414795324185, 3.8526305284443803]",6,"[37, 0, 50, 12]",156
"[8.012815356898523, 41.4695338504456, 9.97434910282397, 45.0690060971171]",9,"[8, 40, 12, 46]",20
"[3.6813828125560804, 17.679476377403443, 5.20799602489011, 22.717036896710688]",7,"[0, 12, 6, 25]",78
"[66.11254186232532, 85.57330606026886, 70.71110146637717, 86.63542998058666]",8,"[65, 81, 71, 87]",39
"[47.93559174860138, 63.06256296906401, 50.70229209699902, 65.18513880939035]",8,"[47, 62, 53, 68]",39
"[13.932097705257625, 7.950132510108524, 19.461296200637644, 10.433914290770812]",6,"[12, 0, 25, 12]",156
"[50.86722266800748, 84.98298181268015, 55.9756604168977, 87.13871537043102]",8,"[50, 84, 56, 90]",39
"[43.943481946727154, 79.41453081128377, 46.68564164534485, 81.53403184334715]",8,"[43, 78, 50, 84]",39
"[25.71529647095694, 4.958655410400574, 29.16067397840295, 8.094221128365326]",7,"[25, 0, 31, 12]",78
"[75.42756838392053, 86.71365246962115, 77.71369199161745, 90.17760671734082]",7,"[75, 81, 81, 93]",78
"[34.560641560923756, 89.24999388858612, 39.43882878179692, 93.66413308696814]",7,"[34, 87, 40, 99]",78
"[75.35228871853863, 25.008624728881212, 81.04036414688112, 28.626009280335353]",6,"[75, 25, 87, 37]",156
"[35.248980190882484, 61.31760801786283, 36.922984524588045, 64.57914144829762]",9,"[34, 61, 37, 68]",20
"[55.40925249068015, 80.53038223971846, 57.812706616497415, 86.16917140951264]",7,"[53, 75, 59, 87]",78
"[35.158821157251, 4.200000448105803, 36.556351017217395, 8.583908933033008]",9,"[34, 3, 37, 9]",20
"[11.35251245173532, 64.47798165768943, 17.023317525549864, 67.88077890505679]",6,"[6, 62, 18, 75]",156
"[86.52291059924617, 55.4153583292341, 89.44889759121399, 59.6996223858414]",7,"[84, 50, 90, 62]",78
"[62.71701405195479, 48.848562436529974, 67.90330328525069, 52.08806573409087]",7,"[62, 43, 68, 55]",78
"[69.60724534871915, 65.2110941059717, 74.27929967306486, 68.18295244395365]",8,"[68, 62, 75, 69]",39
"[65.81500000119921, 24.536639637525578, 68.67461036570843, 29.96114852042413]",8,"[65, 24, 71, 31]",39
