BRC Query,Data Size
"[[(38.63, 40.58), (-122.59, -120.89)]]",1766
"[[(34.33, 36.11), (-119.81, -117.82)]]",1750
"[[(37.09, 38.55), (-117.64, -116.03)]]",12
"[[(35.34, 37.06), (-118.62, -116.8)]]",1070
"[[(39.36, 40.55), (-121.31, -120.14)]]",649
"[[(39.34, 40.47), (-120.15, -118.56)]]",76
"[[(37.45, 38.63), (-122.54, -121.47)]]",966
"[[(34.93, 35.99), (-123.39, -122.23)]]",0
"[[(38.86, 40.69), (-121.21, -119.78)]]",1135
"[[(39.43, 41.51), (-117.31, -116.13)]]",0
"[[(33.98, 35.59), (-122.25, -120.84)]]",55
"[[(32.86, 34.38), (-116.64, -115.55)]]",698
"[[(38.14, 40.1), (-117.46, -116.23)]]",0
"[[(37.13, 38.13), (-118.4, -117.14)]]",138
"[[(37.84, 39.06), (-120.61, -119.32)]]",563
"[[(33.72, 35.52), (-122.18, -120.76)]]",49
"[[(39.86, 41.73), (-121.38, -120.3)]]",819
"[[(36.56, 38.03), (-124.38, -123.25)]]",0
"[[(33.99, 35.12), (-119.19, -117.48)]]",1154
"[[(37.1, 38.28), (-124.32, -122.62)]]",142
"[[(35.32, 36.37), (-119.3, -117.71)]]",849
"[[(33.68, 35.37), (-120.54, -118.5)]]",1339
"[[(39.89, 41.32), (-123.6, -121.53)]]",1120
"[[(35.85, 37.12), (-119.54, -118.36)]]",817
"[[(39.45, 40.93), (-116.59, -114.9)]]",0
"[[(33.96, 35.92), (-120.95, -119.47)]]",1235
"[[(33.1, 34.82), (-123.15, -121.24)]]",0
"[[(35.74, 36.95), (-121.26, -120.15)]]",487
"[[(35.77, 37.62), (-117.8, -115.75)]]",577
"[[(38.14, 39.77), (-122.11, -120.9)]]",1053
"[[(32.86, 34.68), (-122.38, -120.84)]]",0
"[[(33.18, 35.07), (-118.07, -116.92)]]",1675
"[[(33.16, 34.36), (-120.45, -118.99)]]",82
"[[(32.85, 34.82), (-117.19, -115.66)]]",1528
"[[(34.04, 35.22), (-122.6, -120.67)]]",7
"[[(35.41, 37.17), (-118.79, -117.13)]]",1100
"[[(35.5, 37.36), (-118.62, -116.69)]]",1152
"[[(39.25, 40.99), (-123.95, -122.66)]]",1136
"[[(32.96, 34.19), (-122.67, -120.99)]]",0
"[[(33.99, 35.03), (-121.92, -120.1)]]",299
"[[(37.14, 38.72), (-116.58, -115.55)]]",0
"[[(37.54, 38.7), (-123.13, -121.44)]]",1340
"[[(32.89, 34.82), (-122.47, -121.26)]]",0
"[[(32.77, 34.03), (-122.56, -121.4)]]",0
"[[(32.96, 34.56), (-120.9, -119.86)]]",54
"[[(39.27, 41.08), (-122.62, -121.0)]]",1330
"[[(39.74, 41.49), (-122.14, -120.13)]]",1442
"[[(35.27, 36.59), (-123.53, -121.67)]]",67
"[[(36.42, 37.85), (-119.92, -118.28)]]",1147
