BRC Query,Data Size
"[[(39.2, 39.89), (-115.62, -114.85)]]",0
"[[(35.94, 36.62), (-117.21, -116.22)]]",185
"[[(33.54, 34.28), (-116.66, -116.43)]]",64
"[[(40.27, 40.75), (-123.56, -123.09)]]",100
"[[(33.71, 34.08), (-120.83, -120.34)]]",0
"[[(39.22, 40.1), (-115.91, -115.47)]]",0
"[[(35.53, 35.83), (-115.6, -115.35)]]",2
"[[(37.55, 37.89), (-116.01, -115.09)]]",0
"[[(40.3, 40.92), (-119.62, -118.96)]]",0
"[[(39.04, 39.71), (-117.89, -117.54)]]",0
"[[(34.38, 35.28), (-120.09, -119.87)]]",57
"[[(41.55, 42.017231), (-122.58, -121.99)]]",107
"[[(34.73, 35.08), (-119.35, -119.12)]]",25
"[[(33.55, 34.46), (-120.15, -119.31)]]",104
"[[(40.11, 40.98), (-123.04, -122.38)]]",211
"[[(40.48, 41.39), (-121.19, -120.88)]]",81
"[[(34.99, 35.91), (-120.47, -119.93)]]",282
"[[(33.92, 34.79), (-122.37, -122.17)]]",0
"[[(33.23, 33.51), (-116.05, -115.1)]]",96
"[[(41.25, 41.9), (-114.71, -114.294258)]]",0
"[[(41.71, 42.017231), (-118.28, -117.99)]]",0
"[[(33.73, 34.62), (-117.81, -117.21)]]",583
"[[(37.38, 37.95), (-116.74, -116.11)]]",0
"[[(34.83, 35.31), (-118.72, -118.29)]]",50
"[[(37.3, 37.78), (-123.93, -123.55)]]",0
"[[(40.23, 41.02), (-117.31, -116.99)]]",0
"[[(41.07, 41.81), (-116.93, -116.02)]]",0
"[[(34.07, 34.74), (-115.51, -114.58)]]",125
"[[(40.96, 41.67), (-121.83, -121.57)]]",50
"[[(36.87, 37.86), (-115.38, -114.94)]]",0
"[[(34.01, 34.62), (-121.9, -121.07)]]",0
"[[(35.51, 35.9), (-120.0, -119.57)]]",76
"[[(34.52, 35.15), (-121.18, -120.28)]]",216
"[[(35.4, 36.27), (-121.66, -121.02)]]",189
"[[(33.51, 34.03), (-121.55, -120.56)]]",0
"[[(34.21, 34.73), (-117.5, -117.08)]]",202
"[[(36.27, 36.58), (-124.33, -124.02)]]",0
"[[(36.57, 36.95), (-117.54, -116.92)]]",82
"[[(38.66, 38.94), (-120.92, -120.48)]]",58
"[[(33.83, 34.81), (-116.99, -116.11)]]",281
"[[(38.61, 39.61), (-123.34, -122.61)]]",358
"[[(35.97, 36.86), (-117.35, -117.07)]]",94
"[[(40.81, 41.04), (-120.75, -120.15)]]",47
"[[(35.27, 35.96), (-117.35, -116.97)]]",55
"[[(35.83, 36.62), (-118.15, -117.94)]]",58
"[[(33.95, 34.31), (-117.91, -117.61)]]",149
"[[(36.84, 37.33), (-123.94, -123.41)]]",0
"[[(41.67, 42.017231), (-118.3, -117.87)]]",0
"[[(35.05, 35.25), (-121.65, -120.69)]]",4
