BRC Query,Data Size
"[39.34, -119.25, 41.7, -116.97]",0
"[39.55, -121.63, 41.39, -119.59]",1361
"[36.98, -124.35, 39.01, -122.07]",1564
"[38.22, -121.02, 40.09, -119.93]",1014
"[34.45, -121.08, 35.99, -119.95]",900
"[34.72, -119.06, 37.04, -117.8]",1411
"[35.8, -123.13, 37.22, -120.84]",733
"[38.15, -116.79, 39.86, -114.82]",0
"[37.55, -118.01, 38.63, -116.79]",1
"[38.81, -120.56, 40.59, -119.38]",465
"[32.99, -123.0, 35.0, -121.13]",0
"[36.5, -116.85, 37.84, -115.81]",0
"[39.32, -121.51, 41.31, -119.85]",1333
"[34.92, -123.08, 36.85, -121.5]",176
"[32.99, -117.66, 34.96, -116.25]",1856
"[35.41, -120.28, 36.95, -118.52]",1327
"[37.83, -121.89, 39.66, -119.47]",2001
"[33.33, -119.09, 34.47, -116.87]",2085
"[39.4, -119.98, 40.96, -117.9]",0
"[36.24, -118.32, 37.65, -116.31]",527
"[38.78, -120.65, 39.89, -118.49]",400
"[33.29, -116.97, 35.45, -114.77]",1482
"[32.87, -117.36, 33.97, -115.23]",1384
"[39.03, -119.56, 40.44, -118.51]",0
"[35.76, -122.22, 37.56, -119.95]",1682
"[37.5, -121.31, 39.06, -119.29]",1469
"[34.59, -122.79, 36.23, -120.45]",642
"[36.92, -121.99, 38.07, -120.97]",642
"[35.08, -118.94, 37.01, -117.41]",1286
"[38.15, -122.06, 39.65, -120.28]",1410
"[36.5, -120.94, 38.96, -118.48]",2391
"[36.91, -118.26, 38.08, -117.0]",166
"[35.64, -122.53, 36.8, -120.78]",554
"[34.65, -119.46, 35.75, -117.17]",994
"[33.57, -121.47, 34.82, -120.32]",110
"[34.94, -122.96, 37.06, -121.07]",578
"[34.61, -121.7, 36.75, -119.3]",2021
"[39.55, -119.82, 41.07, -117.41]",0
"[34.27, -121.14, 35.66, -120.14]",642
"[34.23, -122.25, 36.57, -120.75]",550
"[37.32, -120.91, 38.77, -118.77]",1348
"[33.06, -118.1, 35.0, -115.78]",2672
"[39.43, -123.39, 40.96, -121.41]",1402
"[38.56, -119.31, 40.91, -117.73]",0
"[34.8, -120.25, 36.3, -118.06]",1507
"[34.97, -120.71, 37.41, -118.77]",2233
"[34.9, -123.02, 37.35, -120.73]",1120
"[39.0, -122.98, 40.45, -121.69]",805
"[35.82, -118.89, 37.54, -117.69]",786
"[38.75, -120.88, 40.33, -118.87]",719
"[36.21, -122.38, 37.3, -121.31]",450
"[35.93, -119.12, 37.4, -117.19]",1165
"[38.61, -118.49, 39.7, -116.35]",0
"[37.24, -121.25, 38.82, -118.88]",1708
"[35.88, -119.2, 37.26, -118.13]",803
"[32.71, -119.28, 33.82, -118.25]",15
"[39.34, -123.74, 40.35, -122.3]",763
"[33.85, -124.29, 35.43, -123.15]",0
"[39.01, -123.39, 40.49, -121.19]",1536
"[38.53, -121.47, 40.2, -119.8]",1366
"[35.08, -117.15, 36.88, -115.4]",595
"[37.37, -123.46, 38.41, -121.25]",1291
"[36.51, -117.26, 37.67, -114.84]",51
"[38.42, -118.31, 40.63, -115.97]",0
"[34.02, -120.88, 36.21, -118.65]",2354
"[32.92, -116.84, 34.47, -115.58]",883
"[36.39, -118.51, 38.81, -117.31]",429
"[34.57, -117.11, 36.48, -115.83]",601
"[36.86, -118.95, 38.37, -117.43]",441
"[36.57, -116.93, 38.67, -115.44]",6
"[35.94, -123.84, 36.95, -122.4]",0
