,BRC Size,SRC Size,SRC Depth,Diff,F/P %,Error %
0,12,64,2,52,5.333333333333333,18.75
1,12,256,0,244,21.333333333333332,4.6875
2,12,64,2,52,5.333333333333333,18.75
3,9,64,2,55,7.111111111111111,14.0625
4,9,64,2,55,7.111111111111111,14.0625
5,9,64,2,55,7.111111111111111,14.0625
6,12,64,2,52,5.333333333333333,18.75
7,12,64,2,52,5.333333333333333,18.75
8,9,64,2,55,7.111111111111111,14.0625
9,12,64,2,52,5.333333333333333,18.75
10,12,256,0,244,21.333333333333332,4.6875
11,9,64,2,55,7.111111111111111,14.0625
12,9,64,2,55,7.111111111111111,14.0625
13,12,64,2,52,5.333333333333333,18.75
14,12,64,2,52,5.333333333333333,18.75
15,12,128,1,116,10.666666666666666,9.375
16,12,64,2,52,5.333333333333333,18.75
17,16,64,2,48,4.0,25.0
18,9,64,2,55,7.111111111111111,14.0625
19,12,64,2,52,5.333333333333333,18.75
20,16,128,1,112,8.0,12.5
21,12,64,2,52,5.333333333333333,18.75
22,16,64,2,48,4.0,25.0
23,9,64,2,55,7.111111111111111,14.0625
24,12,128,1,116,10.666666666666666,9.375
25,9,64,2,55,7.111111111111111,14.0625
26,12,256,0,244,21.333333333333332,4.6875
27,16,64,2,48,4.0,25.0
28,16,128,1,112,8.0,12.5
29,9,64,2,55,7.111111111111111,14.0625
30,12,64,2,52,5.333333333333333,18.75
31,12,64,2,52,5.333333333333333,18.75
32,16,64,2,48,4.0,25.0
33,12,256,0,244,21.333333333333332,4.6875
34,9,64,2,55,7.111111111111111,14.0625
35,16,256,0,240,16.0,6.25
36,9,64,2,55,7.111111111111111,14.0625
37,12,64,2,52,5.333333333333333,18.75
38,9,64,2,55,7.111111111111111,14.0625
39,12,128,1,116,10.666666666666666,9.375
40,12,64,2,52,5.333333333333333,18.75
41,12,64,2,52,5.333333333333333,18.75
42,9,64,2,55,7.111111111111111,14.0625
43,9,64,2,55,7.111111111111111,14.0625
44,16,64,2,48,4.0,25.0
45,16,64,2,48,4.0,25.0
46,12,64,2,52,5.333333333333333,18.75
47,9,64,2,55,7.111111111111111,14.0625
48,9,64,2,55,7.111111111111111,14.0625
49,12,64,2,52,5.333333333333333,18.75
50,9,64,2,55,7.111111111111111,14.0625
51,12,64,2,52,5.333333333333333,18.75
52,9,64,2,55,7.111111111111111,14.0625
53,12,64,2,52,5.333333333333333,18.75
54,9,64,2,55,7.111111111111111,14.0625
55,12,256,0,244,21.333333333333332,4.6875
56,9,64,2,55,7.111111111111111,14.0625
57,9,64,2,55,7.111111111111111,14.0625
58,12,128,1,116,10.666666666666666,9.375
59,12,256,0,244,21.333333333333332,4.6875
60,12,64,2,52,5.333333333333333,18.75
61,9,64,2,55,7.111111111111111,14.0625
62,9,64,2,55,7.111111111111111,14.0625
63,9,64,2,55,7.111111111111111,14.0625
64,9,64,2,55,7.111111111111111,14.0625
65,16,64,2,48,4.0,25.0
66,12,64,2,52,5.333333333333333,18.75
67,9,64,2,55,7.111111111111111,14.0625
68,16,64,2,48,4.0,25.0
69,9,64,2,55,7.111111111111111,14.0625
70,16,256,0,240,16.0,6.25
71,12,64,2,52,5.333333333333333,18.75
72,12,64,2,52,5.333333333333333,18.75
73,12,64,2,52,5.333333333333333,18.75
74,12,64,2,52,5.333333333333333,18.75
75,12,64,2,52,5.333333333333333,18.75
76,12,64,2,52,5.333333333333333,18.75
77,12,64,2,52,5.333333333333333,18.75
78,16,64,2,48,4.0,25.0
79,12,128,1,116,10.666666666666666,9.375
80,16,256,0,240,16.0,6.25
81,12,64,2,52,5.333333333333333,18.75
82,12,64,2,52,5.333333333333333,18.75
83,9,64,2,55,7.111111111111111,14.0625
84,9,64,2,55,7.111111111111111,14.0625
85,16,128,1,112,8.0,12.5
86,16,64,2,48,4.0,25.0
87,16,256,0,240,16.0,6.25
88,16,256,0,240,16.0,6.25
89,9,64,2,55,7.111111111111111,14.0625
90,12,256,0,244,21.333333333333332,4.6875
91,12,64,2,52,5.333333333333333,18.75
92,12,256,0,244,21.333333333333332,4.6875
93,9,64,2,55,7.111111111111111,14.0625
94,16,128,1,112,8.0,12.5
95,9,64,2,55,7.111111111111111,14.0625
96,12,64,2,52,5.333333333333333,18.75
97,12,64,2,52,5.333333333333333,18.75
98,12,64,2,52,5.333333333333333,18.75
99,12,128,1,116,10.666666666666666,9.375
100,16,64,2,48,4.0,25.0
101,12,64,2,52,5.333333333333333,18.75
102,16,128,1,112,8.0,12.5
103,12,256,0,244,21.333333333333332,4.6875
104,16,64,2,48,4.0,25.0
105,16,64,2,48,4.0,25.0
106,16,256,0,240,16.0,6.25
107,16,64,2,48,4.0,25.0
108,12,64,2,52,5.333333333333333,18.75
109,16,256,0,240,16.0,6.25
110,12,64,2,52,5.333333333333333,18.75
111,12,256,0,244,21.333333333333332,4.6875
112,9,64,2,55,7.111111111111111,14.0625
113,16,64,2,48,4.0,25.0
114,12,64,2,52,5.333333333333333,18.75
115,9,64,2,55,7.111111111111111,14.0625
116,16,128,1,112,8.0,12.5
117,12,64,2,52,5.333333333333333,18.75
118,12,64,2,52,5.333333333333333,18.75
119,9,64,2,55,7.111111111111111,14.0625
120,9,64,2,55,7.111111111111111,14.0625
121,16,64,2,48,4.0,25.0
122,12,256,0,244,21.333333333333332,4.6875
123,12,64,2,52,5.333333333333333,18.75
124,12,64,2,52,5.333333333333333,18.75
125,12,64,2,52,5.333333333333333,18.75
126,16,64,2,48,4.0,25.0
127,12,64,2,52,5.333333333333333,18.75
128,9,64,2,55,7.111111111111111,14.0625
129,12,64,2,52,5.333333333333333,18.75
130,12,64,2,52,5.333333333333333,18.75
131,9,64,2,55,7.111111111111111,14.0625
132,9,64,2,55,7.111111111111111,14.0625
133,16,64,2,48,4.0,25.0
134,9,64,2,55,7.111111111111111,14.0625
135,12,64,2,52,5.333333333333333,18.75
136,12,64,2,52,5.333333333333333,18.75
137,9,64,2,55,7.111111111111111,14.0625
138,16,64,2,48,4.0,25.0
139,12,128,1,116,10.666666666666666,9.375
140,12,64,2,52,5.333333333333333,18.75
141,16,128,1,112,8.0,12.5
142,12,64,2,52,5.333333333333333,18.75
143,12,64,2,52,5.333333333333333,18.75
144,12,64,2,52,5.333333333333333,18.75
145,12,256,0,244,21.333333333333332,4.6875
146,12,64,2,52,5.333333333333333,18.75
147,9,64,2,55,7.111111111111111,14.0625
148,16,256,0,240,16.0,6.25
149,9,64,2,55,7.111111111111111,14.0625
150,12,64,2,52,5.333333333333333,18.75
151,12,64,2,52,5.333333333333333,18.75
152,12,64,2,52,5.333333333333333,18.75
153,12,64,2,52,5.333333333333333,18.75
154,9,64,2,55,7.111111111111111,14.0625
155,16,64,2,48,4.0,25.0
156,9,64,2,55,7.111111111111111,14.0625
157,9,64,2,55,7.111111111111111,14.0625
158,12,64,2,52,5.333333333333333,18.75
159,16,64,2,48,4.0,25.0
160,12,64,2,52,5.333333333333333,18.75
161,12,128,1,116,10.666666666666666,9.375
162,12,128,1,116,10.666666666666666,9.375
163,16,64,2,48,4.0,25.0
164,16,64,2,48,4.0,25.0
165,12,64,2,52,5.333333333333333,18.75
166,9,64,2,55,7.111111111111111,14.0625
167,12,64,2,52,5.333333333333333,18.75
168,12,64,2,52,5.333333333333333,18.75
169,16,64,2,48,4.0,25.0
170,9,64,2,55,7.111111111111111,14.0625
171,12,64,2,52,5.333333333333333,18.75
172,9,64,2,55,7.111111111111111,14.0625
173,9,64,2,55,7.111111111111111,14.0625
174,12,256,0,244,21.333333333333332,4.6875
175,12,64,2,52,5.333333333333333,18.75
176,16,128,1,112,8.0,12.5
177,12,64,2,52,5.333333333333333,18.75
178,16,64,2,48,4.0,25.0
179,9,64,2,55,7.111111111111111,14.0625
180,16,64,2,48,4.0,25.0
181,12,128,1,116,10.666666666666666,9.375
182,12,64,2,52,5.333333333333333,18.75
183,16,128,1,112,8.0,12.5
184,16,64,2,48,4.0,25.0
185,16,64,2,48,4.0,25.0
186,12,64,2,52,5.333333333333333,18.75
187,12,64,2,52,5.333333333333333,18.75
188,12,64,2,52,5.333333333333333,18.75
189,12,128,1,116,10.666666666666666,9.375
190,9,64,2,55,7.111111111111111,14.0625
191,16,64,2,48,4.0,25.0
192,12,64,2,52,5.333333333333333,18.75
193,16,64,2,48,4.0,25.0
194,12,64,2,52,5.333333333333333,18.75
195,12,256,0,244,21.333333333333332,4.6875
196,12,64,2,52,5.333333333333333,18.75
197,9,64,2,55,7.111111111111111,14.0625
198,9,64,2,55,7.111111111111111,14.0625
