SRC Query,Depth,BBoxes,Data Size
"[[(0.805619, 3.685619), (9.570102, 12.450102)]]",3,"[[0, 4], [8, 15]]",32
"[[(4.671351, 7.551351), (1.5423, 4.4223)]]",3,"[[4, 8], [0, 8]]",32
"[[(7.252547, 10.132547), (1.075568, 3.955568)]]",0,"[(0, 15), (0, 15)]",256
"[[(1.258675, 4.138675), (4.5211, 7.4011)]]",2,"[[0, 8], [0, 8]]",64
"[[(9.369923, 12.249923), (8.098082, 10.978082)]]",2,"[[8, 15], [8, 15]]",64
"[[(9.917688, 12.797688), (3.173754, 6.053754)]]",2,"[[8, 15], [0, 8]]",64
"[[(2.522898, 5.402898), (0.875868, 3.755868)]]",2,"[[0, 8], [0, 8]]",64
"[[(6.222805, 9.102805), (10.757954, 13.637954)]]",0,"[(0, 15), (0, 15)]",256
"[[(3.50169, 6.38169), (5.031174, 7.911174)]]",2,"[[0, 8], [0, 8]]",64
"[[(7.791497, 10.671497), (3.030878, 5.910878)]]",0,"[(0, 15), (0, 15)]",256
"[[(1.541951, 4.421951), (2.811155, 5.691155)]]",2,"[[0, 8], [0, 8]]",64
"[[(5.224706, 8.104706), (8.967246, 11.847246)]]",0,"[(0, 15), (0, 15)]",256
"[[(2.625505, 5.505505), (6.990299, 9.870299)]]",1,"[[0, 8], (0, 15)]",128
"[[(9.652583, 12.532583), (3.452536, 6.332536)]]",2,"[[8, 15], [0, 8]]",64
"[[(1.034069, 3.914069), (11.190145, 14.070145)]]",3,"[[0, 4], [8, 15]]",32
"[[(2.045288, 4.925288), (12.116375, 14.996375)]]",2,"[[0, 8], [8, 15]]",64
"[[(12.091159, 14.971159), (10.553355, 13.433355)]]",3,"[[12, 15], [8, 15]]",32
"[[(2.709262, 5.589262), (5.427896, 8.307896)]]",1,"[[0, 8], (0, 15)]",128
"[[(4.311346, 7.191346), (7.472858, 10.352858)]]",1,"[[0, 8], (0, 15)]",128
"[[(10.994766, 13.874766), (7.258239, 10.138239)]]",1,"[[8, 15], (0, 15)]",128
"[[(7.815966, 10.695966), (2.803011, 5.683011)]]",0,"[(0, 15), (0, 15)]",256
"[[(11.817952, 14.697952), (7.059652, 9.939652)]]",1,"[[8, 15], (0, 15)]",128
"[[(10.908233, 13.788233), (4.210802, 7.090802)]]",2,"[[8, 15], [0, 8]]",64
"[[(8.671713, 11.551713), (0.197407, 3.077407)]]",4,"[[8, 12], [0, 4]]",16
"[[(11.972134, 14.852134), (0.818475, 3.698475)]]",2,"[[8, 15], [0, 8]]",64
"[[(8.095265, 10.975265), (2.767265, 5.647265)]]",3,"[[8, 12], [0, 8]]",32
"[[(5.984818, 8.864818), (6.474691, 9.354691)]]",0,"[(0, 15), (0, 15)]",256
"[[(11.08159, 13.96159), (10.42052, 13.30052)]]",2,"[[8, 15], [8, 15]]",64
"[[(3.551047, 6.431047), (1.513615, 4.393615)]]",2,"[[0, 8], [0, 8]]",64
"[[(6.437886, 9.317886), (11.632793, 14.512793)]]",0,"[(0, 15), (0, 15)]",256
"[[(4.694399, 7.574399), (4.716711, 7.596711)]]",4,"[[4, 8], [4, 8]]",16
"[[(11.403888, 14.283888), (4.906544, 7.786544)]]",2,"[[8, 15], [0, 8]]",64
