SRC Query,Depth,BBoxes,Data Size
"[[(4.322183, 7.842183), (1.258207, 4.778207)]]",3,"[[4, 8], [0, 8]]",32
"[[(8.576356, 12.096356), (9.574405, 13.094405)]]",2,"[[8, 15], [8, 15]]",64
"[[(6.086767, 9.606767), (2.845162, 6.365162)]]",0,"[(0, 15), (0, 15)]",256
"[[(9.89245, 13.41245), (7.623992, 11.143992)]]",1,"[[8, 15], (0, 15)]",128
"[[(4.964124, 8.484124), (6.663107, 10.183107)]]",0,"[(0, 15), (0, 15)]",256
"[[(1.206685, 4.726685), (0.265363, 3.785363)]]",2,"[[0, 8], [0, 8]]",64
"[[(0.902741, 4.422741), (3.426343, 6.946343)]]",2,"[[0, 8], [0, 8]]",64
"[[(0.726059, 4.246059), (8.704698, 12.224698)]]",2,"[[0, 8], [8, 15]]",64
"[[(6.079792, 9.599792), (2.826741, 6.346741)]]",0,"[(0, 15), (0, 15)]",256
"[[(5.72644, 9.24644), (1.812589, 5.332589)]]",0,"[(0, 15), (0, 15)]",256
"[[(7.890981, 11.410981), (0.304812, 3.824812)]]",0,"[(0, 15), (0, 15)]",256
"[[(4.935921, 8.455921), (3.000433, 6.520433)]]",0,"[(0, 15), (0, 15)]",256
"[[(6.162036, 9.682036), (6.954795, 10.474795)]]",0,"[(0, 15), (0, 15)]",256
"[[(10.403325, 13.923325), (10.111303, 13.631303)]]",2,"[[8, 15], [8, 15]]",64
"[[(3.580598, 7.100598), (4.819562, 8.339562)]]",1,"[[0, 8], (0, 15)]",128
"[[(9.449477, 12.969477), (7.416386, 10.936386)]]",1,"[[8, 15], (0, 15)]",128
"[[(11.037987, 14.557987), (9.714966, 13.234966)]]",2,"[[8, 15], [8, 15]]",64
"[[(2.532957, 6.052957), (9.812448, 13.332448)]]",2,"[[0, 8], [8, 15]]",64
"[[(6.198658, 9.718658), (5.480096, 9.000096)]]",0,"[(0, 15), (0, 15)]",256
"[[(5.895627, 9.415627), (5.31946, 8.83946)]]",0,"[(0, 15), (0, 15)]",256
"[[(0.037013, 3.557013), (11.235684, 14.755684)]]",3,"[[0, 4], [8, 15]]",32
"[[(7.710848, 11.230848), (3.789853, 7.309853)]]",0,"[(0, 15), (0, 15)]",256
"[[(6.318295, 9.838295), (2.912177, 6.432177)]]",0,"[(0, 15), (0, 15)]",256
"[[(1.622647, 5.142647), (7.453305, 10.973305)]]",1,"[[0, 8], (0, 15)]",128
"[[(11.14649, 14.66649), (4.267751, 7.787751)]]",2,"[[8, 15], [0, 8]]",64
"[[(9.756403, 13.276403), (8.80974, 12.32974)]]",2,"[[8, 15], [8, 15]]",64
"[[(9.035949, 12.555949), (0.126346, 3.646346)]]",2,"[[8, 15], [0, 8]]",64
"[[(7.487393, 11.007393), (1.701517, 5.221517)]]",0,"[(0, 15), (0, 15)]",256
"[[(4.91577, 8.43577), (1.789037, 5.309037)]]",0,"[(0, 15), (0, 15)]",256
"[[(7.606974, 11.126974), (2.240417, 5.760417)]]",0,"[(0, 15), (0, 15)]",256
"[[(6.916911, 10.436911), (3.484938, 7.004938)]]",0,"[(0, 15), (0, 15)]",256
"[[(8.709173, 12.229173), (1.61841, 5.13841)]]",2,"[[8, 15], [0, 8]]",64
