,BRC Size,SRC Size,SRC Depth,Diff,F/P %,Error %
0,0,40356,0,40356,inf,0.0
1,0,40356,0,40356,inf,0.0
2,1193,1261,5,68,1.0569991617770327,94.60745440126882
3,0,10089,2,10089,inf,0.0
4,0,10,12,10,inf,0.0
5,0,10,12,10,inf,0.0
6,0,20178,1,20178,inf,0.0
7,0,10089,2,10089,inf,0.0
8,0,10,12,10,inf,0.0
9,3,40356,0,40353,13452.0,0.00743383883437407
10,0,19,11,19,inf,0.0
11,0,1,15,1,inf,0.0
12,0,40356,0,40356,inf,0.0
13,0,5044,3,5044,inf,0.0
14,0,158,8,158,inf,0.0
15,0,3,14,3,inf,0.0
16,11,10089,2,10078,917.1818181818181,0.10902963623748638
17,0,1,15,1,inf,0.0
18,321,40356,0,40035,125.7196261682243,0.7954207552780255
19,0,1,15,1,inf,0.0
20,0,158,8,158,inf,0.0
21,111,158,8,47,1.4234234234234233,70.25316455696202
22,0,4,13,4,inf,0.0
23,1,10089,2,10088,10089.0,0.009911785112498761
24,2,1261,5,1259,630.5,0.1586042823156225
25,0,3,14,3,inf,0.0
26,0,20178,1,20178,inf,0.0
27,0,1,15,1,inf,0.0
28,0,1,15,1,inf,0.0
29,11,2522,4,2511,229.27272727272728,0.43616177636796194
30,0,631,6,631,inf,0.0
31,0,1,15,1,inf,0.0
32,0,315,7,315,inf,0.0
33,0,1,15,1,inf,0.0
34,0,4,13,4,inf,0.0
35,0,5044,3,5044,inf,0.0
36,10,20,11,10,2.0,50.0
37,284,40356,0,40072,142.09859154929578,0.703736742987412
38,0,10,12,10,inf,0.0
39,0,1261,5,1261,inf,0.0
40,0,1,15,1,inf,0.0
41,0,158,8,158,inf,0.0
42,11561,40356,0,28795,3.4907014964103453,28.647536921399546
43,0,40356,0,40356,inf,0.0
44,0,3,14,3,inf,0.0
45,0,10,12,10,inf,0.0
46,0,20178,1,20178,inf,0.0
47,696,10089,2,9393,14.495689655172415,6.898602438299138
48,0,1,15,1,inf,0.0
49,5,10089,2,10084,2017.8,0.049558925562493805
50,0,1,15,1,inf,0.0
51,0,3,14,3,inf,0.0
52,0,39,10,39,inf,0.0
53,0,3,14,3,inf,0.0
54,0,1,16,1,inf,0.0
55,0,1,15,1,inf,0.0
56,0,1,15,1,inf,0.0
57,0,1,15,1,inf,0.0
58,11551,40356,0,28805,3.49372348714397,28.6227574586183
59,0,10089,2,10089,inf,0.0
60,0,1,15,1,inf,0.0
61,0,5044,3,5044,inf,0.0
62,0,20,11,20,inf,0.0
63,0,40356,0,40356,inf,0.0
