,DAG,KD
0,5,5
1,11,11
2,2,2
3,6,6
4,6,4
5,2,2
6,2,0
7,6,4
8,11,11
9,5,5
10,6,6
11,4,4
12,4,0
13,4,4
14,4,2
15,2,2
16,2,2
17,10,10
18,4,4
19,7,6
20,4,4
21,3,1
22,6,6
23,7,7
24,4,4
25,11,11
26,6,6
27,11,11
28,5,3
29,6,0
30,3,3
31,5,5
32,11,11
33,6,6
34,5,3
35,6,0
36,2,2
37,4,2
38,7,7
39,10,10
40,6,2
41,4,4
42,7,7
43,7,3
44,11,11
45,4,4
46,8,8
47,5,3
48,11,11
49,2,2
50,1,1
51,4,4
52,4,2
53,7,4
54,8,8
55,6,2
56,9,9
57,5,0
58,6,2
59,11,11
60,11,11
61,10,10
62,11,3
63,11,11
64,11,11
65,9,4
66,5,5
67,6,6
68,4,4
69,4,2
70,11,11
71,6,6
72,5,0
73,7,7
74,11,11
75,2,0
76,1,1
77,7,7
78,7,3
79,1,1
80,9,9
81,5,1
82,5,5
83,7,7
84,9,9
85,6,2
86,6,2
87,6,6
88,6,4
89,8,8
90,4,4
91,5,5
92,4,2
93,7,7
94,3,1
95,2,2
96,11,11
97,1,1
98,4,4
99,3,0
100,8,8
101,3,1
102,5,4
103,5,5
104,2,2
105,5,0
106,11,11
107,1,1
108,11,11
109,9,9
110,4,2
111,7,6
112,4,4
113,6,2
114,3,3
115,4,2
116,3,3
117,11,3
118,6,6
119,4,4
120,3,0
121,4,2
122,6,6
123,2,2
124,4,4
125,6,2
126,4,4
127,4,4
128,4,4
129,11,0
130,6,6
131,11,11
132,8,7
133,1,1
134,3,3
135,6,6
136,2,2
137,4,0
138,11,11
139,8,8
140,3,3
141,8,8
142,5,4
143,5,5
144,11,11
145,3,1
146,4,2
147,6,6
148,3,1
149,11,11
150,3,3
151,7,7
152,2,2
153,8,8
154,1,1
155,10,10
156,5,5
157,5,5
158,10,10
159,5,0
160,5,4
161,5,0
162,8,8
163,2,2
164,5,5
165,5,5
166,4,4
167,5,3
168,6,3
169,5,4
170,6,4
171,5,2
172,8,8
173,3,3
174,6,6
175,10,10
176,7,6
177,5,5
178,11,11
179,2,2
180,2,2
181,9,2
182,3,3
183,5,4
184,1,1
185,4,4
186,7,4
187,3,2
188,4,0
189,4,4
190,6,4
191,8,8
192,11,5
193,3,2
194,6,6
195,5,0
196,7,7
197,4,2
198,1,1
199,4,4
200,4,2
201,11,3
202,2,2
203,10,10
204,1,1
205,2,2
206,6,6
207,6,4
208,8,8
209,4,4
210,5,1
211,4,4
212,4,2
213,4,4
214,9,5
215,4,4
216,4,4
217,10,0
218,10,6
219,11,11
220,6,6
221,3,3
222,6,6
223,11,11
224,2,2
225,11,11
226,10,10
227,11,11
228,4,0
229,5,5
230,4,4
231,4,4
232,3,3
233,6,4
234,4,4
235,11,11
236,4,4
237,11,2
238,5,5
239,11,3
240,4,4
241,3,3
242,9,9
243,7,7
244,5,5
245,3,0
246,9,3
247,7,7
248,3,1
249,11,11
250,4,2
251,10,10
252,6,6
253,3,3
254,6,3
255,8,8
256,11,11
257,3,3
258,10,4
259,11,11
260,6,6
261,1,1
262,3,3
263,6,0
264,8,6
265,6,0
266,2,2
267,2,2
268,5,4
269,8,8
270,11,11
271,8,8
272,3,3
273,11,11
274,10,10
275,4,3
276,2,2
277,10,10
278,11,11
279,11,11
280,5,3
281,7,7
282,6,6
283,9,9
284,9,9
285,8,8
286,3,0
287,11,11
288,4,4
289,1,1
290,7,6
291,3,3
292,6,6
293,2,0
294,5,5
295,4,1
296,5,5
297,11,11
298,6,6
299,4,4
300,11,11
301,7,4
302,6,6
303,3,1
304,8,8
305,2,2
306,7,5
307,5,5
308,4,0
309,2,2
310,3,3
311,10,10
312,4,4
313,4,2
314,11,11
315,11,11
316,5,5
317,7,7
318,3,1
319,4,4
320,3,3
321,11,0
322,7,7
323,6,4
324,8,8
325,3,3
326,7,7
327,5,5
328,6,6
329,6,6
330,6,6
331,6,0
332,3,1
333,5,2
334,11,11
335,11,11
336,5,5
337,4,4
338,3,3
339,1,1
