,DAG,KD
0,2,0
1,4,3
2,4,2
3,4,4
4,2,0
5,0,0
6,2,2
7,0,0
8,7,0
9,5,5
10,6,2
11,0,0
12,6,6
13,8,3
14,4,4
15,5,5
16,2,2
17,5,2
18,2,0
19,7,3
20,7,1
21,8,7
22,6,6
23,2,2
24,2,2
25,0,0
26,2,0
27,2,2
28,4,4
29,0,0
30,5,3
31,2,2
32,4,1
33,2,2
34,4,4
35,2,2
36,0,0
37,2,0
38,4,2
39,4,4
40,0,0
41,5,4
42,2,0
43,4,4
44,2,2
45,2,0
46,4,4
47,2,2
48,2,0
49,4,0
50,0,0
51,8,0
52,4,4
53,0,0
54,0,0
55,6,6
56,6,4
57,3,3
58,8,8
59,7,0
60,0,0
61,2,2
62,8,5
63,4,2
64,3,3
65,2,0
66,5,1
67,8,4
68,0,0
69,5,5
70,4,2
71,0,0
72,0,0
73,5,5
74,12,2
75,4,4
76,0,0
77,6,0
78,4,4
79,5,5
80,4,4
81,5,3
82,5,3
83,5,5
84,2,2
85,6,4
86,5,3
87,10,2
88,0,0
89,8,3
90,2,0
91,0,0
92,6,6
93,0,0
94,6,5
95,0,0
96,7,4
97,6,6
98,0,0
99,8,2
100,0,0
101,6,3
102,6,4
103,4,3
104,2,0
105,4,2
106,4,4
107,2,0
108,4,4
109,2,2
110,7,5
111,2,0
112,4,4
113,3,3
114,5,3
115,2,0
116,4,3
117,2,0
118,4,4
119,2,0
120,2,2
121,4,3
122,6,5
123,7,4
124,2,2
125,1,1
126,4,0
127,6,4
128,6,2
129,2,0
130,6,0
131,2,0
132,2,0
133,2,2
134,5,0
135,0,0
136,1,1
137,6,4
138,0,0
139,2,2
140,6,6
141,2,0
142,4,4
143,2,0
144,3,3
145,4,3
146,2,0
147,8,7
148,2,2
149,2,2
150,4,4
151,5,4
152,2,0
153,0,0
154,4,4
155,2,2
156,4,0
157,2,0
158,4,2
159,0,0
160,7,3
161,4,4
162,7,7
163,0,0
164,8,8
165,3,3
166,2,2
167,5,3
168,0,0
169,1,1
170,6,6
171,6,6
172,6,6
173,4,2
174,2,2
175,2,2
176,5,3
177,6,4
178,4,0
179,0,0
180,2,0
181,2,0
182,2,2
183,6,5
184,4,4
185,2,2
186,4,3
187,2,0
188,6,6
189,2,2
190,10,10
191,0,0
192,6,4
193,2,2
194,2,0
195,5,5
196,3,3
197,2,2
198,6,4
199,4,3
200,3,1
201,0,0
202,2,0
203,4,4
204,10,9
205,2,2
206,6,6
207,0,0
208,2,2
209,6,1
210,2,2
211,4,0
212,2,0
213,4,4
214,2,2
215,0,0
216,8,7
217,0,0
218,4,4
219,4,4
220,8,6
221,4,2
222,2,2
223,7,2
224,2,2
225,0,0
226,5,5
227,6,2
228,3,3
229,2,2
230,0,0
231,2,2
232,2,2
233,6,2
234,2,2
235,2,2
236,4,0
237,4,4
238,2,0
239,2,0
240,5,2
241,7,7
242,2,2
243,2,2
244,2,0
245,4,4
246,0,0
247,0,0
248,10,5
249,2,2
250,2,0
251,8,4
252,2,2
253,2,0
