SRC Query,Depth,BBoxes,Data Size
"[27.841184234032884, 14.424080096757669, 55.590753383796724, 18.944775033089382]",2,"[25, 0, 74, 50]",2500
"[4.431265757258003, 23.843432894847048, 12.932597636541345, 29.636952121903505]",4,"[0, 12, 25, 37]",625
"[69.44220039909084, 87.12378440861399, 85.29428016023823, 95.26535407803723]",4,"[62, 75, 87, 99]",625
"[55.867029844594995, 36.23924286671297, 62.173099433374816, 43.339463513472985]",4,"[50, 25, 75, 50]",625
"[25.442686749265928, 23.033714171400817, 66.26381417029673, 24.1751838901937]",2,"[25, 0, 74, 50]",2500
"[11.063896462909627, 90.40095113450415, 52.873987825154096, 91.76755868795384]",0,"[0, 0, 99, 99]",10000
"[7.6888520065869566, 24.99182866289848, 27.71787255715399, 27.19948580079142]",2,"[0, 0, 50, 50]",2500
"[1.6502162208702507, 66.67824304554452, 54.98409717436273, 69.61419037416766]",0,"[0, 0, 99, 99]",10000
"[49.66361954837504, 81.4033466738034, 54.24026370198409, 87.61858660183256]",7,"[49, 81, 55, 93]",78
"[71.53769711956161, 0.6750496097790376, 73.0265349160558, 14.827367733811181]",5,"[62, 0, 75, 25]",313
"[70.59274559231848, 1.5780178763382382, 75.68385042403395, 6.713359163002499]",6,"[69, 0, 81, 12]",156
"[23.461337790086926, 46.763283432930606, 62.64923904122827, 48.28937796820388]",0,"[0, 0, 99, 99]",10000
"[54.71673425252791, 64.71680087845112, 59.143503392573635, 66.15443151564834]",6,"[50, 62, 62, 75]",156
"[69.7358221176195, 24.43400766796264, 71.78931060824895, 25.539520096173554]",8,"[68, 24, 75, 31]",39
"[1.2992555871768174, 18.085029057004448, 16.35200227026529, 23.24760370286443]",4,"[0, 0, 25, 25]",625
"[55.26709774038555, 3.7580467097574344, 59.395253576884585, 14.011424220395465]",5,"[50, 0, 62, 25]",312
"[15.162812025336954, 72.8009150080433, 47.76921491191672, 74.9392229289404]",2,"[0, 50, 50, 99]",2500
"[22.814584683819398, 26.59336968212137, 27.796022636515975, 40.98263593773306]",5,"[18, 25, 30, 50]",312
"[33.06002850920398, 16.676625381603408, 57.2562916271354, 22.675035937772876]",2,"[25, 0, 74, 50]",2500
