,DAG,KD
0,0,0
1,0,0
2,0,0
3,4,2
4,1,1
5,6,3
6,7,5
7,6,2
8,0,0
9,0,0
10,4,1
11,0,0
12,2,0
13,0,0
14,4,1
15,3,2
16,4,4
17,0,0
18,0,0
19,2,2
20,0,0
21,3,2
22,4,1
23,6,5
24,0,0
25,1,1
26,2,1
27,0,0
28,0,0
29,5,4
30,0,0
31,2,0
32,6,6
33,3,2
34,5,1
35,6,6
36,4,4
37,7,7
38,4,2
39,2,2
40,2,1
41,5,3
42,0,0
43,0,0
44,0,0
45,2,2
46,0,0
47,2,2
48,6,5
49,0,0
50,0,0
51,2,2
52,0,0
53,0,0
54,4,1
55,2,2
56,2,2
57,0,0
58,6,3
59,3,2
60,2,2
61,0,0
62,0,0
63,4,2
64,0,0
65,4,1
66,4,4
67,0,0
68,4,0
69,2,2
70,7,7
71,2,2
72,0,0
73,6,6
74,2,2
75,4,4
76,2,2
77,4,2
78,2,2
79,4,4
80,0,0
81,2,2
82,0,0
83,9,9
84,4,4
85,2,2
86,2,2
87,2,2
88,0,0
89,0,0
90,4,4
91,2,2
92,2,2
93,4,1
94,2,2
95,6,6
96,4,2
97,4,4
98,3,2
99,0,0
100,0,0
101,5,5
102,0,0
103,3,3
104,6,6
105,4,3
106,7,3
107,2,0
108,1,1
109,2,1
110,0,0
111,2,2
112,0,0
113,0,0
114,1,1
115,1,1
116,0,0
117,3,3
118,4,4
119,1,1
120,0,0
121,6,4
122,3,1
123,6,4
124,2,2
125,2,2
126,4,2
127,3,2
128,1,1
129,4,4
130,2,2
131,4,2
132,2,2
133,2,1
134,4,2
135,4,2
136,2,2
137,0,0
138,2,2
139,2,2
140,2,2
141,2,2
142,2,1
143,0,0
144,0,0
145,0,0
146,2,0
147,4,4
148,2,2
149,2,2
150,0,0
151,2,2
152,2,0
153,3,2
154,0,0
155,0,0
156,5,1
157,4,2
158,5,2
159,0,0
160,4,3
161,0,0
162,0,0
163,6,6
164,3,1
165,2,0
166,4,3
167,4,4
168,2,2
169,1,1
170,4,4
171,0,0
172,6,4
173,2,2
174,0,0
175,0,0
176,7,5
177,2,2
178,3,3
179,0,0
180,4,1
181,2,2
182,2,2
183,2,0
184,5,2
185,2,1
186,4,1
187,1,1
188,3,1
189,2,0
190,4,4
191,4,2
192,2,2
193,8,8
194,0,0
195,4,1
196,0,0
197,2,0
198,2,2
199,9,9
200,9,9
201,0,0
202,2,2
203,2,2
204,0,0
205,0,0
206,0,0
207,2,2
208,0,0
209,2,0
210,2,0
211,4,0
212,0,0
213,2,2
214,2,0
215,0,0
216,4,2
217,0,0
218,0,0
219,4,4
220,2,2
221,9,9
222,0,0
223,4,4
224,4,4
225,2,2
226,0,0
227,2,0
228,2,2
229,0,0
230,2,2
231,6,6
232,3,3
233,6,4
234,0,0
235,0,0
236,2,1
237,8,8
238,2,2
239,2,2
240,4,2
241,4,0
242,0,0
243,0,0
244,4,4
245,0,0
246,8,6
247,0,0
248,3,3
249,4,4
250,0,0
251,4,4
252,6,5
253,6,4
254,0,0
255,2,2
256,0,0
257,4,4
258,6,2
259,6,6
260,0,0
261,4,4
262,4,2
263,3,3
264,4,4
265,6,4
266,0,0
267,5,0
268,0,0
269,0,0
270,0,0
271,3,3
272,2,2
273,2,2
274,2,0
275,0,0
276,2,2
277,7,7
278,0,0
279,2,2
280,0,0
281,2,2
282,7,3
283,2,2
284,3,3
285,7,1
286,2,2
287,2,2
288,0,0
289,0,0
290,0,0
291,0,0
292,0,0
293,4,0
294,5,5
295,2,2
296,2,2
297,4,3
298,2,2
299,0,0
300,0,0
301,4,2
302,2,2
303,3,1
304,0,0
305,0,0
306,0,0
307,0,0
308,2,1
309,0,0
310,6,6
311,2,2
312,2,0
313,2,2
314,4,4
315,3,1
316,1,1
317,2,2
318,4,1
319,4,3
320,3,3
321,4,4
322,0,0
323,0,0
324,0,0
325,4,4
326,0,0
327,2,2
328,1,1
329,2,2
330,3,3
331,3,3
332,4,3
333,0,0
334,0,0
335,2,0
336,2,0
337,0,0
338,0,0
339,5,3
340,0,0
341,0,0
342,0,0
343,5,5
344,0,0
345,0,0
346,4,4
347,4,3
348,4,4
349,4,4
350,0,0
351,0,0
352,4,0
353,0,0
354,0,0
355,0,0
356,4,4
357,2,0
358,4,0
359,0,0
360,1,1
361,2,2
362,2,2
363,2,1
364,2,2
365,1,1
366,4,4
367,2,0
368,8,7
369,2,0
370,9,8
371,6,1
372,2,0
373,2,2
374,0,0
375,0,0
376,0,0
377,0,0
378,0,0
379,0,0
380,0,0
381,8,8
382,4,4
383,0,0
384,5,5
385,0,0
386,2,2
387,3,3
388,0,0
389,2,2
390,0,0
391,2,1
392,2,0
393,2,1
394,6,5
395,4,3
396,2,2
397,4,4
398,6,0
399,2,2
400,4,3
401,6,6
402,6,6
403,0,0
404,5,5
405,2,2
406,7,9
407,2,2
408,2,0
409,5,5
410,0,0
411,2,2
412,4,4
413,4,2
414,4,0
415,4,2
416,2,0
417,7,3
418,0,0
419,3,2
420,2,2
421,2,0
422,4,4
423,4,4
424,0,0
425,0,0
426,2,1
427,3,1
428,0,0
429,0,0
430,3,0
431,4,2
432,0,0
433,4,4
434,0,0
435,4,1
436,0,0
437,1,1
438,3,3
439,2,2
440,4,4
441,11,11
442,3,1
443,6,4
444,2,2
445,4,4
446,0,0
447,0,0
448,2,0
449,3,1
450,0,0
451,0,0
452,0,0
453,0,0
454,2,2
455,2,2
456,2,2
457,0,0
458,2,0
459,2,0
460,4,4
461,0,0
462,1,1
463,2,2
464,0,0
465,3,3
466,2,0
467,2,2
468,6,5
469,4,4
470,0,0
471,2,2
472,2,0
473,4,1
474,9,6
475,2,2
476,0,0
477,3,3
478,2,2
479,6,6
480,0,0
481,0,0
482,0,0
483,2,2
484,6,5
485,0,0
486,4,4
487,6,6
488,2,2
489,0,0
490,2,2
491,0,0
492,8,8
493,4,4
494,2,2
495,2,2
496,2,2
497,0,0
498,3,3
499,2,0
500,0,0
501,2,0
502,0,0
503,2,2
504,4,2
505,2,2
506,0,0
507,2,2
508,0,0
509,3,2
510,2,0
511,2,2
512,4,4
513,6,6
514,4,2
515,0,0
516,0,0
517,2,2
518,3,3
519,3,1
520,2,0
521,0,0
522,6,6
523,4,0
524,9,7
525,2,2
526,4,4
527,4,4
528,0,0
529,2,2
530,0,0
531,2,0
532,2,2
533,4,2
534,1,1
535,2,0
536,2,2
537,0,0
538,0,0
539,0,0
540,2,2
541,2,2
542,2,2
543,0,0
544,2,2
545,4,4
546,4,4
547,0,0
548,2,2
549,2,2
550,2,0
551,2,2
552,2,0
553,4,3
554,7,0
555,2,0
556,2,2
557,0,0
558,7,7
559,0,0
560,4,4
561,0,0
562,0,0
563,0,0
564,0,0
565,8,8
566,2,1
567,4,4
568,2,2
569,2,2
570,4,4
571,0,0
