SRC Query,Depth,BBoxes,Data Size
"[[(32.67627840760115, 38.4816197408975), (54.98930915994122, 62.3508746891542)]]",4,"[[25, 50], [50, 75]]",625
"[[(50.29322240369314, 61.403214627821065), (20.170377616395918, 21.4483074047616)]]",6,"[[50, 62], [12, 25]]",156
"[[(5.891549684842543, 8.094856142786112), (5.978743675353801, 17.917318787883744)]]",5,"[[0, 12], [0, 25]]",300
"[[(13.719778528434633, 24.3882326039206), (2.9511485521297094, 4.798907749861282)]]",6,"[[12, 25], [0, 12]]",156
"[[(72.95040523973293, 74.6314402468265), (37.82736718549122, 50.48442514332699)]]",1,"[[50, 99], (0, 99)]",5000
"[[(23.26603308624417, 34.00744649672178), (3.6390065401451572, 8.272606010649858)]]",2,"[[0, 50], [0, 50]]",2500
"[[(12.643297360437185, 15.794323896807732), (7.905185756324533, 14.867619897850172)]]",5,"[[12, 25], [0, 25]]",325
"[[(81.1701387223376, 84.57693936249058), (58.45004186120514, 68.67979403658182)]]",5,"[[75, 87], [50, 75]]",300
"[[(84.33163650524861, 94.50984225498006), (78.7172754111818, 89.34593520214132)]]",4,"[[75, 99], [75, 99]]",625
"[[(84.92797651388064, 86.49177387308055), (0.5461155477023119, 10.845096566947866)]]",7,"[[81, 87], [0, 12]]",72
"[[(24.857311627660184, 26.80104276965998), (50.46593799425106, 59.52610399257421)]]",2,"[[0, 50], [50, 99]]",2500
"[[(31.759433692806596, 40.00703441730015), (84.5633698824097, 92.6953389135125)]]",4,"[[25, 50], [75, 99]]",625
"[[(42.703926075417655, 47.45491857553222), (64.47877081145676, 75.35563251290084)]]",3,"[[25, 50], [50, 99]]",1250
"[[(49.7433683858205, 61.26219017867086), (43.03805837212615, 50.76967384401102)]]",0,"[(0, 99), (0, 99)]",10000
"[[(60.79764980066279, 64.25177282973246), (65.2376072889926, 77.15356096802826)]]",3,"[[50, 75], [50, 99]]",1250
"[[(48.17743808002607, 49.23263755066823), (53.65760594606384, 62.20024629629171)]]",5,"[[37, 50], [50, 75]]",325
"[[(2.206937317489561, 14.451245568560132), (54.974976201592256, 63.850160757989826)]]",4,"[[0, 25], [50, 75]]",625
"[[(79.46889531186278, 85.10326136823427), (56.1857597442703, 69.61830890439398)]]",5,"[[75, 87], [50, 75]]",300
"[[(40.48994739579177, 44.70524332536395), (71.77779927051178, 73.7940020810109)]]",6,"[[37, 50], [62, 75]]",169
"[[(63.68614245510176, 70.0612938646565), (60.02396499557366, 73.02427009750072)]]",5,"[[62, 75], [50, 75]]",325
"[[(1.4968075077442837, 5.211394392340376), (58.816078675703885, 65.0792124448734)]]",5,"[[0, 12], [50, 75]]",300
"[[(32.63589885790073, 45.738072435175795), (56.53460977279513, 61.54311021569337)]]",4,"[[25, 50], [50, 75]]",625
"[[(56.455273534399524, 66.98097415946808), (51.42996130528977, 58.27452962689908)]]",4,"[[50, 75], [50, 75]]",625
"[[(3.971986461980699, 5.284692559731285), (32.53010872043085, 37.094899484328586)]]",5,"[[0, 12], [25, 50]]",300
"[[(11.230066854597533, 13.687034592253351), (75.22735110257612, 77.6473760736097)]]",4,"[[0, 25], [75, 99]]",625
"[[(74.20560790320086, 85.17623975972953), (26.541027729062385, 35.49534684051496)]]",2,"[[50, 99], [0, 50]]",2500
"[[(74.08040111423946, 79.61376466482102), (32.37415721147716, 35.4182931141493)]]",2,"[[50, 99], [0, 50]]",2500
"[[(76.4499859557168, 81.78917767353096), (40.7569393777111, 47.78932106817818)]]",6,"[[75, 87], [37, 50]]",156
"[[(5.912580507777291, 13.418435160840392), (30.577475775897188, 33.36812630554311)]]",4,"[[0, 25], [25, 50]]",625
"[[(39.60778267904265, 44.13047059682848), (18.214250853207968, 21.066845606007647)]]",6,"[[37, 50], [12, 25]]",169
"[[(31.541113909552482, 35.41946916054642), (16.885466813694972, 21.3963438431404)]]",7,"[[31, 37], [12, 25]]",78
"[[(26.704697245247775, 29.522979110196086), (80.81288037704971, 91.89667780523084)]]",5,"[[25, 37], [75, 99]]",300
"[[(22.981909854112946, 27.173290308434236), (29.066779822808428, 37.184262711047346)]]",2,"[[0, 50], [0, 50]]",2500
"[[(41.735191078035214, 44.837453537539204), (13.524806213097143, 19.519150725933468)]]",6,"[[37, 50], [12, 25]]",169
"[[(0.14974539151443733, 4.4177158156051055), (6.868611697176508, 11.908760044149954)]]",8,"[[0, 6], [6, 12]]",36
"[[(36.069980896238015, 40.75083559614196), (4.677404753411721, 17.28885135691015)]]",4,"[[25, 50], [0, 25]]",625
"[[(68.01910784857928, 78.60139867101253), (41.66873348995416, 45.7014788446385)]]",2,"[[50, 99], [0, 50]]",2500
"[[(66.41246480869077, 76.96175785432642), (40.074012649392024, 48.60024862406458)]]",2,"[[50, 99], [0, 50]]",2500
"[[(35.146588266787184, 42.099081964854264), (54.57381132340283, 67.32904462255004)]]",4,"[[25, 50], [50, 75]]",625
"[[(57.75869500537565, 69.0484448924183), (53.80195088589038, 55.23684811392572)]]",4,"[[50, 75], [50, 75]]",625
"[[(32.129680969188676, 34.63858157771971), (84.6331446304327, 92.92348280883837)]]",5,"[[25, 37], [75, 99]]",300
"[[(41.154979895973135, 48.96332335722092), (59.026449813483566, 62.02135731637807)]]",5,"[[37, 50], [50, 75]]",325
"[[(77.3750047765901, 89.5704441939192), (69.85485155885148, 82.91286851461977)]]",3,"[[75, 99], [50, 99]]",1250
"[[(11.570885802604892, 16.708917673245782), (23.80173513492011, 36.69699353140169)]]",3,"[[0, 25], [0, 50]]",1250
"[[(58.50983762268025, 60.49458571830161), (59.58453812541004, 63.499877235110496)]]",5,"[[50, 62], [50, 75]]",300
"[[(55.31592786173433, 57.133827361956136), (41.88273574512219, 52.002670514645246)]]",1,"[[50, 99], (0, 99)]",5000
"[[(72.81258436097696, 83.43743733556212), (37.60033569533956, 51.34288052667482)]]",1,"[[50, 99], (0, 99)]",5000
"[[(49.16501644070051, 61.003378290605376), (68.43689301872692, 72.51080570305253)]]",0,"[(0, 99), (0, 99)]",10000
"[[(19.67412886999233, 21.925987366957166), (5.155473640768576, 7.473995201769213)]]",7,"[[18, 25], [0, 12]]",84
"[[(73.3895064550695, 76.02431807971244), (74.36964479912025, 82.23290726098612)]]",2,"[[50, 99], [50, 99]]",2500
"[[(46.33961284924169, 55.6430640442192), (1.471143489482529, 9.5467015579926)]]",0,"[(0, 99), (0, 99)]",10000
"[[(58.199022329590875, 70.52378721268548), (51.17568259410112, 58.797120250155864)]]",4,"[[50, 75], [50, 75]]",625
"[[(14.250122578160424, 23.207267687947773), (44.16292264085837, 51.90465396557214)]]",1,"[[0, 50], (0, 99)]",5000
"[[(69.251346918286, 78.0911086211077), (6.685122530604126, 9.035667761678942)]]",2,"[[50, 99], [0, 50]]",2500
"[[(27.98323162235906, 33.65312243774715), (16.84052210589406, 24.477432249693383)]]",6,"[[25, 37], [12, 25]]",156
"[[(29.734215609471313, 35.93650019272228), (22.547402430594687, 33.456124227001965)]]",3,"[[25, 50], [0, 50]]",1250
"[[(56.441521946197504, 62.47237996706115), (19.518895932692928, 26.685959941878096)]]",3,"[[50, 75], [0, 50]]",1250
"[[(17.949871432154765, 20.014459255444777), (60.56392142740565, 68.20348620659723)]]",5,"[[12, 25], [50, 75]]",325
"[[(59.64152032447224, 71.1094408887424), (45.89805893820091, 51.2784478081929)]]",1,"[[50, 99], (0, 99)]",5000
"[[(16.599773451405007, 18.426622805016212), (26.4035903961563, 33.34505782147242)]]",6,"[[12, 25], [25, 37]]",156
"[[(75.49189882849355, 85.61542813894987), (57.6654108814896, 67.01385072236283)]]",5,"[[75, 87], [50, 75]]",300
"[[(10.49560682148039, 18.806797233173118), (79.34609764767208, 83.18899805522989)]]",4,"[[0, 25], [75, 99]]",625
"[[(4.374989143229098, 6.1268478031592695), (47.91119855734075, 56.51527571219545)]]",1,"[[0, 50], (0, 99)]",5000
"[[(78.37236117245891, 92.01076267982431), (53.381638928171625, 58.42802040064642)]]",4,"[[75, 99], [50, 75]]",625
"[[(55.36868187261259, 56.912124691652494), (24.671223952180636, 32.59359333536572)]]",3,"[[50, 75], [0, 50]]",1250
"[[(4.964577331726521, 9.476181082166597), (49.8888086047432, 53.28761922739559)]]",1,"[[0, 50], (0, 99)]",5000
"[[(64.34169155080208, 77.64245325069368), (66.20843432755471, 76.36582601782447)]]",2,"[[50, 99], [50, 99]]",2500
"[[(53.1362091858948, 60.1330277486552), (24.191331438677434, 31.85115988078228)]]",3,"[[50, 75], [0, 50]]",1250
"[[(7.903473509613509, 15.048239506619044), (58.31090791286878, 60.85670713515127)]]",4,"[[0, 25], [50, 75]]",625
"[[(72.42367784805344, 85.39414886828904), (69.79919035396573, 72.12204029909023)]]",2,"[[50, 99], [50, 99]]",2500
"[[(53.858223013866215, 56.35350586217878), (74.2046261283046, 78.1470031159391)]]",3,"[[50, 75], [50, 99]]",1250
"[[(83.33775577472613, 95.29311828630597), (59.760828797253026, 70.69490310671014)]]",4,"[[75, 99], [50, 75]]",625
"[[(72.02847653330183, 85.76382513836501), (40.866177335359865, 44.50185756287075)]]",2,"[[50, 99], [0, 50]]",2500
"[[(75.28008372275362, 76.61637328618606), (53.16712610272079, 59.294369111945045)]]",7,"[[75, 81], [50, 62]]",72
"[[(82.39735268750806, 90.60671560756963), (83.9172819095506, 92.88888281067673)]]",4,"[[75, 99], [75, 99]]",625
"[[(62.73206006055177, 73.53926715267602), (69.22156511458189, 80.81959722008514)]]",3,"[[50, 75], [50, 99]]",1250
"[[(22.868917060762154, 26.994711545367586), (30.16384153503304, 42.90229238463772)]]",2,"[[0, 50], [0, 50]]",2500
"[[(4.174027602545742, 12.925412783074567), (51.12184489442727, 54.82261595920753)]]",4,"[[0, 25], [50, 75]]",625
"[[(18.084224787066727, 25.455021929146632), (49.494707637207746, 58.22669420986243)]]",1,"[[0, 50], (0, 99)]",5000
"[[(68.79770831821041, 78.76647163756176), (55.78558675535542, 63.240209373225156)]]",2,"[[50, 99], [50, 99]]",2500
"[[(78.02678357039846, 90.44964179038163), (71.7496485763641, 83.70508883793194)]]",3,"[[75, 99], [50, 99]]",1250
"[[(2.0244719589176716, 8.625530188766849), (33.755475078668695, 36.28536686673136)]]",6,"[[0, 12], [25, 37]]",144
"[[(27.831396411987132, 29.513581438400326), (65.55441173293367, 70.1933689111959)]]",7,"[[25, 31], [62, 75]]",78
"[[(63.93292259431779, 71.71266191885692), (31.89322950579915, 44.82237995261286)]]",5,"[[62, 75], [25, 50]]",325
"[[(52.29875409769379, 62.7165786132709), (53.10299349834019, 59.523829645265636)]]",4,"[[50, 75], [50, 75]]",625
"[[(19.813139366470363, 22.963583326222956), (50.42069223507203, 51.68584148119362)]]",8,"[[18, 25], [50, 56]]",42
"[[(54.4297893810831, 63.843013146362864), (58.198434695347586, 70.02345433119277)]]",4,"[[50, 75], [50, 75]]",625
"[[(77.9433805586409, 83.29847779359321), (62.44489357985705, 66.48357880043956)]]",6,"[[75, 87], [62, 75]]",156
"[[(77.0305881876321, 90.26542037702708), (57.26372649509641, 58.675602935343846)]]",4,"[[75, 99], [50, 75]]",625
"[[(19.841506044981895, 27.200627992855768), (19.512299439961822, 24.5885607927405)]]",2,"[[0, 50], [0, 50]]",2500
"[[(16.263333365648894, 30.012422906354207), (19.594145988248716, 28.861424939700445)]]",2,"[[0, 50], [0, 50]]",2500
"[[(12.833681193573927, 18.911180539177654), (13.60996173663349, 26.83028882643064)]]",3,"[[0, 25], [0, 50]]",1250
"[[(72.39562741587437, 78.15938144670504), (42.31910815967461, 51.01290893416938)]]",1,"[[50, 99], (0, 99)]",5000
"[[(32.61739084302038, 43.96109088794268), (10.333246797333755, 18.27692244414888)]]",4,"[[25, 50], [0, 25]]",625
"[[(32.007581972589854, 42.771884893790364), (66.2050038434979, 67.51879410310968)]]",4,"[[25, 50], [50, 75]]",625
"[[(34.61190200735084, 40.444623676557015), (45.19538083264755, 47.0534213514158)]]",4,"[[25, 50], [25, 50]]",625
"[[(32.398922456250425, 38.52469009317332), (83.22860365851389, 95.04514833165126)]]",4,"[[25, 50], [75, 99]]",625
"[[(25.33957366749581, 34.46193609401389), (16.267413259237784, 20.8917519503331)]]",6,"[[25, 37], [12, 25]]",156
"[[(81.4186528249581, 83.61480017383639), (71.89421442072428, 78.28931925742327)]]",3,"[[75, 99], [50, 99]]",1250
"[[(13.82956759938383, 20.008178075861945), (46.44974189911032, 49.894604890105306)]]",6,"[[12, 25], [37, 50]]",169
"[[(31.84346131062966, 38.2243408635529), (64.86773693222841, 77.3732732464324)]]",3,"[[25, 50], [50, 99]]",1250
"[[(77.20953989320952, 89.0892021342312), (29.603064230656965, 35.3706314566889)]]",4,"[[75, 99], [25, 50]]",625
"[[(5.155393685623451, 8.799832811975456), (41.12922685857089, 49.39822061541963)]]",6,"[[0, 12], [37, 50]]",156
"[[(34.142960968377196, 41.82974307570325), (83.43770252792568, 96.84148781612132)]]",4,"[[25, 50], [75, 99]]",625
"[[(50.78109354791162, 64.44540160425736), (59.589065369464095, 66.1671925290556)]]",4,"[[50, 75], [50, 75]]",625
"[[(78.77351900559805, 88.75144718738159), (17.27197327219242, 30.161756660445477)]]",3,"[[75, 99], [0, 50]]",1250
"[[(31.006528345880497, 33.99700715711171), (51.460392114478154, 58.519019168528864)]]",7,"[[31, 37], [50, 62]]",72
"[[(53.45357460114587, 65.24188862681257), (81.05619449871944, 94.3122282547649)]]",4,"[[50, 75], [75, 99]]",625
"[[(7.705999741362339, 10.315128815813868), (68.8858572520831, 77.66120025728168)]]",3,"[[0, 25], [50, 99]]",1250
