SRC Query,Depth,BBoxes,Data Size
"[[(9.311442116989404, 34.63279036708798), (52.92958109507935, 61.25006213380075)]]",2,"[[0, 50], [50, 99]]",2500
"[[(34.3336515354715, 48.23404509490829), (45.15539300968747, 68.7917531872767)]]",1,"[[0, 50], (0, 99)]",5000
"[[(6.5044693634544775, 8.318041939636059), (57.91852170164697, 71.33893655052199)]]",5,"[[0, 12], [50, 75]]",300
"[[(52.82600971433538, 53.88645344551225), (30.86533254799774, 52.5735314761782)]]",1,"[[50, 99], (0, 99)]",5000
"[[(15.853221934042368, 43.98249089643994), (62.46892281247581, 64.3468553255388)]]",2,"[[0, 50], [50, 99]]",2500
"[[(1.7633981668468335, 18.301936136020185), (65.08303698055077, 77.02359860220247)]]",3,"[[0, 25], [50, 99]]",1250
"[[(15.010338221151507, 28.12508394037549), (2.012526578938348, 9.375077400974455)]]",2,"[[0, 50], [0, 50]]",2500
"[[(30.34561023998464, 45.57542156764376), (16.15275240284978, 23.77862214507603)]]",4,"[[25, 50], [0, 25]]",625
"[[(15.16152588750182, 29.352145354174773), (20.08186589112065, 21.698620432252234)]]",2,"[[0, 50], [0, 50]]",2500
"[[(58.0441537134163, 75.01439277354113), (44.51099935121847, 50.84650918239687)]]",1,"[[50, 99], (0, 99)]",5000
"[[(68.7832584638013, 94.46372384022612), (8.377674214542385, 18.92602603437809)]]",2,"[[50, 99], [0, 50]]",2500
"[[(49.9988694455205, 71.41007323577503), (64.89533266520255, 78.00980356409517)]]",0,"[(0, 99), (0, 99)]",10000
"[[(57.52147354391086, 77.7592432999947), (21.023437807651188, 38.887001203971344)]]",2,"[[50, 99], [0, 50]]",2500
"[[(61.15579475764773, 86.4416606665403), (35.01616876616631, 52.92053357026554)]]",1,"[[50, 99], (0, 99)]",5000
"[[(2.3926400294879717, 10.359277270174013), (55.26011435551318, 68.1509261354454)]]",5,"[[0, 12], [50, 75]]",300
