BRC Query: Medium,Points,Num Of Points
"[238271, 190787, 331502, 219328]","[(249218, 208706), (243245, 219327)]",2
"[90934, 149242, 184165, 219328]",[],0
"[190849, 295048, 284080, 219328]",[],0
"[113390, 121398, 206621, 214629]","[(182621, 142145)]",1
"[252293, 172604, 345524, 219328]",[],0
"[75469, 153250, 168700, 219328]",[],0
"[302293, 356482, 395524, 219328]",[],0
"[8356, 51780, 101587, 145011]","[(45785, 56718), (37985, 59118), (59458, 97155), (72803, 67715)]",4
"[354297, 180126, 447528, 219328]",[],0
"[169786, 378464, 263017, 219328]",[],0
"[177602, 26524, 270833, 119755]","[(181333, 62750), (200563, 62770)]",2
"[52455, 328830, 145686, 219328]",[],0
"[15520, 161421, 108751, 219328]",[],0
"[68231, 95401, 161462, 188632]",[],0
"[152456, 113713, 245687, 206944]","[(182621, 142145)]",1
"[276924, 298925, 370155, 219328]",[],0
"[189701, 243569, 282932, 219328]",[],0
"[54730, 225496, 147961, 219328]",[],0
"[271691, 286986, 364922, 219328]",[],0
"[222642, 72451, 315873, 165682]",[],0
"[50255, 319318, 143486, 219328]",[],0
"[250840, 178054, 344071, 219328]",[],0
"[99413, 163603, 192644, 219328]",[],0
"[134491, 337539, 227722, 219328]",[],0
"[237207, 361293, 330438, 219328]",[],0
"[374454, 158447, 467685, 219328]",[],0
"[24550, 20125, 117781, 113356]","[(44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",39
"[12427, 342839, 105658, 219328]",[],0
"[149304, 48053, 242535, 141284]","[(181333, 62750), (200563, 62770)]",2
"[354781, 172278, 448012, 219328]",[],0
"[174276, 295346, 267507, 219328]",[],0
"[350734, 158815, 443965, 219328]",[],0
"[33509, 379555, 126740, 219328]",[],0
"[138566, 371090, 231797, 219328]",[],0
"[278966, 81526, 372197, 174757]",[],0
"[144207, 321195, 237438, 219328]",[],0
"[37523, 211862, 130754, 219328]",[],0
"[227581, 155376, 320812, 219328]","[(249218, 208706), (243245, 219327)]",2
"[313477, 126312, 406708, 219328]",[],0
"[141007, 172087, 234238, 219328]",[],0
"[287454, 264754, 380685, 219328]",[],0
"[243423, 379452, 336654, 219328]",[],0
"[72543, 230233, 165774, 219328]",[],0
"[204447, 97002, 297678, 190233]",[],0
"[281124, 35004, 374355, 128235]",[],0
"[129233, 378373, 222464, 219328]",[],0
"[258370, 209286, 351601, 219328]",[],0
"[24164, 133154, 117395, 219328]",[],0
"[50637, 169753, 143868, 219328]",[],0
"[59718, 103861, 152949, 197092]",[],0
"[75582, 237581, 168813, 219328]",[],0
"[16083, 198000, 109314, 219328]",[],0
"[283621, 225122, 376852, 219328]",[],0
"[73422, 284592, 166653, 219328]",[],0
"[137371, 270173, 230602, 219328]",[],0
"[155804, 148915, 249035, 219328]","[(243245, 219327)]",1
"[220042, 234349, 313273, 219328]",[],0
"[254910, 373747, 348141, 219328]",[],0
"[38711, 94222, 131942, 187453]","[(59458, 97155)]",1
"[379925, 282966, 473156, 219328]",[],0
"[195445, 114266, 288676, 207497]",[],0
"[138778, 87363, 232009, 180594]","[(182621, 142145)]",1
"[124146, 165843, 217377, 219328]",[],0
"[84294, 105781, 177525, 199012]",[],0
"[297355, 139398, 390586, 219328]",[],0
"[293418, 22404, 386649, 115635]","[(306553, 24096)]",1
"[103143, 130083, 196374, 219328]","[(182621, 142145)]",1
"[226939, 377860, 320170, 219328]",[],0
"[90348, 135701, 183579, 219328]","[(182621, 142145)]",1
"[301703, 75655, 394934, 168886]",[],0
"[312948, 365266, 406179, 219328]",[],0
"[96197, 138115, 189428, 219328]","[(182621, 142145)]",1
"[282851, 165081, 376082, 219328]",[],0
"[379783, 19145, 473014, 112376]","[(462771, 37243)]",1
"[249749, 112861, 342980, 206092]",[],0
"[40814, 224145, 134045, 219328]",[],0
"[96097, 207879, 189328, 219328]",[],0
"[273159, 211490, 366390, 219328]",[],0
"[119522, 209867, 212753, 219328]",[],0
"[287676, 283961, 380907, 219328]",[],0
"[266686, 62137, 359917, 155368]",[],0
"[74581, 53185, 167812, 146416]",[],0
"[287462, 14226, 380693, 107457]","[(358657, 15258), (337473, 17444), (306553, 24096)]",3
"[50973, 13646, 144204, 106877]","[(67034, 13769), (53917, 14664), (65308, 14734), (51493, 15564), (54829, 15900), (51223, 16726), (63498, 17671), (63107, 18050), (53682, 18069), (64482, 19940), (54163, 20267), (55449, 20430), (53426, 21070), (60166, 21389), (58014, 21689), (60551, 27192), (53468, 27679), (59032, 35658), (59458, 97155), (139379, 14023), (115607, 14151), (80255, 14211), (69969, 14216), (95698, 14228), (113212, 14272), (88748, 14276), (108221, 14539), (81522, 14734), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (78971, 14940), (81807, 15030), (88006, 15197), (125111, 15411), (125429, 15748), (80282, 15888), (79695, 15889), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (138819, 16651), (75988, 16684), (82405, 16839), (70320, 17096), (144008, 17433), (101506, 17559), (128703, 17618), (78083, 18380), (97661, 18559), (141934, 18755), (108072, 19082), (78438, 19163), (98057, 19225), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",74
"[135534, 215665, 228765, 219328]",[],0
"[244247, 361539, 337478, 219328]",[],0
"[152709, 224360, 245940, 219328]",[],0
"[189150, 355110, 282381, 219328]",[],0
"[215889, 143516, 309120, 219328]","[(249218, 208706), (243245, 219327)]",2
"[48295, 90805, 141526, 184036]","[(59458, 97155)]",1
"[315366, 135346, 408597, 219328]",[],0
"[118163, 31891, 211394, 125122]","[(145935, 34939), (181333, 62750), (200563, 62770)]",3
"[36250, 276172, 129481, 219328]",[],0
"[43262, 371512, 136493, 219328]",[],0
"[242083, 138658, 335314, 219328]","[(249218, 208706), (243245, 219327)]",2
"[244366, 380434, 337597, 219328]",[],0
"[354935, 78627, 448166, 171858]",[],0
"[322596, 336780, 415827, 219328]",[],0
"[275339, 159717, 368570, 219328]",[],0
"[15190, 321832, 108421, 219328]",[],0
"[85573, 192247, 178804, 219328]",[],0
"[357737, 195801, 450968, 219328]",[],0
"[200544, 164015, 293775, 219328]","[(249218, 208706), (243245, 219327)]",2
"[271178, 344530, 364409, 219328]",[],0
"[368975, 141028, 462206, 219328]",[],0
"[78171, 19914, 171402, 113145]","[(155423, 20233), (165683, 22519), (93859, 24177), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150)]",13
"[259486, 112768, 352717, 205999]",[],0
"[327180, 216210, 420411, 219328]",[],0
"[186048, 256381, 279279, 219328]",[],0
"[166147, 238998, 259378, 219328]",[],0
"[81161, 257385, 174392, 219328]",[],0
"[163253, 375633, 256484, 219328]",[],0
"[182116, 191093, 275347, 219328]","[(249218, 208706), (243245, 219327)]",2
"[342539, 324310, 435770, 219328]",[],0
"[207716, 215662, 300947, 219328]","[(243245, 219327)]",1
"[311549, 218498, 404780, 219328]",[],0
"[372779, 271055, 466010, 219328]",[],0
"[164304, 361792, 257535, 219328]",[],0
"[304187, 131450, 397418, 219328]",[],0
"[107107, 234254, 200338, 219328]",[],0
"[121565, 147135, 214796, 219328]",[],0
"[277795, 95888, 371026, 189119]",[],0
"[275324, 81656, 368555, 174887]",[],0
"[321307, 279374, 414538, 219328]",[],0
"[286897, 273572, 380128, 219328]",[],0
"[347576, 257602, 440807, 219328]",[],0
"[187274, 143894, 280505, 219328]","[(249218, 208706), (243245, 219327)]",2
"[235355, 166269, 328586, 219328]","[(249218, 208706), (243245, 219327)]",2
"[247301, 349183, 340532, 219328]",[],0
"[284272, 35462, 377503, 128693]",[],0
"[109998, 142854, 203229, 219328]",[],0
"[248669, 370596, 341900, 219328]",[],0
"[44173, 17700, 137404, 110931]","[(63107, 18050), (45429, 18052), (53682, 18069), (50668, 19879), (64482, 19940), (54163, 20267), (55449, 20430), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (49317, 22137), (46040, 22975), (47542, 24648), (60551, 27192), (53468, 27679), (59032, 35658), (50806, 40774), (45785, 56718), (59458, 97155), (78083, 18380), (97661, 18559), (108072, 19082), (78438, 19163), (98057, 19225), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",41
"[113633, 321216, 206864, 219328]",[],0
"[62230, 142520, 155461, 219328]",[],0
"[8667, 121668, 101898, 214899]",[],0
"[105111, 332207, 198342, 219328]",[],0
"[99126, 354822, 192357, 219328]",[],0
"[197059, 327616, 290290, 219328]",[],0
"[148455, 12841, 241686, 106072]","[(208038, 13601), (219818, 13637), (158074, 13700), (181926, 14472), (221990, 14496), (168299, 14657), (171536, 15407), (164496, 15993), (229026, 16672), (232460, 17215), (194547, 17907), (150585, 18421), (148995, 19294), (155423, 20233), (165683, 22519), (181333, 62750), (200563, 62770)]",17
"[361749, 352398, 454980, 219328]",[],0
"[16762, 18944, 109993, 112175]","[(40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (108072, 19082), (78438, 19163), (98057, 19225), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (91686, 32602), (98740, 33456), (105291, 33531), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",45
"[326658, 95923, 419889, 189154]",[],0
"[170857, 131920, 264088, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[214187, 270159, 307418, 219328]",[],0
"[198579, 194091, 291810, 219328]","[(249218, 208706), (243245, 219327)]",2
"[54155, 313292, 147386, 219328]",[],0
"[234575, 68588, 327806, 161819]",[],0
"[374851, 21084, 468082, 114315]","[(462771, 37243)]",1
"[98394, 15600, 191625, 108831]","[(125429, 15748), (164496, 15993), (117428, 16207), (114056, 16475), (130706, 16530), (109712, 16598), (138819, 16651), (144008, 17433), (101506, 17559), (128703, 17618), (150585, 18421), (141934, 18755), (108072, 19082), (148995, 19294), (155423, 20233), (165683, 22519), (111501, 26612), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (103123, 45841), (181333, 62750)]",23
"[319478, 286877, 412709, 219328]",[],0
"[151007, 193079, 244238, 219328]","[(243245, 219327)]",1
"[117491, 209418, 210722, 219328]",[],0
"[111301, 175505, 204532, 219328]",[],0
"[104835, 101867, 198066, 195098]","[(182621, 142145)]",1
"[268324, 353148, 361555, 219328]",[],0
"[87361, 328844, 180592, 219328]",[],0
"[318187, 273214, 411418, 219328]",[],0
"[221863, 315770, 315094, 219328]",[],0
"[337092, 126968, 430323, 219328]",[],0
"[9558, 36511, 102789, 129742]","[(42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (97885, 36791), (97257, 47150), (72803, 67715)]",8
"[236777, 325038, 330008, 219328]",[],0
"[24553, 347007, 117784, 219328]",[],0
"[347668, 347986, 440899, 219328]",[],0
"[79183, 271552, 172414, 219328]",[],0
"[52795, 227961, 146026, 219328]",[],0
"[170808, 182045, 264039, 219328]","[(249218, 208706), (243245, 219327)]",2
"[339959, 336464, 433190, 219328]",[],0
"[332717, 107241, 425948, 200472]",[],0
"[40341, 185917, 133572, 219328]",[],0
"[80560, 173856, 173791, 219328]",[],0
"[352585, 151975, 445816, 219328]",[],0
"[262945, 260430, 356176, 219328]",[],0
"[327392, 181438, 420623, 219328]",[],0
"[149451, 346787, 242682, 219328]",[],0
"[48959, 248586, 142190, 219328]",[],0
"[91782, 64569, 185013, 157800]","[(182621, 142145)]",1
"[276777, 143878, 370008, 219328]",[],0
"[301155, 220223, 394386, 219328]",[],0
"[326888, 242888, 420119, 219328]",[],0
"[228988, 359883, 322219, 219328]",[],0
"[91503, 326610, 184734, 219328]",[],0
"[227876, 74388, 321107, 167619]",[],0
"[367918, 352511, 461149, 219328]",[],0
"[67060, 314576, 160291, 219328]",[],0
"[66542, 105647, 159773, 198878]",[],0
"[260969, 162365, 354200, 219328]",[],0
"[368012, 60549, 461243, 153780]",[],0
"[367031, 231342, 460262, 219328]",[],0
"[145599, 152885, 238830, 219328]",[],0
"[66123, 341188, 159354, 219328]",[],0
"[194604, 275020, 287835, 219328]",[],0
"[289144, 47297, 382375, 140528]",[],0
"[12351, 29559, 105582, 122790]","[(59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (91686, 32602), (98740, 33456), (105291, 33531), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",13
"[326793, 15889, 420024, 109120]","[(337473, 17444)]",1
"[80728, 72534, 173959, 165765]",[],0
"[222079, 210000, 315310, 219328]","[(243245, 219327)]",1
"[260474, 22297, 353705, 115528]","[(306553, 24096), (260858, 24535)]",2
"[172370, 339424, 265601, 219328]",[],0
"[81748, 52722, 174979, 145953]",[],0
"[376640, 213659, 469871, 219328]",[],0
"[345707, 311787, 438938, 219328]",[],0
"[126141, 33653, 219372, 126884]","[(145935, 34939), (181333, 62750), (200563, 62770)]",3
"[117818, 224344, 211049, 219328]",[],0
"[22592, 32846, 115823, 126077]","[(59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118), (59458, 97155), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",13
"[322208, 217514, 415439, 219328]",[],0
"[77578, 301859, 170809, 219328]",[],0
"[376874, 163935, 470105, 219328]",[],0
"[221342, 220307, 314573, 219328]",[],0
"[294559, 36836, 387790, 130067]",[],0
"[241785, 292490, 335016, 219328]",[],0
"[84351, 302015, 177582, 219328]",[],0
"[74761, 345885, 167992, 219328]",[],0
"[116809, 316688, 210040, 219328]",[],0
"[96383, 54926, 189614, 148157]","[(181333, 62750), (182621, 142145)]",2
"[310395, 254324, 403626, 219328]",[],0
"[159011, 148558, 252242, 219328]","[(249218, 208706), (243245, 219327)]",2
"[140612, 119074, 233843, 212305]","[(182621, 142145)]",1
"[219477, 367068, 312708, 219328]",[],0
"[12832, 341752, 106063, 219328]",[],0
"[35144, 282565, 128375, 219328]",[],0
"[44902, 13493, 138133, 106724]","[(67034, 13769), (49175, 14068), (53917, 14664), (65308, 14734), (44972, 14862), (50329, 14943), (51493, 15564), (54829, 15900), (51223, 16726), (63498, 17671), (63107, 18050), (45429, 18052), (53682, 18069), (50668, 19879), (64482, 19940), (54163, 20267), (55449, 20430), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (49317, 22137), (46040, 22975), (47542, 24648), (60551, 27192), (53468, 27679), (59032, 35658), (50806, 40774), (45785, 56718), (59458, 97155), (116696, 13511), (132304, 13523), (104767, 13542), (115607, 14151), (80255, 14211), (69969, 14216), (95698, 14228), (113212, 14272), (88748, 14276), (108221, 14539), (81522, 14734), (113997, 14770), (84540, 14828), (83357, 14829), (89325, 14834), (78971, 14940), (81807, 15030), (88006, 15197), (125111, 15411), (125429, 15748), (80282, 15888), (79695, 15889), (76820, 16004), (117428, 16207), (91779, 16340), (114056, 16475), (84227, 16516), (130706, 16530), (109712, 16598), (75988, 16684), (82405, 16839), (70320, 17096), (101506, 17559), (128703, 17618), (78083, 18380), (97661, 18559), (108072, 19082), (78438, 19163), (98057, 19225), (89429, 19819), (77898, 21019), (73225, 23191), (93859, 24177), (73683, 24778), (85915, 25965), (111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",84
"[343388, 157359, 436619, 219328]",[],0
"[89122, 81962, 182353, 175193]",[],0
"[274089, 78677, 367320, 171908]",[],0
"[68156, 182295, 161387, 219328]",[],0
"[11485, 177629, 104716, 219328]",[],0
"[84327, 181270, 177558, 219328]",[],0
"[311344, 40923, 404575, 134154]",[],0
"[53277, 203685, 146508, 219328]",[],0
"[116700, 141217, 209931, 219328]","[(182621, 142145)]",1
"[244604, 182082, 337835, 219328]","[(249218, 208706)]",1
"[365836, 262492, 459067, 219328]",[],0
"[254805, 288979, 348036, 219328]",[],0
"[284126, 52344, 377357, 145575]",[],0
"[50516, 173544, 143747, 219328]",[],0
"[238151, 209284, 331382, 219328]","[(243245, 219327)]",1
"[219564, 292390, 312795, 219328]",[],0
"[259793, 297147, 353024, 219328]",[],0
"[231396, 280039, 324627, 219328]",[],0
"[46928, 123106, 140159, 216337]",[],0
"[83469, 345908, 176700, 219328]",[],0
"[217628, 276259, 310859, 219328]",[],0
"[172424, 85811, 265655, 179042]","[(182621, 142145)]",1
"[45062, 83181, 138293, 176412]","[(59458, 97155)]",1
"[89850, 26176, 183081, 119407]","[(111501, 26612), (91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750)]",10
"[209468, 346039, 302699, 219328]",[],0
"[304447, 68871, 397678, 162102]",[],0
"[356379, 43828, 449610, 137059]",[],0
"[283032, 148422, 376263, 219328]",[],0
"[304492, 166823, 397723, 219328]",[],0
"[192788, 357081, 286019, 219328]",[],0
"[258182, 218946, 351413, 219328]",[],0
"[318220, 175458, 411451, 219328]",[],0
"[359219, 334401, 452450, 219328]",[],0
"[252827, 276767, 346058, 219328]",[],0
"[189112, 129906, 282343, 219328]","[(249218, 208706), (243245, 219327)]",2
"[271402, 27826, 364633, 121057]",[],0
"[209378, 199998, 302609, 219328]","[(249218, 208706), (243245, 219327)]",2
"[187561, 276721, 280792, 219328]",[],0
"[11731, 139068, 104962, 219328]",[],0
"[309249, 48459, 402480, 141690]",[],0
"[257307, 66287, 350538, 159518]",[],0
"[201049, 236292, 294280, 219328]",[],0
"[332652, 135987, 425883, 219328]",[],0
"[294246, 20851, 387477, 114082]","[(306553, 24096)]",1
"[280055, 274354, 373286, 219328]",[],0
"[66654, 29224, 159885, 122455]","[(91686, 32602), (98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (72803, 67715)]",9
"[306911, 196177, 400142, 219328]",[],0
"[28956, 199878, 122187, 219328]",[],0
"[102393, 186852, 195624, 219328]",[],0
"[149287, 262944, 242518, 219328]",[],0
"[261422, 227840, 354653, 219328]",[],0
"[8800, 347800, 102031, 219328]",[],0
"[131931, 351185, 225162, 219328]",[],0
"[351253, 258420, 444484, 219328]",[],0
"[188608, 366424, 281839, 219328]",[],0
"[92378, 31024, 185609, 124255]","[(98740, 33456), (105291, 33531), (145935, 34939), (110575, 36221), (97885, 36791), (103123, 45841), (97257, 47150), (181333, 62750)]",8
"[259899, 283849, 353130, 219328]",[],0
"[353360, 94567, 446591, 187798]",[],0
"[210109, 372677, 303340, 219328]",[],0
"[158998, 367228, 252229, 219328]",[],0
"[312343, 261712, 405574, 219328]",[],0
"[119805, 22427, 213036, 115658]","[(165683, 22519), (145935, 34939), (181333, 62750), (200563, 62770)]",4
"[378888, 246268, 472119, 219328]",[],0
"[334788, 322573, 428019, 219328]",[],0
"[359850, 99031, 453081, 192262]",[],0
"[328756, 239684, 421987, 219328]",[],0
"[173397, 311360, 266628, 219328]",[],0
"[179958, 233528, 273189, 219328]",[],0
"[305849, 337634, 399080, 219328]",[],0
"[83660, 276762, 176891, 219328]",[],0
"[233316, 213345, 326547, 219328]","[(243245, 219327)]",1
"[132492, 201387, 225723, 219328]",[],0
"[207861, 162896, 301092, 219328]","[(249218, 208706), (243245, 219327)]",2
"[134270, 118935, 227501, 212166]","[(182621, 142145)]",1
"[141767, 134888, 234998, 219328]","[(182621, 142145)]",1
"[289377, 315954, 382608, 219328]",[],0
"[203186, 246948, 296417, 219328]",[],0
"[132984, 322336, 226215, 219328]",[],0
"[185184, 335263, 278415, 219328]",[],0
"[340064, 84906, 433295, 178137]",[],0
"[176966, 135820, 270197, 219328]","[(182621, 142145), (249218, 208706), (243245, 219327)]",3
"[83576, 142702, 176807, 219328]",[],0
"[296680, 98805, 389911, 192036]",[],0
"[289409, 377558, 382640, 219328]",[],0
"[380608, 320826, 473839, 219328]",[],0
"[68273, 242417, 161504, 219328]",[],0
"[259682, 115498, 352913, 208729]",[],0
"[370834, 103286, 464065, 196517]",[],0
"[322859, 195779, 416090, 219328]",[],0
"[325433, 138703, 418664, 219328]",[],0
"[380315, 54671, 473546, 147902]",[],0
"[291661, 268548, 384892, 219328]",[],0
"[118369, 162122, 211600, 219328]",[],0
"[212423, 151474, 305654, 219328]","[(249218, 208706), (243245, 219327)]",2
"[276419, 114041, 369650, 207272]",[],0
"[193688, 221351, 286919, 219328]",[],0
"[173437, 18989, 266668, 112220]","[(260858, 24535), (181333, 62750), (200563, 62770)]",3
"[30832, 108827, 124063, 202058]",[],0
"[111402, 324743, 204633, 219328]",[],0
"[93866, 300260, 187097, 219328]",[],0
"[248415, 50550, 341646, 143781]",[],0
"[139636, 271033, 232867, 219328]",[],0
"[158989, 369158, 252220, 219328]",[],0
"[263152, 228201, 356383, 219328]",[],0
"[172838, 361337, 266069, 219328]",[],0
"[375132, 373582, 468363, 219328]",[],0
"[210160, 36665, 303391, 129896]",[],0
"[68428, 38903, 161659, 132134]","[(103123, 45841), (97257, 47150), (72803, 67715)]",3
"[183567, 91852, 276798, 185083]",[],0
"[147644, 330548, 240875, 219328]",[],0
"[301079, 237819, 394310, 219328]",[],0
"[170058, 295404, 263289, 219328]",[],0
"[225626, 260674, 318857, 219328]",[],0
"[204712, 123661, 297943, 216892]","[(249218, 208706)]",1
"[362742, 55129, 455973, 148360]",[],0
"[50153, 337447, 143384, 219328]",[],0
"[55956, 273475, 149187, 219328]",[],0
"[17307, 354204, 110538, 219328]",[],0
"[313527, 277112, 406758, 219328]",[],0
"[181620, 320918, 274851, 219328]",[],0
"[58325, 303559, 151556, 219328]",[],0
"[131285, 18706, 224516, 111937]","[(141934, 18755), (148995, 19294), (155423, 20233), (165683, 22519), (145935, 34939), (181333, 62750), (200563, 62770)]",7
"[29743, 58173, 122974, 151404]","[(37985, 59118), (59458, 97155), (72803, 67715)]",3
"[171741, 56078, 264972, 149309]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[316447, 213320, 409678, 219328]",[],0
"[380248, 75431, 473479, 168662]",[],0
"[309985, 328518, 403216, 219328]",[],0
"[286628, 111840, 379859, 205071]",[],0
"[153724, 163035, 246955, 219328]","[(243245, 219327)]",1
"[91345, 104430, 184576, 197661]","[(182621, 142145)]",1
"[317642, 126614, 410873, 219328]",[],0
"[79894, 76325, 173125, 169556]",[],0
"[127818, 143319, 221049, 219328]",[],0
"[268167, 167232, 361398, 219328]",[],0
"[84279, 331188, 177510, 219328]",[],0
"[150362, 115300, 243593, 208531]","[(182621, 142145)]",1
"[49240, 79604, 142471, 172835]","[(59458, 97155)]",1
"[356159, 221479, 449390, 219328]",[],0
"[103535, 112384, 196766, 205615]","[(182621, 142145)]",1
"[316811, 17132, 410042, 110363]","[(337473, 17444)]",1
"[192377, 290090, 285608, 219328]",[],0
"[353355, 259640, 446586, 219328]",[],0
"[363638, 74280, 456869, 167511]",[],0
"[150121, 50879, 243352, 144110]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[374811, 332100, 468042, 219328]",[],0
"[370534, 154534, 463765, 219328]",[],0
"[322231, 123761, 415462, 216992]",[],0
"[10251, 83315, 103482, 176546]","[(59458, 97155)]",1
"[116713, 310884, 209944, 219328]",[],0
"[362246, 9886, 455477, 103117]","[(443074, 12940)]",1
"[227372, 74783, 320603, 168014]",[],0
"[84387, 262379, 177618, 219328]",[],0
"[290472, 29646, 383703, 122877]",[],0
"[272002, 175231, 365233, 219328]",[],0
"[123454, 359290, 216685, 219328]",[],0
"[99556, 247520, 192787, 219328]",[],0
"[174109, 356329, 267340, 219328]",[],0
"[240161, 129459, 333392, 219328]","[(249218, 208706), (243245, 219327)]",2
"[348463, 342265, 441694, 219328]",[],0
"[152475, 362158, 245706, 219328]",[],0
"[379046, 107073, 472277, 200304]",[],0
"[60746, 191513, 153977, 219328]",[],0
"[265093, 150805, 358324, 219328]",[],0
"[192994, 290522, 286225, 219328]",[],0
"[316729, 156345, 409960, 219328]",[],0
"[122344, 157926, 215575, 219328]",[],0
"[297718, 213882, 390949, 219328]",[],0
"[42445, 99972, 135676, 193203]",[],0
"[205022, 67778, 298253, 161009]",[],0
"[317445, 349796, 410676, 219328]",[],0
"[58032, 279125, 151263, 219328]",[],0
"[80720, 249717, 173951, 219328]",[],0
"[83709, 229657, 176940, 219328]",[],0
"[145269, 289217, 238500, 219328]",[],0
"[110396, 101252, 203627, 194483]","[(182621, 142145)]",1
"[43995, 147085, 137226, 219328]",[],0
"[239062, 179586, 332293, 219328]","[(249218, 208706), (243245, 219327)]",2
"[205337, 276486, 298568, 219328]",[],0
"[34993, 188641, 128224, 219328]",[],0
"[212599, 209420, 305830, 219328]","[(243245, 219327)]",1
"[296254, 74107, 389485, 167338]",[],0
"[380279, 291801, 473510, 219328]",[],0
"[306558, 87780, 399789, 181011]",[],0
"[352083, 26354, 445314, 119585]",[],0
"[168230, 331445, 261461, 219328]",[],0
"[240729, 278779, 333960, 219328]",[],0
"[309821, 226148, 403052, 219328]",[],0
"[118288, 253856, 211519, 219328]",[],0
"[114781, 213337, 208012, 219328]",[],0
"[54110, 59271, 147341, 152502]","[(59458, 97155), (72803, 67715)]",2
"[288771, 218940, 382002, 219328]",[],0
"[71872, 273783, 165103, 219328]",[],0
"[361219, 252731, 454450, 219328]",[],0
"[350711, 96160, 443942, 189391]",[],0
"[25041, 113767, 118272, 206998]",[],0
"[130281, 134318, 223512, 219328]","[(182621, 142145)]",1
"[57996, 321908, 151227, 219328]",[],0
"[206288, 221236, 299519, 219328]",[],0
"[44640, 295409, 137871, 219328]",[],0
"[119590, 283701, 212821, 219328]",[],0
"[112299, 122670, 205530, 215901]","[(182621, 142145)]",1
"[265954, 55752, 359185, 148983]",[],0
"[108499, 60356, 201730, 153587]","[(181333, 62750), (200563, 62770), (182621, 142145)]",3
"[277183, 76392, 370414, 169623]",[],0
"[324679, 110514, 417910, 203745]",[],0
"[296599, 310540, 389830, 219328]",[],0
"[280639, 343154, 373870, 219328]",[],0
"[333709, 234418, 426940, 219328]",[],0
"[323086, 215157, 416317, 219328]",[],0
"[344199, 145529, 437430, 219328]",[],0
"[360781, 255234, 454012, 219328]",[],0
"[343687, 338576, 436918, 219328]",[],0
"[324190, 23256, 417421, 116487]",[],0
"[192033, 189192, 285264, 219328]","[(249218, 208706), (243245, 219327)]",2
"[116071, 376196, 209302, 219328]",[],0
