SRC Query,Depth,BBoxes,Data Size
"[[(38.28614944055811, 44.99575605704573), (26.759473341627004, 30.4752269414858)]]",6,"[[37, 50], [25, 37]]",156
"[[(36.71721725090076, 41.794812535675504), (13.34207873190867, 22.592620380870592)]]",4,"[[25, 50], [0, 25]]",625
"[[(20.188983255356604, 53.135853054552825), (54.29791057528034, 57.4172074947712)]]",0,"[(0, 99), (0, 99)]",10000
"[[(1.9515573136378428, 12.66380295554248), (1.5063696346608086, 7.284883550598087)]]",4,"[[0, 25], [0, 25]]",625
"[[(0.0, 70.94221405358861), (87.87548912808303, 89.37355100873758)]]",0,"[(0, 99), (0, 99)]",10000
"[[(75.09460915786458, 97.76867401975579), (18.950984048781354, 30.993561693652754)]]",3,"[[75, 99], [0, 50]]",1250
"[[(31.046563156785577, 65.24206083133407), (45.352417365344536, 53.649480519625115)]]",0,"[(0, 99), (0, 99)]",10000
"[[(42.76414809937725, 67.60385216240536), (38.637728407144095, 47.35864939370237)]]",0,"[(0, 99), (0, 99)]",10000
"[[(10.114163335906275, 25.88027527483107), (56.32113769405077, 62.92861893541418)]]",2,"[[0, 50], [50, 99]]",2500
"[[(45.46386194398335, 60.71017896452233), (37.18917131709314, 43.184884223563785)]]",0,"[(0, 99), (0, 99)]",10000
"[[(20.43111506693455, 45.16178892264494), (27.75250570140392, 35.51830112771157)]]",2,"[[0, 50], [0, 50]]",2500
"[[(49.445021499942705, 50.450141722740916), (3.1356550982252704, 7.567740772100326)]]",0,"[(0, 99), (0, 99)]",10000
"[[(6.394261685567411, 56.893812494976814), (53.60782586341565, 58.4194404847694)]]",0,"[(0, 99), (0, 99)]",10000
"[[(0.0, 34.00183794665144), (33.117357090159594, 34.82700770427212)]]",2,"[[0, 50], [0, 50]]",2500
"[[(14.951381737388393, 51.751688334091895), (24.99591087108564, 28.91152970253874)]]",0,"[(0, 99), (0, 99)]",10000
"[[(70.3942230808721, 80.1304539053324), (53.55263745486059, 64.95257875513317)]]",2,"[[50, 99], [50, 99]]",2500
"[[(1.8575476236706832, 3.2876402838163337), (45.52154952278315, 50.79443711482906)]]",1,"[[0, 50], (0, 99)]",5000
"[[(0.7974446860295574, 86.84887895772859), (0.9732356607712582, 5.478533311036322)]]",0,"[(0, 99), (0, 99)]",10000
"[[(23.72588968410496, 31.475285682951455), (63.48916397104525, 65.29513855985064)]]",2,"[[0, 50], [50, 99]]",2500
"[[(0.0, 6.491372308773135), (84.56575515210714, 88.30386789953558)]]",5,"[[0, 12], [75, 99]]",300
"[[(66.78027084369722, 70.06182943918857), (58.86377762841779, 78.29211068239167)]]",3,"[[50, 75], [50, 99]]",1250
"[[(53.66937219214422, 63.619208480230654), (31.78426537011481, 48.742311121799695)]]",4,"[[50, 75], [25, 50]]",625
"[[(1.8132398581144547, 9.28723672411839), (65.5035273118376, 70.35968361396907)]]",6,"[[0, 12], [62, 75]]",156
"[[(49.63061645704749, 67.15108576347336), (39.435094742364804, 43.90045842131995)]]",0,"[(0, 99), (0, 99)]",10000
"[[(0.0, 71.2281832688199), (65.29999109068052, 68.06852134196399)]]",0,"[(0, 99), (0, 99)]",10000
"[[(42.936605151349724, 82.54690564755941), (14.086919228154578, 21.327310634847496)]]",0,"[(0, 99), (0, 99)]",10000
"[[(3.2402652623235078, 41.780746781376735), (32.76438424939291, 36.41840353550387)]]",2,"[[0, 50], [0, 50]]",2500
"[[(15.650312004480233, 25.212376513955785), (12.689692306648107, 23.59845292155606)]]",2,"[[0, 50], [0, 50]]",2500
"[[(4.885522184250946, 15.740789063452912), (79.932157388992, 84.36378435821764)]]",4,"[[0, 25], [75, 99]]",625
"[[(1.040108336073056, 29.26176023732004), (32.35233615217095, 34.310675154949756)]]",2,"[[0, 50], [0, 50]]",2500
"[[(15.370203959055042, 18.53212611853997), (10.436381646032226, 14.915500007984747)]]",5,"[[12, 25], [0, 25]]",325
"[[(7.604596969035983, 75.50976615102498), (57.3262811401404, 59.094270191666965)]]",0,"[(0, 99), (0, 99)]",10000
"[[(65.5731006129332, 69.00833055286122), (41.670388025978994, 52.99148110804682)]]",1,"[[50, 99], (0, 99)]",5000
"[[(60.92071462668549, 69.70337915093526), (10.163324053330355, 46.528887529070325)]]",3,"[[50, 75], [0, 50]]",1250
"[[(27.87699176744243, 89.8349642642532), (74.35295101136417, 76.37864199946186)]]",0,"[(0, 99), (0, 99)]",10000
"[[(37.00491544873299, 40.49512123296432), (29.573207087349438, 31.021422817528794)]]",7,"[[37, 43], [25, 37]]",72
"[[(6.032989299088271, 12.270341824407078), (44.71291795651759, 46.162722142270844)]]",4,"[[0, 25], [25, 50]]",625
"[[(20.440962623596477, 37.033966566348134), (41.141135388436886, 47.156953925807784)]]",2,"[[0, 50], [0, 50]]",2500
"[[(6.413952250124603, 18.36272569184177), (3.652973331439061, 14.14483503660965)]]",4,"[[0, 25], [0, 25]]",625
"[[(2.981756861885395, 9.670407533163601), (31.647110362796024, 65.08242058908587)]]",1,"[[0, 50], (0, 99)]",5000
"[[(12.754240375579354, 25.1272610948739), (27.0354358660327, 32.6584073830119)]]",2,"[[0, 50], [0, 50]]",2500
"[[(4.89239213095272, 56.44621497184872), (41.37522748011235, 45.39817572996673)]]",0,"[(0, 99), (0, 99)]",10000
"[[(39.32215759208118, 69.35817482972692), (39.03581725352384, 46.58093281980319)]]",0,"[(0, 99), (0, 99)]",10000
"[[(6.018821062796804, 88.1742714695286), (76.48561208677407, 79.75063572156368)]]",0,"[(0, 99), (0, 99)]",10000
"[[(82.41111844909904, 85.89651843903584), (39.812369586533244, 88.80723921724834)]]",1,"[[50, 99], (0, 99)]",5000
"[[(35.50795917794, 95.20118786764345), (86.9116674736474, 94.39190936134567)]]",0,"[(0, 99), (0, 99)]",10000
"[[(2.1657456077941304, 43.57931358400347), (4.058714018878766, 8.50682446584392)]]",2,"[[0, 50], [0, 50]]",2500
"[[(0.0, 6.275126034546466), (83.3287850323806, 86.16812995920895)]]",6,"[[0, 12], [75, 87]]",144
"[[(72.62192487701371, 76.16314383570354), (38.337172741320565, 70.44810919960653)]]",1,"[[50, 99], (0, 99)]",5000
"[[(2.46017045328096, 25.947783841444508), (60.61852671752705, 66.6553917297305)]]",2,"[[0, 50], [50, 99]]",2500
"[[(8.626097214895445, 41.29719870821805), (52.05683338557316, 53.80276857027705)]]",2,"[[0, 50], [50, 99]]",2500
"[[(45.227390221167305, 62.796436191191574), (44.79979898646116, 53.31010161795114)]]",0,"[(0, 99), (0, 99)]",10000
"[[(15.690592778841548, 43.74364874440428), (37.737453753589115, 45.87519106574097)]]",2,"[[0, 50], [0, 50]]",2500
"[[(34.733183990157244, 45.99558343262735), (55.88117661973216, 58.255850712310746)]]",4,"[[25, 50], [50, 75]]",625
