SRC Query,Depth,BBoxes,Data Size
"[[(24, 36), [48, 60]]]",0,"[(0, 64), (0, 64)]",4096
"[[(26, 38), [2, 14]]]",0,"[(0, 64), (0, 64)]",4096
"[[(16, 28), [32, 44]]]",0,"[(0, 64), (0, 64)]",4096
"[[(31, 43), [25, 37]]]",0,"[(0, 64), (0, 64)]",4096
"[[(50, 62), [19, 31]]]",1,"[[32, 64], (0, 64)]",2048
"[[(30, 42), [22, 34]]]",0,"[(0, 64), (0, 64)]",4096
"[[(37, 49), [13, 25]]]",1,"[[32, 64], (0, 64)]",2048
"[[(32, 44), [8, 20]]]",1,"[[32, 64], (0, 64)]",2048
"[[(18, 30), [8, 20]]]",0,"[(0, 64), (0, 64)]",4096
"[[(48, 60), [6, 18]]]",1,"[[32, 64], (0, 64)]",2048
"[[(39, 51), [51, 63]]]",2,"[[32, 64], [32, 64]]",1024
"[[(16, 28), [34, 46]]]",0,"[(0, 64), (0, 64)]",4096
"[[(45, 57), [51, 63]]]",2,"[[32, 64], [32, 64]]",1024
"[[(38, 50), [9, 21]]]",1,"[[32, 64], (0, 64)]",2048
"[[(19, 31), [6, 18]]]",0,"[(0, 64), (0, 64)]",4096
"[[(46, 58), [4, 16]]]",1,"[[32, 64], (0, 64)]",2048
"[[(43, 55), [21, 33]]]",1,"[[32, 64], (0, 64)]",2048
"[[(30, 42), [35, 47]]]",0,"[(0, 64), (0, 64)]",4096
"[[(6, 18), [22, 34]]]",0,"[(0, 64), (0, 64)]",4096
"[[(27, 39), [20, 32]]]",0,"[(0, 64), (0, 64)]",4096
"[[(39, 51), [40, 52]]]",2,"[[32, 64], [32, 64]]",1024
"[[(13, 25), [35, 47]]]",0,"[(0, 64), (0, 64)]",4096
"[[(30, 42), [28, 40]]]",0,"[(0, 64), (0, 64)]",4096
"[[(33, 45), [16, 28]]]",1,"[[32, 64], (0, 64)]",2048
"[[(3, 15), [51, 63]]]",0,"[(0, 64), (0, 64)]",4096
"[[(35, 47), [0, 12]]]",1,"[[32, 64], (0, 64)]",2048
"[[(5, 17), [46, 58]]]",0,"[(0, 64), (0, 64)]",4096
"[[(25, 37), [45, 57]]]",0,"[(0, 64), (0, 64)]",4096
"[[(52, 64), [50, 62]]]",1,"[[32, 64], (0, 64)]",2048
"[[(42, 54), [40, 52]]]",2,"[[32, 64], [32, 64]]",1024
"[[(0, 12), [39, 51]]]",0,"[(0, 64), (0, 64)]",4096
"[[(31, 43), [52, 64]]]",0,"[(0, 64), (0, 64)]",4096
"[[(21, 33), [15, 27]]]",0,"[(0, 64), (0, 64)]",4096
"[[(46, 58), [20, 32]]]",1,"[[32, 64], (0, 64)]",2048
"[[(45, 57), [4, 16]]]",1,"[[32, 64], (0, 64)]",2048
"[[(12, 24), [36, 48]]]",0,"[(0, 64), (0, 64)]",4096
"[[(14, 26), [15, 27]]]",0,"[(0, 64), (0, 64)]",4096
"[[(51, 63), [9, 21]]]",1,"[[32, 64], (0, 64)]",2048
"[[(51, 63), [34, 46]]]",3,"[[48, 64], [32, 64]]",512
"[[(28, 40), [5, 17]]]",0,"[(0, 64), (0, 64)]",4096
"[[(5, 17), [20, 32]]]",0,"[(0, 64), (0, 64)]",4096
"[[(32, 44), [31, 43]]]",1,"[[32, 64], (0, 64)]",2048
"[[(6, 18), [19, 31]]]",0,"[(0, 64), (0, 64)]",4096
"[[(35, 47), [18, 30]]]",1,"[[32, 64], (0, 64)]",2048
"[[(45, 57), [7, 19]]]",1,"[[32, 64], (0, 64)]",2048
"[[(35, 47), [21, 33]]]",1,"[[32, 64], (0, 64)]",2048
"[[(52, 64), [34, 46]]]",1,"[[32, 64], (0, 64)]",2048
"[[(13, 25), [51, 63]]]",0,"[(0, 64), (0, 64)]",4096
"[[(38, 50), [35, 47]]]",2,"[[32, 64], [32, 64]]",1024
"[[(37, 49), [18, 30]]]",1,"[[32, 64], (0, 64)]",2048
"[[(28, 40), [5, 17]]]",0,"[(0, 64), (0, 64)]",4096
"[[(38, 50), [51, 63]]]",2,"[[32, 64], [32, 64]]",1024
"[[(24, 36), [20, 32]]]",0,"[(0, 64), (0, 64)]",4096
"[[(36, 48), [15, 27]]]",1,"[[32, 64], (0, 64)]",2048
"[[(18, 30), [11, 23]]]",0,"[(0, 64), (0, 64)]",4096
"[[(12, 24), [52, 64]]]",0,"[(0, 64), (0, 64)]",4096
"[[(11, 23), [2, 14]]]",0,"[(0, 64), (0, 64)]",4096
"[[(39, 51), [42, 54]]]",2,"[[32, 64], [32, 64]]",1024
