SRC Query,Depth,BBoxes,Data Size
"[[(1.27, 1.59), (8.69, 9.01)]]",4,"[[0, 3], [8, 11]]",16
"[[(4.2, 4.52), (7.08, 7.4)]]",1,"[[0, 7], (0, 15)]",128
"[[(10.07, 10.39), (7.72, 8.04)]]",1,"[[8, 15], (0, 15)]",128
"[[(1.46, 1.78), (5.19, 5.51)]]",4,"[[0, 3], [4, 7]]",16
"[[(13.93, 14.25), (8.45, 8.77)]]",4,"[[12, 15], [8, 11]]",16
"[[(6.63, 6.95), (14.43, 14.75)]]",6,"[[6, 7], [14, 15]]",4
"[[(6.61, 6.93), (3.18, 3.5)]]",3,"[[4, 7], [0, 7]]",32
"[[(2.52, 2.84), (0.4, 0.72)]]",6,"[[2, 3], [0, 1]]",4
"[[(3.52, 3.84), (2.26, 2.58)]]",2,"[[0, 7], [0, 7]]",64
"[[(12.34, 12.66), (0.7, 1.02)]]",5,"[[12, 13], [0, 3]]",8
"[[(6.04, 6.36), (1.05, 1.37)]]",5,"[[6, 7], [0, 3]]",8
"[[(8.35, 8.67), (13.46, 13.78)]]",5,"[[8, 9], [12, 15]]",8
"[[(9.33, 9.65), (5.59, 5.91)]]",4,"[[8, 11], [4, 7]]",16
"[[(6.94, 7.26), (2.14, 2.46)]]",0,"[(0, 15), (0, 15)]",256
"[[(0.55, 0.87), (6.87, 7.19)]]",1,"[[0, 7], (0, 15)]",128
"[[(2.95, 3.27), (14.6, 14.92)]]",2,"[[0, 7], [8, 15]]",64
"[[(12.6, 12.92), (10.33, 10.65)]]",6,"[[12, 13], [10, 11]]",4
"[[(3.43, 3.75), (14.6, 14.92)]]",2,"[[0, 7], [8, 15]]",64
"[[(6.16, 6.48), (10.77, 11.09)]]",3,"[[4, 7], [8, 15]]",32
"[[(2.35, 2.67), (12.47, 12.79)]]",6,"[[2, 3], [12, 13]]",4
"[[(4.28, 4.6), (1.82, 2.14)]]",5,"[[4, 5], [0, 3]]",8
"[[(13.47, 13.79), (6.48, 6.8)]]",4,"[[12, 15], [4, 7]]",16
"[[(6.75, 7.07), (6.12, 6.44)]]",0,"[(0, 15), (0, 15)]",256
"[[(0.89, 1.21), (3.02, 3.34)]]",3,"[[0, 3], [0, 7]]",32
"[[(0.27, 0.59), (1.36, 1.68)]]",5,"[[0, 1], [0, 3]]",8
"[[(9.31, 9.63), (8.34, 8.66)]]",4,"[[8, 11], [8, 11]]",16
"[[(6.33, 6.65), (3.22, 3.54)]]",3,"[[4, 7], [0, 7]]",32
"[[(8.2, 8.52), (10.01, 10.33)]]",6,"[[8, 9], [10, 11]]",4
"[[(13.53, 13.85), (4.32, 4.64)]]",4,"[[12, 15], [4, 7]]",16
"[[(3.4, 3.72), (7.04, 7.36)]]",1,"[[0, 7], (0, 15)]",128
"[[(14.62, 14.94), (10.47, 10.79)]]",6,"[[14, 15], [10, 11]]",4
"[[(13.51, 13.83), (3.01, 3.33)]]",3,"[[12, 15], [0, 7]]",32
"[[(9.3, 9.62), (3.35, 3.67)]]",3,"[[8, 11], [0, 7]]",32
"[[(12.59, 12.91), (2.34, 2.66)]]",6,"[[12, 13], [2, 3]]",4
"[[(10.64, 10.96), (10.59, 10.91)]]",6,"[[10, 11], [10, 11]]",4
"[[(8.66, 8.98), (14.54, 14.86)]]",6,"[[8, 9], [14, 15]]",4
"[[(4.0, 4.32), (14.59, 14.91)]]",6,"[[4, 5], [14, 15]]",4
"[[(7.52, 7.84), (9.4, 9.72)]]",0,"[(0, 15), (0, 15)]",256
"[[(4.07, 4.39), (10.91, 11.23)]]",3,"[[4, 7], [8, 15]]",32
"[[(0.86, 1.18), (0.42, 0.74)]]",4,"[[0, 3], [0, 3]]",16
"[[(12.33, 12.65), (0.65, 0.97)]]",6,"[[12, 13], [0, 1]]",4
"[[(13.64, 13.96), (8.91, 9.23)]]",4,"[[12, 15], [8, 11]]",16
"[[(2.51, 2.83), (3.94, 4.26)]]",3,"[[0, 3], [0, 7]]",32
"[[(0.32, 0.64), (9.65, 9.97)]]",5,"[[0, 1], [8, 11]]",8
"[[(4.11, 4.43), (8.39, 8.71)]]",6,"[[4, 5], [8, 9]]",4
"[[(2.75, 3.07), (5.23, 5.55)]]",2,"[[0, 7], [0, 7]]",64
"[[(8.47, 8.79), (2.0, 2.32)]]",6,"[[8, 9], [2, 3]]",4
"[[(2.95, 3.27), (12.43, 12.75)]]",2,"[[0, 7], [8, 15]]",64
"[[(1.0, 1.32), (11.99, 12.31)]]",3,"[[0, 3], [8, 15]]",32
"[[(7.56, 7.88), (10.18, 10.5)]]",0,"[(0, 15), (0, 15)]",256
"[[(6.53, 6.85), (10.72, 11.04)]]",3,"[[4, 7], [8, 15]]",32
"[[(10.01, 10.33), (13.42, 13.74)]]",5,"[[10, 11], [12, 15]]",8
"[[(5.99, 6.31), (5.68, 6.0)]]",4,"[[4, 7], [4, 7]]",16
"[[(1.75, 2.07), (1.63, 1.95)]]",4,"[[0, 3], [0, 3]]",16
"[[(13.51, 13.83), (0.66, 0.98)]]",4,"[[12, 15], [0, 3]]",16
"[[(5.14, 5.46), (5.09, 5.41)]]",4,"[[4, 7], [4, 7]]",16
"[[(2.13, 2.45), (13.9, 14.22)]]",5,"[[2, 3], [12, 15]]",8
"[[(12.42, 12.74), (8.73, 9.05)]]",5,"[[12, 13], [8, 11]]",8
"[[(3.31, 3.63), (4.25, 4.57)]]",2,"[[0, 7], [0, 7]]",64
"[[(1.82, 2.14), (11.02, 11.34)]]",3,"[[0, 3], [8, 15]]",32
"[[(4.81, 5.13), (10.28, 10.6)]]",4,"[[4, 7], [8, 11]]",16
"[[(1.29, 1.61), (3.98, 4.3)]]",3,"[[0, 3], [0, 7]]",32
"[[(2.62, 2.94), (13.22, 13.54)]]",5,"[[2, 3], [12, 15]]",8
"[[(0.54, 0.86), (7.14, 7.46)]]",1,"[[0, 7], (0, 15)]",128
"[[(1.69, 2.01), (9.72, 10.04)]]",4,"[[0, 3], [8, 11]]",16
"[[(10.52, 10.84), (8.93, 9.25)]]",5,"[[10, 11], [8, 11]]",8
"[[(2.52, 2.84), (0.29, 0.61)]]",6,"[[2, 3], [0, 1]]",4
"[[(3.57, 3.89), (1.73, 2.05)]]",2,"[[0, 7], [0, 7]]",64
"[[(9.28, 9.6), (0.98, 1.3)]]",4,"[[8, 11], [0, 3]]",16
"[[(8.46, 8.78), (11.78, 12.1)]]",3,"[[8, 11], [8, 15]]",32
"[[(13.74, 14.06), (13.47, 13.79)]]",4,"[[12, 15], [12, 15]]",16
"[[(0.54, 0.86), (11.36, 11.68)]]",3,"[[0, 3], [8, 15]]",32
"[[(9.97, 10.29), (2.64, 2.96)]]",4,"[[8, 11], [0, 3]]",16
"[[(2.2, 2.52), (6.29, 6.61)]]",6,"[[2, 3], [6, 7]]",4
"[[(14.26, 14.58), (8.49, 8.81)]]",6,"[[14, 15], [8, 9]]",4
"[[(8.38, 8.7), (2.27, 2.59)]]",6,"[[8, 9], [2, 3]]",4
"[[(2.23, 2.55), (7.88, 8.2)]]",1,"[[0, 7], (0, 15)]",128
"[[(5.48, 5.8), (10.41, 10.73)]]",4,"[[4, 7], [8, 11]]",16
"[[(14.05, 14.37), (2.67, 2.99)]]",6,"[[14, 15], [2, 3]]",4
"[[(1.47, 1.79), (4.38, 4.7)]]",4,"[[0, 3], [4, 7]]",16
"[[(1.48, 1.8), (12.21, 12.53)]]",4,"[[0, 3], [12, 15]]",16
"[[(2.75, 3.07), (11.79, 12.11)]]",2,"[[0, 7], [8, 15]]",64
"[[(8.67, 8.99), (2.73, 3.05)]]",3,"[[8, 11], [0, 7]]",32
"[[(5.35, 5.67), (0.15, 0.47)]]",4,"[[4, 7], [0, 3]]",16
"[[(11.76, 12.08), (7.62, 7.94)]]",1,"[[8, 15], (0, 15)]",128
"[[(9.21, 9.53), (6.38, 6.7)]]",4,"[[8, 11], [4, 7]]",16
"[[(10.15, 10.47), (11.8, 12.12)]]",3,"[[8, 11], [8, 15]]",32
"[[(1.63, 1.95), (8.27, 8.59)]]",4,"[[0, 3], [8, 11]]",16
"[[(6.69, 7.01), (13.78, 14.1)]]",0,"[(0, 15), (0, 15)]",256
"[[(7.16, 7.48), (5.56, 5.88)]]",0,"[(0, 15), (0, 15)]",256
"[[(3.3, 3.62), (3.01, 3.33)]]",2,"[[0, 7], [0, 7]]",64
"[[(5.32, 5.64), (2.55, 2.87)]]",4,"[[4, 7], [0, 3]]",16
"[[(13.91, 14.23), (10.3, 10.62)]]",4,"[[12, 15], [8, 11]]",16
"[[(2.27, 2.59), (13.17, 13.49)]]",5,"[[2, 3], [12, 15]]",8
"[[(10.84, 11.16), (11.98, 12.3)]]",2,"[[8, 15], [8, 15]]",64
"[[(14.49, 14.81), (10.21, 10.53)]]",6,"[[14, 15], [10, 11]]",4
"[[(4.66, 4.98), (9.15, 9.47)]]",5,"[[4, 5], [8, 11]]",8
"[[(10.31, 10.63), (5.79, 6.11)]]",5,"[[10, 11], [4, 7]]",8
"[[(0.86, 1.18), (1.68, 2.0)]]",4,"[[0, 3], [0, 3]]",16
"[[(3.76, 4.08), (5.78, 6.1)]]",2,"[[0, 7], [0, 7]]",64
"[[(5.77, 6.09), (9.39, 9.71)]]",4,"[[4, 7], [8, 11]]",16
"[[(0.27, 0.59), (12.26, 12.58)]]",6,"[[0, 1], [12, 13]]",4
"[[(2.44, 2.76), (8.7, 9.02)]]",5,"[[2, 3], [8, 11]]",8
"[[(6.66, 6.98), (3.55, 3.87)]]",3,"[[4, 7], [0, 7]]",32
"[[(10.85, 11.17), (6.27, 6.59)]]",2,"[[8, 15], [0, 7]]",64
"[[(1.61, 1.93), (4.14, 4.46)]]",4,"[[0, 3], [4, 7]]",16
"[[(9.69, 10.01), (2.49, 2.81)]]",4,"[[8, 11], [0, 3]]",16
"[[(13.31, 13.63), (1.82, 2.14)]]",4,"[[12, 15], [0, 3]]",16
"[[(13.67, 13.99), (5.16, 5.48)]]",4,"[[12, 15], [4, 7]]",16
"[[(6.04, 6.36), (3.08, 3.4)]]",3,"[[4, 7], [0, 7]]",32
"[[(1.66, 1.98), (5.73, 6.05)]]",4,"[[0, 3], [4, 7]]",16
"[[(8.77, 9.09), (7.95, 8.27)]]",1,"[[8, 15], (0, 15)]",128
"[[(9.44, 9.76), (13.39, 13.71)]]",4,"[[8, 11], [12, 15]]",16
"[[(11.02, 11.34), (4.93, 5.25)]]",2,"[[8, 15], [0, 7]]",64
"[[(0.95, 1.27), (3.19, 3.51)]]",3,"[[0, 3], [0, 7]]",32
"[[(1.55, 1.87), (2.77, 3.09)]]",3,"[[0, 3], [0, 7]]",32
"[[(3.38, 3.7), (11.37, 11.69)]]",2,"[[0, 7], [8, 15]]",64
"[[(2.79, 3.11), (12.27, 12.59)]]",2,"[[0, 7], [8, 15]]",64
"[[(1.08, 1.4), (10.72, 11.04)]]",3,"[[0, 3], [8, 15]]",32
"[[(5.23, 5.55), (10.44, 10.76)]]",4,"[[4, 7], [8, 11]]",16
"[[(12.51, 12.83), (3.39, 3.71)]]",3,"[[12, 15], [0, 7]]",32
"[[(5.4, 5.72), (5.85, 6.17)]]",4,"[[4, 7], [4, 7]]",16
"[[(12.93, 13.25), (7.27, 7.59)]]",1,"[[8, 15], (0, 15)]",128
"[[(6.72, 7.04), (11.7, 12.02)]]",0,"[(0, 15), (0, 15)]",256
"[[(8.04, 8.36), (7.13, 7.45)]]",1,"[[8, 15], (0, 15)]",128
"[[(13.3, 13.62), (11.77, 12.09)]]",3,"[[12, 15], [8, 15]]",32
"[[(4.63, 4.95), (2.94, 3.26)]]",3,"[[4, 7], [0, 7]]",32
"[[(13.45, 13.77), (2.39, 2.71)]]",4,"[[12, 15], [0, 3]]",16
"[[(1.34, 1.66), (8.95, 9.27)]]",4,"[[0, 3], [8, 11]]",16
"[[(6.63, 6.95), (9.15, 9.47)]]",5,"[[6, 7], [8, 11]]",8
"[[(8.33, 8.65), (3.58, 3.9)]]",3,"[[8, 11], [0, 7]]",32
"[[(0.16, 0.48), (8.45, 8.77)]]",6,"[[0, 1], [8, 9]]",4
"[[(9.71, 10.03), (11.9, 12.22)]]",3,"[[8, 11], [8, 15]]",32
"[[(9.03, 9.35), (1.98, 2.3)]]",4,"[[8, 11], [0, 3]]",16
"[[(10.02, 10.34), (4.83, 5.15)]]",5,"[[10, 11], [4, 7]]",8
"[[(3.4, 3.72), (0.21, 0.53)]]",2,"[[0, 7], [0, 7]]",64
"[[(1.0, 1.32), (12.89, 13.21)]]",4,"[[0, 3], [12, 15]]",16
"[[(2.21, 2.53), (2.82, 3.14)]]",3,"[[0, 3], [0, 7]]",32
"[[(0.17, 0.49), (0.04, 0.36)]]",6,"[[0, 1], [0, 1]]",4
"[[(1.53, 1.85), (4.9, 5.22)]]",4,"[[0, 3], [4, 7]]",16
"[[(11.02, 11.34), (11.36, 11.68)]]",2,"[[8, 15], [8, 15]]",64
"[[(9.64, 9.96), (0.2, 0.52)]]",4,"[[8, 11], [0, 3]]",16
"[[(7.86, 8.18), (6.82, 7.14)]]",0,"[(0, 15), (0, 15)]",256
"[[(1.46, 1.78), (11.72, 12.04)]]",3,"[[0, 3], [8, 15]]",32
"[[(9.57, 9.89), (1.92, 2.24)]]",4,"[[8, 11], [0, 3]]",16
"[[(13.84, 14.16), (14.19, 14.51)]]",4,"[[12, 15], [12, 15]]",16
"[[(13.62, 13.94), (3.04, 3.36)]]",3,"[[12, 15], [0, 7]]",32
"[[(3.32, 3.64), (13.01, 13.33)]]",2,"[[0, 7], [8, 15]]",64
"[[(10.03, 10.35), (10.05, 10.37)]]",6,"[[10, 11], [10, 11]]",4
"[[(9.39, 9.71), (6.56, 6.88)]]",4,"[[8, 11], [4, 7]]",16
"[[(13.88, 14.2), (8.27, 8.59)]]",4,"[[12, 15], [8, 11]]",16
"[[(0.37, 0.69), (10.74, 11.06)]]",3,"[[0, 3], [8, 15]]",32
"[[(6.69, 7.01), (3.94, 4.26)]]",0,"[(0, 15), (0, 15)]",256
"[[(13.11, 13.43), (6.91, 7.23)]]",1,"[[8, 15], (0, 15)]",128
"[[(13.86, 14.18), (3.74, 4.06)]]",3,"[[12, 15], [0, 7]]",32
"[[(11.49, 11.81), (3.25, 3.57)]]",2,"[[8, 15], [0, 7]]",64
"[[(13.97, 14.29), (0.61, 0.93)]]",4,"[[12, 15], [0, 3]]",16
"[[(5.13, 5.45), (2.93, 3.25)]]",3,"[[4, 7], [0, 7]]",32
"[[(7.89, 8.21), (1.66, 1.98)]]",0,"[(0, 15), (0, 15)]",256
"[[(12.69, 13.01), (11.5, 11.82)]]",3,"[[12, 15], [8, 15]]",32
"[[(1.75, 2.07), (4.26, 4.58)]]",4,"[[0, 3], [4, 7]]",16
"[[(10.84, 11.16), (13.65, 13.97)]]",2,"[[8, 15], [8, 15]]",64
"[[(11.55, 11.87), (3.81, 4.13)]]",2,"[[8, 15], [0, 7]]",64
"[[(6.42, 6.74), (13.42, 13.74)]]",5,"[[6, 7], [12, 15]]",8
"[[(9.25, 9.57), (8.4, 8.72)]]",4,"[[8, 11], [8, 11]]",16
"[[(7.57, 7.89), (10.05, 10.37)]]",0,"[(0, 15), (0, 15)]",256
"[[(2.62, 2.94), (0.61, 0.93)]]",6,"[[2, 3], [0, 1]]",4
"[[(10.67, 10.99), (13.01, 13.33)]]",5,"[[10, 11], [12, 15]]",8
"[[(6.49, 6.81), (7.63, 7.95)]]",1,"[[0, 7], (0, 15)]",128
"[[(10.89, 11.21), (13.95, 14.27)]]",2,"[[8, 15], [8, 15]]",64
"[[(13.3, 13.62), (11.57, 11.89)]]",3,"[[12, 15], [8, 15]]",32
"[[(0.05, 0.37), (1.69, 2.01)]]",5,"[[0, 1], [0, 3]]",8
"[[(4.25, 4.57), (10.91, 11.23)]]",3,"[[4, 7], [8, 15]]",32
"[[(5.27, 5.59), (4.91, 5.23)]]",4,"[[4, 7], [4, 7]]",16
"[[(7.6, 7.92), (11.95, 12.27)]]",0,"[(0, 15), (0, 15)]",256
"[[(11.43, 11.75), (13.9, 14.22)]]",2,"[[8, 15], [8, 15]]",64
"[[(11.64, 11.96), (6.45, 6.77)]]",2,"[[8, 15], [0, 7]]",64
"[[(6.05, 6.37), (0.44, 0.76)]]",6,"[[6, 7], [0, 1]]",4
"[[(10.38, 10.7), (9.71, 10.03)]]",5,"[[10, 11], [8, 11]]",8
"[[(4.18, 4.5), (11.53, 11.85)]]",3,"[[4, 7], [8, 15]]",32
"[[(9.18, 9.5), (1.08, 1.4)]]",4,"[[8, 11], [0, 3]]",16
"[[(9.56, 9.88), (9.63, 9.95)]]",4,"[[8, 11], [8, 11]]",16
"[[(7.1, 7.42), (3.54, 3.86)]]",0,"[(0, 15), (0, 15)]",256
"[[(8.19, 8.51), (3.96, 4.28)]]",3,"[[8, 11], [0, 7]]",32
"[[(8.45, 8.77), (7.96, 8.28)]]",1,"[[8, 15], (0, 15)]",128
"[[(6.25, 6.57), (0.42, 0.74)]]",6,"[[6, 7], [0, 1]]",4
"[[(8.26, 8.58), (0.11, 0.43)]]",6,"[[8, 9], [0, 1]]",4
"[[(14.53, 14.85), (4.43, 4.75)]]",6,"[[14, 15], [4, 5]]",4
"[[(8.25, 8.57), (11.2, 11.52)]]",3,"[[8, 11], [8, 15]]",32
"[[(8.1, 8.42), (11.38, 11.7)]]",3,"[[8, 11], [8, 15]]",32
"[[(0.77, 1.09), (6.7, 7.02)]]",1,"[[0, 7], (0, 15)]",128
"[[(11.97, 12.29), (12.48, 12.8)]]",2,"[[8, 15], [8, 15]]",64
"[[(6.58, 6.9), (4.66, 4.98)]]",6,"[[6, 7], [4, 5]]",4
"[[(5.31, 5.63), (1.22, 1.54)]]",4,"[[4, 7], [0, 3]]",16
"[[(0.12, 0.44), (10.2, 10.52)]]",6,"[[0, 1], [10, 11]]",4
"[[(12.94, 13.26), (6.76, 7.08)]]",1,"[[8, 15], (0, 15)]",128
"[[(11.83, 12.15), (5.09, 5.41)]]",2,"[[8, 15], [0, 7]]",64
"[[(4.06, 4.38), (13.36, 13.68)]]",5,"[[4, 5], [12, 15]]",8
"[[(0.52, 0.84), (1.06, 1.38)]]",5,"[[0, 1], [0, 3]]",8
"[[(4.92, 5.24), (7.89, 8.21)]]",1,"[[0, 7], (0, 15)]",128
"[[(6.52, 6.84), (7.57, 7.89)]]",1,"[[0, 7], (0, 15)]",128
"[[(1.37, 1.69), (0.32, 0.64)]]",4,"[[0, 3], [0, 3]]",16
"[[(0.67, 0.99), (9.71, 10.03)]]",5,"[[0, 1], [8, 11]]",8
"[[(10.78, 11.1), (6.68, 7.0)]]",2,"[[8, 15], [0, 7]]",64
"[[(8.15, 8.47), (1.67, 1.99)]]",5,"[[8, 9], [0, 3]]",8
"[[(3.23, 3.55), (14.03, 14.35)]]",2,"[[0, 7], [8, 15]]",64
"[[(8.74, 9.06), (14.48, 14.8)]]",4,"[[8, 11], [12, 15]]",16
"[[(14.35, 14.67), (8.39, 8.71)]]",6,"[[14, 15], [8, 9]]",4
"[[(3.26, 3.58), (12.67, 12.99)]]",2,"[[0, 7], [8, 15]]",64
"[[(4.77, 5.09), (11.49, 11.81)]]",3,"[[4, 7], [8, 15]]",32
"[[(5.19, 5.51), (5.28, 5.6)]]",4,"[[4, 7], [4, 7]]",16
"[[(12.63, 12.95), (5.52, 5.84)]]",5,"[[12, 13], [4, 7]]",8
"[[(2.76, 3.08), (13.36, 13.68)]]",2,"[[0, 7], [8, 15]]",64
"[[(12.62, 12.94), (12.04, 12.36)]]",6,"[[12, 13], [12, 13]]",4
"[[(1.95, 2.27), (3.98, 4.3)]]",3,"[[0, 3], [0, 7]]",32
"[[(6.21, 6.53), (9.84, 10.16)]]",5,"[[6, 7], [8, 11]]",8
"[[(10.18, 10.5), (2.51, 2.83)]]",6,"[[10, 11], [2, 3]]",4
"[[(14.05, 14.37), (1.42, 1.74)]]",5,"[[14, 15], [0, 3]]",8
"[[(11.73, 12.05), (8.15, 8.47)]]",2,"[[8, 15], [8, 15]]",64
"[[(5.49, 5.81), (10.45, 10.77)]]",4,"[[4, 7], [8, 11]]",16
"[[(0.53, 0.85), (8.53, 8.85)]]",6,"[[0, 1], [8, 9]]",4
"[[(12.03, 12.35), (6.65, 6.97)]]",6,"[[12, 13], [6, 7]]",4
"[[(8.66, 8.98), (14.54, 14.86)]]",6,"[[8, 9], [14, 15]]",4
"[[(10.64, 10.96), (5.07, 5.39)]]",5,"[[10, 11], [4, 7]]",8
"[[(8.75, 9.07), (1.44, 1.76)]]",4,"[[8, 11], [0, 3]]",16
"[[(11.15, 11.47), (4.38, 4.7)]]",2,"[[8, 15], [0, 7]]",64
"[[(3.35, 3.67), (0.57, 0.89)]]",2,"[[0, 7], [0, 7]]",64
"[[(11.58, 11.9), (8.84, 9.16)]]",2,"[[8, 15], [8, 15]]",64
"[[(10.01, 10.33), (8.27, 8.59)]]",6,"[[10, 11], [8, 9]]",4
"[[(6.07, 6.39), (8.27, 8.59)]]",6,"[[6, 7], [8, 9]]",4
"[[(12.87, 13.19), (1.24, 1.56)]]",4,"[[12, 15], [0, 3]]",16
"[[(9.82, 10.14), (0.87, 1.19)]]",4,"[[8, 11], [0, 3]]",16
"[[(3.18, 3.5), (1.36, 1.68)]]",2,"[[0, 7], [0, 7]]",64
"[[(12.49, 12.81), (8.49, 8.81)]]",6,"[[12, 13], [8, 9]]",4
"[[(14.37, 14.69), (11.02, 11.34)]]",3,"[[12, 15], [8, 15]]",32
"[[(8.88, 9.2), (13.63, 13.95)]]",4,"[[8, 11], [12, 15]]",16
"[[(12.57, 12.89), (1.37, 1.69)]]",5,"[[12, 13], [0, 3]]",8
"[[(6.37, 6.69), (5.9, 6.22)]]",5,"[[6, 7], [4, 7]]",8
"[[(6.63, 6.95), (2.56, 2.88)]]",6,"[[6, 7], [2, 3]]",4
"[[(4.4, 4.72), (14.02, 14.34)]]",6,"[[4, 5], [14, 15]]",4
"[[(8.02, 8.34), (9.56, 9.88)]]",5,"[[8, 9], [8, 11]]",8
"[[(9.9, 10.22), (3.42, 3.74)]]",3,"[[8, 11], [0, 7]]",32
"[[(6.44, 6.76), (5.4, 5.72)]]",5,"[[6, 7], [4, 7]]",8
"[[(0.1, 0.42), (11.03, 11.35)]]",3,"[[0, 3], [8, 15]]",32
"[[(5.82, 6.14), (4.78, 5.1)]]",4,"[[4, 7], [4, 7]]",16
"[[(13.11, 13.43), (0.82, 1.14)]]",4,"[[12, 15], [0, 3]]",16
"[[(5.42, 5.74), (8.04, 8.36)]]",4,"[[4, 7], [8, 11]]",16
"[[(12.03, 12.35), (4.04, 4.36)]]",6,"[[12, 13], [4, 5]]",4
"[[(7.84, 8.16), (6.65, 6.97)]]",0,"[(0, 15), (0, 15)]",256
"[[(0.56, 0.88), (9.48, 9.8)]]",5,"[[0, 1], [8, 11]]",8
"[[(5.32, 5.64), (11.15, 11.47)]]",3,"[[4, 7], [8, 15]]",32
"[[(8.44, 8.76), (6.8, 7.12)]]",1,"[[8, 15], (0, 15)]",128
"[[(1.73, 2.05), (3.49, 3.81)]]",3,"[[0, 3], [0, 7]]",32
"[[(11.08, 11.4), (11.67, 11.99)]]",2,"[[8, 15], [8, 15]]",64
"[[(13.36, 13.68), (14.2, 14.52)]]",4,"[[12, 15], [12, 15]]",16
"[[(7.58, 7.9), (8.41, 8.73)]]",0,"[(0, 15), (0, 15)]",256
"[[(5.63, 5.95), (8.74, 9.06)]]",4,"[[4, 7], [8, 11]]",16
"[[(5.75, 6.07), (12.36, 12.68)]]",4,"[[4, 7], [12, 15]]",16
"[[(7.07, 7.39), (12.76, 13.08)]]",0,"[(0, 15), (0, 15)]",256
"[[(14.67, 14.99), (1.02, 1.34)]]",5,"[[14, 15], [0, 3]]",8
"[[(5.7, 6.02), (6.37, 6.69)]]",4,"[[4, 7], [4, 7]]",16
"[[(2.86, 3.18), (4.24, 4.56)]]",2,"[[0, 7], [0, 7]]",64
"[[(5.91, 6.23), (2.44, 2.76)]]",4,"[[4, 7], [0, 3]]",16
"[[(11.65, 11.97), (14.35, 14.67)]]",2,"[[8, 15], [8, 15]]",64
"[[(12.16, 12.48), (5.64, 5.96)]]",5,"[[12, 13], [4, 7]]",8
"[[(3.0, 3.32), (3.13, 3.45)]]",2,"[[0, 7], [0, 7]]",64
"[[(6.27, 6.59), (14.36, 14.68)]]",6,"[[6, 7], [14, 15]]",4
"[[(8.25, 8.57), (5.53, 5.85)]]",5,"[[8, 9], [4, 7]]",8
"[[(13.56, 13.88), (4.03, 4.35)]]",4,"[[12, 15], [4, 7]]",16
"[[(13.62, 13.94), (1.09, 1.41)]]",4,"[[12, 15], [0, 3]]",16
"[[(6.58, 6.9), (5.15, 5.47)]]",5,"[[6, 7], [4, 7]]",8
"[[(10.3, 10.62), (5.78, 6.1)]]",5,"[[10, 11], [4, 7]]",8
"[[(1.26, 1.58), (10.63, 10.95)]]",4,"[[0, 3], [8, 11]]",16
"[[(3.82, 4.14), (7.0, 7.32)]]",1,"[[0, 7], (0, 15)]",128
"[[(4.89, 5.21), (7.93, 8.25)]]",1,"[[0, 7], (0, 15)]",128
"[[(14.55, 14.87), (5.43, 5.75)]]",5,"[[14, 15], [4, 7]]",8
"[[(10.3, 10.62), (2.56, 2.88)]]",6,"[[10, 11], [2, 3]]",4
"[[(12.15, 12.47), (2.75, 3.07)]]",3,"[[12, 15], [0, 7]]",32
"[[(12.94, 13.26), (13.51, 13.83)]]",4,"[[12, 15], [12, 15]]",16
"[[(11.31, 11.63), (6.47, 6.79)]]",2,"[[8, 15], [0, 7]]",64
"[[(11.62, 11.94), (14.27, 14.59)]]",2,"[[8, 15], [8, 15]]",64
"[[(8.62, 8.94), (8.67, 8.99)]]",6,"[[8, 9], [8, 9]]",4
"[[(11.78, 12.1), (13.97, 14.29)]]",2,"[[8, 15], [8, 15]]",64
"[[(1.39, 1.71), (0.36, 0.68)]]",4,"[[0, 3], [0, 3]]",16
"[[(2.68, 3.0), (2.4, 2.72)]]",6,"[[2, 3], [2, 3]]",4
"[[(7.13, 7.45), (3.37, 3.69)]]",0,"[(0, 15), (0, 15)]",256
"[[(4.83, 5.15), (13.74, 14.06)]]",4,"[[4, 7], [12, 15]]",16
"[[(0.93, 1.25), (8.47, 8.79)]]",4,"[[0, 3], [8, 11]]",16
"[[(1.88, 2.2), (3.72, 4.04)]]",3,"[[0, 3], [0, 7]]",32
"[[(4.6, 4.92), (9.64, 9.96)]]",5,"[[4, 5], [8, 11]]",8
"[[(0.34, 0.66), (7.92, 8.24)]]",1,"[[0, 7], (0, 15)]",128
"[[(6.46, 6.78), (14.48, 14.8)]]",6,"[[6, 7], [14, 15]]",4
"[[(10.6, 10.92), (6.09, 6.41)]]",6,"[[10, 11], [6, 7]]",4
"[[(4.23, 4.55), (10.34, 10.66)]]",6,"[[4, 5], [10, 11]]",4
"[[(5.48, 5.8), (2.13, 2.45)]]",4,"[[4, 7], [0, 3]]",16
"[[(14.03, 14.35), (1.6, 1.92)]]",5,"[[14, 15], [0, 3]]",8
"[[(6.47, 6.79), (6.07, 6.39)]]",6,"[[6, 7], [6, 7]]",4
"[[(10.13, 10.45), (11.32, 11.64)]]",3,"[[8, 11], [8, 15]]",32
"[[(2.22, 2.54), (9.63, 9.95)]]",5,"[[2, 3], [8, 11]]",8
