SRC Query,Depth,BBoxes,Data Size
"[[(6.33, 7.93), (11.34, 12.94)]]",0,"[(0, 15), (0, 15)]",256
"[[(1.45, 3.05), (3.98, 5.58)]]",2,"[[0, 7], [0, 7]]",64
"[[(4.65, 6.25), (3.04, 4.64)]]",3,"[[4, 7], [0, 7]]",32
"[[(6.94, 8.54), (2.02, 3.62)]]",0,"[(0, 15), (0, 15)]",256
"[[(2.18, 3.78), (6.95, 8.55)]]",1,"[[0, 7], (0, 15)]",128
"[[(4.98, 6.58), (4.85, 6.45)]]",4,"[[4, 7], [4, 7]]",16
"[[(10.13, 11.73), (8.27, 9.87)]]",2,"[[8, 15], [8, 15]]",64
"[[(2.85, 4.45), (5.73, 7.33)]]",1,"[[0, 7], (0, 15)]",128
"[[(0.52, 2.12), (2.71, 4.31)]]",3,"[[0, 3], [0, 7]]",32
"[[(0.23, 1.83), (7.39, 8.99)]]",1,"[[0, 7], (0, 15)]",128
"[[(12.72, 14.32), (3.04, 4.64)]]",3,"[[12, 15], [0, 7]]",32
"[[(9.27, 10.87), (12.47, 14.07)]]",4,"[[8, 11], [12, 15]]",16
"[[(1.86, 3.46), (2.39, 3.99)]]",2,"[[0, 7], [0, 7]]",64
"[[(13.24, 14.84), (13.2, 14.8)]]",4,"[[12, 15], [12, 15]]",16
"[[(3.24, 4.84), (7.54, 9.14)]]",1,"[[0, 7], (0, 15)]",128
"[[(5.14, 6.74), (7.63, 9.23)]]",1,"[[0, 7], (0, 15)]",128
"[[(10.24, 11.84), (6.88, 8.48)]]",1,"[[8, 15], (0, 15)]",128
"[[(10.11, 11.71), (3.65, 5.25)]]",2,"[[8, 15], [0, 7]]",64
"[[(8.66, 10.26), (10.04, 11.64)]]",3,"[[8, 11], [8, 15]]",32
"[[(6.12, 7.72), (7.69, 9.29)]]",0,"[(0, 15), (0, 15)]",256
"[[(3.16, 4.76), (1.94, 3.54)]]",2,"[[0, 7], [0, 7]]",64
"[[(7.07, 8.67), (9.13, 10.73)]]",0,"[(0, 15), (0, 15)]",256
"[[(4.89, 6.49), (3.09, 4.69)]]",3,"[[4, 7], [0, 7]]",32
"[[(8.64, 10.24), (6.94, 8.54)]]",1,"[[8, 15], (0, 15)]",128
"[[(6.05, 7.65), (4.28, 5.88)]]",0,"[(0, 15), (0, 15)]",256
"[[(2.7, 4.3), (3.72, 5.32)]]",2,"[[0, 7], [0, 7]]",64
"[[(13.01, 14.61), (4.63, 6.23)]]",4,"[[12, 15], [4, 7]]",16
"[[(5.14, 6.74), (2.58, 4.18)]]",3,"[[4, 7], [0, 7]]",32
"[[(8.9, 10.5), (0.0, 1.6)]]",4,"[[8, 11], [0, 3]]",16
"[[(0.53, 2.13), (2.51, 4.11)]]",3,"[[0, 3], [0, 7]]",32
"[[(8.62, 10.22), (3.13, 4.73)]]",3,"[[8, 11], [0, 7]]",32
"[[(9.39, 10.99), (7.78, 9.38)]]",1,"[[8, 15], (0, 15)]",128
"[[(9.08, 10.68), (12.21, 13.81)]]",4,"[[8, 11], [12, 15]]",16
"[[(7.7, 9.3), (4.53, 6.13)]]",0,"[(0, 15), (0, 15)]",256
"[[(4.71, 6.31), (2.53, 4.13)]]",3,"[[4, 7], [0, 7]]",32
"[[(9.75, 11.35), (10.79, 12.39)]]",2,"[[8, 15], [8, 15]]",64
"[[(6.04, 7.64), (3.6, 5.2)]]",0,"[(0, 15), (0, 15)]",256
"[[(7.98, 9.58), (2.63, 4.23)]]",0,"[(0, 15), (0, 15)]",256
"[[(12.72, 14.32), (4.91, 6.51)]]",4,"[[12, 15], [4, 7]]",16
"[[(8.98, 10.58), (7.7, 9.3)]]",1,"[[8, 15], (0, 15)]",128
"[[(3.37, 4.97), (0.36, 1.96)]]",2,"[[0, 7], [0, 7]]",64
"[[(0.19, 1.79), (7.3, 8.9)]]",1,"[[0, 7], (0, 15)]",128
"[[(3.95, 5.55), (10.57, 12.17)]]",2,"[[0, 7], [8, 15]]",64
"[[(0.88, 2.48), (13.28, 14.88)]]",4,"[[0, 3], [12, 15]]",16
"[[(0.14, 1.74), (10.52, 12.12)]]",3,"[[0, 3], [8, 15]]",32
"[[(7.57, 9.17), (8.93, 10.53)]]",0,"[(0, 15), (0, 15)]",256
"[[(1.45, 3.05), (9.3, 10.9)]]",2,"[[0, 7], [8, 15]]",64
"[[(1.67, 3.27), (12.4, 14.0)]]",2,"[[0, 7], [8, 15]]",64
"[[(10.88, 12.48), (0.96, 2.56)]]",2,"[[8, 15], [0, 7]]",64
"[[(12.02, 13.62), (9.94, 11.54)]]",3,"[[12, 15], [8, 15]]",32
"[[(1.78, 3.38), (11.08, 12.68)]]",2,"[[0, 7], [8, 15]]",64
"[[(1.77, 3.37), (10.81, 12.41)]]",2,"[[0, 7], [8, 15]]",64
"[[(9.87, 11.47), (2.38, 3.98)]]",2,"[[8, 15], [0, 7]]",64
"[[(9.46, 11.06), (5.46, 7.06)]]",1,"[[8, 15], (0, 15)]",128
"[[(5.44, 7.04), (10.87, 12.47)]]",0,"[(0, 15), (0, 15)]",256
"[[(11.12, 12.72), (3.07, 4.67)]]",2,"[[8, 15], [0, 7]]",64
"[[(0.96, 2.56), (9.36, 10.96)]]",4,"[[0, 3], [8, 11]]",16
"[[(12.28, 13.88), (4.33, 5.93)]]",4,"[[12, 15], [4, 7]]",16
"[[(10.93, 12.53), (5.96, 7.56)]]",1,"[[8, 15], (0, 15)]",128
"[[(6.1, 7.7), (4.06, 5.66)]]",0,"[(0, 15), (0, 15)]",256
"[[(12.56, 14.16), (3.01, 4.61)]]",3,"[[12, 15], [0, 7]]",32
"[[(9.39, 10.99), (9.27, 10.87)]]",4,"[[8, 11], [8, 11]]",16
"[[(6.52, 8.12), (6.32, 7.92)]]",0,"[(0, 15), (0, 15)]",256
"[[(12.7, 14.3), (9.82, 11.42)]]",3,"[[12, 15], [8, 15]]",32
"[[(2.09, 3.69), (10.67, 12.27)]]",2,"[[0, 7], [8, 15]]",64
"[[(8.38, 9.98), (1.48, 3.08)]]",3,"[[8, 11], [0, 7]]",32
"[[(7.32, 8.92), (4.76, 6.36)]]",0,"[(0, 15), (0, 15)]",256
"[[(6.13, 7.73), (3.92, 5.52)]]",0,"[(0, 15), (0, 15)]",256
"[[(3.27, 4.87), (3.38, 4.98)]]",2,"[[0, 7], [0, 7]]",64
"[[(1.99, 3.59), (10.55, 12.15)]]",2,"[[0, 7], [8, 15]]",64
"[[(10.36, 11.96), (4.74, 6.34)]]",2,"[[8, 15], [0, 7]]",64
"[[(1.57, 3.17), (11.46, 13.06)]]",2,"[[0, 7], [8, 15]]",64
"[[(10.07, 11.67), (11.79, 13.39)]]",2,"[[8, 15], [8, 15]]",64
"[[(5.18, 6.78), (3.83, 5.43)]]",3,"[[4, 7], [0, 7]]",32
"[[(4.61, 6.21), (3.27, 4.87)]]",3,"[[4, 7], [0, 7]]",32
"[[(9.71, 11.31), (10.92, 12.52)]]",2,"[[8, 15], [8, 15]]",64
"[[(0.37, 1.97), (1.5, 3.1)]]",3,"[[0, 3], [0, 7]]",32
"[[(9.48, 11.08), (9.8, 11.4)]]",2,"[[8, 15], [8, 15]]",64
"[[(5.61, 7.21), (11.23, 12.83)]]",0,"[(0, 15), (0, 15)]",256
"[[(8.25, 9.85), (2.11, 3.71)]]",3,"[[8, 11], [0, 7]]",32
"[[(0.61, 2.21), (9.78, 11.38)]]",3,"[[0, 3], [8, 15]]",32
"[[(4.02, 5.62), (11.89, 13.49)]]",3,"[[4, 7], [8, 15]]",32
"[[(2.71, 4.31), (0.83, 2.43)]]",2,"[[0, 7], [0, 7]]",64
"[[(9.26, 10.86), (10.63, 12.23)]]",3,"[[8, 11], [8, 15]]",32
"[[(2.47, 4.07), (11.05, 12.65)]]",2,"[[0, 7], [8, 15]]",64
"[[(8.29, 9.89), (12.47, 14.07)]]",4,"[[8, 11], [12, 15]]",16
"[[(12.0, 13.6), (10.81, 12.41)]]",3,"[[12, 15], [8, 15]]",32
"[[(2.34, 3.94), (0.7, 2.3)]]",2,"[[0, 7], [0, 7]]",64
"[[(5.56, 7.16), (3.8, 5.4)]]",0,"[(0, 15), (0, 15)]",256
"[[(7.85, 9.45), (0.13, 1.73)]]",0,"[(0, 15), (0, 15)]",256
"[[(11.18, 12.78), (10.87, 12.47)]]",2,"[[8, 15], [8, 15]]",64
"[[(0.77, 2.37), (6.39, 7.99)]]",1,"[[0, 7], (0, 15)]",128
"[[(1.44, 3.04), (9.01, 10.61)]]",2,"[[0, 7], [8, 15]]",64
"[[(11.26, 12.86), (2.84, 4.44)]]",2,"[[8, 15], [0, 7]]",64
"[[(5.95, 7.55), (12.56, 14.16)]]",0,"[(0, 15), (0, 15)]",256
"[[(4.76, 6.36), (1.49, 3.09)]]",3,"[[4, 7], [0, 7]]",32
"[[(3.62, 5.22), (0.56, 2.16)]]",2,"[[0, 7], [0, 7]]",64
"[[(12.19, 13.79), (1.11, 2.71)]]",4,"[[12, 15], [0, 3]]",16
"[[(0.46, 2.06), (6.34, 7.94)]]",1,"[[0, 7], (0, 15)]",128
"[[(6.78, 8.38), (12.27, 13.87)]]",0,"[(0, 15), (0, 15)]",256
"[[(8.46, 10.06), (5.97, 7.57)]]",1,"[[8, 15], (0, 15)]",128
"[[(2.2, 3.8), (3.93, 5.53)]]",2,"[[0, 7], [0, 7]]",64
"[[(10.79, 12.39), (10.02, 11.62)]]",2,"[[8, 15], [8, 15]]",64
"[[(3.98, 5.58), (8.31, 9.91)]]",2,"[[0, 7], [8, 15]]",64
