BRC Query,Data Size
"[[(7.402547022941156, 9.352732099634595), (51.59971624896439, 52.885712393819645)]]",207
"[[(9.189697248662805, 10.693689104607687), (51.08821468353938, 52.972570740211346)]]",127
"[[(7.202065846152301, 8.233850454174254), (51.92796286482217, 53.413202939277944)]]",31
"[[(10.510468789687135, 11.512830202004961), (50.14800225030701, 51.95702901084757)]]",46
"[[(7.869777677162766, 9.92966244360733), (52.227355838845305, 53.261654857291084)]]",74
"[[(6.863446409416176, 8.470505143994473), (52.399351097319, 53.826776348445705)]]",0
"[[(7.809576765542333, 9.282874975492339), (48.24963611123589, 49.49820789182284)]]",60
"[[(8.904861134384573, 10.460790609538162), (49.17999019644057, 50.438849305912534)]]",53
"[[(7.820374975545512, 9.335705361044342), (49.43850564241486, 50.46260097442277)]]",131
"[[(10.883161986752194, 12.50708639546978), (51.04581689724499, 52.25426429769354)]]",45
"[[(11.650176328200516, 13.614391372752287), (48.66843006682472, 50.04146454307707)]]",0
"[[(10.308547197350556, 12.105970968410197), (52.38700111940708, 53.86028859269171)]]",55
"[[(10.845830831565639, 12.59741094723711), (49.50045622863371, 51.15928098268459)]]",67
"[[(11.105403352474898, 13.054202207041445), (50.42110591079158, 52.08152469196551)]]",75
"[[(6.908388473406017, 8.180560668498442), (51.75305334319124, 53.21760291449292)]]",70
"[[(7.593814550995294, 9.209155161652962), (51.3227951667584, 53.07906240353464)]]",223
"[[(8.59212382435027, 10.084309551598775), (50.43543516594775, 52.308263947238224)]]",124
"[[(9.315928108295541, 10.756865383130924), (50.35002063809536, 51.383181566413676)]]",66
"[[(6.952743967459025, 8.741411133602693), (52.600148556921006, 54.26525581401646)]]",0
"[[(8.685654446782952, 9.876658483587034), (50.40722078424117, 52.508374213099174)]]",142
"[[(10.551268489056312, 12.15631455259101), (52.039785164398715, 53.300112647757196)]]",65
"[[(9.280455660053674, 11.348409718197004), (50.75172580016667, 52.266527254112376)]]",109
"[[(8.07032121292445, 9.684762074365485), (52.48127367234592, 53.487675033736465)]]",0
"[[(10.616266876604062, 12.536236704530022), (52.15783187386863, 53.9881213236461)]]",72
"[[(10.742405365805418, 12.323973390686906), (50.67678018858283, 52.15453436275708)]]",68
