SRC Query,Depth,BBoxes,Data Size
"[[(6.8644485388910566, 7.819064351543307), (49.7114060823035, 50.414113546376676)]]",4,"[[6.7375, 8.401944444], [48.11722222, 50.94805556]]",102
"[[(7.809040089072051, 8.440245298650188), (48.58384840528453, 49.510490754067334)]]",2,"[[6.7375, 9.675277778], [48.11722222, 51.34805556]]",410
"[[(10.451813924446764, 11.2714982624456), (53.70889112831972, 54.4042761468673)]]",7,"[[10.25, 12.01138889], [53.68222222, 54.79805556]]",13
"[[(12.840474525723211, 13.451547881427716), (51.9337937994542, 52.84361815624668)]]",1,"[[9.675277778, 13.80833333], (48.11722222, 54.79805556)]",821
"[[(8.174186021521935, 9.005819944145797), (49.74410941922999, 50.363635220508996)]]",2,"[[6.7375, 9.675277778], [48.11722222, 51.34805556]]",410
"[[(11.887395874400063, 12.713468634229983), (52.428941035388746, 53.18515936581515)]]",1,"[[9.675277778, 13.80833333], (48.11722222, 54.79805556)]",821
"[[(12.671793424820363, 13.521261255242088), (53.57278296447198, 54.443426451427534)]]",2,"[[9.675277778, 13.80833333], [52.43388889, 54.79805556]]",411
"[[(8.34731915862497, 9.335065409180807), (49.75953856655278, 50.613409246058694)]]",2,"[[6.7375, 9.675277778], [48.11722222, 51.34805556]]",410
"[[(10.658921942359035, 11.202707672343946), (48.48689034317884, 49.18675826389606)]]",2,"[[9.675277778, 13.80833333], [48.11722222, 52.43388889]]",410
"[[(11.394188186653146, 11.824138629849832), (49.09099959718488, 49.69254852328616)]]",4,"[[11.0775, 13.80833333], [48.11722222, 50.84472222]]",102
"[[(11.648083465926547, 12.23355197864958), (52.86780879548252, 53.60874506006899)]]",4,"[[9.675277778, 13.32694444], [52.68833333, 54.79805556]]",103
"[[(10.6790183424106, 11.133298210747185), (48.509884471338374, 49.13839435542737)]]",2,"[[9.675277778, 13.80833333], [48.11722222, 52.43388889]]",410
"[[(11.192251736783925, 11.822550148785924), (53.45763021090549, 53.889762604090265)]]",5,"[[9.675277778, 12.01138889], [52.68833333, 54.79805556]]",51
"[[(9.194722900140953, 9.68219006988292), (54.25215043774548, 54.79805556)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(8.53990227418712, 9.039646320932697), (53.66117225495602, 54.25630880664235)]]",4,"[[7.676666667, 9.675277778], [51.98722222, 54.79805556]]",103
"[[(9.560685187103825, 9.988373965520655), (48.19106467911984, 48.98660317873839)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(7.3097957766938775, 8.197730381064549), (50.905290075303654, 51.602325268311546)]]",1,"[[6.7375, 9.675277778], (48.11722222, 54.79805556)]",821
"[[(7.00043378072233, 7.939057757016531), (49.30584372619302, 49.835271768743894)]]",4,"[[6.7375, 8.401944444], [48.11722222, 50.94805556]]",102
"[[(11.459426914456062, 12.040019891631655), (53.870462291593746, 54.79805556)]]",4,"[[9.675277778, 13.32694444], [52.68833333, 54.79805556]]",103
"[[(10.161182624538217, 10.955276202282493), (52.35702644160498, 53.226191818064)]]",1,"[[9.675277778, 13.80833333], (48.11722222, 54.79805556)]",821
"[[(7.732566068799517, 8.204694401872212), (48.65172325820253, 49.478790594131056)]]",9,"[[7.600833333, 8.394166667], [48.11722222, 50.16277778]]",3
"[[(10.370567206519986, 10.89173460839342), (53.83077378038829, 54.69607467186477)]]",7,"[[10.25, 12.01138889], [53.68222222, 54.79805556]]",13
"[[(9.876055927122945, 10.673009682825866), (53.45639727312356, 54.32592101412874)]]",5,"[[9.675277778, 12.01138889], [52.68833333, 54.79805556]]",51
"[[(8.574152276542158, 9.28914699306015), (48.45060112426074, 49.20170396585076)]]",4,"[[8.401944444, 9.675277778], [48.11722222, 50.04666667]]",102
"[[(12.124729944746257, 12.97483406065947), (53.94712973568154, 54.65995935944321)]]",7,"[[12.12277778, 13.32694444], [53.52138889, 54.79805556]]",13
"[[(9.205909457122857, 9.75391223178007), (54.11765231753149, 54.7197392316709)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(12.119353278412383, 12.572964730071128), (49.798594934807994, 50.49354247407455)]]",9,"[[11.79138889, 13.80833333], [48.27916667, 50.84472222]]",4
"[[(9.255072363456582, 10.176518113402782), (52.23971012871991, 52.9761316119132)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(10.694970599004916, 11.531400009284273), (53.531417877650554, 53.99077357290627)]]",5,"[[9.675277778, 12.01138889], [52.68833333, 54.79805556]]",51
"[[(9.248632974567672, 10.202301432673915), (48.399595450522796, 49.00520571147955)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(7.54832548912091, 8.003949776128422), (52.452187466606716, 53.1721448521022)]]",2,"[[6.7375, 9.675277778], [51.34805556, 54.79805556]]",411
"[[(12.917187677512729, 13.69271662265227), (51.84289176345476, 52.460115441339674)]]",1,"[[9.675277778, 13.80833333], (48.11722222, 54.79805556)]",821
"[[(11.216909629461012, 11.729003551139684), (51.40139481760492, 52.140383881568766)]]",7,"[[11.0775, 11.98055556], [51.16, 52.43388889]]",13
"[[(11.70902758001223, 12.281054851676915), (52.50147587333803, 53.27165857809765)]]",3,"[[9.675277778, 13.32694444], [52.43388889, 54.79805556]]",205
"[[(11.438175713357872, 12.221440760374449), (49.76686256795437, 50.25119232702041)]]",4,"[[11.0775, 13.80833333], [48.11722222, 50.84472222]]",102
"[[(8.886502130909651, 9.839655639583707), (52.737923965539075, 53.426173408046914)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(8.241062173862172, 8.882585215257304), (50.457856619650336, 51.2115863478872)]]",2,"[[6.7375, 9.675277778], [48.11722222, 51.34805556]]",410
"[[(7.87307247646206, 8.397320814428486), (52.29261742776984, 53.092093647757345)]]",9,"[[7.676666667, 8.674444444], [52.13055556, 54.79805556]]",3
"[[(11.326998401646449, 11.827112173849779), (50.745374697271146, 51.48208419596189)]]",3,"[[11.0775, 13.80833333], [48.11722222, 52.43388889]]",205
"[[(10.829036788807915, 11.413575368936677), (48.134614732449165, 48.86486525266146)]]",2,"[[9.675277778, 13.80833333], [48.11722222, 52.43388889]]",410
"[[(9.145400913962689, 9.780387593845072), (53.19032455825648, 53.875555458835024)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(11.159038098277218, 11.622809024673069), (51.14985155898951, 51.60226734045081)]]",5,"[[11.0775, 12.26444444], [50.84472222, 52.43388889]]",51
"[[(13.278025060393045, 13.80833333), (52.26462318921486, 52.732514058670176)]]",1,"[[9.675277778, 13.80833333], (48.11722222, 54.79805556)]",821
"[[(10.25964656954443, 10.944010453008609), (51.0217206675685, 51.94329723333832)]]",3,"[[9.675277778, 11.0775], [48.11722222, 52.43388889]]",205
"[[(10.187409512832883, 11.096111185794369), (54.0777984669119, 54.767549864743124)]]",6,"[[9.675277778, 12.01138889], [53.68222222, 54.79805556]]",26
"[[(9.571760295357281, 10.518477665718414), (52.76284741644831, 53.43495288371167)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(7.617751691703408, 8.522007836092394), (52.48179672556536, 53.29115465728716)]]",2,"[[6.7375, 9.675277778], [51.34805556, 54.79805556]]",411
"[[(6.792911932765981, 7.306605773609562), (49.79880967595268, 50.71449188905801)]]",4,"[[6.7375, 8.401944444], [48.11722222, 50.94805556]]",102
"[[(9.403305023750661, 10.162402572177786), (53.16420675560312, 53.94107070565633)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(8.422265145230138, 9.225298588067647), (50.587890046822494, 51.02997570106753)]]",4,"[[8.401944444, 9.675277778], [50.04666667, 51.34805556]]",103
"[[(7.587499451133513, 8.03371347025629), (48.77125605343109, 49.5143881751178)]]",6,"[[7.219722222, 8.401944444], [48.11722222, 50.43166667]]",25
"[[(12.18520473593823, 12.630022508732319), (52.224950324022004, 53.00498759005815)]]",1,"[[9.675277778, 13.80833333], (48.11722222, 54.79805556)]",821
"[[(13.093199571601627, 13.560317732786679), (50.75144079870959, 51.27949886412273)]]",3,"[[11.0775, 13.80833333], [48.11722222, 52.43388889]]",205
"[[(10.822495791867706, 11.496717043902496), (53.62662792500622, 54.31644527379943)]]",5,"[[9.675277778, 12.01138889], [52.68833333, 54.79805556]]",51
