SRC Query,Depth,BBoxes,Data Size
"[[(9.42793044521158, 10.85789470296425), (51.95384088465689, 53.08792713530408)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(8.418331710467646, 9.804028611910208), (49.071832652079486, 50.274956928202045)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(8.941972788609814, 9.989531598784767), (52.99302968901195, 54.43473933904062)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(10.177373992194493, 11.255131823240674), (52.84930778376795, 54.258527092991265)]]",5,"[[9.675277778, 12.01138889], [52.68833333, 54.79805556]]",51
"[[(7.088142493056917, 8.113586473904101), (48.5701214314732, 50.10584435891135)]]",4,"[[6.7375, 8.401944444], [48.11722222, 50.94805556]]",102
"[[(11.091103183957822, 12.118272920278255), (50.70682286450037, 51.90261860311832)]]",3,"[[11.0775, 13.80833333], [48.11722222, 52.43388889]]",205
"[[(10.483455658246305, 11.681688761544901), (49.0336915876489, 50.165357627787174)]]",2,"[[9.675277778, 13.80833333], [48.11722222, 52.43388889]]",410
"[[(10.105820449022985, 11.270713116831494), (49.90535549190438, 51.32475820390178)]]",2,"[[9.675277778, 13.80833333], [48.11722222, 52.43388889]]",410
"[[(9.32561968796989, 10.635865285703938), (53.07466024865565, 54.543682460684266)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
"[[(10.756613542855256, 11.806987481090653), (52.44512496347701, 53.76123779902323)]]",3,"[[9.675277778, 13.32694444], [52.43388889, 54.79805556]]",205
"[[(7.268789317054043, 8.592180604827234), (53.03727178646989, 54.369041595552595)]]",2,"[[6.7375, 9.675277778], [51.34805556, 54.79805556]]",411
"[[(12.221285306058249, 13.411654801497669), (52.72891636467882, 53.83396133712936)]]",2,"[[9.675277778, 13.80833333], [52.43388889, 54.79805556]]",411
"[[(12.06667402202633, 13.125642870961444), (52.41925888196951, 53.73740637796888)]]",1,"[[9.675277778, 13.80833333], (48.11722222, 54.79805556)]",821
"[[(8.8371238605173, 10.13182641007905), (49.8265886820243, 51.30514543161667)]]",0,"[(6.7375, 13.80833333), (48.11722222, 54.79805556)]",1642
