BRC Query,Data Size
"[[(11.124887622694985, 11.719127041987623), (51.13066791670506, 51.59585512480147)]]",1
"[[(13.344073567617748, 13.80833333), (49.67715048110826, 50.268907915395964)]]",0
"[[(12.960312685401883, 13.635250727551988), (52.607172891456976, 52.99669696594401)]]",25
"[[(10.817090117434361, 11.013685003662735), (48.7826926766365, 49.38672253302281)]]",0
"[[(10.25515732119782, 10.819146574493196), (50.92718780315024, 51.09421829218487)]]",12
"[[(7.337881616462727, 8.270038868893453), (51.351229528955834, 51.56176958796105)]]",61
"[[(9.535280841359846, 10.20306689730427), (51.063486514144195, 51.57798433197807)]]",10
"[[(8.716641704176514, 9.185269055162731), (53.184639072088785, 53.55273575879755)]]",0
"[[(10.249114950934548, 10.497244467491043), (54.54352680350091, 54.79805556)]]",0
"[[(10.439820400469294, 11.323848324488889), (52.99875442527446, 53.92465827516142)]]",5
"[[(10.32249387808104, 10.91151113160156), (51.443724403920164, 52.22841447038148)]]",1
"[[(8.533751411996809, 9.091882249271434), (53.3368608252109, 53.82431223954311)]]",0
"[[(9.325555395689625, 10.175972916088556), (54.0670910317367, 54.79805556)]]",16
"[[(8.413746490694631, 9.387690815598939), (52.82879203169717, 53.0965354061311)]]",0
"[[(8.279278811796726, 8.640104302321017), (48.80960013790733, 49.45848408836356)]]",17
"[[(10.222054125821362, 11.196243518668243), (51.07661458341635, 51.98174147830103)]]",6
"[[(10.742786755498184, 11.642279507405322), (50.87747350881574, 51.358534138168636)]]",31
"[[(8.093227707726207, 8.322200144239694), (48.76031246933841, 49.71500478332247)]]",0
"[[(8.36926221778894, 8.895265638814747), (53.656200050595956, 54.632133636974096)]]",0
"[[(10.079655753584685, 10.316367487453878), (53.43805769681955, 53.58876075835875)]]",4
"[[(8.541988159096567, 8.937357406286202), (50.507998408267156, 51.29231075745888)]]",0
"[[(7.835038425637499, 8.120674346397188), (50.695602424184905, 51.6782387468277)]]",4
"[[(8.467079276869171, 8.853417023154012), (54.160180112871494, 54.79805556)]]",0
"[[(12.598164164982965, 13.21562812662696), (48.25925841858329, 48.56414906150989)]]",0
"[[(10.597643699248405, 11.0392513834329), (49.83753444666125, 50.790937958597)]]",3
"[[(7.999064391454789, 8.582411033544), (54.3875058247747, 54.563556636712086)]]",0
"[[(7.567939339009877, 8.007668453861784), (48.51034321403166, 49.30274024296427)]]",0
"[[(12.242742476191419, 12.536199478040125), (54.35084669192586, 54.79805556)]]",0
"[[(10.923413286817976, 11.456695386933875), (52.593287175839485, 53.470559375061605)]]",0
"[[(9.625720475123154, 9.851505179874218), (54.54090141466179, 54.79805556)]]",0
