,BRC Size,SRC Size,SRC Depth,Diff,F/P %,Error %
0,0,3,15,3,inf,0.0
1,1,3754,5,3753,3754.0,0.02663825253063399
2,0,938,7,938,inf,0.0
3,0,4,15,4,inf,0.0
4,0,469,8,469,inf,0.0
5,0,3,15,3,inf,0.0
6,0,938,7,938,inf,0.0
7,0,60071,1,60071,inf,0.0
8,0,15018,3,15018,inf,0.0
9,2,30036,2,30034,15018.0,0.006658676255160473
10,9,120143,0,120134,13349.222222222223,0.0074910731378440695
11,62,7509,4,7447,121.11290322580645,0.8256758556398988
12,2447,120143,0,117696,49.09807928075194,2.036739552033826
13,847,120143,0,119296,141.84533648170012,0.7049932164171029
14,0,3,15,3,inf,0.0
15,0,3754,5,3754,inf,0.0
16,0,1877,6,1877,inf,0.0
17,0,29,12,29,inf,0.0
18,79,234,9,155,2.962025316455696,33.76068376068376
19,0,1877,6,1877,inf,0.0
20,59,7509,4,7450,127.27118644067797,0.7857237981089359
21,3,117,10,114,39.0,2.564102564102564
22,0,117,10,117,inf,0.0
23,698,120143,0,119445,172.1246418338109,0.5809743389127956
24,0,7509,4,7509,inf,0.0
25,0,469,8,469,inf,0.0
26,9,29,12,20,3.2222222222222223,31.03448275862069
27,2,29,12,27,14.5,6.896551724137931
28,0,60071,1,60071,inf,0.0
29,61,120143,0,120082,1969.5573770491803,0.05077282904538758
30,0,1877,6,1877,inf,0.0
31,0,3,15,3,inf,0.0
32,0,469,8,469,inf,0.0
33,0,3,15,3,inf,0.0
34,114,234,9,120,2.0526315789473686,48.717948717948715
35,0,3,15,3,inf,0.0
36,0,1877,6,1877,inf,0.0
37,0,1877,6,1877,inf,0.0
38,0,938,7,938,inf,0.0
39,11,60071,1,60060,5461.0,0.018311664530305805
40,3069,60071,1,57002,19.57347670250896,5.10895440395532
41,8,1877,6,1869,234.625,0.42621204049014383
42,0,234,9,234,inf,0.0
43,98,1877,6,1779,19.153061224489797,5.221097496004262
44,0,3754,5,3754,inf,0.0
45,0,939,7,939,inf,0.0
46,93,938,7,845,10.086021505376344,9.914712153518124
47,0,117,10,117,inf,0.0
48,0,1877,6,1877,inf,0.0
49,8,469,8,461,58.625,1.7057569296375266
50,0,469,8,469,inf,0.0
51,79,234,9,155,2.962025316455696,33.76068376068376
52,0,3754,5,3754,inf,0.0
53,524,30036,2,29512,57.3206106870229,1.7445731788520442
54,9,60071,1,60062,6674.555555555556,0.014982270979341114
55,0,3,15,3,inf,0.0
56,61,7509,4,7448,123.09836065573771,0.8123585031295778
57,1,938,7,937,938.0,0.10660980810234541
58,30807,120143,0,89336,3.899860421332814,25.641943350840247
59,0,14,13,14,inf,0.0
60,114,120143,0,120029,1053.8859649122808,0.09488692641269154
61,0,117,10,117,inf,0.0
62,0,3,15,3,inf,0.0
63,8332,120143,0,111811,14.419467114738358,6.935069042724088
64,0,939,7,939,inf,0.0
65,0,3754,5,3754,inf,0.0
66,0,120143,0,120143,inf,0.0
67,0,58,11,58,inf,0.0
68,11,469,8,458,42.63636363636363,2.345415778251599
69,0,3,15,3,inf,0.0
70,0,58,11,58,inf,0.0
71,0,3,15,3,inf,0.0
72,1,120143,0,120142,120143.0,0.0008323414597604522
73,172,234,9,62,1.3604651162790697,73.50427350427351
74,119,15018,3,14899,126.2016806722689,0.7923824743640964
75,0,14,13,14,inf,0.0
76,58,120143,0,120085,2071.4310344827586,0.048275804666106224
77,903,30036,2,29133,33.262458471760795,3.006392329204954
78,90,469,8,379,5.211111111111111,19.189765458422176
79,46,1877,6,1831,40.80434782608695,2.450719232818327
80,0,60071,1,60071,inf,0.0
81,0,14,13,14,inf,0.0
82,0,1877,6,1877,inf,0.0
83,0,3,15,3,inf,0.0
84,10,7509,4,7499,750.9,0.13317352510320948
85,0,29,12,29,inf,0.0
86,0,7509,4,7509,inf,0.0
87,0,234,9,234,inf,0.0
88,750,120143,0,119393,160.19066666666666,0.6242560948203391
89,0,8,14,8,inf,0.0
90,0,3754,5,3754,inf,0.0
91,10985,120143,0,109158,10.937005006827492,9.143270935468568
92,0,7509,4,7509,inf,0.0
93,0,3,15,3,inf,0.0
94,0,3,15,3,inf,0.0
95,0,3,15,3,inf,0.0
96,0,3,15,3,inf,0.0
97,2,939,7,937,469.5,0.21299254526091588
98,281,60071,1,59790,213.77580071174378,0.46777979391053914
99,2,14,13,12,7.0,14.285714285714285
100,28242,120143,0,91901,4.254054245450039,23.506987506554687
101,0,938,7,938,inf,0.0
102,0,938,7,938,inf,0.0
103,0,7509,4,7509,inf,0.0
104,628,7509,4,6881,11.957006369426752,8.363297376481556
105,12535,120143,0,107608,9.584603111288393,10.433400198097267
106,0,3,15,3,inf,0.0
107,101,7509,4,7408,74.34653465346534,1.3450526035424157
108,0,3754,5,3754,inf,0.0
109,6063,30036,2,23973,4.953983176645225,20.185777067518977
110,10,7509,4,7499,750.9,0.13317352510320948
111,0,117,10,117,inf,0.0
112,8,120143,0,120135,15017.875,0.006658731678083617
113,0,58,11,58,inf,0.0
114,0,7509,4,7509,inf,0.0
115,0,60071,1,60071,inf,0.0
116,0,3,15,3,inf,0.0
