SRC Query,Depth,BBoxes,Data Size
"[6.22, 9.87, 8.46, 12.11]",3,"[6, 8, 9, 15]",32
"[9.55, 3.08, 11.79, 5.32]",2,"[8, 0, 15, 7]",64
"[3.89, 8.86, 6.13, 11.1]",2,"[0, 8, 7, 15]",64
"[2.38, 4.67, 4.62, 6.91]",4,"[2, 4, 5, 7]",16
"[5.1, 1.09, 7.34, 3.33]",2,"[4, 0, 11, 7]",64
"[12.14, 10.14, 14.38, 12.38]",4,"[12, 10, 15, 13]",16
"[7.96, 1.79, 10.2, 4.03]",2,"[4, 0, 11, 7]",64
"[11.78, 9.4, 14.02, 11.64]",2,"[8, 8, 15, 15]",64
"[0.81, 0.58, 3.05, 2.82]",2,"[0, 0, 7, 7]",64
"[1.13, 12.3, 3.37, 14.54]",2,"[0, 8, 7, 15]",64
"[10.07, 0.62, 12.31, 2.86]",4,"[10, 0, 13, 3]",16
"[6.45, 4.5, 8.69, 6.74]",4,"[6, 4, 9, 7]",16
"[8.67, 4.55, 10.91, 6.79]",4,"[8, 4, 11, 7]",16
"[2.28, 3.02, 4.52, 5.26]",3,"[2, 0, 5, 7]",32
"[7.79, 3.79, 10.03, 6.03]",2,"[4, 0, 11, 7]",64
"[4.45, 9.63, 6.69, 11.87]",3,"[4, 8, 7, 15]",32
"[5.99, 7.13, 8.23, 9.37]",2,"[4, 4, 11, 11]",64
"[12.34, 10.77, 14.58, 13.01]",3,"[12, 8, 15, 15]",32
"[9.3, 1.16, 11.54, 3.4]",2,"[8, 0, 15, 7]",64
"[10.77, 7.26, 13.01, 9.5]",2,"[8, 4, 15, 11]",64
"[1.23, 7.43, 3.47, 9.67]",2,"[0, 4, 7, 11]",64
"[12.25, 7.62, 14.49, 9.86]",3,"[12, 4, 15, 11]",32
"[12.69, 4.37, 14.93, 6.61]",4,"[12, 4, 15, 7]",16
"[11.48, 2.41, 13.72, 4.65]",2,"[8, 0, 15, 7]",64
"[12.33, 1.35, 14.57, 3.59]",3,"[12, 0, 15, 7]",32
"[10.71, 7.31, 12.95, 9.55]",3,"[10, 4, 13, 11]",32
"[4.86, 6.77, 7.1, 9.01]",2,"[4, 4, 11, 11]",64
"[4.26, 10.99, 6.5, 13.23]",3,"[4, 8, 7, 15]",32
"[10.29, 0.88, 12.53, 3.12]",3,"[10, 0, 13, 7]",32
"[3.75, 11.04, 5.99, 13.28]",2,"[0, 8, 7, 15]",64
"[6.65, 3.43, 8.89, 5.67]",3,"[6, 0, 9, 7]",32
"[12.54, 2.54, 14.78, 4.78]",4,"[12, 2, 15, 5]",16
"[11.71, 10.46, 13.95, 12.7]",2,"[8, 8, 15, 15]",64
"[7.12, 1.42, 9.36, 3.66]",2,"[4, 0, 11, 7]",64
"[12.72, 10.16, 14.96, 12.4]",4,"[12, 10, 15, 13]",16
"[1.38, 9.52, 3.62, 11.76]",2,"[0, 8, 7, 15]",64
"[6.27, 8.9, 8.51, 11.14]",3,"[6, 8, 9, 15]",32
"[4.66, 8.3, 6.9, 10.54]",4,"[4, 8, 7, 11]",16
"[11.11, 10.28, 13.35, 12.52]",2,"[8, 8, 15, 15]",64
"[3.89, 8.88, 6.13, 11.12]",2,"[0, 8, 7, 15]",64
"[11.33, 4.75, 13.57, 6.99]",2,"[8, 0, 15, 7]",64
"[1.86, 6.42, 4.1, 8.66]",2,"[0, 4, 7, 11]",64
"[8.98, 10.66, 11.22, 12.9]",2,"[8, 8, 15, 15]",64
"[10.0, 1.69, 12.24, 3.93]",3,"[10, 0, 13, 7]",32
"[11.66, 5.7, 13.9, 7.94]",2,"[8, 4, 15, 11]",64
"[0.87, 5.36, 3.11, 7.6]",2,"[0, 4, 7, 11]",64
"[12.24, 9.19, 14.48, 11.43]",3,"[12, 8, 15, 15]",32
"[6.56, 1.91, 8.8, 4.15]",3,"[6, 0, 9, 7]",32
"[8.91, 2.21, 11.15, 4.45]",2,"[8, 0, 15, 7]",64
"[8.03, 4.42, 10.27, 6.66]",4,"[8, 4, 11, 7]",16
"[8.26, 5.47, 10.5, 7.71]",3,"[8, 4, 11, 11]",32
"[1.73, 8.87, 3.97, 11.11]",2,"[0, 8, 7, 15]",64
"[10.14, 11.76, 12.38, 14.0]",3,"[10, 8, 13, 15]",32
"[10.63, 0.35, 12.87, 2.59]",4,"[10, 0, 13, 3]",16
"[10.92, 3.06, 13.16, 5.3]",2,"[8, 0, 15, 7]",64
"[3.14, 4.72, 5.38, 6.96]",2,"[0, 0, 7, 7]",64
"[6.68, 8.59, 8.92, 10.83]",4,"[6, 8, 9, 11]",16
"[8.65, 8.85, 10.89, 11.09]",3,"[8, 8, 11, 15]",32
