BRC Query,Data Size
"[33.43, -118.85, 35.99, -117.38]",31710
"[35.83, -119.66, 37.66, -117.21]",23758
"[33.16, -118.33, 34.21, -116.53]",24542
"[37.6, -121.16, 38.6, -118.83]",14322
"[34.06, -117.85, 36.8, -116.79]",16996
"[32.71, -117.58, 34.71, -115.88]",32228
"[33.98, -124.18, 35.76, -122.77]",0
"[35.45, -122.7, 37.36, -121.27]",9352
"[33.99, -122.29, 35.84, -121.25]",280
"[38.1, -119.73, 40.13, -118.39]",1932
"[39.12, -123.51, 41.7, -121.9]",24444
"[37.33, -117.6, 39.64, -115.82]",0
"[38.05, -122.19, 40.29, -120.11]",32564
"[38.39, -120.72, 40.95, -118.63]",13720
"[32.77, -118.61, 34.22, -116.85]",28280
"[33.69, -119.29, 35.7, -117.05]",39004
"[35.03, -120.7, 36.84, -118.27]",30926
"[36.0, -120.84, 37.72, -119.79]",10010
"[32.83, -117.26, 35.13, -115.17]",30296
"[35.15, -120.75, 36.46, -117.94]",25424
"[37.65, -118.15, 39.64, -116.72]",0
"[35.95, -120.2, 38.71, -118.35]",27776
"[34.33, -117.45, 36.34, -116.44]",8288
"[37.74, -117.96, 40.25, -115.6]",0
"[37.91, -120.32, 39.87, -118.53]",8274
"[32.91, -120.26, 35.51, -118.89]",13664
"[35.89, -121.8, 37.78, -120.16]",17822
"[36.11, -119.95, 38.26, -118.11]",22722
"[32.73, -123.1, 34.15, -121.02]",0
"[38.25, -118.61, 40.72, -116.11]",0
"[34.23, -119.51, 36.78, -118.36]",24178
"[32.65, -118.91, 33.68, -117.45]",1736
"[33.27, -121.89, 35.42, -120.76]",350
"[33.6, -123.17, 35.57, -121.67]",0
"[37.26, -122.05, 39.1, -120.18]",26390
"[32.7, -121.34, 34.41, -119.99]",0
"[33.26, -120.69, 35.92, -119.3]",17696
"[36.56, -124.24, 39.07, -123.21]",2688
"[33.51, -123.23, 35.83, -120.93]",798
"[37.04, -122.79, 39.04, -119.99]",46088
"[37.83, -122.77, 39.78, -120.57]",34132
"[35.16, -122.06, 37.22, -119.9]",22316
"[32.93, -117.37, 34.48, -114.76]",28266
"[34.57, -122.14, 37.15, -119.41]",34160
"[37.48, -122.56, 39.25, -121.54]",17612
"[38.37, -118.45, 39.44, -115.68]",0
"[36.32, -118.1, 37.64, -115.31]",5572
"[37.21, -121.65, 39.15, -120.01]",22470
"[33.91, -121.25, 36.15, -119.89]",14616
"[33.23, -122.24, 35.46, -120.32]",4760
"[34.7, -117.86, 37.31, -116.83]",9926
"[33.87, -117.23, 35.47, -114.79]",16800
