,DAG,KD
0,3,0
1,3,3
2,4,3
3,3,0
4,2,1
5,4,4
6,4,2
7,3,1
8,4,3
9,3,1
10,4,3
11,2,2
12,2,2
13,4,4
14,3,1
15,3,1
16,4,1
17,3,2
18,4,3
19,3,0
20,3,2
21,4,0
22,4,3
23,4,1
24,4,0
25,3,2
26,4,4
27,4,3
28,4,4
29,4,3
30,4,3
31,2,1
32,4,4
33,2,0
34,4,3
35,2,2
36,2,0
37,4,3
38,4,4
39,3,1
40,4,2
41,4,1
42,2,2
43,4,4
44,4,3
45,2,0
46,3,3
47,4,4
48,4,2
49,4,3
50,2,2
51,2,2
52,4,2
53,2,2
54,4,3
55,2,2
56,3,3
57,4,4
58,3,1
59,3,0
60,4,3
61,2,2
62,4,0
63,4,3
64,2,2
65,4,4
66,4,0
67,3,0
68,4,2
69,2,2
70,4,2
71,3,3
72,4,2
73,3,3
74,4,3
75,2,2
76,4,4
77,2,2
78,2,0
79,3,3
80,4,3
81,2,2
82,4,2
83,2,2
84,4,2
85,4,4
86,4,3
87,4,2
88,2,0
89,2,0
90,2,2
91,4,1
92,4,4
93,2,2
94,2,0
95,4,4
96,4,2
97,4,4
98,4,1
99,4,0
100,3,1
101,2,2
102,4,2
103,2,2
104,2,0
105,3,0
106,2,0
107,4,2
108,4,4
109,4,1
110,4,4
111,2,2
112,4,1
113,4,4
114,4,4
115,2,2
116,4,0
117,2,2
118,4,4
119,4,1
120,4,3
121,4,4
122,4,0
123,3,1
124,4,4
125,2,1
126,3,1
127,2,2
128,3,3
129,2,0
130,4,2
131,4,1
132,3,0
133,2,0
134,4,2
135,3,3
136,3,3
137,2,2
138,2,0
139,2,2
140,2,2
141,4,4
142,4,2
143,4,4
144,2,2
145,2,0
146,3,1
147,2,2
148,3,3
149,2,0
150,4,1
151,3,2
152,4,3
153,2,2
154,4,2
155,4,1
156,2,2
157,4,3
158,2,2
159,4,4
160,4,0
161,3,2
162,3,2
163,3,1
164,4,4
165,4,2
166,4,4
167,3,0
168,2,1
169,2,2
170,4,4
171,4,2
172,3,2
173,2,2
174,2,2
175,4,4
176,4,2
177,4,4
178,4,4
179,4,3
180,2,2
181,4,0
182,2,2
183,4,0
184,3,0
185,2,0
186,4,3
187,3,1
188,4,1
189,4,3
190,4,4
