,DAG,KD
0,8,3
1,8,6
2,8,8
3,8,4
4,8,3
5,9,9
6,8,8
7,10,3
8,6,6
9,6,6
10,8,8
11,6,6
12,7,7
13,6,4
14,8,8
15,6,6
16,9,7
17,7,7
18,8,6
19,8,0
20,6,6
21,6,5
22,8,7
23,7,7
24,7,5
25,6,4
26,6,6
27,7,5
28,7,6
29,7,7
30,6,4
31,8,4
32,7,1
33,8,7
34,8,3
35,9,6
36,8,2
37,8,6
38,6,6
39,8,8
40,6,4
41,6,1
42,8,5
43,8,0
44,8,0
45,8,8
46,9,9
47,8,8
48,8,8
49,7,2
50,6,4
51,6,5
52,6,6
53,8,8
54,7,5
55,9,9
56,6,0
57,6,6
58,6,2
59,8,7
60,6,5
61,8,5
62,7,7
63,7,3
64,9,9
65,6,6
66,8,6
67,6,4
68,8,4
69,6,4
70,6,6
71,9,7
72,10,8
73,9,8
74,10,8
75,6,4
76,8,8
77,9,9
78,9,7
79,10,10
80,8,3
81,7,6
82,8,6
83,6,6
84,9,5
85,8,8
86,6,6
87,6,4
88,10,9
89,8,8
90,6,6
91,6,0
92,9,2
93,8,8
94,7,5
95,6,4
96,6,2
97,7,2
98,6,0
99,6,6
100,6,5
101,7,7
102,11,11
103,7,5
104,6,4
105,6,1
106,8,5
107,7,7
108,7,5
109,9,4
110,6,4
111,6,5
112,10,6
113,8,8
114,6,2
115,7,6
116,10,10
117,7,1
118,7,7
119,7,3
120,8,8
121,8,8
122,8,4
123,6,6
124,6,4
125,9,8
126,8,8
127,8,8
128,7,7
129,9,7
130,8,6
131,7,7
132,6,4
133,6,6
134,8,4
135,6,6
136,9,7
137,8,6
138,7,5
139,6,6
140,8,3
141,6,6
142,6,4
143,8,5
144,6,2
145,8,8
146,7,7
147,7,5
148,8,8
149,7,3
150,6,6
151,10,7
152,6,6
153,6,6
154,6,6
155,7,5
156,10,7
157,7,3
158,6,6
159,6,6
160,6,4
161,6,6
162,6,2
163,8,8
164,6,6
165,6,2
166,6,2
167,6,6
168,6,2
169,7,7
170,8,3
171,9,6
172,8,2
173,7,5
174,6,4
175,8,5
176,7,4
177,6,6
178,8,2
179,9,5
180,6,0
181,9,9
182,6,4
183,9,8
184,9,9
185,8,8
186,7,5
187,8,8
188,9,9
189,9,7
190,8,6
191,8,8
192,6,4
193,6,6
194,8,3
195,8,8
196,8,4
197,6,6
198,6,4
199,7,5
200,8,8
201,6,0
202,6,0
203,6,4
204,8,0
205,8,2
206,8,8
207,6,4
208,8,6
209,9,7
210,6,6
211,8,8
212,7,5
213,8,0
214,8,8
215,8,2
216,7,7
217,8,6
218,6,5
219,6,5
220,8,8
221,7,6
222,6,4
223,10,10
224,9,9
225,7,7
226,8,6
227,6,1
228,10,4
229,7,1
230,9,8
231,6,3
232,6,6
233,6,4
234,8,4
235,6,2
236,9,8
237,9,8
238,10,8
239,7,7
240,7,7
241,8,8
242,8,8
243,6,4
244,6,4
245,6,2
246,8,1
247,7,2
248,9,9
249,8,5
250,8,3
251,6,6
252,7,4
253,7,4
254,8,3
255,8,3
256,9,7
257,8,5
258,9,9
259,9,9
260,6,6
261,9,1
262,8,5
263,6,6
264,8,8
265,8,7
266,6,6
267,7,5
268,11,6
269,6,5
270,9,8
271,6,6
272,8,5
273,7,1
274,6,4
275,8,6
276,6,4
277,6,6
278,6,4
279,6,5
280,10,8
281,6,5
282,8,4
283,8,8
284,6,4
285,9,6
286,8,8
287,8,5
288,9,6
289,8,5
290,7,3
291,10,7
292,8,4
293,10,8
294,8,5
295,8,7
296,8,8
297,9,4
298,7,5
299,7,3
300,8,5
301,9,6
302,6,4
303,6,0
304,9,7
305,6,4
306,6,4
307,10,8
308,6,6
309,8,8
310,8,4
311,6,6
312,6,4
313,8,8
314,6,6
315,9,8
316,6,6
317,8,3
318,7,5
319,9,1
320,6,6
321,8,5
322,8,3
323,6,2
324,8,2
325,6,4
326,8,3
327,7,7
328,9,9
329,9,9
330,6,3
331,8,0
332,6,6
333,9,9
334,8,7
335,9,3
336,6,5
337,6,4
338,7,5
339,8,5
340,9,7
341,7,1
342,8,8
343,6,5
344,8,5
345,8,4
346,7,0
347,6,4
348,6,6
349,7,3
350,10,10
351,8,6
352,6,4
353,7,7
354,7,7
355,8,8
356,6,3
357,7,7
358,6,2
359,7,5
360,8,3
361,6,2
362,9,8
363,7,7
364,8,3
365,6,1
366,9,6
367,9,5
368,8,7
369,6,6
370,6,4
371,8,8
372,6,6
373,8,3
374,8,4
375,9,8
376,9,7
377,7,3
378,9,8
379,8,4
380,6,6
381,8,8
382,7,7
383,6,1
384,8,3
385,7,5
386,6,6
387,6,4
388,7,7
389,6,4
390,8,8
391,6,6
392,7,5
393,7,3
394,6,6
395,8,4
396,8,8
397,6,2
398,8,4
399,6,4
400,6,0
401,6,6
402,9,6
403,7,6
404,8,4
405,6,4
406,7,7
407,6,6
408,9,2
409,9,9
410,7,4
411,9,9
412,8,8
413,8,8
414,7,7
415,7,6
416,7,7
417,8,6
418,8,6
419,9,5
420,7,6
421,6,6
422,7,7
423,7,1
424,7,7
425,8,7
426,8,8
427,6,2
428,6,0
429,8,7
430,7,7
431,6,6
432,7,7
433,7,5
434,6,4
435,10,10
436,7,2
437,6,6
438,10,6
439,7,7
440,6,5
441,8,6
442,6,0
443,7,4
444,8,7
445,6,2
446,6,6
447,6,1
448,7,1
449,6,6
450,9,6
451,8,8
452,7,6
453,8,1
454,8,6
455,7,6
456,6,3
457,8,6
458,8,3
459,6,1
460,8,8
461,8,2
462,9,6
463,6,4
464,8,8
465,8,6
466,8,6
467,10,10
468,6,6
469,8,4
470,6,2
471,8,4
472,8,7
473,8,6
474,8,6
475,7,5
476,8,8
477,8,5
478,7,4
479,6,6
480,8,6
481,6,5
482,7,2
483,9,9
484,8,5
485,6,5
486,8,4
487,10,10
488,7,7
489,7,7
490,7,5
491,7,7
492,9,3
493,8,6
494,8,8
495,6,6
496,6,6
497,6,6
498,6,6
499,9,3
500,6,4
501,8,4
502,11,11
503,8,6
504,6,6
505,7,5
506,6,6
507,6,4
508,8,6
509,7,3
510,6,6
511,6,6
512,6,4
513,8,6
514,6,6
515,6,6
516,8,8
517,7,7
518,8,8
519,8,6
520,9,5
521,8,7
522,7,5
523,8,8
524,7,7
525,8,4
526,7,5
527,7,6
528,8,5
529,8,8
530,8,8
531,6,3
532,7,3
533,9,6
534,8,0
535,8,8
536,6,6
537,7,7
538,6,6
539,10,8
540,6,6
541,8,2
542,6,6
