,L2 Norm
0,0.09189653965193685
1,0.04846415169999366
2,0.022640587938969746
3,0.024931385841946294
4,0.04632120464754776
5,0.028948932047083663
6,0.03610617166985528
7,0.034015422972528214
8,0.03172993562575906
9,0.03285078385670577
10,0.03612591089531901
11,0.02826956746121957
12,0.03059678658147657
13,0.028586219742800425
14,0.02342535663193482
15,0.02375339975666641
16,0.022075451458428305
17,0.024432343974714454
18,0.02640311899228525
19,0.023463247857020995
20,0.019546255042022762
21,0.014934472297671496
22,0.014886377858521933
23,0.014527621201620662
24,0.015597371573441465
25,0.015800270763914694
26,0.013890579946434395
27,0.013444880673569791
28,0.012132323057947406
29,0.010667010411127898
30,0.008688134288750076
31,0.00982402666934492
32,0.00936916018298521
33,0.007646263759573617
34,0.008679139899077284
35,0.007350395974888316
36,0.008332533947536705
37,0.007274079127065809
38,0.007446343414271272
39,0.007376245657514402
40,0.006389484873931073
41,0.005206426780297023
42,0.005362950339502465
43,0.0050106943482155905
44,0.005105907979615018
45,0.005286632212593261
46,0.0048508849351112816
47,0.005629261348821317
48,0.006153356475807942
49,0.0069462219947249255
50,0.007737285063992173
51,0.007802463576962256
52,0.006649918722084075
53,0.00786802544587965
54,0.008618265247007005
55,0.007447436211371634
56,0.007606357314198378
57,0.008358547712211326
58,0.00848680294271356
59,0.008176361592352015
60,0.007929039866599706
61,0.0082139898680574
62,0.00842138823433518
63,0.007983734441036986
64,0.008102788620712797
65,0.00803559494015476
66,0.008043140614079057
67,0.007433519892559622
68,0.007544688872494006
69,0.007206071702929078
70,0.006567059568385791
71,0.006593364603153951
72,0.006280170504454611
73,0.005830927216033928
74,0.006426594052148552
75,0.006446812865430781
76,0.0058708574138269035
77,0.0059943680558685875
78,0.006012633364372314
79,0.0066138302064688865
80,0.006772144705408271
81,0.0071159260347020475
82,0.00748852401151916
83,0.007210856327759703
84,0.0071819954625110755
85,0.007428608331409197
86,0.006604702180801229
87,0.006793792134754216
88,0.006688352229700658
89,0.00693802725724124
90,0.00691027155156109
91,0.007390504560309461
92,0.007407988223076388
93,0.007446576470548978
94,0.008047121265696202
95,0.007445522517295575
96,0.007145751677155155
97,0.007562348755548229
98,0.007652301349747831
99,0.007824704467262657
100,0.007364425215123192
101,0.00820395235813217
102,0.008193942192899036
103,0.007557004666309757
104,0.007675371278514079
105,0.008475486945331458
106,0.008291309028003438
107,0.007972444484362481
108,0.008166432708341333
109,0.007589778903344472
110,0.008155737254121578
111,0.007974754170608186
112,0.007836588771943235
113,0.007739356435936701
114,0.007675858356710824
115,0.007432121210240716
116,0.007487224788139119
117,0.00796247111641888
118,0.007193914475432627
119,0.006862425874928556
120,0.0069638147446712964
121,0.00716340647790165
122,0.007300453781880698
123,0.007867008126183685
124,0.008229386368375235
125,0.007974144189854796
126,0.008115813562721839
127,0.00811329541555094
128,0.008637789857189748
129,0.008675943070680023
130,0.009268898987100628
131,0.009364542762838199
132,0.008950040941614609
133,0.009646418717555453
134,0.009471297047609715
135,0.01028506930064312
136,0.010137768047642397
137,0.009798883016986804
138,0.009362859401543742
139,0.009363047210242234
140,0.00972269835677597
141,0.009993170987015052
142,0.009719666746281032
143,0.00955655291952615
144,0.010175362167694933
145,0.01062799853155047
146,0.011479436463549172
147,0.011924024646451184
148,0.011628655094052304
149,0.010969341112593999
150,0.010853295602602956
151,0.010278748482189385
152,0.010293197937958604
153,0.010416011472282638
154,0.010686945073556008
155,0.010787355139269457
156,0.010139821567420448
157,0.010252740528816005
158,0.010555115450115305
159,0.010480469932212041
160,0.010008147319537704
161,0.009849353886726663
162,0.009661512856034473
163,0.009620096083798286
164,0.009177627106290168
165,0.009072158641599501
166,0.008699467239553851
167,0.008530448864106097
168,0.008878019064307914
169,0.008492395539947541
170,0.008326302428462969
171,0.007445797505086336
172,0.006860290471401329
173,0.006721018099305184
174,0.006805253073013155
175,0.006809641014312133
176,0.007139873836255837
177,0.007366443756965935
178,0.007396981236904669
179,0.0071633963253180735
180,0.007063004286231734
181,0.006783422169269028
182,0.006859437026287001
183,0.006930378320647207
184,0.0071849655343452995
185,0.006605919259885291
186,0.006368054023176512
187,0.006350517314951328
188,0.0063363574883264695
189,0.006292671285817914
190,0.006490576347005093
191,0.006646907436712379
192,0.006915050687553697
193,0.0071640158556450706
194,0.006967884155103919
195,0.006934759462038673
196,0.006736699224550764
197,0.006473005753855016
198,0.006767423408910155
199,0.006679820356865918
200,0.006389137503812446
201,0.006188456022495328
202,0.0063137655768312345
203,0.006021008778668472
204,0.00600892722744645
205,0.006090146364502985
206,0.006597142071169902
207,0.005909590540386826
208,0.006175754529052612
209,0.00600773386670482
210,0.006391339330394183
211,0.006602016369982704
212,0.0066016919110572616
213,0.00625805883446125
214,0.006548668982379479
215,0.006698972240645033
216,0.006357936583471048
217,0.006722855366391429
218,0.006612939843534024
219,0.006379301498072174
220,0.0065759138641085435
221,0.006879448544159005
222,0.006840500271639293
223,0.006920700702550729
224,0.006909701535424114
225,0.007242458120285541
226,0.007233508944659414
227,0.006804162133968957
228,0.0066826035819344595
229,0.0064113271100381
230,0.006515196119563704
231,0.0064493599494393015
232,0.006319180569173066
233,0.006465873178598631
234,0.006321749088953569
235,0.006026344872258059
236,0.005812357823015044
237,0.005693338484585616
238,0.0052709440696762574
239,0.005086417097416316
240,0.00514515575842436
241,0.005465853754966219
242,0.00560285084979128
243,0.005913424117128367
244,0.005655242119653533
245,0.005984884931525294
246,0.0061557177608816405
247,0.00592980873500276
248,0.006093767889956112
249,0.006052536658294636
250,0.006109231696801771
251,0.005942321786020771
252,0.005963742362698532
253,0.00575532460418373
254,0.005534246738857199
255,0.005640129479619698
256,0.005977991001792184
257,0.005550852769472561
258,0.005305569053697957
259,0.005132871210531717
260,0.0051203003408215745
261,0.00507745676656755
262,0.005018833108366613
263,0.005062994899797144
264,0.005048911566859519
265,0.0048972845199789505
266,0.004612946228090357
267,0.004724984804099933
268,0.00443468530671253
269,0.004416201310991655
270,0.00454638323836668
271,0.0042642361810308355
272,0.004324254321275019
273,0.004325598845311241
274,0.0038832954395814777
275,0.004280998839138068
276,0.004419248939069975
277,0.004210071413819025
278,0.004145311419242592
279,0.003811786232950934
280,0.0038293455593316956
281,0.003777331157378378
282,0.003704929532472911
283,0.003541589386961192
284,0.0037959125771036143
285,0.003886576053762891
286,0.003990426094898506
287,0.004071432866500428
288,0.004216111905263668
289,0.004019310403994964
290,0.004190846260699315
291,0.004371709061694022
292,0.004365545974992655
293,0.004432719908208358
294,0.0044499145110232395
295,0.0046080867876181235
296,0.004527606518068887
297,0.0047499967355655644
298,0.0046438557330514794
299,0.004845937588445707
300,0.004911616012537548
301,0.005192982389108645
302,0.005239485888490683
303,0.00523995748380966
304,0.0054549390079778205
305,0.005236013210183946
306,0.0053803756531628786
307,0.0053167726595090056
308,0.004904261719608949
309,0.004847543978373842
310,0.0048111697420765865
311,0.004953891874822215
312,0.004625117702999532
313,0.004750627136813649
314,0.004729161661186551
315,0.004951185104282535
316,0.004927668039631921
317,0.004714901403156363
318,0.004386648208046197
319,0.004241850642703025
320,0.004150122433373903
321,0.004108767969767729
322,0.004027231736867332
323,0.004117233308959872
324,0.004122524360218092
325,0.004050096572456851
326,0.0038893594014921215
327,0.003776045304807941
328,0.0035458947988512334
329,0.00359110547986178
330,0.0036400386009017775
331,0.0035712901343884413
332,0.0037161521952807515
333,0.003707304478134967
334,0.0034204020768858995
335,0.0032006864874476295
336,0.0032131018243797545
337,0.0030994533232458423
338,0.002969717850314403
339,0.002722052706002613
340,0.002590033399604723
341,0.002768922382138085
342,0.0028064408982154706
343,0.0027797338897035174
344,0.002815111127757804
345,0.002883000613771869
346,0.0029058175295636436
347,0.0027006530725178514
