SRC Query,Depth,BBoxes,Data Size
"[35.67, -118.73, 36.79, -117.57]",3,"[34.409771, -119.324493, 37.009014, -116.844749]",2631
"[37.36, -122.31, 38.62, -121.3]",3,"[37.009014, -122.727531, 39.077091, -120.673553]",2631
"[33.11, -123.77, 34.14, -122.49]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[33.85, -124.09, 35.1, -123.07]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[39.52, -120.49, 40.54, -119.19]",6,"[39.36422, -120.520393, 41.062244, -114.294258]",329
"[34.77, -124.01, 36.02, -122.92]",4,"[34.6339, -124.389343, 36.289566, -119.650307]",1315
"[33.75, -123.58, 34.8, -122.43]",6,"[32.541302, -124.389343, 34.877285, -119.686722]",328
"[40.31, -118.37, 41.37, -117.14]",6,"[40.213436, -120.495163, 42.017231, -114.294258]",329
"[40.61, -116.28, 41.84, -115.04]",6,"[40.213436, -120.495163, 42.017231, -114.294258]",329
"[40.67, -124.33, 41.68, -123.09]",5,"[40.575794, -124.389343, 42.017231, -123.049553]",658
"[34.92, -119.19, 35.94, -117.99]",4,"[34.6339, -119.650307, 36.289566, -117.970444]",1316
"[35.58, -115.68, 36.76, -114.5]",9,"[35.462734, -115.746964, 37.009014, -114.294258]",42
"[36.63, -117.75, 37.73, -116.5]",4,"[36.160179, -119.067078, 39.192303, -114.294258]",1316
"[37.3, -119.96, 38.57, -118.79]",4,"[37.009014, -120.322968, 38.773846, -114.294258]",1316
"[38.36, -117.67, 39.42, -116.39]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[37.15, -118.86, 38.15, -117.67]",4,"[37.009014, -120.322968, 38.773846, -114.294258]",1316
"[32.75, -118.73, 34.04, -117.53]",3,"[32.541302, -119.324493, 34.409771, -116.844749]",2631
"[40.15, -118.6, 41.27, -117.28]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[36.42, -117.0, 37.5, -115.97]",4,"[36.160179, -119.067078, 39.192303, -114.294258]",1316
"[38.64, -118.21, 39.78, -116.91]",6,"[38.578175, -120.234833, 40.125786, -114.294258]",329
"[32.68, -118.33, 33.75, -117.2]",3,"[32.541302, -119.324493, 34.409771, -116.844749]",2631
"[35.67, -118.57, 36.98, -117.47]",3,"[34.409771, -119.324493, 37.009014, -116.844749]",2631
"[37.95, -119.09, 39.19, -117.94]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[32.92, -121.04, 33.93, -119.95]",9,"[32.541302, -124.389343, 34.529282, -119.916641]",41
"[33.62, -116.64, 34.66, -115.6]",4,"[33.28764, -116.961899, 34.860054, -114.294258]",1316
"[39.64, -121.66, 40.89, -120.46]",3,"[38.773846, -121.790939, 42.017231, -114.294258]",2631
"[39.63, -121.06, 40.75, -120.01]",3,"[38.773846, -121.790939, 42.017231, -114.294258]",2631
"[39.86, -120.19, 40.97, -119.04]",6,"[39.36422, -120.520393, 41.062244, -114.294258]",329
"[33.11, -121.24, 34.28, -120.19]",9,"[32.541302, -124.389343, 34.529282, -119.916641]",41
"[36.33, -122.51, 37.42, -121.46]",4,"[34.735394, -124.389343, 37.859238, -121.246536]",1315
"[35.56, -122.65, 36.63, -121.56]",4,"[35.551353, -124.389343, 37.009014, -119.712936]",1315
"[35.1, -116.07, 36.15, -114.81]",6,"[34.925854, -116.251694, 37.009014, -114.294258]",329
"[34.74, -121.4, 35.82, -120.22]",4,"[34.6339, -124.389343, 36.289566, -119.650307]",1315
"[36.54, -123.0, 37.59, -121.87]",4,"[34.735394, -124.389343, 37.859238, -121.246536]",1315
"[32.56, -123.68, 33.64, -122.58]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[35.99, -123.91, 37.08, -122.62]",6,"[34.735394, -124.389343, 37.347336, -121.72699]",328
"[39.05, -120.1, 40.29, -119.02]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[38.9, -120.26, 40.14, -119.07]",6,"[38.773846, -120.430931, 40.213436, -114.294258]",329
"[35.91, -118.77, 37.06, -117.47]",3,"[35.432095, -120.2724, 37.084129, -114.294258]",2631
"[38.07, -118.85, 39.33, -117.84]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[35.62, -115.67, 36.66, -114.48]",9,"[35.462734, -115.746964, 37.009014, -114.294258]",42
"[36.48, -118.31, 37.65, -117.26]",4,"[36.160179, -119.067078, 39.192303, -114.294258]",1316
"[39.95, -117.2, 41.23, -115.89]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[33.65, -121.94, 34.76, -120.64]",6,"[32.541302, -124.389343, 34.877285, -119.686722]",328
"[38.14, -118.25, 39.17, -117.18]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[37.84, -120.08, 38.86, -118.85]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[39.51, -120.52, 40.75, -119.2]",6,"[39.36422, -120.520393, 41.062244, -114.294258]",329
"[37.25, -117.34, 38.53, -116.26]",4,"[37.009014, -120.322968, 38.773846, -114.294258]",1316
"[34.42, -123.86, 35.45, -122.83]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[39.57, -116.73, 40.61, -115.56]",6,"[39.36422, -120.520393, 41.062244, -114.294258]",329
"[36.98, -124.24, 38.19, -123.06]",4,"[36.960793, -124.389343, 38.556934, -121.91684]",1315
"[38.11, -119.12, 39.4, -117.95]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[33.91, -119.84, 35.11, -118.67]",4,"[32.541302, -119.863373, 35.551353, -118.359138]",1316
"[39.17, -123.7, 40.37, -122.67]",3,"[38.448597, -124.389343, 40.623413, -121.790939]",2631
"[35.22, -122.65, 36.34, -121.48]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[35.39, -122.07, 36.52, -120.82]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[37.94, -122.38, 39.07, -121.22]",3,"[37.009014, -122.727531, 39.077091, -120.673553]",2631
"[34.26, -118.15, 35.29, -116.98]",3,"[33.943623, -119.324493, 35.737514, -116.844749]",2631
"[38.25, -119.66, 39.52, -118.55]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[34.13, -121.67, 35.15, -120.52]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[39.77, -118.45, 41.0, -117.24]",6,"[39.36422, -120.520393, 41.062244, -114.294258]",329
"[33.55, -116.22, 34.74, -115.15]",4,"[33.28764, -116.961899, 34.860054, -114.294258]",1316
"[32.96, -119.46, 33.98, -118.27]",3,"[32.541302, -124.389343, 35.551353, -117.970444]",2631
"[40.04, -118.89, 41.36, -117.79]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[37.84, -121.85, 38.85, -120.67]",1,"[37.009014, -124.389343, 42.017231, -114.294258]",10524
"[33.02, -119.25, 34.11, -118.19]",3,"[32.541302, -124.389343, 35.551353, -117.970444]",2631
"[38.7, -117.57, 40.01, -116.34]",6,"[38.578175, -120.234833, 40.125786, -114.294258]",329
"[37.63, -121.9, 38.78, -120.73]",4,"[37.009014, -121.93457, 39.077091, -120.673553]",1316
"[33.3, -118.38, 34.46, -117.34]",2,"[32.541302, -119.324493, 37.009014, -116.844749]",5262
"[39.47, -117.2, 40.77, -116.17]",6,"[39.36422, -120.520393, 41.062244, -114.294258]",329
"[37.7, -116.75, 38.74, -115.68]",6,"[37.653175, -119.662178, 38.773846, -114.294258]",329
"[40.52, -118.23, 41.8, -116.98]",6,"[40.213436, -120.495163, 42.017231, -114.294258]",329
"[39.44, -120.18, 40.76, -119.11]",6,"[39.36422, -120.520393, 41.062244, -114.294258]",329
"[39.75, -118.91, 40.76, -117.78]",6,"[39.36422, -120.520393, 41.062244, -114.294258]",329
"[40.43, -115.75, 41.61, -114.55]",6,"[40.213436, -120.495163, 42.017231, -114.294258]",329
"[38.55, -117.26, 39.8, -115.99]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[34.73, -121.28, 35.81, -119.98]",4,"[34.6339, -124.389343, 36.289566, -119.650307]",1315
"[32.94, -119.12, 34.14, -118.05]",3,"[32.541302, -124.389343, 35.551353, -117.970444]",2631
"[34.27, -119.29, 35.43, -118.09]",3,"[32.541302, -124.389343, 35.551353, -117.970444]",2631
"[39.13, -118.64, 40.36, -117.48]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[40.01, -117.0, 41.3, -115.72]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[32.74, -120.91, 33.88, -119.87]",7,"[32.541302, -124.389343, 34.609451, -119.686722]",164
"[35.21, -117.64, 36.23, -116.55]",3,"[34.003124, -117.970444, 37.009014, -114.294258]",2631
"[38.66, -121.1, 39.83, -119.8]",3,"[37.808262, -121.790939, 40.125786, -114.294258]",2631
"[37.55, -118.92, 38.79, -117.78]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[34.44, -119.2, 35.49, -118.19]",3,"[32.541302, -124.389343, 35.551353, -117.970444]",2631
"[37.75, -118.4, 38.96, -117.13]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[40.0, -117.96, 41.11, -116.88]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[39.91, -118.49, 41.22, -117.48]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[34.44, -122.38, 35.6, -121.28]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[34.1, -122.37, 35.42, -121.16]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[33.77, -122.99, 34.9, -121.68]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[39.47, -120.03, 40.59, -118.83]",6,"[39.36422, -120.520393, 41.062244, -114.294258]",329
"[35.66, -123.33, 36.92, -122.15]",4,"[35.551353, -124.389343, 37.009014, -119.712936]",1315
"[35.6, -117.57, 36.85, -116.56]",3,"[34.003124, -117.970444, 37.009014, -114.294258]",2631
"[35.85, -119.73, 36.97, -118.71]",3,"[35.551353, -124.389343, 37.009014, -117.970444]",2631
"[35.64, -115.82, 36.77, -114.55]",7,"[35.321751, -116.251694, 37.009014, -114.294258]",165
"[34.97, -122.71, 36.18, -121.62]",4,"[34.6339, -124.389343, 36.289566, -119.650307]",1315
"[40.33, -116.99, 41.36, -115.85]",6,"[40.213436, -120.495163, 42.017231, -114.294258]",329
"[33.87, -119.61, 35.0, -118.55]",4,"[32.541302, -119.863373, 35.551353, -118.359138]",1316
"[35.59, -117.71, 36.73, -116.42]",3,"[34.003124, -117.970444, 37.009014, -114.294258]",2631
"[39.93, -121.34, 41.21, -120.22]",3,"[38.773846, -121.790939, 42.017231, -114.294258]",2631
"[33.03, -120.15, 34.1, -118.97]",3,"[32.541302, -124.389343, 35.551353, -117.970444]",2631
"[35.81, -115.8, 36.98, -114.48]",7,"[35.321751, -116.251694, 37.009014, -114.294258]",165
"[37.4, -118.25, 38.72, -117.11]",4,"[37.009014, -120.322968, 38.773846, -114.294258]",1316
"[40.08, -122.61, 41.31, -121.31]",3,"[39.077091, -122.727531, 42.017231, -120.673553]",2631
"[35.51, -119.09, 36.56, -117.94]",3,"[34.409771, -119.324493, 37.009014, -116.844749]",2631
"[37.66, -116.04, 38.93, -114.73]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[33.28, -117.29, 34.32, -116.09]",2,"[32.541302, -117.970444, 37.009014, -114.294258]",5262
"[36.92, -118.57, 38.07, -117.29]",6,"[36.775406, -118.572319, 39.192303, -114.294258]",329
"[37.14, -119.06, 38.16, -118.01]",4,"[37.009014, -120.322968, 38.773846, -114.294258]",1316
"[34.7, -121.57, 35.7, -120.38]",4,"[34.6339, -124.389343, 36.289566, -119.650307]",1315
"[37.52, -122.62, 38.71, -121.39]",3,"[37.009014, -122.727531, 39.077091, -120.673553]",2631
"[37.88, -116.59, 39.2, -115.57]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[37.74, -119.04, 38.74, -117.91]",6,"[37.653175, -119.662178, 38.773846, -114.294258]",329
"[39.25, -121.12, 40.33, -119.98]",3,"[38.773846, -121.790939, 42.017231, -114.294258]",2631
"[36.07, -119.63, 37.33, -118.5]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
"[35.21, -121.88, 36.51, -120.6]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[38.24, -123.65, 39.32, -122.5]",4,"[37.009014, -124.389343, 39.543308, -122.457283]",1315
"[33.13, -123.97, 34.38, -122.89]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[37.7, -124.27, 38.93, -123.19]",4,"[37.009014, -124.389343, 39.543308, -122.457283]",1315
"[33.71, -118.46, 34.8, -117.19]",2,"[32.541302, -119.324493, 37.009014, -116.844749]",5262
"[35.3, -123.12, 36.41, -121.99]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[39.35, -122.43, 40.48, -121.24]",3,"[39.077091, -122.727531, 42.017231, -120.673553]",2631
"[40.34, -116.23, 41.41, -115.05]",6,"[40.213436, -120.495163, 42.017231, -114.294258]",329
"[32.94, -120.11, 33.98, -118.84]",3,"[32.541302, -124.389343, 35.551353, -117.970444]",2631
"[33.62, -120.18, 34.92, -118.86]",3,"[32.541302, -124.389343, 35.551353, -117.970444]",2631
"[40.32, -123.88, 41.49, -122.85]",3,"[39.543308, -124.389343, 42.017231, -121.790939]",2631
"[40.48, -120.7, 41.52, -119.49]",5,"[40.213436, -120.90374, 42.017231, -114.294258]",658
"[32.7, -122.97, 33.77, -121.8]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[37.47, -121.39, 38.55, -120.1]",3,"[37.009014, -121.790939, 38.773846, -114.294258]",2631
"[34.29, -116.97, 35.48, -115.65]",3,"[34.003124, -117.970444, 37.009014, -114.294258]",2631
"[40.57, -119.1, 41.61, -118.07]",6,"[40.213436, -120.495163, 42.017231, -114.294258]",329
"[38.36, -115.62, 39.37, -114.58]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[39.1, -123.16, 40.34, -121.85]",3,"[38.448597, -124.389343, 40.623413, -121.790939]",2631
"[35.65, -119.19, 36.75, -117.98]",4,"[35.551353, -119.712936, 37.009014, -117.970444]",1316
"[36.13, -119.55, 37.25, -118.31]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
"[33.54, -116.45, 34.84, -115.4]",4,"[33.28764, -116.961899, 34.860054, -114.294258]",1316
"[40.41, -123.37, 41.54, -122.14]",3,"[39.543308, -124.389343, 42.017231, -121.790939]",2631
"[33.35, -122.31, 34.6, -121.0]",8,"[32.541302, -124.389343, 34.609451, -119.916641]",82
"[39.67, -117.01, 40.74, -115.78]",6,"[39.36422, -120.520393, 41.062244, -114.294258]",329
"[33.91, -118.61, 35.04, -117.4]",2,"[32.541302, -119.324493, 37.009014, -116.844749]",5262
"[39.42, -121.49, 40.51, -120.29]",3,"[38.773846, -121.790939, 42.017231, -114.294258]",2631
"[38.79, -122.34, 40.03, -121.21]",3,"[37.999825, -122.727531, 40.328793, -120.673553]",2631
"[32.74, -116.46, 34.01, -115.2]",2,"[32.541302, -117.970444, 37.009014, -114.294258]",5262
"[33.5, -116.27, 34.65, -115.16]",4,"[33.28764, -116.961899, 34.860054, -114.294258]",1316
"[32.541302, -117.56, 33.69, -116.43]",3,"[32.541302, -117.970444, 34.003124, -114.294258]",2631
"[36.14, -121.43, 37.32, -120.22]",4,"[35.81588, -121.602058, 37.971836, -120.122223]",1315
"[38.61, -116.4, 39.79, -115.17]",6,"[38.578175, -120.234833, 40.125786, -114.294258]",329
"[34.06, -122.05, 35.26, -120.81]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[36.91, -117.53, 38.11, -116.39]",6,"[36.775406, -118.572319, 39.192303, -114.294258]",329
"[33.13, -119.51, 34.13, -118.26]",3,"[32.541302, -124.389343, 35.551353, -117.970444]",2631
"[36.95, -123.81, 38.22, -122.61]",2,"[34.735394, -124.389343, 39.192303, -120.2724]",5262
"[40.43, -115.94, 41.5, -114.78]",6,"[40.213436, -120.495163, 42.017231, -114.294258]",329
"[36.92, -120.58, 37.94, -119.4]",3,"[35.81588, -121.602058, 37.971836, -118.817177]",2631
"[34.51, -117.44, 35.59, -116.3]",3,"[34.003124, -117.970444, 37.009014, -114.294258]",2631
"[39.82, -123.07, 41.04, -121.9]",3,"[39.543308, -124.389343, 42.017231, -121.790939]",2631
"[39.18, -116.7, 40.42, -115.6]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[34.23, -123.78, 35.43, -122.63]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[39.49, -122.38, 40.78, -121.08]",3,"[39.077091, -122.727531, 42.017231, -120.673553]",2631
"[37.73, -121.34, 38.81, -120.3]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[40.65, -120.93, 41.73, -119.76]",3,"[38.773846, -121.790939, 42.017231, -114.294258]",2631
"[33.05, -122.94, 34.16, -121.73]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[37.4, -122.98, 38.61, -121.75]",1,"[37.009014, -124.389343, 42.017231, -114.294258]",10524
"[32.89, -116.71, 33.94, -115.64]",4,"[32.541302, -116.742416, 34.003124, -114.294258]",1316
"[37.45, -122.09, 38.53, -120.87]",3,"[37.009014, -122.727531, 39.077091, -120.673553]",2631
"[34.72, -116.05, 35.79, -114.84]",4,"[34.003124, -116.941383, 37.009014, -114.294258]",1316
"[39.07, -115.79, 40.3, -114.7]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[36.23, -122.93, 37.53, -121.83]",4,"[34.735394, -124.389343, 37.859238, -121.246536]",1315
"[37.3, -116.48, 38.52, -115.27]",4,"[37.009014, -120.322968, 38.773846, -114.294258]",1316
"[40.0, -120.87, 41.06, -119.6]",5,"[39.36422, -120.90374, 41.062244, -114.294258]",658
"[34.13, -115.83, 35.36, -114.71]",4,"[34.003124, -116.941383, 37.009014, -114.294258]",1316
"[38.64, -124.16, 39.71, -122.84]",3,"[38.448597, -124.389343, 40.623413, -121.790939]",2631
"[32.72, -121.8, 33.87, -120.78]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[40.18, -117.18, 41.46, -115.92]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[37.28, -118.05, 38.33, -116.96]",4,"[37.009014, -120.322968, 38.773846, -114.294258]",1316
"[36.96, -123.04, 38.08, -121.93]",2,"[34.735394, -124.389343, 39.192303, -120.2724]",5262
"[39.15, -121.19, 40.19, -120.03]",3,"[38.773846, -121.790939, 42.017231, -114.294258]",2631
"[34.95, -123.97, 36.18, -122.89]",4,"[34.6339, -124.389343, 36.289566, -119.650307]",1315
"[38.13, -121.33, 39.22, -120.02]",3,"[37.808262, -121.790939, 40.125786, -114.294258]",2631
"[35.02, -121.71, 36.03, -120.45]",4,"[34.6339, -124.389343, 36.289566, -119.650307]",1315
"[35.5, -124.2, 36.51, -123.14]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[35.77, -124.34, 36.88, -123.13]",4,"[35.551353, -124.389343, 37.009014, -119.712936]",1315
"[34.06, -117.64, 35.35, -116.61]",3,"[34.003124, -117.970444, 37.009014, -114.294258]",2631
"[40.27, -120.71, 41.31, -119.7]",5,"[40.213436, -120.90374, 42.017231, -114.294258]",658
"[36.52, -117.75, 37.82, -116.72]",4,"[36.160179, -119.067078, 39.192303, -114.294258]",1316
"[34.99, -116.94, 36.25, -115.85]",5,"[34.925854, -116.941383, 37.009014, -114.294258]",658
"[34.11, -121.89, 35.35, -120.7]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[38.41, -123.92, 39.72, -122.87]",2,"[37.009014, -124.389343, 42.017231, -121.790939]",5262
"[35.36, -118.48, 36.45, -117.39]",3,"[34.409771, -119.324493, 37.009014, -116.844749]",2631
"[38.54, -120.83, 39.84, -119.62]",3,"[37.808262, -121.790939, 40.125786, -114.294258]",2631
